uid,tech,N_used,M_tech,w,w_lo,w_hi,sd_lnw,TD,TD_lo,TD_hi,T,CE,CE_lo,CE_hi,M_extrap,C_extrap,N_extrap
B:allenai/OLMo-2-1124-13B,farseer_emb,13716198400.0,375.46846799766325,2.033833592965961,1.6787189531571443,2.436328633592581,0.09904359820282857,3.1015007788978823,2.0361568594714328,4.308985900777744,15972729011324.094,0.7129847844933426,0.5634119090247587,0.8468118558700317,False,True,True
B:allenai/OLMo-2-0325-32B,farseer_emb,32234279936.0,190.79067415839916,1.465907519749062,1.1493328172642667,1.8541859357939878,0.12217804756323644,1.3977225592471862,0.4479984517928002,2.5625578073819635,8595993739370.195,0.9068914534837411,0.7613268598814462,0.9876062913205309,False,True,True
B:allenai/OLMoE-1B-7B-0924,farseer_emb,1300000000.0,3946.153846153846,5.840146058030538,4.993404544819151,6.702665828342916,0.07135786054269308,14.520438174091616,11.980213634457453,17.107997485028747,74489847833089.98,0.1344368829911106,0.10601685678273458,0.16916981862174188,True,True,False
B:allenai/Olmo-3-1025-7B,farseer_emb,7298011136.0,826.2525073790187,2.835097540199271,2.3958032072222664,3.3202614114484508,0.0858527348117863,5.505292620597812,4.187409621666799,6.960784234345352,33196914502204.81,0.4839099782588003,0.3694851034993181,0.6061457206031504,False,True,True
B:allenai/Olmo-3-1125-32B,farseer_emb,32233522176.0,173.73217762002974,1.4235814463539045,1.1179233343087802,1.8015496304843692,0.12201159679034825,1.2707443390617135,0.35377000292634064,2.4046488914531077,7116168298745.596,0.9201105412858385,0.7810196705184096,0.9921459260294526,False,True,True
B:HuggingFaceTB/SmolLM2-135M,farseer_emb,134515008.0,14868.229424630446,12.022495622979294,9.84592335186028,14.676240227558742,0.10621189106271799,33.067486868937884,26.537770055580843,41.02872068267622,66134973737875.766,0.02387574730376689,0.01827645004849104,0.030572385241611103,True,False,False
B:HuggingFaceTB/SmolLM2-360M,farseer_emb,361821120.0,11055.186607127853,9.584506511066898,8.13982619096772,11.329653733472021,0.08781525529523929,25.753519533200695,21.41947857290316,30.988961200416064,103014078132802.78,0.04261620877311429,0.03488071620402389,0.053067930587629715,True,True,False
B:HuggingFaceTB/SmolLM2-1.7B,farseer_emb,1711376384.0,6427.574964128989,6.554601838903514,5.5284128561464545,7.618915154364292,0.0780137025181268,16.66380551671054,13.585238568439364,19.856745463092878,183301860683815.94,0.10458462860021794,0.07953229738610236,0.1364804777544279,True,True,False
B:HuggingFaceTB/SmolLM3-3B-Base,farseer_emb,3075098624.0,3642.1596083417194,5.0689958817270835,4.2975276002155995,5.872934893581343,0.07913583040317516,12.20698764518125,9.8925828006468,14.618804680744029,136718261626030.0,0.1800960740260878,0.13449228121439724,0.23833640392120925,True,True,False
B:microsoft/Phi-3-mini-4k-instruct,farseer_emb,3821079552.0,1282.360111407594,3.550796878080153,3.069728538186558,4.115341212337551,0.0743193017814167,7.65239063424046,6.209185614559674,9.346023637012653,37496714107778.25,0.3446911879595451,0.2683744788126933,0.4316884651227517,True,True,False
B:microsoft/Phi-3-small-8k-instruct,farseer_emb,7392274432.0,649.3265427513825,2.624667558278691,2.229665461832145,3.0635684266239687,0.08488164370577804,4.874002674836072,3.6889963854964356,6.190705279871906,23395212839213.15,0.5360728675795046,0.41618019258757805,0.6590270297159401,False,True,True
B:microsoft/Phi-3-medium-4k-instruct,farseer_emb,13960238080.0,343.8336776560189,1.9738773365517974,1.6283887948805134,2.3681021855383038,0.09923825671375411,2.9216320096553923,1.88516638464154,4.104306556614912,14023833646345.883,0.7331829303029634,0.5837765960668778,0.8637972642398283,False,True,True
B:microsoft/Phi-3.5-mini-instruct,farseer_emb,3821079552.0,889.8008936297592,3.1671720623431714,2.759367123111897,3.6503130733070943,0.07164635933778732,6.501516187029514,5.27810136933569,7.950939219921283,22105155035900.348,0.4125382160676948,0.3276357193700013,0.5061720127810769,False,True,False
B:microsoft/Phi-3.5-MoE-instruct,farseer_emb,6600000000.0,742.4242424242424,2.779344977493547,2.3628996131772997,3.241018746262703,0.08280002586766924,5.338034932480641,4.088698839531899,6.723056238788109,26156371169155.14,0.4971827709188342,0.3848709667847519,0.6154952923073173,False,True,False
B:microsoft/phi-4,farseer_emb,14659507200.0,668.5081473952959,2.4142611948628,1.9747672233043643,2.9283185749309832,0.10305316809190578,4.2427835845884,2.924301669913093,5.784955724792949,41579279128966.32,0.5939893710053126,0.4441980623263349,0.7451200749714414,False,True,True
B:microsoft/Phi-4-mini-instruct,farseer_emb,3836021760.0,1303.433690636833,3.567065105814453,3.082583450163001,4.135651516456831,0.07451722107758899,7.701195317443359,6.247750350489003,9.406954549370493,38505976587216.8,0.34211893109503533,0.2660565448037347,0.4290042554970247,True,True,False
B:deepseek-ai/DeepSeek-V2-Lite,farseer_emb,2400000000.0,2375.0,4.585619310243044,3.9363540265156836,5.246032353103031,0.07180873775123545,10.756857930729133,8.80906207954705,12.738097059309093,61314090205156.055,0.21902876437183288,0.17010889635454282,0.27921072319326107,True,True,False
B:deepseek-ai/DeepSeek-V3-Base,farseer_emb,37000000000.0,400.0,1.8137707505906218,1.3976640283451414,2.3039137361946906,0.1278448644091934,2.4413122517718655,1.192992085035424,3.911741208584072,36131421326223.61,0.788352150970276,0.6045184746396814,0.929606810353875,False,True,True
B:moonshotai/Kimi-K2-Base,farseer_emb,32000000000.0,484.375,1.9639069517437644,1.5323791834595402,2.470658687845931,0.12408414394637572,2.891720855231293,1.5971375503786205,4.411976063537793,44821673256085.05,0.7365711471024231,0.5535088052451833,0.8917263516057924,False,True,True
B:zai-org/GLM-4.5-Base,farseer_emb,32000000000.0,718.75,2.221987732373979,1.7391636830046175,2.789431780765351,0.12523509252715276,3.6659631971219375,2.2174910490138524,5.368295342296053,84317153533804.56,0.651963444051504,0.4690044188629757,0.827938914441167,False,True,True
B:tiiuae/Falcon3-7B-Base,farseer_emb,7455550464.0,1877.7956191968176,3.6547159537568117,3.0586924657983094,4.336600105676338,0.09121265116572039,7.964147861270435,6.176077397394929,10.009800317029013,111498070057786.1,0.3286496365344386,0.23694603224717029,0.4402805397280464,True,True,True
B:tiiuae/falcon-11B,farseer_emb,11102822400.0,495.3695377492483,2.282410023252391,1.898857556729296,2.7252400551475295,0.09426859769524837,3.8472300697571735,2.696572670187888,5.175720165442589,21159765383664.453,0.633239381350964,0.4921866861801883,0.7687216229180888,False,True,True
B:ibm-granite/granite-3.0-2b-base,farseer_emb,2533525504.0,4736.482810634458,5.6494275938652105,4.77690425671064,6.552308692933754,0.07888367434209684,13.948282781595632,11.330712770131921,16.656926078801263,167379393379147.6,0.14420669156271226,0.10819377265240804,0.19191613489277518,True,True,False
B:ibm-granite/granite-3.0-8b-base,farseer_emb,8170835968.0,1468.6379762115425,3.342544285245216,2.791915266534232,3.960915451992462,0.09186565233163853,7.027632855735648,5.375745799602695,8.882746355977385,84331594268827.78,0.3797403243124816,0.2763414790701374,0.5004414318197038,True,True,True
B:swiss-ai/Apertus-8B-2509,farseer_emb,8053338176.0,1862.5816614409612,3.607568469492458,3.007899573662551,4.2888698359193125,0.09294913945597216,7.822705408477374,6.023698720987653,9.866609507757937,117340581127160.61,0.33581397184078243,0.24074415561616075,0.4511048314740324,True,True,True
B:swiss-ai/Apertus-70B-2509,farseer_emb,70599864480.0,212.46499707162045,1.3634548507736366,1.018127687090807,1.8057073871531286,0.14603304981864407,1.0903645523209098,0.05438306127242076,2.417122161459386,16355468284813.646,0.9379410962045145,0.7817856697985517,0.9994289158407108,False,True,True
B:marin-community/marin-8b-base,farseer_emb,8030261248.0,1581.5176627239912,3.428926872203704,2.8642393816087472,4.066009452453518,0.09189126638816238,7.286780616611113,5.592718144826241,9.198028357360556,92542113830961.12,0.364712177635161,0.2644079994397419,0.4832931633087859,True,True,True
B:apple/DCLM-7B,farseer_emb,6889674752.0,362.8618316523979,2.2087675313277186,1.8994682889817383,2.565819471798985,0.08021182882984862,3.626302593983156,2.6984048669452148,4.697458415396955,9065756484957.89,0.6561198214719961,0.5336884928097433,0.7693952451660322,False,True,True
B:m-a-p/neo_7b,farseer_emb,7793716224.0,567.1235483772215,2.4978991610044967,2.127230008339909,2.9196349607653147,0.0855381375678036,4.49369748301349,3.3816900250197275,5.758904882295944,19862142874919.625,0.5702682124750865,0.44592159923969776,0.6944372315647407,False,True,True
B:LLM360/K2,farseer_emb,65286184960.0,21.444046713064363,0.6724359078593014,0.508126726714301,0.8714660366797995,0.14269376221250765,-0.9826922764220958,-1.475619819857097,-0.3856018899606015,-1375769186990.934,0.9044200721734305,0.7707828819101243,0.9872154289804569,False,True,True
B:stabilityai/stablelm-3b-4e1t,farseer_emb,2795443200.0,1430.9001163035614,3.833443781360602,3.3188001278551265,4.392099236338231,0.06960827411215999,8.500331344081806,6.956400383565379,10.176297709014692,34001325376327.223,0.3031145892219461,0.23987357074730917,0.3751653442523386,True,True,False
A:Nemotron 3.5 Lightning,farseer_emb,3000000000.0,6666.666666666667,6.144876977625676,5.145460421780497,7.184542411072488,0.08423026246421358,15.43463093287703,12.43638126534149,18.553627233217462,308692618657540.56,0.12051759592910188,0.08748834585976079,0.16581049545938417,True,True,False
A:LongCat-2.0,farseer_emb,48000000000.0,729.1666666666666,2.1128196729447133,1.6039577853997349,2.716860843396951,0.13701833554587514,3.33845901883414,1.8118733561992046,5.150582530190853,116846065659194.89,0.6868976506303167,0.487004128816518,0.8677493715569312,False,True,True
A:Ring-2.6-1T,farseer_emb,63000000000.0,152.38095238095238,1.24788378145458,0.9396226696698619,1.6442773221159621,0.14214239811991222,0.74365134436374,-0.18113199099041444,1.9328319663478863,7139052905891.904,0.9679447651300166,0.8417642977953347,0.9999309872617141,False,True,True
A:Granite 4.1 30B,farseer_emb,30000000000.0,501.1650844444333,2.0023706977394116,1.5704585279018815,2.50894683844346,0.12230360418836381,3.0071120932182347,1.7113755837056444,4.526840515330379,45211787583947.8,0.7235448867388137,0.5425723700534794,0.8806156519426752,False,True,True
A:Granite 4.1 8B,farseer_emb,8000000000.0,1879.369066666625,3.6209646607660164,3.019794663675497,4.304628858910891,0.09284910515375477,7.862893982298049,6.059383991026491,9.913886576732672,118218237798480.86,0.3337594048139226,0.23925588429136443,0.44854733986497175,True,True,True
A:MiMo-V2.5-Pro,farseer_emb,42000000000.0,642.8571428571429,2.0682123954995397,1.5844534238723522,2.6402609568249833,0.13277994959428452,3.204637186498619,1.7533602716170567,4.92078287047495,86525204035462.72,0.7015526560783958,0.5067543006099001,0.8745011170641301,False,True,True
A:Solar Open 100B,farseer_emb,12000000000.0,1641.6666666666667,3.2856213207410794,2.698522428762416,3.939964205863264,0.10195061994072334,6.856863962223239,5.095567286287247,8.819892617589792,135080220055797.8,0.39004148234871117,0.273801730568543,0.5270311439800826,True,True,True
A:K-EXAONE,farseer_emb,23000000000.0,478.2608695652174,2.045537057939562,1.6362739952113454,2.5235143930070763,0.11450278855914668,3.136611173818686,1.9088219856340363,4.570543179021229,34502722912005.547,0.7090800873631264,0.5384452065297072,0.8619826462876656,False,True,True
A:Kimi Linear,farseer_emb,3000000000.0,1900.0,4.1491878749324504,3.5676131684347268,4.785819060614755,0.07313732075597006,9.44756362479735,7.70283950530418,11.357457181844264,53851112661344.91,0.26365965854682977,0.2040855614105871,0.33328762851089677,True,True,False
A:Ling-1T,farseer_emb,50000000000.0,400.0,1.741336611378479,1.3196977499466624,2.2518400532457137,0.13675947471353136,2.224009834135437,0.9590932498399873,3.755520159737141,44480196682708.734,0.8136144622021703,0.6223661347466559,0.951245489547602,False,True,True
A:Granite-4.0-H-Tiny,farseer_emb,1000000000.0,22500.0,10.431842175351518,8.669600492932382,12.394836756836504,0.08951787244121723,28.29552652605455,23.008801478797146,34.18451027050951,636649346836227.5,0.034435254930967565,0.025905438925368403,0.046656035237402624,True,True,False
A:Granite-4.0-H-Micro,farseer_emb,3000000000.0,5833.333333333334,5.893463417593404,4.948537514314688,6.872533128457016,0.08300778063056846,14.680390252780212,11.845612542944064,17.61759938537105,256906829423653.75,0.13185813265980442,0.09624151315035187,0.18004088857715575,True,True,False
A:Granite-4.0-H-Small,farseer_emb,9000000000.0,2500.0000000000005,3.896468707965666,3.2212253661293304,4.666909505526749,0.09735490285712207,8.689406123896998,6.663676098387992,11.000728516580246,195511637787682.5,0.29468950654167414,0.2053028879668556,0.4076811608428452,True,True,True
A:Qwen3-Next-80B-A3B,farseer_emb,3000000000.0,5000.0,5.615992211991492,4.7308102450459835,6.529156732455846,0.08160776196141067,13.847976635974476,11.19243073513795,16.587470197367537,207719649539617.16,0.14601198713163543,0.10726032283877884,0.1973198256458177,True,True,False
A:Ling-mini-base-2.0-20T,farseer_emb,1400000000.0,14285.714285714286,8.646966400974629,7.187522168696241,10.206235738563986,0.08521823866292082,22.940899202923887,18.562566506088725,27.61870721569196,458817984058477.7,0.05488744906837839,0.040883775550915956,0.0737222112255197,True,True,False
A:Ling-flash-base-2.0-20T,farseer_emb,6100000000.0,3278.688524590164,4.470690947636341,3.7577097491063465,5.321832447362738,0.09060001328425832,10.412072842909023,8.273129247319039,12.965497342088213,208241456858180.47,0.22980307014798187,0.16312243971000498,0.31802017525947573,True,True,False
A:LongCat-Flash,farseer_emb,27000000000.0,851.8518518518518,2.3977975291307074,1.896522858831869,2.977191068068277,0.12095177734007845,4.193392587392122,2.689568576495607,5.931573204204831,96448029510018.81,0.5987671403209782,0.42580837761451623,0.7771238318516246,False,True,True
A:Teuken 7B,farseer_emb,7000000000.0,571.4285714285714,2.540481573388416,2.167681924931075,2.9552542661119103,0.0828471894690601,4.621444720165249,3.5030457747932244,5.865762798335731,18485778880660.992,0.5585457004728918,0.4390079454902866,0.6787593314772095,False,True,True
A:NVIDIA-Nemotron-Nano-9B-v2,farseer_emb,9000000000.0,2344.4444444444443,3.8189392056732863,3.1591846828300185,4.569564002745296,0.0969598176263058,8.456817617019858,6.477554048490056,10.70869200823589,178438851719119.03,0.30509493084033434,0.21345868976731902,0.41981279910932345,True,True,True
A:NVIDIA-Nemotron-Nano-12B-v2,farseer_emb,12000000000.0,1758.3333333333333,3.3569542514370605,2.7521876147121107,4.029727018172455,0.10231374879810082,7.0708627543111815,5.256562844136332,9.089181054517365,149195204115965.94,0.37718341475051387,0.26338954847462925,0.5127809944096996,True,True,True
A:Tri-21B,farseer_emb,20730000000.0,110.95031355523396,1.3134176377616011,1.0618949540064047,1.6229871083155207,0.10799888153120796,0.9402529132848034,0.18568486201921397,1.8689613249465622,2162581700555.0479,0.9517236099578031,0.8467504306098869,0.9976625258365904,False,True,True
A:Qwen3-Coder-480B-A35B,farseer_emb,35000000000.0,214.28571428571428,1.5033029934392899,1.171621871518725,1.909623004454237,0.12485796294247556,1.5099089803178696,0.514865614556175,2.7288690133627114,11324317352384.021,0.8948444269379597,0.7410158910645085,0.9839929961577757,False,True,True
A:EXAONE 4.0 (32B),farseer_emb,32000000000.0,437.5,1.9023565974805703,1.4831606747650257,2.39453102237045,0.1238111154934996,2.707069792441711,1.449482024295077,4.18359306711135,37898977094183.95,0.7576477518832692,0.5758872550000745,0.9062197889733089,False,True,True
A:EXAONE 4.0 (1.2B),farseer_emb,1200000000.0,10000.0,7.89704317741392,6.626792464204087,9.245662782430493,0.08093371806293752,20.69112953224176,16.88037739261226,24.73698834729148,248293554386901.12,0.06820372838995527,0.05200263805230137,0.0896599301118997,True,True,False
A:dots.llm1,farseer_emb,17897916666.666668,632.9228262134792,2.3100405537340283,1.8715514870537502,2.8160243957039257,0.1083536653521803,3.930121661202085,2.6146544611612503,5.448073187111778,44520418178097.22,0.6248291201896141,0.46556442517546537,0.7823568196897481,False,True,True
A:MiMo-7B-Base,farseer_emb,7000000000.0,3571.4285714285716,4.507177285422034,3.759463153815947,5.391881407722433,0.09409172219818963,10.521531856266101,8.27838946144784,13.1756442231673,263038296406652.56,0.22631209543813474,0.15778768559490422,0.31783757589510636,True,True,True
A:Seed-Coder,farseer_emb,8200000000.0,731.7073170731708,2.6866268234555593,2.2705410206679,3.1502491299089725,0.08811610009441138,5.059880470366678,3.8116230620037,6.450747389726917,30359282822200.066,0.5201250597907338,0.3978879635882646,0.647501012881717,False,True,True
A:Pangu Pro MoE,farseer_emb,16500000000.0,787.8787878787879,2.5012347940605477,2.030472804682375,3.053797678394018,0.10694948312566165,4.503704382181644,3.091418414047125,6.161393035182055,58548156968361.36,0.5693413044858581,0.41713663348436986,0.7273161431277618,False,True,True
A:Falcon-H1,farseer_emb,34000000000.0,529.4117647058823,2.002796635480776,1.5566675014902727,2.5274732153728534,0.1260925558407836,3.008389906442328,1.670002504470818,4.58241964611856,54151018315961.91,0.723401334129654,0.5373734130587373,0.8841114956349747,False,True,True
A:MamayLM,farseer_emb,9000000000.0,897.2222222222222,2.827755234489392,2.3727778491773925,3.3342803804542016,0.09152362072071371,5.483265703468176,4.118333547532178,7.002841141362605,44277370555505.52,0.4856358089679842,0.3638352934035964,0.6165727260818552,False,True,True
A:Trillion-7B,farseer_emb,7000000000.0,285.7142857142857,2.0452186765942706,1.7515067028886553,2.372886900655151,0.07956273774896339,3.1356560297828118,2.254520108665966,4.118660701965453,6271312059565.624,0.7091861374339012,0.5869739601562707,0.8166414456091744,False,True,True
A:Demist-2,farseer_emb,95000000.0,6650.526315789473,9.797817445239625,8.009754941821768,11.913414601104208,0.10595263116404406,26.393452335718877,21.029264825465305,32.74024380331262,16675383185707.186,0.04033674905883258,0.029854162580416146,0.05279883429859855,True,False,False
A:Nemotron-H 8B,farseer_emb,8000000000.0,1875.0,3.6183290581426872,3.0176677144622985,4.301342714074854,0.09283479099007245,7.854987174428062,6.053003143386896,9.904028142224563,117824807616420.92,0.3341624297076183,0.23958169064687151,0.44900308687509793,True,True,True
A:Nemotron-H 56B,farseer_emb,56000000000.0,357.14285714285717,1.6550964221996387,1.2498289003305936,2.156087907061743,0.13990672253747363,1.9652892665989161,0.7494867009917807,3.4682637211852287,39305785331978.32,0.8435945030366969,0.6547579131018223,0.9689581817758433,False,True,True
A:GLM-4-9B-0414,farseer_emb,9000000000.0,1666.6666666666667,3.432271145534187,2.849550294682841,4.085545223439044,0.09492498766129914,7.2968134366025605,5.548650884048524,9.25663567031713,109452201549038.42,0.3641446337789313,0.2607804553480137,0.48677125482936656,True,True,True
A:GLM-4-32B-0414,farseer_emb,32000000000.0,468.75,1.9438637918448622,1.5163474106542185,2.445873142229353,0.12399511035366607,2.831591375534587,1.5490422319626556,4.337619426688059,42473870633018.805,0.7434054359483327,0.5607002827530548,0.8964910432503944,False,True,True
A:Pangu Ultra,farseer_emb,135000000000.0,97.77777777777777,0.9796955401721602,0.7024580715099779,1.3388228379197156,0.1652697218771371,-0.06091337948351938,-0.8926257854700664,1.0164685137591467,-804056609182.4558,0.9997239162750065,0.913225463065335,0.9999438634936455,False,True,True
A:Hunyuan-TurboS,farseer_emb,56000000000.0,285.7142857142857,1.5434952711722913,1.169453065402108,2.013109423195674,0.13948904337810233,1.630485813516874,0.5083591962063241,3.0393282695870223,26087773016269.984,0.8815838431291553,0.7048323643108578,0.9850230842925968,False,True,True
"A:Ling-lite-1.5 (""Bailing"")",farseer_emb,2750000000.0,3272.7272727272725,4.976896063035092,4.234881423110305,5.734389290064561,0.07656809807161653,11.930688189105275,9.704644269330913,14.203167870193683,107376193701947.48,0.18679550850031051,0.14107307341373354,0.24454760790599697,True,True,False
"A:Ling-Plus (""Bailing"")",farseer_emb,28800000000.0,312.5,1.7368790018866038,1.361358512087295,2.1765136404625314,0.1198731830442817,2.2106370056598115,1.0840755362618852,3.529540921387594,19895733050938.305,0.8151693001455111,0.6456379096949935,0.9402826001551098,False,True,True
A:YandexGPT 5 Lite,farseer_emb,8000000000.0,1915.0,3.642303119534739,3.0370131039912898,4.331238553817738,0.09296480000770527,7.926909358604217,6.111039311973869,9.993715661453216,121440251373816.61,0.33051785390552246,0.2366383352140566,0.44487673877357203,True,True,True
A:Step-1,farseer_emb,130000000000.0,6.153846153846154,0.41452546567052323,0.3004100520597491,0.5556066112811148,0.1657392763685227,-1.7564236029884301,-2.0987698438207527,-1.3331801661566556,-1405138882390.7441,0.6247210195764537,0.46594969442481426,0.788969213632349,False,True,True
A:Mistral Small 3,farseer_emb,24000000000.0,333.3333333333333,1.8165842824931628,1.4443360442913311,2.251085041120366,0.11469769861140408,2.4497528474794885,1.3330081328739933,3.753255123361098,19598022779835.906,0.7873724105231883,0.6203526461420181,0.918669710122252,False,True,True
A:MiniMax-Text-01,farseer_emb,45900000000.0,156.86274509803923,1.314398913355287,1.010515432883197,1.699508757667217,0.13253326243401142,0.9431967400658607,0.03154629864959069,2.098526273001651,6791016528474.197,0.9514639765962188,0.8203314605177946,0.9993729973015816,False,True,True
A:EXAONE 3.5 2.4B,farseer_emb,2400000000.0,2708.3333333333335,4.777957863793133,4.090372821895895,5.479948901368984,0.07301129105586684,11.333873591379398,9.271118465687685,13.439846704106952,73670178343966.1,0.20237641336586343,0.15628662061954832,0.2599227928600598,True,True,False
A:EXAONE 3.5 7.8B,farseer_emb,7800000000.0,1153.8461538461538,3.119115662665602,2.6179195269001605,3.6780339028442772,0.08934982887194692,6.357346987996806,4.8537585807004815,8.034101708532832,57216122891971.25,0.42208994460298027,0.31339576738725894,0.544291345013143,False,True,True
A:EXAONE 3.5 32B,farseer_emb,32000000000.0,203.125,1.4963967331661119,1.1724084634984164,1.891296080864863,0.1220755508065176,1.4891901994983356,0.5172253904952493,2.6738882425945887,9679736296739.182,0.8970922186812311,0.7475109043294351,0.9837087828412548,False,True,True
A:Pleias 1.0 350m,farseer_emb,350000000.0,3644.759455782313,6.803968168965454,5.918554123432669,7.931998563983643,0.07655509269840796,17.411904506896363,14.755662370298007,20.795995691950928,22211771258141.22,0.09620134172066971,0.08111542332366974,0.11431690600800735,True,False,False
A:Pleias 1.0 1.2B,farseer_emb,1200000000.0,3445.692939814815,5.658520914946654,4.856852515410125,6.478029397947095,0.0696200506234012,13.975562744839962,11.570557546230376,16.434088193841283,57786597455800.81,0.14372064899409315,0.11448958842265973,0.1792897836426283,True,True,False
A:INTELLECT-1,farseer_emb,10000000000.0,100.0,1.4032552140045929,1.180797496338799,1.6614165281142899,0.08615272046647426,1.2097656420137786,0.5423924890163971,1.9842495843428696,1209765642013.7786,0.9262745758091864,0.8303883009795044,0.9827110029787097,False,True,True
A:Hymba,farseer_emb,1500000000.0,1000.0,3.72821300722235,3.282442494096985,4.1772543051619815,0.058377090285264735,8.18463902166705,6.847327482290956,9.531762915485945,12276958532500.576,0.31784518781342663,0.2657062295400739,0.374824729237688,False,True,False
A:Qwen2.5-Coder (32B),farseer_emb,32500000000.0,169.23076923076923,1.4103652870013617,1.107593480070734,1.7859489945512688,0.12221430091669677,1.231095861004085,0.3227804402122023,2.3578469836538063,6771027235522.468,0.9241331759512601,0.7869011114069273,0.9934456472298363,False,True,True
A:Hunyuan-Large,farseer_emb,52000000000.0,134.6153846153846,1.2320023096382633,0.939763288297422,1.6060102991122263,0.1361398378533708,0.6960069289147899,-0.18071013510773415,1.8180308973366788,4872048502403.529,0.9715088449818418,0.8553885277303075,0.9999431489145594,False,True,True
A:RWKV-5 (Eagle) 7B,farseer_emb,7520000000.0,146.86014599366231,1.644773616101891,1.4115612031274025,1.910726182276115,0.07901912857660195,1.9343208483056733,1.2346836093822076,2.732178546828345,2136241309199.2842,0.8471590268213512,0.7369476847474324,0.9291992100341205,False,True,True
A:RWKV-6 (Finch) 3B,farseer_emb,3100000000.0,363.23274366978836,2.461691802831149,2.1873669013882444,2.783202892987856,0.0611086880305839,4.385075408493448,3.5621007041647332,5.349608678963568,4937689212660.579,0.5804240486006221,0.4911946477782629,0.6672657112313806,False,True,False
A:Telechat2-115B,farseer_emb,115000000000.0,86.95652173913044,0.9651185247757886,0.6995787391170125,1.3065748379880358,0.16024746688349084,-0.1046444256726341,-0.9012637826489625,0.9197245139641073,-1046444256726.3411,0.9991739469871553,0.9119983709001709,0.999968116593755,False,True,True
A:Qwen2.5-Coder (7B),farseer_emb,7610000000.0,722.7332457293036,2.7034604531904147,2.2888896752390555,3.163132972191916,0.08617078891564123,5.110381359571244,3.8666690257171665,6.489398916575748,28107097477641.844,0.5158780620045047,0.39671387691645904,0.6401868185554482,False,True,True
A:Qwen2.5-Coder (1.5B),farseer_emb,1540000000.0,3571.4285714285716,5.532336874202644,4.73071969881283,6.35554032559855,0.07128236016681795,13.597010622607932,11.192159096438491,16.06662097679565,74783558424343.64,0.15065694841689525,0.11830684847348594,0.18989248321193333,True,True,False
A:GLA Transformer 1.3B,farseer_emb,1300000000.0,76.92307692307692,1.7038007377544067,1.5854626312831015,1.8219723081821755,0.034019563165314876,2.11140221326322,1.7563878938493045,2.4659169245465264,211140221326.322,0.8266955452392823,0.7791678372987769,0.8628292731842767,False,False,False
A:GLA Transformer 340M,farseer_emb,340000000.0,44.11764705882353,1.7168053064724347,1.610034714956387,1.8607179988088178,0.036398153108965846,2.150415919417304,1.8301041448691608,2.5821539964264533,32256238791.25956,0.8221671210094552,0.7867200415651849,0.8486259574449035,False,False,False
A:Falcon Mamba,farseer_emb,7000000000.0,785.7142857142857,2.806620020474501,2.3778300858822203,3.280763804621998,0.08455204615714046,5.419860061423503,4.1334902576466614,6.842291413865993,29809230337829.266,0.49064105348041814,0.37693556415528673,0.6112868273629838,False,True,True
A:EXAONE 3.0,farseer_emb,7820000000.0,1023.0179028132992,3.0028255874206455,2.5232541947447906,3.5346422092550864,0.08873142588509647,6.008476762261937,4.569762584234372,7.60392662776526,48067814098095.49,0.44626481675841073,0.33411391031614834,0.56999668540283,False,True,True
A:AFM-on-device,farseer_emb,2730000000.0,2779.4871794871797,4.733612186323666,4.042005146941286,5.436296738069623,0.07500181983304952,11.200836558970998,9.12601544082386,13.30889021420887,84991947809471.92,0.20607053965546107,0.15707133054619743,0.2667386934776061,True,True,False
A:Nemotron-4 340B,farseer_emb,340000000000.0,26.470588235294116,0.574463330764367,0.3893405550948765,0.811392401609338,0.19432953513853765,-1.2766100077068991,-1.8319783347153704,-0.565822795171986,-11489490069362.092,0.8243756864749607,0.6138354774188253,0.9708546169240472,False,True,True
A:PLaMo-100B,farseer_emb,100000000000.0,20.0,0.621033062753403,0.4564561753541062,0.8218579567692561,0.15609959480263344,-1.1369008117397912,-1.6306314739376813,-0.5344261296922317,-2273801623479.582,0.866139326210517,0.7085022420964826,0.974259366484398,False,True,True
A:Mamba2-Hybrid,farseer_emb,8660000000.0,404.1570438799077,2.214884243076238,1.869681307123226,2.600052155337293,0.08672714227250099,3.6446527292287136,2.609043921369678,4.800156466011879,12756284552300.5,0.6541941336833633,0.5225821772590233,0.7766636349840712,False,True,True
A:Samba 3.8B,farseer_emb,3800000000.0,842.5669436749769,3.1159177712939985,2.7180324309826784,3.58772399661301,0.07114553207442915,6.347753313881995,5.154097292948036,7.76317198983903,20323947013744.984,0.4227344989664474,0.33689069295820323,0.5168690885905681,False,True,False
A:MiniCPM-1.2B,farseer_emb,1247442432.0,848.2676523894754,3.630614538001758,3.2097860536482408,4.049465107177368,0.05535351302686343,7.891843614005273,6.629358160944722,9.148395321532103,8350873197238.621,0.33228876570947613,0.28191969340636586,0.3860071164642033,False,True,False
"A:Mamba 2, 2.7B",farseer_emb,2700000000.0,111.11111111111111,1.7314798195195555,1.5711671404464382,1.9155035847089859,0.05089458477401833,2.1944394585586666,1.7135014213393147,2.7465107541269576,658331837567.6,0.8170522065977529,0.742443859867267,0.8764202978281975,False,True,False
A:Granite 20B,farseer_emb,20000000000.0,125.0,1.369966178866292,1.107309990603467,1.6881914351507343,0.10712626625172446,1.109898536598876,0.32192997181040073,2.064574305452203,2774746341497.19,0.9360718523638819,0.8222660862749498,0.9932685611407184,False,True,True
