uid,band_lo,band_hi,pt_min,pt_max,band_lo_nohoff,band_hi_nohoff,band_lo_core,band_hi_core,n_tech,techs_used
B:ibm-granite/granite-3.0-2b-base,3.6903079666161105,14.215792685178632,4.052355266809881,7.638165120346495,3.6903079666161105,14.215792685178632,4.491461590663953,11.060775149104114,6,"chin,besi,hoff,farseer,farseer_emb,gadre_rw"
B:ibm-granite/granite-3.0-8b-base,2.7200789424161895,11.044280906169138,2.7240202621852974,5.885648253815825,2.7200789424161895,11.044280906169138,2.791915266534232,7.338692367223528,6,"chin,besi,hoff,farseer,farseer_emb,gadre_rw"
B:swiss-ai/Apertus-8B-2509,2.876367777154811,12.005580260243269,2.917116359591784,6.299069435609901,2.876367777154811,12.005580260243269,3.007899573662551,8.112172235727028,6,"chin,besi,hoff,farseer,farseer_emb,gadre_rw"
B:swiss-ai/Apertus-70B-2509,1.018127687090807,7.548016329804267,1.3634548507736366,3.8852146120866684,1.018127687090807,7.548016329804267,1.018127687090807,3.809390318853602,6,"chin,besi,hoff,farseer,farseer_emb,gadre_rw"
B:marin-community/marin-8b-base,2.7699687134560413,11.323712657085554,2.78472148349934,6.00629734346233,2.7699687134560413,11.323712657085554,2.8642393816087472,7.564211975851262,6,"chin,besi,hoff,farseer,farseer_emb,gadre_rw"
B:apple/DCLM-7B,1.8460713967750102,6.365455173858437,1.8460713967750102,3.880391916225715,1.8994682889817383,6.365455173858437,1.8994682889817383,3.996908128674077,5,"chin,besi,hoff,farseer_emb,gadre_rw"
B:m-a-p/neo_7b,2.0825403789527934,7.674017146629872,2.0825403789527934,4.453183799573557,2.127230008339909,7.674017146629872,2.127230008339909,4.874106257641255,6,"chin,besi,hoff,farseer,farseer_emb,gadre_rw"
B:LLM360/K2,0.508126726714301,3.334686358217688,0.6724359078593014,1.9884911915290882,0.508126726714301,3.334686358217688,0.508126726714301,1.4552624710707571,6,"chin,besi,hoff,farseer,farseer_emb,gadre_rw"
B:stabilityai/stablelm-3b-4e1t,2.778051029394975,9.220882262774861,2.866046380766433,5.435282372483793,2.778051029394975,9.220882262774861,3.190415954056813,6.6977708478337545,6,"chin,besi,hoff,farseer,farseer_emb,gadre_rw"
A:Nemotron 3.5 Lightning,3.990291338239596,16.462604556253705,4.426049910255923,8.529779346218403,3.990291338239596,16.462604556253705,5.145460421780497,12.966554264460978,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:LongCat-2.0,1.6039577853997349,10.798052934300824,2.026844117734864,5.411803269695654,1.6039577853997349,10.798052934300824,1.6039577853997349,6.302558115918172,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Ring-2.6-1T,0.9396226696698619,6.698686663068635,1.24788378145458,3.5015563681823343,0.9396226696698619,6.698686663068635,0.9396226696698619,3.300955200631302,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Granite 4.1 30B,1.5704585279018815,8.988168057368986,1.868569425592659,4.7037008146079415,1.5704585279018815,8.988168057368986,1.5704585279018815,5.156850277227248,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Granite 4.1 8B,2.8834903357563966,12.032715717772849,2.9256383785990185,6.312649464398064,2.8834903357563966,12.032715717772849,3.019794663675497,8.139218729045519,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:MiMo-V2.5-Pro,1.5844534238723522,10.182128516567962,1.9696169266306343,5.171203362752195,1.5844534238723522,10.182128516567962,1.5844534238723522,5.901522899229092,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Solar Open 100B,2.698522428762416,12.061159142449574,2.753769211142382,6.237707078497303,2.698522428762416,12.061159142449574,2.698522428762416,7.919415576089387,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:K-EXAONE,1.6362739952113454,8.552248713157544,1.8706265101631423,4.55826828968054,1.6362739952113454,8.552248713157544,1.6362739952113454,4.958896818895097,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Kimi Linear,2.9669029928091586,10.370462707537284,3.095291873842459,5.928797438757491,2.9669029928091586,10.370462707537284,3.5676131684347268,7.597498244383946,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Ling-1T,1.3196977499466624,8.84766151831307,1.7043752188895762,4.560053790234386,1.3196977499466624,8.84766151831307,1.3196977499466624,4.8448515891448976,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Granite-4.0-H-Tiny,5.47671763450068,21.997905435791306,6.643993366596857,12.611583128317172,5.47671763450068,21.997905435791306,8.669600492932382,19.552157982644754,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Granite-4.0-H-Micro,3.866419128961618,15.732153156071405,4.260831906415172,8.206033814854464,3.866419128961618,15.732153156071405,4.948537514314688,12.24979293770723,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Granite-4.0-H-Small,3.06453899259815,13.44561087727122,3.1531899303016404,6.911293731078744,3.06453899259815,13.44561087727122,3.2212253661293304,9.272490336279168,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Qwen3-Next-80B-A3B,3.728193412198949,14.902609552540486,4.077756239032647,7.847547210736344,3.728193412198949,14.902609552540486,4.7308102450459835,11.47148124668391,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Ling-mini-base-2.0-20T,4.870841022934028,19.569028231632966,5.731775962619087,10.74573211836872,4.870841022934028,19.569028231632966,7.187522168696241,16.565682061458915,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Ling-flash-base-2.0-20T,3.31807709450669,14.0758583467622,3.479140412257785,7.283406127385979,3.31807709450669,14.0758583467622,3.7577097491063465,10.108364650638471,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:LongCat-Flash,1.896522858831869,10.629700257602709,2.185898854298394,5.4465847408176105,1.896522858831869,10.629700257602709,1.896522858831869,6.4736250168528295,5,"chin,besi,hoff,farseer_emb,gadre_rw"
A:Teuken 7B,2.099239681358102,7.5653714535292655,2.099239681358102,4.4308630796906545,2.167681924931075,7.5653714535292655,2.167681924931075,4.851120005230139,5,"chin,besi,hoff,farseer_emb,gadre_rw"
