uid,tech,N_used,M_used,C_used,lnMstar,lnw,w,w_lo,w_hi,sd_lnw,s,s_lo,s_hi,M_extrap,C_extrap,Mstar
B:Qwen/Qwen3-30B-A3B-Base,marin_comma_a3,3300000000.0,10909.09090909091,7.128e+23,5.324874985160637,2.017411020169275,7.518833604667274,4.561567230314946,16.118687777055463,0.34420211963735203,0.8670006476298059,0.7807770992929207,0.937960210295563,1.0,True,205.38268297666278
B:Qwen/Qwen3-235B-A22B,marin_comma_a3,22000000000.0,1636.3636363636363,4.752e+24,5.914863077482416,0.7543402606301957,2.126208317195761,1.3144103619580467,4.6683665465841395,0.3605389721113149,0.5296791984527217,0.23920258928092814,0.7857923130025632,0.0,True,370.5035689496839
B:google/gemma-3-270m,marin_comma_a3,268098176.0,22379.861323636906,9.651534336e+21,3.9869636576863723,3.06178668954458,21.36569694725147,13.939877068978342,39.17273758810879,0.2913348135073881,0.9531960037405359,0.9282633559068186,0.9744720419973008,1.0,True,53.891009139629126
B:google/gemma-3-1b-pt,marin_comma_a3,999885952.0,2000.2281220168597,1.1998631424e+22,4.054658937101754,1.8010076037134812,6.055746183693453,4.247399883739011,10.037720521005612,0.23530678605985755,0.8348675836690879,0.7645618431576322,0.9003757877192006,0.0,True,57.66549208198601
B:google/gemma-3-4b-pt,marin_comma_a3,3883079472.0,1030.1102588404608,9.3193907328e+22,4.692157120683829,1.1402509342676446,3.1275530769673883,2.141468921859515,5.5600279827400865,0.2630053660128645,0.6802612216673734,0.5330308136661336,0.8201447900794231,0.0,True,109.08824269143473
B:google/gemma-3-12b-pt,marin_comma_a3,11770325040.0,1019.5130516123793,8.4746340288e+23,5.378691053867236,0.7863451191293418,2.1953579735488904,1.4451467270400704,4.347322808298285,0.31368884028224103,0.5444934210963978,0.30802874110355133,0.7699733734768504,0.0,True,216.738390792185
B:google/gemma-3-27b-pt,marin_comma_a3,27015406640.0,518.2228121368007,2.26929415776e+24,5.685010310812768,0.28713423076740874,1.3326030778046443,0.8523718325637395,2.7750902682330434,0.3318970519337975,0.2495890061672234,-0.17319690984183364,0.6396513614540112,0.0,True,294.420880753713
B:allenai/OLMo-2-0425-1B,marin_comma_a3,1484916736.0,2727.4256541209866,3.60834766848e+22,4.3970737254049705,1.7845950791635676,5.9571672779884866,4.036916652809188,10.552339547705031,0.26097940027467176,0.8321349807155889,0.7522861911691624,0.9052342852047929,0.0,True,81.21286945260901
B:allenai/OLMo-2-1124-7B,marin_comma_a3,7298617344.0,554.8996212727055,1.773564014592e+23,4.89227356469322,0.7244509079956014,2.063597683831608,1.4315870486584734,3.7076739847481823,0.2694620116971998,0.5154094192705049,0.3014745411834436,0.730289123554665,0.0,True,133.2561964885705
B:allenai/OLMo-2-1124-13B,marin_comma_a3,13716198400.0,375.46846799766325,4.2383053056e+23,5.163200733746759,0.38848974744123055,1.474751863407062,1.008214519112152,2.7641932744467597,0.2867720764272206,0.3219198260989216,0.008147590573666721,0.6382307962166122,0.0,True,174.72280273923462
B:allenai/OLMo-2-0325-32B,marin_comma_a3,32234279936.0,190.79067415839916,1.1894449296384e+24,5.484115405850627,-0.11829716736528972,0.8884320003859142,0.5839992823651933,1.7654857469690406,0.3087633597039735,-0.12557854688442477,-0.7123308712812224,0.4335836459077707,0.0,True,240.83580779587126
B:allenai/OLMoE-1B-7B-0924,marin_comma_a3,1300000000.0,3946.153846153846,4.0014e+22,4.429228481567069,1.9558555919628855,7.069965442309095,4.723750677789346,12.737655736951263,0.27032059134818665,0.8585565929338695,0.78830381444518,0.9214926183709728,1.0,True,83.86668724829504
B:allenai/Olmo-3-1025-7B,marin_comma_a3,7298011136.0,826.2525073790187,2.6404204290048e+23,5.0160316999250725,0.8637813423421932,2.3721135294991336,1.6064915228204322,4.389785894155022,0.28358185610790165,0.5784350168892853,0.37752550461993545,0.7721984570291924,0.0,True,150.81164889806348
B:allenai/Olmo-3-1125-32B,marin_comma_a3,32233522176.0,173.73217762002974,1.0830463451136e+24,5.454972710602362,-0.15106310044828142,0.8597934435957437,0.5664152206907713,1.6960278603306405,0.30581792530384255,-0.1630700460076762,-0.7654892797203624,0.4103870441107907,0.0,True,233.91848748774865
B:HuggingFaceTB/SmolLM2-135M,marin_comma_a3,134515008.0,14868.229424630446,1.614180096e+21,3.430820836523834,3.136545852333975,23.024200360070466,15.702371182082757,41.45367988031255,0.2635463026424126,0.9565674384186544,0.9363153508215973,0.9758766892857942,1.0,True,30.90199783054394
B:HuggingFaceTB/SmolLM2-360M,marin_comma_a3,361821120.0,11055.186607127853,8.68370688e+21,3.954101687700282,2.7203103430125397,15.185034082995907,10.156675475535941,26.824804027037718,0.27157617632226855,0.9341456861713736,0.9015425862125193,0.9627210696863968,1.0,True,52.148826964313095
B:HuggingFaceTB/SmolLM2-1.7B,marin_comma_a3,1711376384.0,6427.574964128989,1.12950841344e+23,4.751951553544567,2.0397178431873133,7.688439547205218,4.941957580909462,14.796675440046938,0.29885448411481447,0.8699345954585148,0.7976510353178767,0.9324172511553833,1.0,True,115.8100736955178
B:HuggingFaceTB/SmolLM3-3B-Base,marin_comma_a3,3075098624.0,3642.1596083417194,2.066466275328e+23,4.939808279672135,1.6558477355210908,5.237518070835146,3.3831233818929456,10.153417427338796,0.3001147896635797,0.8090698711726745,0.7044151551338119,0.9015109930073958,1.0,True,139.7434553305129
B:microsoft/Phi-3-mini-4k-instruct,marin_comma_a3,3821079552.0,1282.360111407594,1.123397388288e+23,4.7502644157829845,1.2219783086604945,3.393895269049583,2.297988090123818,6.138390186652099,0.2703733659608065,0.7053533121309199,0.5648367350998242,0.8370908382177309,0.0,True,115.61485087721621
B:microsoft/Phi-3-small-8k-instruct,marin_comma_a3,7392274432.0,649.3265427513825,2.128975036416e+23,4.949076019277623,0.7754113630753086,2.1714852123146504,1.4915656367144754,3.9527985050453616,0.27562375305614545,0.5394856965504866,0.3295635301690541,0.7470146786577667,0.0,True,141.044581221158
B:microsoft/Phi-3-medium-4k-instruct,marin_comma_a3,13960238080.0,343.8336776560189,4.02054856704e+23,5.14679744485483,0.3521212078483362,1.4220808806365628,0.973431150829791,2.6555229986210263,0.28468677459624214,0.29680511592816555,-0.02729401986731227,0.6234263455751333,0.0,True,171.88015227681578
B:microsoft/Phi-3.5-mini-instruct,marin_comma_a3,3821079552.0,889.8008936297592,7.79500228608e+22,4.636609551408489,1.0940999021157687,2.9864933369035733,2.0626756025228854,5.238008719855036,0.2569225245179327,0.6651591391003034,0.5151927919364117,0.809087755770732,0.0,True,103.19388025231524
B:microsoft/Phi-3.5-MoE-instruct,marin_comma_a3,6600000000.0,742.4242424242424,1.9404e+23,4.9202326437481965,0.858103339678161,2.3586828284209793,1.610629227495239,4.283117532003408,0.2750736499090329,0.576034561344795,0.37912464089879677,0.7665252021388601,0.0,True,137.03448969570493
B:microsoft/phi-4,marin_comma_a3,14659507200.0,668.5081473952959,8.6197902336e+23,5.3839727086045315,0.5693351931384907,1.7670918860372529,1.167643753978714,3.473090752793232,0.30974168532726315,0.43409847110863903,0.14357440221597761,0.7120720213844829,0.0,True,217.88615652366315
B:microsoft/Phi-4-mini-instruct,marin_comma_a3,3836021760.0,1303.433690636833,1.150806528e+23,4.757761035376987,1.2264490121268672,3.40910233620849,2.3058448218914327,6.176141810301406,0.2711432993677022,0.7066676499033547,0.5663194719323209,0.8380866193305238,0.0,True,116.48482830423279
B:deepseek-ai/DeepSeek-V2-Lite,marin_comma_a3,2400000000.0,2375.0,8.208e+22,4.652664949143313,1.5845276939186572,4.876987403655514,3.2597327504204836,8.975225361529743,0.2740546100457514,0.7949553859313935,0.6932263849326278,0.8885821848790257,0.0,True,104.86407095382818
B:deepseek-ai/DeepSeek-V3-Base,marin_comma_a3,37000000000.0,400.0,3.2856e+24,5.800102164275426,0.09718284156870816,1.102061857919512,0.7013918715495083,2.3544228552508373,0.33965576540011755,0.09260991766123353,-0.4257365113040295,0.5752674598066364,0.0,True,330.33330644867635
B:moonshotai/Kimi-K2-Base,marin_comma_a3,32000000000.0,484.375,2.976e+24,5.76932359975714,0.21001297942456176,1.2336940724919725,0.7815370491400443,2.6158184378006193,0.33836704250751276,0.189426274878607,-0.2795298714249555,0.6177104704404484,0.0,True,320.3209941563954
B:zai-org/GLM-4.5-Base,marin_comma_a3,32000000000.0,718.75,4.416e+24,5.892057678635766,0.34810683508231755,1.4163835611115427,0.882693840712688,3.0741248117503135,0.3514006925183405,0.2939765558877111,-0.13289563592354842,0.6747041641973442,0.0,True,362.1497059323024
B:tiiuae/Falcon3-7B-Base,marin_comma_a3,7455550464.0,1877.7956191968176,6.26266238976e+23,5.284624825616945,1.144295935344486,3.1402296536301826,2.021894871903888,6.190846982329665,0.3140328541986826,0.6815519531050936,0.505414443700347,0.8384712135747713,0.0,True,197.2801551017766
B:tiiuae/falcon-11B,marin_comma_a3,11102822400.0,495.3695377492483,3.663931392e+23,5.1179120518673,0.5522289191808358,1.7371206074352392,1.1948089193774896,3.2394524817223007,0.2857545748678933,0.4243347320158479,0.16304608730154732,0.691305859356722,0.0,True,166.98634654640557
B:ibm-granite/granite-3.0-2b-base,marin_comma_a3,2533525504.0,4736.482810634458,1.82413836288e+23,4.901017604265597,1.8089680748328956,6.1041451600389225,3.92044255478364,11.95116729657401,0.3022341473729515,0.8361768972096949,0.7449267560929259,0.9163261650360576,1.0,True,134.42650309093125
B:ibm-granite/granite-3.0-8b-base,marin_comma_a3,8170835968.0,1468.6379762115425,5.88300189696e+23,5.265175968310334,1.0293628803340997,2.7992817889559736,1.8192208779764543,5.473398682911656,0.30939876991255305,0.6427655108016253,0.45031413606449233,0.8172981619040338,0.0,True,193.48035220271274
B:swiss-ai/Apertus-8B-2509,marin_comma_a3,8053338176.0,1862.5816614409612,7.2480043584e+23,5.330067136639197,1.1170868349074823,3.055938769384827,1.9616147169139884,6.071965581436778,0.31726929792286984,0.672768312631701,0.4902158964359731,0.835308684381018,0.0,True,206.4518341733481
B:swiss-ai/Apertus-70B-2509,marin_comma_a3,70599864480.0,212.46499707162045,6.3539878032e+24,6.005211390811478,-0.3282897362703956,0.7201543346439165,0.43849483867034467,1.5787701310823123,0.3539605875532215,-0.38859123925769934,-1.2805285531576995,0.366595566819814,0.0,True,405.536706408569
B:marin-community/marin-8b-base,marin_comma_a3,8030261248.0,1581.5176627239912,6.119059070976e+23,5.27741073880755,1.0607553186432828,2.888551942641267,1.8710560091518218,5.668327016038368,0.3112538478259094,0.6538057753998329,0.4655424556460417,0.8235811030008451,0.0,True,195.8620801450947
B:apple/DCLM-7B,marin_comma_a3,6889674752.0,362.8618316523979,1.0334512128e+23,4.724311065092248,0.5940344371070037,1.8112811944388794,1.291670660157958,3.1334413953908897,0.2517705010633952,0.44790460858851233,0.2258088452069428,0.6808620702238306,0.0,True,112.65286114514035
B:m-a-p/neo_7b,marin_comma_a3,7793716224.0,567.1235483772215,2.0668935426048e+23,4.939872574326213,0.7113438472276012,2.0367264696018452,1.4080468356115976,3.6916483403973093,0.27335122338006784,0.5090160534931882,0.28979635143624954,0.7291182941080525,0.0,True,139.75244037647505
B:LLM360/K2,marin_comma_a3,65286184960.0,21.444046713064363,5.48403953664e+23,5.243336535611874,-1.1060349704477375,0.3308682660962675,0.20897580351346923,0.6177839251310255,0.284342057413705,-2.0223508945068964,-3.785242995539177,-0.6186889287996776,0.0,True,189.30065827232036
B:stabilityai/stablelm-3b-4e1t,marin_comma_a3,2795443200.0,1430.9001163035614,6.70906368e+22,4.5899535583070445,1.3590525216875484,3.8925034914243293,2.6563549902623205,6.860679896979119,0.26122736957623505,0.7430959272860963,0.6235442914573522,0.8542418513884728,0.0,True,98.48985602007919
B:meta-llama/Llama-2-7b-hf,marin_comma_a2,6738417664.0,296.80558548411165,8.0861011968e+22,3.5827006647441415,0.22295870711448051,1.2497689661036342,1.0742153789004583,1.4205969849037594,0.07138170373984355,0.19985211097242328,0.06908798771473872,0.29607058819166326,0.0,True,35.97055419537607
B:meta-llama/Llama-2-13b-hf,marin_comma_a2,13015866880.0,153.6586090222828,1.5619040256e+23,3.7078789080437513,0.1401805414274917,1.1504814896787139,0.9424369942634073,1.257711774291387,0.07383432072587154,0.1307987056104116,-0.06107889024622059,0.20490527286077573,0.0,True,40.76724368291394
B:meta-llama/Llama-2-70b-hf,marin_comma_a2,68976653312.0,28.99531803831451,8.27719839744e+23,4.024957977025526,-0.0694982575090557,0.932861758886307,0.6723612041572019,1.0065706016696274,0.1125677391716179,-0.07197019330478907,-0.4872958073978853,0.00652771068291541,0.0,True,55.97795637198512
B:huggyllama/llama-7b,marin_comma_a2,6738417664.0,148.40279274205582,4.0430505984e+22,3.4509049094982416,0.16365261731659775,1.1778050949244376,1.0203040264235683,1.2952985276909947,0.06271358454412397,0.15096308862192923,0.01989997676941375,0.2279771970538678,0.0,True,31.528910214062133
B:huggyllama/llama-13b,marin_comma_a2,13015866880.0,76.8293045111414,7.809520128e+22,3.5760831527978514,0.08087445162960893,1.0842347641135794,0.8975023322797838,1.1590595856073438,0.06974882987846254,0.07769052137195205,-0.11420323272013956,0.13723158635023672,0.0,True,35.73330449044384
B:huggyllama/llama-30b,marin_comma_a2,32528947456.0,43.03858899503889,2.732431586304e+23,3.814222210073865,-0.005506950613771711,0.9945081848426105,0.7681924696550546,1.0733967859411058,0.09142325013194202,-0.005522141739093508,-0.3017570979952916,0.0683780563743302,0.0,True,45.341476520891135
B:huggyllama/llama-65b,marin_comma_a2,65285665792.0,21.444217241505925,5.483995926528e+23,3.946682495972988,-0.09310060270600884,0.9111018363752097,0.647578810352296,0.979662936792132,0.11253809094508266,-0.09757214844223,-0.5442135907071753,-0.020759245291509045,0.0,True,51.76335652641766
B:meta-llama/Meta-Llama-3-70B,marin_comma_a2,70553706496.0,212.60399694026586,6.34983358464e+24,4.412372171479445,0.10005563212559965,1.105232402793218,0.8149006242673802,1.2330074648544618,0.11144595237900225,0.09521291859274815,-0.22714349482678287,0.18897490201485914,0.0,True,82.46485243555645
B:meta-llama/Meta-Llama-3-8B,marin_comma_a2,8030261248.0,1867.9342473118006,7.2272351232e+23,3.999165718025772,0.3733017759067816,1.4525226100275184,1.2231868975987363,1.819604766157196,0.10082370613558297,0.3115425583763858,0.18246344694901423,0.45043010515306053,0.0,True,54.5526187763397
B:meta-llama/Llama-3.1-405B,marin_comma_a2,405853388800.0,38.437525546170825,3.798787719168e+25,4.752503856897196,-0.11658021518462869,0.8899587059114855,0.5634609410687663,0.9933595003441751,0.15922442435374093,-0.12364764045519556,-0.7747459089235385,-0.006684890670018401,0.0,True,115.87405365403448
B:meta-llama/Llama-3.1-70B,marin_comma_a2,70553706496.0,212.60399694026586,6.34983358464e+24,4.412372171479445,0.10005563212559965,1.105232402793218,0.8149006242673802,1.2330074648544618,0.11144595237900225,0.09521291859274815,-0.22714349482678287,0.18897490201485914,0.0,True,82.46485243555645
B:meta-llama/Llama-3.1-8B,marin_comma_a2,8030261248.0,1867.9342473118006,7.2272351232e+23,3.999165718025772,0.3733017759067816,1.4525226100275184,1.2231868975987363,1.819604766157196,0.10082370613558297,0.3115425583763858,0.18246344694901423,0.45043010515306053,0.0,True,54.5526187763397
B:Qwen/Qwen1.5-72B,marin_comma_a2,72287920128.0,41.50070986532617,1.301182562304e+24,4.1109690665156045,-0.04070209176730577,0.9601151135439089,0.7001775036225243,1.0464576039725153,0.112469966887564,-0.04154177545322753,-0.4282092681159809,0.044395113376934754,0.0,True,61.00580761932498
B:Qwen/Qwen1.5-32B,marin_comma_a2,32512218112.0,123.03067069187851,7.80293234688e+23,4.0137387122657096,0.08438114398985519,1.0880435160352597,0.8473088757429045,1.1895170277427252,0.0919968168450613,0.08091911282747495,-0.18020715777728497,0.15932266905195985,0.0,True,55.35343474626462
B:Qwen/Qwen1.5-14B,marin_comma_a2,14167290880.0,282.34050065611416,3.4001498112e+23,3.8557922965206046,0.1888283244868747,1.2078335792334718,0.9843786104310758,1.3526979165057773,0.08060016155864431,0.1720713704328119,-0.015869289929088728,0.26073664504256,0.0,True,47.26605083756495
B:Qwen/Qwen1.5-7B,marin_comma_a2,7721324544.0,518.0458323187923,1.85311789056e+23,3.7403861805593817,0.26514435462531427,1.3036191456497692,1.1084642132789173,1.5180387599861902,0.0805010379877889,0.23290479175835888,0.0978508931362541,0.34125529178906006,0.0,True,42.11425072994261
B:Qwen/Qwen1.5-4B,marin_comma_a2,3950369280.0,607.5381388142022,5.6885317632e+22,3.5158290900040168,0.3057037985495503,1.3575801297846188,1.1860644770272661,1.633697914195477,0.07959868338734781,0.2633952294523854,0.1568755161554246,0.3878917324244396,0.0,True,33.643810110564196
B:Qwen/Qwen1.5-1.8B,marin_comma_a2,1836828672.0,1306.5998133548298,2.64503328768e+22,3.3702250334522734,0.4019891944796532,1.4947951805490391,1.3356261113872627,1.8834992262735013,0.09594950367471917,0.33101202558553916,0.2512874737366889,0.46907331521526685,0.0,True,29.085071435452246
B:Qwen/Qwen1.5-0.5B,marin_comma_a2,619570176.0,3873.6532082525546,8.9218105344e+21,3.163585439137629,0.538636315614984,1.7136683652705758,1.5714210581317978,2.3879829147144336,0.1286825219453675,0.4164565208379118,0.3636333210470899,0.5812365348855166,1.0,True,23.6552585518526
B:Qwen/Qwen-72B,marin_comma_a2,72287920128.0,41.50070986532617,1.301182562304e+24,4.1109690665156045,-0.04070209176730577,0.9601151135439089,0.7001775036225243,1.0464576039725153,0.112469966887564,-0.04154177545322753,-0.4282092681159809,0.044395113376934754,0.0,True,61.00580761932498
B:Qwen/Qwen-14B,marin_comma_a2,14167290880.0,211.75537549208562,2.5501123584e+23,3.80109211584778,0.1642140732851547,1.1784665663009295,0.9566607830605155,1.304429929613221,0.07795980693929579,0.1514396516662458,-0.04530259597433816,0.23338158892405053,0.0,True,44.75003003293955
B:Qwen/Qwen-7B,marin_comma_a2,7721324544.0,310.8274993912754,1.111870734336e+23,3.6432572434860013,0.22143780691974335,1.2478696369508673,1.0667279951932842,1.4182743724538733,0.07342610272994889,0.1986342399968393,0.06255389892640206,0.2949178103882554,0.0,True,38.21611340226324
B:Qwen/Qwen2-72B,marin_comma_a2,72706203648.0,96.27789168981808,3.053660553216e+24,4.273172251653639,0.031067761288328555,1.0315554010412922,0.754252048782694,1.143857591438054,0.11118564506586413,0.03059011761214078,-0.32581675000276716,0.1257652985081794,0.0,True,71.74888049448177
B:Qwen/Qwen2-7B,marin_comma_a2,7615616512.0,919.1639296661056,3.19855893504e+23,3.84417104141575,0.3147586993053597,1.3699287063225936,1.1603465992276438,1.6476290274507435,0.08908489110916218,0.27003500592057966,0.13818853723049182,0.3930672600814594,0.0,True,46.71993939933007
B:Qwen/Qwen2-1.5B,marin_comma_a2,1543714304.0,4534.517806735306,6.4836000768e+22,3.5407040588305794,0.5154360654578829,1.6743684768840392,1.4835352155485335,2.2578973735940457,0.12173567925331794,0.40275989795210626,0.3259344372015784,0.5571100743129732,1.0,True,34.49119447428764
B:Qwen/Qwen2-0.5B,marin_comma_a2,494032768.0,24289.886779332013,3.5570359296e+22,3.426553177582308,0.7048106698591254,2.0234635460153987,1.8224032215003623,3.1324646160862266,0.16821272627407022,0.5057978672414443,0.4512740165281796,0.6807625551890757,1.0,True,30.770399650997344
B:deepseek-ai/DeepSeek-V2,marin_comma_a2,21000000000.0,385.7142857142857,1.0206e+24,4.06478706331751,0.19970891680124225,1.2210472800777117,0.9634919719761382,1.3809612880953088,0.09002560034796948,0.18103089346683077,-0.037891367116410106,0.27586673962508373,0.0,True,58.252503107056505
B:01-ai/Yi-6B,marin_comma_a2,6061035520.0,494.9649263893441,1.0909863936e+23,3.6396518438594363,0.2709716793271082,1.3112379347181045,1.1262469332426082,1.5298750207249445,0.07798743154843045,0.23736190547676286,0.11209525150858984,0.34635183498444116,0.0,True,38.07857712687698
B:01-ai/Yi-34B,marin_comma_a2,34388917248.0,87.23740786501426,6.19000510464e+23,3.969708940896199,0.05271073921084257,1.0541246840768599,0.8169529454974748,1.1504062679327482,0.09263144263734953,0.05134561868671075,-0.22406070693711824,0.1307418710461519,0.0,True,52.96911145369983
B:01-ai/Yi-1.5-34B,marin_comma_a2,34388917248.0,104.68488943801712,7.428006125568e+23,4.00437575906872,0.06831028130315442,1.0706974743513054,0.8301769931994566,1.1702874377559969,0.09292062347076616,0.0660293650119407,-0.20456241041570528,0.14550907090186294,0.0,True,54.83758184921876
B:01-ai/Yi-1.5-9B,marin_comma_a2,8829407232.0,407.72839052577524,1.907151962112e+23,3.745851109679121,0.239268074744321,1.2703190313923147,1.075297858686176,1.459204064362719,0.07846528625520209,0.21279617537968826,0.07002511729929099,0.31469489126133166,0.0,True,42.345032152806084
B:01-ai/Yi-1.5-6B,marin_comma_a2,6061035520.0,593.9579116672129,1.30918367232e+23,3.6743186620319577,0.28657122141942004,1.3318530209789965,1.1423450590680704,1.5744686566752053,0.08083935818722825,0.24916639880807828,0.12460776009675749,0.36486509543372353,0.0,True,39.42178814387213
B:google/gemma-7b,marin_comma_a2,8537680896.0,702.7669542921273,3.07356512256e+23,3.8365915976495018,0.28719919122791193,1.3326896471260075,1.125958763964043,1.5715394006424686,0.08579973367809765,0.24963775162766852,0.11186800795492131,0.363681241723125,0.0,True,46.367166844598
B:google/gemma-2b,marin_comma_a2,2506172416.0,1197.044537258206,4.5111103488e+22,3.4717336889959913,0.3820129951240596,1.4652311258694979,1.2985128959297194,1.8345565316655468,0.0926185594480512,0.31751381584486904,0.22988827978946472,0.4549091386722623,0.0,True,32.19250588576141
B:google/gemma-2-27b,marin_comma_a2,27227128320.0,477.464969761453,2.12371600896e+24,4.204118018104367,0.20753357536412942,1.2306390353001695,0.9556018470355974,1.4012669956576451,0.09637893337838017,0.1874140415543649,-0.046460932554841274,0.286360127585337,0.0,True,66.9615127722621
B:google/gemma-2-9b,marin_comma_a2,9241705984.0,865.6410422329228,4.43601887232e+23,3.906358003597987,0.3018504132380415,1.3523589165870635,1.1371110320874422,1.6079348184594149,0.08952119950716397,0.26055133165114824,0.12057840282821088,0.37808424289355574,0.0,True,49.71755070175673
B:google/gemma-2-2b,marin_comma_a2,2614341888.0,765.0108844524623,3.1372102656e+22,3.40267266702298,0.34200804852432,1.4077716279526904,1.246050283603322,1.726150404265626,0.08401550691304732,0.28965751252261634,0.19746416885504414,0.420676206703181,0.0,True,30.044291223888646
B:tiiuae/falcon-180B,marin_comma_a2,179522565120.0,19.49615636151623,3.76997386752e+24,4.313240114851743,-0.14188870982280255,0.867717819582451,0.5676562434582181,0.9493869695197691,0.14072058583976627,-0.15244838521491202,-0.7616295275956112,-0.05331127570229096,0.0,True,74.68207584743972
B:tiiuae/falcon-40b,marin_comma_a2,41835970560.0,23.902875602367764,2.5101582336e+23,3.7980894786271016,-0.0659344181758863,0.9361922594744903,0.69503220625843,0.9996994076180468,0.0999511123041915,-0.06815666320647293,-0.4387822477800051,-0.00030068276490174934,0.0,True,44.61586345471885
B:tiiuae/falcon-7b,marin_comma_a2,7217189760.0,207.83712911547445,6.495470784e+22,3.5410518664310864,0.18971380682436045,1.2089035681927547,1.0406268013644016,1.3492379041034959,0.0675458137418039,0.17280416212606123,0.03904070249885392,0.25884086345435703,0.0,True,34.50319286032033
B:tiiuae/falcon-rw-1b,marin_comma_a2,1000000000.0,350.0,2.1e+21,2.8885346589767273,0.31371331019904436,1.368497346071136,1.2793222967116837,1.6576527174834352,0.07516987861520942,0.2692715094618687,0.21833614362044812,0.3967373325830578,0.0,True,17.96696257525037
B:microsoft/phi-2,marin_comma_a2,2779683840.0,503.65440121420426,2.3349344256e+22,3.3465144703364746,0.3037799330534088,1.3549708389817563,1.1983285317234356,1.628309500056141,0.07614753093371589,0.2619767368931072,0.16550430576679967,0.385866139105912,0.0,True,28.403559457848697
B:microsoft/phi-1_5,marin_comma_a2,1418270720.0,105.76260081009076,1.276443648e+21,2.7938711083014134,0.19728068744299065,1.2180858941416501,1.133742555084568,1.3648750475338554,0.04905031147186298,0.17903983224050793,0.1179655420754598,0.2673321987922156,0.0,True,16.3441675397066
B:bigscience/bloom-560m,marin_comma_a2,559214592.0,609.7838019219641,1.144153055232e+21,2.773067175903341,0.3845654771173759,1.4689758791087928,1.3783055456179998,1.8685299342689201,0.09352866805077545,0.31925362817619163,0.2744714673903285,0.4648199198418197,0.0,True,16.007657090252327
B:bigscience/bloom-1b1,marin_comma_a2,1065314304.0,320.0933271238607,2.179633065984e+21,2.895611557868797,0.30352903750169236,1.3546309254687274,1.2658934424506645,1.630225527784893,0.07276229788273467,0.26179154690863016,0.21004409497209883,0.3865879395479879,0.0,True,18.094563931191153
B:bigscience/bloom-3b,marin_comma_a2,3002557440.0,113.56985064039274,6.14323252224e+21,3.0926347072523424,0.17324110188329822,1.1891527774981983,1.0675977822837153,1.310330962015055,0.05078338503397344,0.1590651605726791,0.06331764959188636,0.23683402973079515,0.0,True,22.03505748847316
B:bigscience/bloom-7b1,marin_comma_a2,7069016064.0,48.238679458742844,1.4463206866944e+22,3.255444320003292,0.06557797493338935,1.0677759938294888,0.9197337447685293,1.123085187081269,0.054538916200737156,0.06347398164142644,-0.08727118656679429,0.10959559301209296,0.0,True,25.93113369612168
B:bigscience/bloom,marin_comma_a2,176247271424.0,2.07662789354344,3.87039008047104e+23,3.8804223747405686,-0.3327595133270793,0.7169425885633881,0.40133169513802236,0.779540258079974,0.15982132059625162,-0.39481182447788915,-1.4917045230033203,-0.28280738503874525,0.0,True,48.44467255668157
B:EleutherAI/gpt-neox-20b,marin_comma_a2,20554568208.0,22.96326515953246,5.8210537165056e+22,3.520207871726795,-0.04081339965671038,0.9600082511044614,0.7542585736982067,1.014868727578167,0.0810695745053577,-0.04165771372228233,-0.32580528067039133,0.014650887522811875,0.0,True,33.79145202130733
B:EleutherAI/gpt-neo-2.7B,marin_comma_a2,2651307520.0,158.41240475944488,6.6812949504e+21,3.1085990952532576,0.20671267557650586,1.2296292185133508,1.1040187933895431,1.3889438060842334,0.05563586503229607,0.18674671604744209,0.09421831767028718,0.28002846794843306,0.0,True,22.389656643980434
B:EleutherAI/gpt-neo-1.3B,marin_comma_a2,1315575808.0,288.84690467035404,2.99951284224e+21,2.9563223401772873,0.2862632200526216,1.3314428715946882,1.232084437345991,1.57136560556503,0.06887789011263554,0.24893510541516087,0.18836731502421986,0.36361086404177656,0.0,True,19.227130724569136
B:EleutherAI/gpt-neo-125m,marin_comma_a2,125198592.0,2396.1930817880125,2.253574656e+20,2.4641388603788847,0.5617871100496659,1.7538039419970974,1.6492007046051231,2.5470378422708655,0.14587486991837662,0.42981083799978426,0.3936456628913245,0.6073870661032548,0.0,False,11.753356511837705
B:EleutherAI/gpt-j-6b,marin_comma_a2,6050000000.0,66.44628099173553,1.45926e+22,3.2571378274760363,0.0992312436039775,1.1043216373504998,0.9546848348320812,1.174765648979885,0.05335775709347299,0.09446671496973418,-0.04746609929746001,0.14876639364765545,0.0,True,25.975085470637726
B:facebook/opt-6.7b,marin_comma_a2,6700000000.0,44.776119402985074,1.206e+22,3.220893065952847,0.06135889375497605,1.0632804504310602,0.9195334354478896,1.1162922193984202,0.053066615814212056,0.05951435522528977,-0.08750803554295608,0.10417721934950964,0.0,True,25.050481927106173
B:facebook/opt-1.3b,marin_comma_a2,1300000000.0,230.76923076923077,2.34e+21,2.9091105071018024,0.26753520390747076,1.3067396313674375,1.2140652629719761,1.5250208536843524,0.06459537751952493,0.2347366101129495,0.17632105085352182,0.34427126187549223,0.0,True,18.34047758483388
B:facebook/opt-350m,marin_comma_a2,350000000.0,857.1428571428571,6.3e+20,2.659609966657447,0.43252551317761534,1.5411447942919805,1.4488107861384527,2.0198919974177243,0.10755161607964764,0.3511317017688715,0.30977874435534675,0.5049240250080586,0.0,True,14.290714156531676
