set,uid,model,dev,M,C,dlo,dhi,sign,w_lo,w_hi,s_lo,s_hi
PI-2 PI-1 + M* nondecreasing in C,B:HuggingFaceTB/SmolLM-135M,SmolLM-135M,Hugging Face,4460.468827389134,4.842540288e+20,4.558440343598512,6.322437259107255,w>1,6.2875985137237205,26.158206069776114,0.8409567662729522,0.9617710787455174
PI-2 PI-1 + M* nondecreasing in C,B:HuggingFaceTB/SmolLM-360M,SmolLM-360M,Hugging Face,1658.277991069178,1.302556032e+21,3.574613853082665,5.332963089517123,w>1,4.228162078688898,15.694571225349852,0.7634906180535804,0.9362837005457785
PI-2 PI-1 + M* nondecreasing in C,B:HuggingFaceTB/SmolLM-1.7B,SmolLM-1.7B,Hugging Face,584.3249967389991,1.0268258304e+22,2.4786749253031144,4.289885430673228,w>1,2.717566236996873,9.159506077764165,0.6320236885541087,0.8908238073636281
PI-2 PI-1 + M* nondecreasing in C,B:cerebras/btlm-3b-8k-base,btlm-3b-8k-base,Cerebras,209.0,1.1286e+22,1.4281899813742407,3.2617623533338067,w>1,1.7789783080514472,5.3870096086141235,0.43787959893939277,0.8143682538822754
PI-2 PI-1 + M* nondecreasing in C,B:h2oai/h2o-danube-1.8b-base,h2o-danube-1.8b-base,H2O.ai,546.0896139172642,1.098720768e+22,2.389138984535842,4.222211191699963,w>1,2.6211777041479727,8.84500805680749,0.6184921005479652,0.8869418779974589
PI-2 PI-1 + M* nondecreasing in C,B:h2oai/h2o-danube3-500m-base,h2o-danube3-500m-base,H2O.ai,7788.301746473706,1.2326178816e+22,5.0096968951246925,6.879806212163637,w>1,7.542749952991533,34.880318069444435,0.8674223583928579,0.9713305366651455
PI-2 PI-1 + M* nondecreasing in C,B:h2oai/h2o-danube3-4b-base,h2o-danube3-4b-base,H2O.ai,1514.4480769659474,1.4262621696e+23,2.980233581270701,5.242234447304009,w>1,3.326873412949336,14.97636469634952,0.6994174782522065,0.9332281217588305
PI-2 PI-1 + M* nondecreasing in C,B:allenai/OLMo-1B-hf,OLMo-1B-hf,AI2,2549.3632873412785,2.1181759488e+22,3.8510158883866845,5.763027017104706,w>1,4.7268076407562685,19.596467068275086,0.7884407244801686,0.9489703936675958
PI-2 PI-1 + M* nondecreasing in C,B:allenai/OLMo-7B-hf,OLMo-7B-hf,AI2,362.94501309417336,1.0332143616e+23,1.6477245408821108,3.8136794450803198,w>1,1.9436841508150153,7.163047339306696,0.4855131171488509,0.860394612428069
PI-2 PI-1 + M* nondecreasing in C,B:allenai/OLMo-7B-0424-hf,OLMo-7B-0424-hf,AI2,297.61491073722215,8.47235776512e+22,1.4870072784710615,3.6152285063564813,w>1,1.8216857313244625,6.465489816667851,0.4510578950009414,0.8453326772826975
PI-2 PI-1 + M* nondecreasing in C,B:TinyLlama/TinyLlama_v1.1,TinyLlama_v1.1,TinyLlama,1818.1818181818185,1.32e+22,3.526332430819397,5.425020381106753,w>1,4.146621089708769,16.458506042754603,0.7588397930831358,0.9392411439165694
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,Alibaba,36434.83016899802,5.3355538944e+22,6.398853641008856,8.422708570257576,w>1,13.208790703146477,77.36202428618917,0.9242928423597635,0.9870737611996727
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen2.5-1.5B,Qwen2.5-1.5B,Alibaba,11660.188645890788,1.66721144832e+23,5.047247066449094,7.283363740035466,w>1,7.6578566556267615,42.960124940609475,0.8694151581872155,0.9767226002861384
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen2.5-3B,Qwen2.5-3B,Alibaba,5832.9091468974775,3.33281378304e+23,4.203333679805532,6.590699252293715,w>1,5.448564640378564,30.043967406029687,0.816465424198304,0.9667154478473005
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen2.5-7B,Qwen2.5-7B,Alibaba,2363.564390569986,8.22486583296e+23,3.2787354459890787,5.6873541949671615,w>1,3.7525261050941663,18.84562428895872,0.7335128465482305,0.946937284503444
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen2.5-14B,Qwen2.5-14B,Alibaba,1218.6837491015756,1.595163635712e+24,2.4115662669180526,5.024954762491983,w>1,2.6449956835993507,13.387154113570043,0.6219275493715798,0.9253015247664671
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen2.5-32B,Qwen2.5-32B,Alibaba,549.3855429869253,3.538498646016e+24,1.4592903120582479,4.228228560499244,w>1,1.8014341032283268,8.872529229966277,0.4448867165288406,0.8872925662929824
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen2.5-72B,Qwen2.5-72B,Alibaba,247.57172148810363,7.852269993984e+24,0.5046952363824229,3.431128425188846,w>1,1.225760327625822,5.87926142398483,0.18417982907237476,0.8299106081725784
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen3-0.6B-Base,Qwen3-0.6B-Base,Alibaba,60397.62575590984,1.2874678272e+23,6.680851903226825,8.928133175842305,w>1,14.799928958879136,100.42767690444336,0.9324321081014342,0.9900425855618318
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen3-1.7B-Base,Qwen3-1.7B-Base,Alibaba,20923.23816291514,3.71644194816e+23,5.462911790900661,7.868043795471697,w>1,9.055608840602037,58.09806556873299,0.889571201936598,0.9827877229609832
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen3-4B-Base,Qwen3-4B-Base,Alibaba,8949.729156534248,8.68853108736e+23,4.453489898314086,7.01880665034025,w>1,6.026997744527756,37.47545535667693,0.8340799113608504,0.9733158679332277
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen3-8B-Base,Qwen3-8B-Base,Alibaba,4395.209760506778,1.76919883776e+24,3.716163603774646,6.307698637427138,w>1,4.4765801309805795,25.959916056498166,0.7766151904487515,0.9614790742071878
PI-2 PI-1 + M* nondecreasing in C,B:Qwen/Qwen3-14B-Base,Qwen3-14B-Base,Alibaba,2437.6524345322396,3.1899543552e+24,2.9994717877412658,5.718218839529622,w>1,3.3527885170165868,19.148332303502947,0.7017408062200623,0.947776130884408
PI-2 PI-1 + M* nondecreasing in C,B:allenai/OLMo-2-0425-1B,OLMo-2-0425-1B,AI2,2727.4256541209866,3.60834766848e+22,4.056138170337133,5.830541560820571,w>1,5.134503158887909,20.291576873797148,0.8052391888650445,0.9507184677553908
PI-2 PI-1 + M* nondecreasing in C,B:allenai/OLMo-2-1124-7B,OLMo-2-1124-7B,AI2,554.8996212727055,1.773564014592e+23,2.0383383684165732,4.238215336186121,w>1,2.275349129862926,8.918394095866354,0.5605070066499013,0.8878721898527117
PI-2 PI-1 + M* nondecreasing in C,B:allenai/OLMo-2-1124-13B,OLMo-2-1124-13B,AI2,375.46846799766325,4.2383053056e+23,1.467310754546859,3.84760259567216,w>1,1.8072710458182237,7.289605441943065,0.44667956568337536,0.8628183640439328
PI-2 PI-1 + M* nondecreasing in C,B:allenai/OLMo-2-0325-32B,OLMo-2-0325-32B,AI2,190.79067415839916,1.1894449296384e+24,0.5895691871174753,3.17060498161211,w>1,1.268447833199637,5.139354472807048,0.21163490225883558,0.8054230341006595
PI-2 PI-1 + M* nondecreasing in C,B:allenai/Olmo-3-1025-7B,Olmo-3-1025-7B,AI2,826.2525073790187,2.6404204290048e+23,2.3606866183221378,4.6363285271796295,w>1,2.5912694295625474,10.953452699976177,0.6140887595124302,0.9087045859063074
PI-2 PI-1 + M* nondecreasing in C,B:allenai/Olmo-3-1125-32B,Olmo-3-1125-32B,AI2,173.73217762002974,1.0830463451136e+24,0.51369716239748,3.0769430057039884,w>1,1.2302188990010066,4.896748703046602,0.18713653252112672,0.7957828631520683
PI-2 PI-1 + M* nondecreasing in C,B:HuggingFaceTB/SmolLM2-135M,SmolLM2-135M,Hugging Face,14868.229424630446,1.614180096e+21,5.53348845560513,7.5264100634331905,w>1,9.317090264060251,48.703597234102894,0.892670353977636,0.9794676357232236
PI-2 PI-1 + M* nondecreasing in C,B:HuggingFaceTB/SmolLM2-360M,SmolLM2-360M,Hugging Face,11055.186607127853,8.68370688e+21,5.111013390403303,7.230083074403004,w>1,7.857365202191749,41.794489040073344,0.8727308742476348,0.9760734005136136
PI-2 PI-1 + M* nondecreasing in C,B:HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,Hugging Face,6427.574964128989,1.12950841344e+23,4.420631795201555,6.687780703471598,w>1,5.947649933889092,31.588190472417374,0.8318663655199168,0.9683425994004565
PI-2 PI-1 + M* nondecreasing in C,B:HuggingFaceTB/SmolLM3-3B-Base,SmolLM3-3B-Base,Hugging Face,3642.1596083417194,2.066466275328e+23,3.805898773235712,6.119760185062495,w>1,4.641570315326278,23.559387169784763,0.784555671450664,0.9575540741873577
PI-2 PI-1 + M* nondecreasing in C,B:tiiuae/Falcon3-7B-Base,Falcon3-7B-Base,TII,1877.7956191968176,6.26266238976e+23,3.0740435107547475,5.457281926246221,w>1,3.455163537073727,16.73493575186729,0.7105780987585533,0.9402447661092204
PI-2 PI-1 + M* nondecreasing in C,B:tiiuae/falcon-11B,falcon-11B,TII,495.3695377492483,3.663931392e+23,1.6782619406205042,4.124732126322206,w>1,1.967772171811172,8.410883439049135,0.49181108752057284,0.8811064251161408
PI-2 PI-1 + M* nondecreasing in C,B:ibm-granite/granite-3.0-2b-base,granite-3.0-2b-base,IBM,4736.482810634458,1.82413836288e+23,3.975925121079853,6.382478217549838,w>1,4.971046299132528,26.981758802667947,0.7988351063689539,0.9629379238279634
PI-2 PI-1 + M* nondecreasing in C,B:ibm-granite/granite-3.0-8b-base,granite-3.0-8b-base,IBM,1468.6379762115423,5.88300189696e+23,2.6684427048058863,5.211518804837099,w>1,2.9337360967185995,14.74074350091432,0.6591377114258826,0.9321608167228489
PI-2 PI-1 + M* nondecreasing in C,B:swiss-ai/Apertus-8B-2509,Apertus-8B-2509,Swiss AI,1862.5816614409612,7.2480043584e+23,3.021946413285492,5.449146895730516,w>1,3.383319063459572,16.66479686890731,0.7044322509218324,0.9399932679728146
PI-2 PI-1 + M* nondecreasing in C,B:swiss-ai/Apertus-70B-2509,Apertus-70B-2509,Swiss AI,212.46499707162045,6.3539878032e+24,0.3851200824961838,3.278205356502731,w>1,1.1680462308941981,5.43293585070731,0.14386950314933192,0.8159374549085076
PI-2 PI-1 + M* nondecreasing in C,B:marin-community/marin-8b-base,marin-8b-base,Marin,1581.5176627239912,6.119059070976e+23,2.887148068120366,5.285568312388718,w>1,3.204282796308281,15.31519974202086,0.68791768281123,0.9347053896230773
PI-2 PI-1 + M* nondecreasing in C,B:m-a-p/neo_7b,neo_7b,M-A-P,567.1235483772215,2.0668935426048e+23,2.0249709103960205,4.26000527973287,w>1,2.2631144473639,9.019290389383231,0.5581310520266394,0.8891265324845159
PI-2 PI-1 + M* nondecreasing in C,B:stabilityai/stablelm-3b-4e1t,stablelm-3b-4e1t,Stability AI,1430.9001163035614,6.70906368e+22,3.046601126886997,5.185487078561688,w>1,3.417131005171486,14.543957350119369,0.7073568445322699,0.9312429226841901
PI-3 PI-1 with own-lab anchor,B:meta-llama/Llama-2-7b-hf,Llama-2-7b-hf,Meta,296.80558548411165,8.0861011968e+22,2.1285993857167953,2.983785419726861,w>1,2.3597105068739515,4.666810373463868,0.5762192027000976,0.7857208842925911
PI-3 PI-1 with own-lab anchor,B:meta-llama/Llama-2-13b-hf,Llama-2-13b-hf,Meta,153.6586090222828,1.5619040256e+23,1.345077129374527,2.4281430727188758,w>1,1.7203312868965472,3.502957045812269,0.4187166113778088,0.7145269020082663
PI-3 PI-1 with own-lab anchor,B:meta-llama/Llama-2-70b-hf,Llama-2-70b-hf,Meta,28.99531803831451,8.27719839744e+23,-0.6396008866995224,1.0206895613730396,ambiguous,0.7187694205307659,1.6937822311394175,-0.39126675598074706,0.40960533082975253
PI-3 PI-1 with own-lab anchor,B:huggyllama/llama-7b,llama-7b,Meta,148.40279274205582,4.0430505984e+22,1.567247960402773,2.182507278999564,w>1,1.8816069748842583,3.085735529241976,0.4685393850320351,0.6759281569909349
PI-3 PI-1 with own-lab anchor,B:huggyllama/llama-13b,llama-13b,Meta,76.8293045111414,7.809520128e+22,0.783725704060505,1.6268649319915789,w>1,1.3717730794123493,2.3161856061549098,0.27101645672446956,0.5682556711592315
PI-3 PI-1 with own-lab anchor,B:huggyllama/llama-30b,llama-30b,Meta,43.03858899503889,2.732431586304e+23,-0.03390235800204655,1.2427555497775935,ambiguous,0.9826491009686928,1.8995419757148782,-0.017657268514470408,0.4735573034001222
PI-3 PI-1 with own-lab anchor,B:huggyllama/llama-65b,llama-65b,Meta,21.444217241505925,5.483995926528e+23,-0.8630047590879544,0.6547896045599657,ambiguous,0.6404692615889238,1.402219494874787,-0.5613551812293467,0.28684488865325874
PI-3 PI-1 with own-lab anchor,B:meta-llama/Meta-Llama-3-70B,Meta-Llama-3-70B,Meta,212.60399694026583,6.34983358464e+24,0.9652818148632472,3.330837884020368,w>1,1.4759946214190955,5.582590448074153,0.3224907560716247,0.8208716886360572
PI-3 PI-1 with own-lab anchor,B:meta-llama/Meta-Llama-3-8B,Meta-Llama-3-8B,Meta,1867.9342473118008,7.2272351232e+23,3.5516454209597828,5.164982520850884,w>1,4.189173361057403,14.390805031130267,0.7612894206537237,0.9305111842015235
PI-3 PI-1 with own-lab anchor,B:meta-llama/Llama-3.1-405B,Llama-3.1-405B,Meta,38.437525546170825,3.798787719168e+25,-1.085246926386815,1.89949963140177,ambiguous,0.5710412302111333,2.666263858457261,-0.7511870371081019,0.6249433465378724
PI-3 PI-1 with own-lab anchor,B:deepseek-ai/deepseek-llm-67b-base,deepseek-llm-67b-base,DeepSeek,29.850746268656717,8.04e+23,-1.2119305647221092,1.5438152474791211,ambiguous,0.5348877350774545,2.218973293795576,-0.869551186951772,0.5493411287120585
PI-3 PI-1 with own-lab anchor,B:deepseek-ai/deepseek-llm-7b-base,deepseek-llm-7b-base,DeepSeek,285.7142857142857,8.4e+22,1.528800906723875,3.487431341324525,w>1,1.852653873913431,6.052669106245781,0.4602337683899572,0.8347836330639494
PI-3 PI-1 with own-lab anchor,B:allenai/OLMo-1B-hf,OLMo-1B-hf,AI2,2549.3632873412785,2.1181759488e+22,0.4679765900306885,7.33832784504263,w>1,1.207740678639224,44.19666604477705,0.17200768535285893,0.9773738589470331
PI-3 PI-1 with own-lab anchor,B:allenai/OLMo-7B-hf,OLMo-7B-hf,AI2,362.94501309417336,1.0332143616e+23,-1.8555837297259643,5.584499746319528,ambiguous,0.38365744979802446,17.870991546780782,-1.6064918080606738,0.9440433958360784
PI-3 PI-1 with own-lab anchor,B:allenai/OLMo-7B-0424-hf,OLMo-7B-0424-hf,AI2,297.61491073722215,8.47235776512e+22,-2.0163009921370145,5.355090461154771,ambiguous,0.35310822843416056,15.874893606478551,-1.8319929117326044,0.9370074518425812
PI-3 PI-1 with own-lab anchor,B:allenai/OLMo-2-0425-1B,OLMo-2-0425-1B,AI2,2727.4256541209866,3.60834766848e+22,0.5024605672214522,7.537347555580498,w>1,1.2246560223169345,48.97939634867563,0.18344418205849047,0.9795832518457113
PI-3 PI-1 with own-lab anchor,B:allenai/OLMo-2-1124-7B,OLMo-2-1124-7B,AI2,554.8996212727055,1.773564014592e+23,-1.500941022403917,6.116616041895584,ambiguous,0.46074552186116485,23.521175046954657,-1.170395484172122,0.9574851172186879
PI-3 PI-1 with own-lab anchor,B:allenai/OLMo-2-1124-13B,OLMo-2-1124-13B,AI2,375.46846799766325,4.2383053056e+23,-2.080748299829388,5.845206287612405,ambiguous,0.34155256695004416,20.445790292878122,-1.9278070105860488,0.9510901762330836
PI-3 PI-1 with own-lab anchor,B:allenai/OLMo-2-0325-32B,OLMo-2-0325-32B,AI2,190.79067415839916,1.1894449296384e+24,-2.9802694542331682,5.310524578095673,ambiguous,0.21466843505256977,15.513804844532936,-3.658346718534151,0.9355412801681336
PI-3 PI-1 with own-lab anchor,B:allenai/Olmo-3-1025-7B,Olmo-3-1025-7B,AI2,826.2525073790187,2.6404204290048e+23,-1.1785403963817185,6.576776014764118,ambiguous,0.5441884702083929,29.828776047335825,-0.8375986533067441,0.9664753257588216
PI-3 PI-1 with own-lab anchor,B:allenai/Olmo-3-1125-32B,Olmo-3-1125-32B,AI2,173.73217762002974,1.0830463451136e+24,-3.056127263424928,5.202234239580915,ambiguous,0.2064236530254407,14.670253454827881,-3.8444060811032883,0.9318348518599788
PI-3 PI-1 with own-lab anchor,B:marin-community/marin-8b-base,marin-8b-base,Marin,1581.5176627239912,6.119059070976e+23,3.287757272653474,6.4743743196262145,w>1,3.766205745083678,28.292743999006177,0.7344807831315701,0.964655248708463
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen-72B,Qwen-72B,Alibaba,41.50070986532617,1.301182562304e+24,-0.9397725448941276,2.9516388828725093,ambiguous,0.615581453398395,4.58999596168273,-0.6244803908229756,0.7821348845733207
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen-14B,Qwen-14B,Alibaba,211.7553754920856,2.5501123584e+23,1.0361914432554764,4.327123564668523,w>1,1.5188180405991298,9.337304825307758,0.34159328288889107,0.8929027145724526
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen-7B,Qwen-7B,Alibaba,310.8274993912754,1.111870734336e+23,1.6145605325791106,4.581435356920723,w>1,1.9178581353341864,10.64738524487258,0.4785849998098268,0.9060802274923258
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2-72B,Qwen2-72B,Alibaba,96.27789168981808,3.053660553216e+24,-0.26018541977042364,3.9262456015121634,ambiguous,0.8743022428507086,7.591668678693253,-0.14376922646274734,0.868276654010653
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2-7B,Qwen2-7B,Alibaba,919.1639296661056,3.19855893504e+23,2.513854789836233,5.8305001512050625,w>1,2.756401403746922,20.291143063700304,0.6372081371600496,0.9507174141515495
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2-1.5B,Qwen2-1.5B,Alibaba,4534.517806735306,6.4836000768e+22,4.282366410296248,7.177532207242711,w>1,5.625044635027961,40.67580333404098,0.8222236328983318,0.975415359549565
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2-0.5B,Qwen2-0.5B,Alibaba,24289.886779332013,3.5570359296e+22,6.070484107473779,8.762219198797156,w>1,11.570278322004624,92.18333564752984,0.9135716555669904,0.98915205234248
PI-3 PI-1 with own-lab anchor,B:01-ai/Yi-6B,Yi-6B,01.AI,494.9649263893441,1.0909863936e+23,1.9534971359690037,5.043726140840725,w>1,2.198805049302511,13.51752417627101,0.5452075206407168,0.9260219558729975
PI-3 PI-1 with own-lab anchor,B:01-ai/Yi-34B,Yi-34B,01.AI,87.23740786501426,6.19000510464e+23,-0.09606273069530769,3.5786656382324367,ambiguous,0.9516142792658363,6.344587004850291,-0.050845938095309934,0.8423853279597989
PI-3 PI-1 with own-lab anchor,B:google/gemma-7b,gemma-7b,Google,702.7669542921273,3.07356512256e+23,2.2218289349968448,5.555842496816589,w>1,2.450131505536289,17.608532423425608,0.5918586419788442,0.9432093501063357
PI-3 PI-1 with own-lab anchor,B:google/gemma-2b,gemma-2b,Google,1197.044537258206,4.5111103488e+22,3.1901783815310187,5.7890828035816995,w>1,3.6208581822479307,19.86186262132306,0.7238223786552248,0.9496522547222519
PI-3 PI-1 with own-lab anchor,B:google/gemma-2-27b,gemma-2-27b,Google,477.464969761453,2.12371600896e+24,1.432218920377677,5.470842590472315,w>1,1.7818715205170854,16.85251034322266,0.43879230994734814,0.940661659323523
PI-3 PI-1 with own-lab anchor,B:tiiuae/falcon-180B,falcon-180B,TII,19.49615636151623,3.76997386752e+24,-1.9078191729869953,2.3620976377202574,ambiguous,0.3734491526182993,3.3855263453246045,-1.677740712460782,0.7046249539954119
PI-3 PI-1 with own-lab anchor,B:tiiuae/falcon-40b,falcon-40b,TII,23.902875602367764,2.5101582336e+23,-1.2276114225134913,2.143227121267835,ambiguous,0.5305748987733557,3.023788141418249,-0.8847480389892461,0.6692890000120942
PI-3 PI-1 with own-lab anchor,B:tiiuae/falcon-7b,falcon-7b,TII,207.83712911547445,6.495470784e+22,1.1484071018312356,4.095098273746422,w>1,1.589139931954652,8.283181045221186,0.3707287949337515,0.879273434379787
PI-3 PI-1 with own-lab anchor,B:microsoft/phi-2,phi-2,Microsoft,503.65440121420426,2.3349344256e+22,2.2039635704528906,4.820626928303369,w>1,2.4325399768673845,12.046868354867508,0.5889070644225153,0.9169908750936128
PI-3 PI-1 with own-lab anchor,B:microsoft/phi-1_5,phi-1_5,Microsoft,105.76260081009076,1.276443648e+21,1.145837528252228,2.806520964786436,w>1,1.587493801556318,4.258671768728534,0.3700762806005048,0.7651850026707836
PI-3 PI-1 with own-lab anchor,B:mosaicml/mpt-30b,mpt-30b,MosaicML,33.333333333333336,1.8e+23,-0.830048658550604,2.4239070249026957,ambiguous,0.651459859932315,3.495304460948387,-0.535013991658515,0.7139018900434589
PI-3 PI-1 with own-lab anchor,B:mosaicml/mpt-7b,mpt-7b,MosaicML,142.85714285714286,4.2e+22,0.8566428075756649,3.6521694492228702,w>1,1.4127160841027837,6.589982754491824,0.29214368601522633,0.8482545346088521
PI-3 PI-1 with own-lab anchor,B:stabilityai/stablelm-base-alpha-3b,stablelm-base-alpha-3b,Stability AI,500.0,2.7e+22,2.285109562084339,4.836006508362708,w>1,2.513471838118133,12.142903739248718,0.6021439409686355,0.9176473748393669
PI-3 PI-1 with own-lab anchor,B:stabilityai/stablelm-base-alpha-7b-v2,stablelm-base-alpha-7b-v2,Stability AI,159.66523353939925,4.54701367296e+22,0.9828035047312604,3.7757878926798236,w>1,1.486462588297188,7.0242802584707835,0.3272619116868952,0.8576366598137837
PI-3 PI-1 with own-lab anchor,B:stabilityai/stablelm-2-1_6b,stablelm-2-1_6b,Stability AI,1216.1637936402378,1.9734183936e+22,3.2869525272149263,5.6759515787328025,w>1,3.7649835004113417,18.735006588234437,0.7343945863532348,0.9466239846092181
PI-3 PI-1 with own-lab anchor,B:stabilityai/stablelm-base-alpha-7b,stablelm-base-alpha-7b,Stability AI,214.28571428571428,6.3e+22,1.2928628843457597,4.1208871141959085,w>1,1.6844802188818155,8.394203454635331,0.40634506194212494,0.8808701736377627
PI-3 PI-1 with own-lab anchor,B:HuggingFaceTB/SmolLM-135M,SmolLM-135M,Hugging Face,4460.468827389134,4.842540288e+20,4.558440343598512,6.3971342940807325,w>1,6.2875985137237205,27.186695343233634,0.8409567662729522,0.96321730216288
PI-3 PI-1 with own-lab anchor,B:HuggingFaceTB/SmolLM-360M,SmolLM-360M,Hugging Face,1658.277991069178,1.302556032e+21,3.574613853082665,5.562018094946662,w>1,4.228162078688898,17.664764227465152,0.7634906180535804,0.9433901303678199
PI-3 PI-1 with own-lab anchor,B:HuggingFaceTB/SmolLM-1.7B,SmolLM-1.7B,Hugging Face,584.3249967389991,1.0268258304e+22,2.4786749253031144,4.841038145497404,w>1,2.717566236996873,12.17448892125788,0.6320236885541087,0.9178610283792776
PI-3 PI-1 with own-lab anchor,B:cerebras/btlm-3b-8k-base,btlm-3b-8k-base,Cerebras,209.0,1.1286e+22,1.4281899813742407,3.8276579418579764,w>1,1.7789783080514472,7.214928974599227,0.43787959893939277,0.8613984969885933
PI-3 PI-1 with own-lab anchor,B:h2oai/h2o-danube-1.8b-base,h2o-danube-1.8b-base,H2O.ai,546.0896139172642,1.098720768e+22,2.389138984535842,4.783921087803968,w>1,2.6211777041479727,11.82072279104071,0.6184921005479652,0.9154028042381697
PI-3 PI-1 with own-lab anchor,B:h2oai/h2o-danube3-500m-base,h2o-danube3-500m-base,H2O.ai,7788.301746473706,1.2326178816e+22,5.0096968951246925,7.459455125744714,w>1,7.542749952991533,47.04879421773777,0.8674223583928579,0.9787454701735376
PI-3 PI-1 with own-lab anchor,B:h2oai/h2o-danube3-4b-base,h2o-danube3-4b-base,H2O.ai,1514.4480769659474,1.4262621696e+23,2.980233581270701,6.203849669932936,w>1,3.326873412949336,24.604719306577152,0.6994174782522065,0.9593573904444954
PI-3 PI-1 with own-lab anchor,B:TinyLlama/TinyLlama_v1.1,TinyLlama_v1.1,TinyLlama,1818.1818181818185,1.32e+22,3.526332430819397,6.015353963998002,w>1,4.146621089708769,22.32308299045556,0.7588397930831358,0.9552033202390745
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,Alibaba,36434.83016899802,5.3355538944e+22,6.398853641008856,9.230936863770197,w>1,13.208790703146477,117.42150220725038,0.9242928423597635,0.9914836722303638
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2.5-1.5B,Qwen2.5-1.5B,Alibaba,11660.188645890788,1.66721144832e+23,5.047247066449094,8.269329827062736,w>1,7.6578566556267615,71.47225092909822,0.8694151581872155,0.9860085559500286
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2.5-3B,Qwen2.5-3B,Alibaba,5832.9091468974775,3.33281378304e+23,4.203333679805532,7.684720999408698,w>1,5.448564640378564,52.85149709580871,0.816465424198304,0.9810790601033078
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2.5-7B,Qwen2.5-7B,Alibaba,2363.564390569986,8.22486583296e+23,3.2787354459890787,6.922297771025086,w>1,3.7525261050941663,35.65396500659453,0.7335128465482305,0.9719526285557569
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2.5-14B,Qwen2.5-14B,Alibaba,1218.6837491015756,1.595163635712e+24,2.4115662669180526,6.363232650016036,w>1,2.6449956835993507,26.714991584302652,0.6219275493715798,0.9625678339877305
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2.5-32B,Qwen2.5-32B,Alibaba,549.3855429869253,3.538498646016e+24,1.4592903120582479,5.690795735534164,w>1,1.8014341032283268,18.879139087268587,0.4448867165288406,0.9470314829835453
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen2.5-72B,Qwen2.5-72B,Alibaba,247.57172148810363,7.852269993984e+24,0.5046952363824229,5.018043221332188,w>1,1.225760327625822,13.339469765801802,0.18417982907237476,0.925034501553901
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen3-0.6B-Base,Qwen3-0.6B-Base,Alibaba,60397.62575590984,1.2874678272e+23,6.680851903226825,9.87377715121841,w>1,14.799928958879136,163.63807950566047,0.9324321081014342,0.993888952968521
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen3-1.7B-Base,Qwen3-1.7B-Base,Alibaba,20923.23816291514,3.71644194816e+23,5.462911790900661,8.979061714185617,w>1,9.055608840602037,103.10329425817585,0.889571201936598,0.9903009888559337
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen3-4B-Base,Qwen3-4B-Base,Alibaba,8949.729156534248,8.68853108736e+23,4.453489898314086,8.262305563694676,w>1,6.026997744527756,71.21352598494792,0.8340799113608504,0.9859577238148359
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen3-8B-Base,Qwen3-8B-Base,Alibaba,4395.209760506778,1.76919883776e+24,3.716163603774646,7.662130400796009,w>1,4.4765801309805795,52.23866404257121,0.7766151904487515,0.9808570908477854
PI-3 PI-1 with own-lab anchor,B:Qwen/Qwen3-14B-Base,Qwen3-14B-Base,Alibaba,2437.6524345322396,3.1899543552e+24,2.9994717877412658,7.164609451370506,w>1,3.3527885170165868,40.4053261564937,0.7017408062200623,0.9752507875786746
PI-3 PI-1 with own-lab anchor,B:HuggingFaceTB/SmolLM2-135M,SmolLM2-135M,Hugging Face,14868.229424630446,1.614180096e+21,5.53348845560513,7.788926855881515,w>1,9.317090264060251,55.772766051822494,0.892670353977636,0.982070102116312
