rep,sig_chin|web|P,sig_kappa|web|P,sig_mf_P|web|P,n_levels_P|web|P,sig_mf_P6|web|P,n_levels_P6|web|P,q3_slope|web|P,q3_mean|web|P,q3_n|web|P,q3_slope_mainonly|web|P,sig_chin|edu|P,sig_kappa|edu|P,sig_mf_P|edu|P,n_levels_P|edu|P,sig_mf_P6|edu|P,n_levels_P6|edu|P,q3_slope|edu|P,q3_mean|edu|P,q3_n|edu|P,q3_slope_mainonly|edu|P,ce_chi|val1|P,ce_alpha|val1|P,ce_beta|val1|P,ce_chi|val2|P,ce_alpha|val2|P,ce_beta|val2|P,sig_chin|web|T,sig_kappa|web|T,sig_mf_T|web|T,n_levels_T|web|T,q3_slope|web|T,q3_mean|web|T,q3_n|web|T,q3_slope_mainonly|web|T,sig_chin|edu|T,sig_kappa|edu|T,sig_mf_T|edu|T,n_levels_T|edu|T,q3_slope|edu|T,q3_mean|edu|T,q3_n|edu|T,q3_slope_mainonly|edu|T,ce_chi|val1|T,ce_alpha|val1|T,ce_beta|val1|T,ce_chi|val2|T,ce_alpha|val2|T,ce_beta|val2|T,secs,cell,chi_true
82,0.7324859896187589,0.7299467339072919,0.7264605492964141,9,0.7346712747772853,10,-0.03313560065025892,-0.010888810986866419,15,-0.02600106330603858,0.7436602707865254,0.743692737900388,0.7293162230823628,8,0.737377656439055,9,-0.07010952727136911,0.03571251328236806,17,-0.016534618080398935,0.19193597423107,0.3485827949893816,0.3633950260779791,0.22779872467919038,0.35742225504898656,0.36684006651094697,0.6513184302735965,0.6520217986955371,0.6759889370090063,9,0.10561334623828483,0.14610562263722943,10,-0.11399348217651849,0.6579062592222067,0.6618562656799153,0.685754850319702,9,0.11484644099439714,0.25597332398602973,12,-0.10247634331849807,0.20373554897907908,0.6827426455784709,0.3653570361983005,0.22459540416739898,0.6914668626799916,0.38594733627161076,5.764603137969971,chin_s005_r9,0.22
83,0.7422339533121234,0.743234040200917,0.7570037556544266,9,0.7537375823292397,10,-0.06436773958085974,0.020831090362627817,15,-0.044758485177561265,0.7459391962274811,0.749759531671544,0.7789573886358744,6,0.772919647291688,8,-0.1656130972572064,-0.17341134081533227,17,-0.11145087940178111,0.2315176287925107,0.3249007514108947,0.36626215398778816,0.2403363680123487,0.3363343899132691,0.36523815537283255,0.6633551499372209,0.6590926024294289,0.7142793687773649,9,0.07643461962712358,0.0815309848899087,10,-0.1519674001930228,0.6621148629129298,0.6675327786489272,0.7273606838614526,7,0.04378661280104767,0.05620377757400106,12,-0.1947354019692705,0.22525142086840422,0.6528922354791165,0.3741198436941498,0.2314640009454756,0.6749281845508798,0.37251070390330215,5.83456015586853,chin_s005_r9,0.22
84,0.7348928524014398,0.7343742635089225,0.7401267476803021,8,0.738046571004482,10,-0.1047080841533129,-0.09629809355960045,15,-0.05416982036920294,0.7378557673144951,0.7402238602045235,0.7678377186733648,8,0.7484465083046277,9,-0.029456577287140552,0.04462912897576888,17,-0.005334276103076043,0.21640154610221174,0.3461811798367079,0.37079012745062967,0.20502978244639003,0.34045050721666203,0.36328820968330455,0.6509474077037021,0.6505571647103638,0.6754713605496457,9,0.06355717409242818,0.029793023923742768,10,-0.1449251400821304,0.6498099136256936,0.6530048417379325,0.7056554212315225,8,0.09447709527751896,0.12980305525810942,12,-0.08215026802128547,0.21673705908227703,0.7108048297627616,0.3654848326132311,0.20405342811366545,0.6906437064351181,0.36535557531892404,5.770244836807251,chin_s005_r9,0.22
85,0.7384252467565067,0.7349277266845602,0.722123821394896,8,0.7475684097068864,10,-0.0022867290985395246,0.0062911083076836165,15,0.03648674056936904,0.7323347632057634,0.7291534490771079,0.7219323873674834,8,0.7330786848893561,9,-0.0014142936367956198,0.06922249279393705,17,-0.07296556019367662,0.2111136971115659,0.34689860008682916,0.3739473712192408,0.21277056479827294,0.34754597111589025,0.3683938143554991,0.666554180822317,0.6668773502716878,0.6814241802584725,9,0.10291383474139057,0.09295048977020895,10,-0.01969128582372041,0.6480421421810089,0.6493082567393467,0.6800964498952835,9,0.17586294949357237,0.2906795059036766,12,-0.22178865951091115,0.19265895226467045,0.6575469883465755,0.3610179498171331,0.20276556511643928,0.6493415705348167,0.37076776027711617,5.490615129470825,chin_s005_r9,0.22
86,0.7365260556475925,0.7352745208677429,0.7482697798112298,9,0.7374462472317039,10,-0.09038194121221574,-0.09213189433291599,15,-0.04418571952918353,0.7351048149546313,0.7368338125682073,0.7715701486889377,8,0.7583111928356181,9,0.03141500623427081,0.11271045780572687,17,-0.026702749939873125,0.22976776964356116,0.35370821837346095,0.3676867341045437,0.22411322014714585,0.3568474197340886,0.36482033460736724,0.6504924094212193,0.6512343935615197,0.6967887897313414,9,0.07852627272330973,0.09493809642436277,10,-0.12366039660368852,0.6396913436209442,0.6421996915599358,0.7192718542435371,8,0.1544230017033352,0.2350911424829727,12,-0.09947102448149751,0.21828360962970272,0.725548879947376,0.3622170992761353,0.23033676511178225,0.7228218452107558,0.3620880610873024,5.576145172119141,chin_s005_r9,0.22
87,0.7333609680463278,0.7327597396264675,0.7400407451432557,9,0.7363540310514644,10,-0.019359515300955536,-0.04518260510797357,15,-0.017229735530553646,0.7351642472543398,0.734432283769923,0.7248125483210242,8,0.7372729434449083,9,-0.05830102456995318,-0.02456018106856177,17,-0.07398593860534745,0.19627075847282516,0.3585658274461445,0.35774334669799535,0.21684581333357844,0.3460517486859875,0.36211886422983425,0.6550802422602943,0.6544110094244799,0.6859934119258579,10,0.11593073864113486,0.0828950735483223,10,-0.08990052020150276,0.6583649916969845,0.6606502734621367,0.6881935853382113,9,0.10290129937815533,0.15826961510002674,12,-0.12783431397363734,0.2027321398067361,0.6758911811997244,0.3696320314384117,0.20691678121384793,0.6748770769331284,0.36992311895839325,5.545024156570435,chin_s005_r9,0.22
88,0.734922054613912,0.7349634331404422,0.7206940302673579,8,0.7353017094986725,10,-0.03330763515190253,-0.0798336590313245,15,-0.054454517953550344,0.7223853934324305,0.7217549775644481,0.7503119699939239,8,0.7424803366827875,9,-0.039301625449274805,0.00036742591704575596,17,-0.03630959842443277,0.2080143279995017,0.37883955902760913,0.3566505377776733,0.2049372667915792,0.3715624642937466,0.3556535667679663,0.6462736246616102,0.6498909662559645,0.6777598110108684,9,0.1495162731350736,0.19759283285894821,10,-0.09621215880371951,0.6283174649759221,0.6305340699296753,0.6963483311777308,9,0.17090111360072868,0.2467954921446146,12,-0.10005736612091423,0.21516895159673766,0.7280801364298054,0.37337960426840194,0.21171158872327744,0.7329117147339573,0.3669308849554642,5.492357969284058,chin_s005_r9,0.22
89,0.7295589347918825,0.7330110519038523,0.7548846484496132,9,0.74410207088701,10,-0.09226124160282283,-0.15590048376443336,15,-0.09857670338481772,0.7387179203781615,0.7388935277187276,0.7680621311453226,8,0.7517565509172067,9,-0.047394176106093686,-0.007142984269627176,17,-0.029481057163225126,0.21055245437970083,0.35056747723194553,0.3639283131036857,0.22395087508535294,0.35377287288502596,0.3538356767647457,0.6446208110402757,0.6486987426993879,0.7005155312523944,9,0.09262019607455813,0.11073333476796951,10,-0.17907117024909097,0.6554555468773459,0.6578095775015478,0.713182659355868,9,0.13128060093452873,0.1757331109176747,12,-0.12678995733998927,0.21941216822009668,0.7042704828061296,0.37143461274684264,0.22658416650399538,0.6939957294495386,0.3604653808760757,5.5035483837127686,chin_s005_r9,0.22
90,0.7376945539550086,0.7382481283310344,0.7117205561274519,8,0.7222079696604358,10,-0.03739203475412174,-0.052211336134328365,15,-0.02565305438178002,0.7384371819779764,0.7400079892412608,0.751206721915147,8,0.7566794677972728,9,-0.04526900816819163,0.02292582188025473,17,-0.0495713207916013,0.1936528677134044,0.33914684862496347,0.3696526878930034,0.20531935721451777,0.3599839627907816,0.3636180171182553,0.6546631628893969,0.6573005180409699,0.6600801571517124,9,0.13011756508889222,0.17148205363049235,10,-0.12702203274548884,0.6569443375557537,0.6591270185572226,0.7048783149066588,9,0.08182439406461527,0.12644234823827252,12,-0.13169010222295632,0.18962692001882608,0.6767492731923981,0.3732447814714493,0.20365958210585955,0.6885129567830051,0.36510390193415887,5.468286991119385,chin_s005_r9,0.22
91,0.7349913379036951,0.7356202669931075,0.7512215915132819,9,0.7442294146072965,10,0.02670534687481681,0.010579383274547023,15,-0.013195226028982958,0.7315426123821974,0.7303436473809257,0.7859282968348057,7,0.7657897651957208,9,-0.021922521767466018,0.010523067714377544,17,-0.03576060290055567,0.1917148480182087,0.3529956782015114,0.374923712466973,0.1781793323667218,0.34863740471915183,0.3708014771328319,0.6568651640749803,0.6584948286943723,0.6969307306013792,9,0.1256229938693289,0.1412208088679088,10,-0.08537258315835031,0.644604697731153,0.6537071707018116,0.7324366585009224,8,0.14573746560714876,0.17986347578679276,12,-0.11628514038430027,0.19542883981738068,0.6805966150665869,0.37236603324706646,0.17762101619349746,0.6867551148862414,0.37883622445254944,5.4668591022491455,chin_s005_r9,0.22
92,0.7448966176983186,0.7468350443649074,0.7532498372275126,9,0.7558528883137866,10,-0.09105487937637316,0.001778597163913457,15,-0.048734409510162474,0.7299112146818297,0.7299112084149626,0.7152848690686402,8,0.7369048435947445,10,-0.07930900937615926,-0.04498762231006487,17,-0.05585327960499544,0.20614103389967564,0.34771993924811795,0.3914047312297918,0.226276983176235,0.343843927154819,0.3808612034624326,0.6730589036153275,0.6752529287774126,0.6990090344996858,10,0.05271867503110437,0.051694325569056135,10,-0.16772186209425868,0.648902287776746,0.6513528489919275,0.6776168445254029,9,0.11780972898157852,0.16396632220908933,12,-0.1683649645621091,0.2287671207398363,0.6469592006068549,0.38814244156507943,0.2509849050360069,0.6530185101535739,0.38465600736206396,5.5107903480529785,chin_s005_r9,0.22
93,0.7351834506430598,0.7341845445519503,0.7290895489296363,9,0.7445460727000925,10,-0.003575720919816892,-0.03693592042969151,15,-0.0031841666554604446,0.741048046465339,0.7410562406278118,0.7366236259137753,8,0.7421360484997723,9,-0.08837360993176556,-0.07574082710070681,17,-0.07604143809060543,0.21262464924930047,0.34164178110072857,0.3685267543240203,0.22069349757973367,0.3398753868967437,0.3649353152476466,0.6623206322306169,0.6610701268949721,0.6761892156475676,9,0.11831127056710612,0.10168439408447809,10,-0.0759077012628254,0.6639697657990487,0.6639868750712721,0.6821120233130364,9,0.08284030503673273,0.0743844666797272,12,-0.21844106006753697,0.22462022396828996,0.6436303230754515,0.3775698895985258,0.23103362357469326,0.6485918023462921,0.3654299847979362,5.446575164794922,chin_s005_r9,0.22
94,0.7440919328720563,0.7456524889431373,0.7515263050966602,9,0.7431357171646674,10,-0.0016488445552678714,0.012279123022681622,15,0.030498859884847955,0.7405825255576914,0.7405595914551165,0.7461215242130502,8,0.7540647495382754,9,-0.0401677555503735,-0.013988885544310032,17,-0.043617617147378406,0.2308943474127787,0.3290472546646097,0.3682364191978912,0.2266090914457104,0.339149796711231,0.37978599950774694,0.6588376149857428,0.6602761602148576,0.6976563577248718,9,0.1544889807484863,0.22901661941506085,10,0.007865006836316154,0.6619499514970146,0.6654219584525183,0.7020684265550963,9,0.10941604074042881,0.13461690531931775,12,-0.14533386022883357,0.23880757867783942,0.6500780137086513,0.38096571479813895,0.23622906708798297,0.6615694086514972,0.371422446342705,5.530355930328369,chin_s005_r9,0.22
95,0.7390723079051331,0.7364594912973849,0.750728061457621,8,0.7451506364648648,10,-0.020468950945817396,-0.018374826212161386,15,-0.052829016284407906,0.7358767005151085,0.7383687213664567,0.7670713194996097,7,0.7513402741323904,9,-0.08004954836580745,-0.04265278402780759,17,-0.06948126987360607,0.2263172568025249,0.34387853666097995,0.3659601843304518,0.2215340976902418,0.34566418925875686,0.36078867132540426,0.6569382114027459,0.6569876226311183,0.6978275321705572,9,0.11347700093410377,0.10548349711688221,10,-0.15649899152357832,0.6476202027195165,0.6498209905522611,0.7142536624238558,8,0.10558314078789617,0.14809954981932147,12,-0.19186605607837431,0.2314014209734463,0.7016427696450094,0.36626375354485213,0.21500388524917913,0.686658519719002,0.3685962761913141,5.492179870605469,chin_s005_r9,0.22
96,0.7390259554634805,0.7390371870370549,0.7174951254003376,8,0.7361273411806527,10,-0.008972583726458986,0.01701909958608423,15,0.019380005058607503,0.7476232345224683,0.7475692980944275,0.7570783544049308,7,0.7526259039716723,9,-0.08595387883521728,-0.01951521547851877,17,-0.04194582653821831,0.20864563499742506,0.3266363595912189,0.36686912300090785,0.19493355964700765,0.311801794258284,0.3718562587187845,0.6642992280660721,0.6663046710966586,0.6728990862975976,9,0.12536509702733675,0.16117346816339878,10,-0.061933676874944575,0.6606450699302314,0.6618175537548575,0.7129789448178472,8,0.08974739664529995,0.13305630215892653,12,-0.1420809391164439,0.19154540767655615,0.653875624066889,0.3651770899064598,0.17631332841614533,0.6226144607419601,0.374956881296492,5.406891107559204,chin_s005_r9,0.22
97,0.7275935558903,0.7279424379730316,0.7371944551230399,9,0.7351187696463571,10,0.011375733717155594,0.03541173141186476,15,-0.008132565584781199,0.7358531894606951,0.734959394096517,0.7313528787434318,8,0.7515000465240357,9,-0.05599685776522218,-0.04190668678273963,17,-0.018157781256812607,0.2442652572416728,0.3632481743879173,0.37674588473698634,0.24643447958293851,0.3544831186895008,0.3726092483945952,0.6401256404370073,0.6416383969004679,0.6825509098528478,9,0.12198830327600284,0.1950821689330993,10,-0.06811833540840709,0.6627985736460128,0.663416375074963,0.6885199474988573,9,0.10605985823690982,0.09672710278751977,12,-0.11639912608006557,0.2517967521420106,0.6651946154936816,0.3775964925468505,0.2471599304061618,0.6660457341469511,0.37986969919367736,5.4699530601501465,chin_s005_r9,0.22
98,0.742845002838283,0.7438029193118539,0.7618597859522126,9,0.7548060900299455,10,-0.10514194929896105,-0.09951905567255165,15,-0.05932341707526924,0.735189357421046,0.7338123302435829,0.7280814370536113,8,0.7489371766519892,9,-0.18092362432434056,-0.139120374237477,17,-0.05491940526031191,0.21632281966736144,0.33881251925110367,0.36111708257116376,0.18644516962925461,0.34296867568655615,0.3658852726884882,0.6622108629577197,0.6657261225635129,0.7082130317897227,9,0.060754921860051464,0.05080558253622538,10,-0.16372300868956485,0.6622708365729848,0.6622072845590754,0.6849024286111285,9,0.026595284031117654,-0.002683120416551943,12,-0.17342800017527515,0.21958422546027023,0.6529169015355719,0.36458277064466726,0.1955667345951566,0.680834593572029,0.36840910687167816,5.44540810585022,chin_s005_r9,0.22
99,0.729588393468097,0.7296002508294592,0.7518988960795693,9,0.751838523230297,10,-0.0674883128642866,-0.029970719346237237,15,-0.07037746179193934,0.7356296696554865,0.7356303497884964,0.7332307927512611,8,0.7429112649060997,9,-0.09265920263140903,-0.10135382241342535,17,-0.05334736118729434,0.23199097296534799,0.35658624383583043,0.3688118678080249,0.22358069458178953,0.3483162754395516,0.37339106472437805,0.6569328490727682,0.6587489402439974,0.6937891753034431,9,0.09937621593086292,0.10432128661969,10,-0.19277105588562674,0.6542312220417155,0.6566093578220197,0.693773508286095,9,0.07914931112618084,0.0741147031401771,12,-0.16475680300618506,0.23158110859965397,0.6855067675582157,0.37387664661448694,0.23070867159348296,0.6609652322387443,0.3761166910749039,5.344448089599609,chin_s005_r9,0.22
100,0.7424553332008759,0.7420781887110811,0.7660777318174505,8,0.7462108424379796,10,-0.025088491629125916,0.0028173258162033014,15,0.014721859304892677,0.7287094166992478,0.7295891207420456,0.7132953515523641,6,0.7435348432702702,9,-0.07883377943682478,-0.028242402346022176,17,-0.006189049455225317,0.22747139240770675,0.3546561201046335,0.36913854731464346,0.20348984671383974,0.3611101862874533,0.3526862620603482,0.654149758548348,0.6545316969731644,0.7063147049114001,9,0.1362479523457227,0.19214488190638204,10,0.011639077604494659,0.6450669309417123,0.645644387186883,0.6536746207598687,7,0.07546862274138363,0.0723985319536325,12,-0.09308320248614678,0.226380417919132,0.7045007695538276,0.36951035394139553,0.20877557148782344,0.7017514443023013,0.3622107053787461,5.5671350955963135,chin_s005_r9,0.22
101,0.7411209817018983,0.7411499450934106,0.7262818154976236,8,0.7353027865484083,10,-0.07887263496128252,-0.055512698928515194,15,-0.020316310494644503,0.7289595261398006,0.7291226426962195,0.7340808818258798,8,0.7410312015191434,9,-0.040711415010596046,-0.0013933276868762908,17,-0.03900278059908391,0.23255174496270836,0.3645210332298235,0.374506672959672,0.24852936678514137,0.34701549641631235,0.3598177542221653,0.6552061387111042,0.6554252688138611,0.6754373619612343,9,0.08396473299058793,0.12665683028309013,10,-0.09714152793567606,0.6466044757268399,0.6479028642815049,0.692743768255022,9,0.1323824861524918,0.18435506160326573,12,-0.14120396606982535,0.2483215632171083,0.7174289632611723,0.37111674811738715,0.24563028120271113,0.69542599889768,0.357882116533523,5.512322187423706,chin_s005_r9,0.22
102,0.7464575330480452,0.747056885245961,0.7405308164515995,9,0.7481225474790653,10,-0.05506779281063185,0.04410439707205467,15,-0.0080787355149647,0.7349260046535581,0.7342283933109318,0.732645821714877,8,0.7358712974175448,9,-0.01732501288758279,0.036347719349281264,17,0.012834845173468546,0.2313874854941762,0.3312176408437246,0.3633139998002473,0.22945142199272084,0.33528683164003487,0.3687692876799934,0.6608463984652356,0.6614327949990224,0.6850286638354937,9,0.10100610158188725,0.1915222491933692,10,-0.07032316730357521,0.6577786685156983,0.6581522508835367,0.6810337358797411,9,0.15991171039604762,0.23108059312330687,12,-0.06617647303671784,0.22445874964684798,0.6575727561778807,0.3754155501995815,0.21723875826292627,0.6691005581553553,0.3741545628973161,5.578588962554932,chin_s005_r9,0.22
103,0.7332868265810074,0.7320784587643319,0.7371531979623116,9,0.7348395816014189,10,-0.06566453907154267,-0.01961390185165389,15,-0.036147864555237684,0.7290534519050338,0.7295511150477364,0.7553353322241138,8,0.7450145163118608,9,-0.06781881508222132,-0.0012137838759193706,17,-0.01532970456246977,0.2491499752956905,0.3601678699244692,0.372836287026258,0.23580326154278008,0.3648330832340345,0.3724348957199546,0.6490591371817787,0.6488717460912357,0.6814086487685617,10,0.09219340725199536,0.12282046201854749,10,-0.1296686429333247,0.6437605484268606,0.645552823158447,0.6990120912684221,9,0.12334745400769008,0.1940196455369697,12,-0.07813095466655554,0.2535187079619634,0.7231914941648103,0.37728537284326624,0.25578269961164324,0.7315746141096391,0.3760537590057538,5.531671047210693,chin_s005_r9,0.22
104,0.7445130686397742,0.7438930058417006,0.7469801125913617,8,0.7491760504410967,10,-0.022408034513402918,-0.015455703248082453,15,0.01102365591804708,0.7335364145200446,0.7339231724581767,0.7473759101283803,8,0.7531801101838943,9,-0.059680482909666134,-0.028038830052765085,17,-0.0282378783247568,0.23553599802079983,0.3448370729615699,0.3703663819611788,0.23487156410796928,0.36051029262056244,0.36650402015063266,0.6648744396530601,0.6645631245566211,0.6923332123932913,9,0.13408407500949662,0.180812564370059,10,-0.03863823113528563,0.6500479157590042,0.6578751127494817,0.7054859756591965,9,0.1205024314666036,0.15341770278180925,12,-0.14902182081326185,0.2386596988589993,0.6537410976861291,0.3649978682384507,0.23897896042283762,0.6891871035478909,0.37367826384131275,5.463084697723389,chin_s005_r9,0.22
105,0.741921074864651,0.7346524972543336,0.7239887161518102,8,0.7343764656548585,10,-0.05907865506194776,-0.04642122448148027,15,-0.061534160330935735,0.730315662935136,0.7296799554661828,0.7049757847722965,8,0.7277858802820057,9,-0.0709581871111283,-0.07721006078387897,17,-0.020721601416144843,0.2314439026714874,0.3548022327572176,0.36097700683976175,0.2384187507553328,0.34922158944938614,0.36532403499361005,0.6637635472740221,0.6649585643384343,0.6747823970942629,9,0.12342508732012379,0.17980428753153546,10,-0.20807325779401134,0.6489378944562466,0.6487652867652733,0.6657594182533877,9,0.12414642694193723,0.16750306556836722,12,-0.12194104844182616,0.224514200918569,0.6799485286774902,0.36675643064778185,0.24893100727428674,0.6721823759683719,0.36267554000993996,5.47320818901062,chin_s005_r9,0.22
106,0.7376394484923465,0.7386212470052268,0.730788633238592,8,0.731321444537543,10,0.021260863145542784,0.11375639510070361,15,0.03717048597609575,0.7279167551781283,0.7301150489971072,0.7658208194603808,8,0.7453264428914541,9,-0.013408576342957534,0.04450091349614472,17,-0.04520615056788882,0.225382584600192,0.3560718944321196,0.36537020146415694,0.2595355934092396,0.3507169930519249,0.3634739156791724,0.6593583114238007,0.6616053425180736,0.6782848455830263,9,0.15643725184416812,0.22604684598273384,10,-0.059137771583669556,0.6433155824337803,0.644432007133347,0.7067275867905797,9,0.1564360566431062,0.23218120090182084,12,-0.16086895034673274,0.22376119526829985,0.6880982129522101,0.37000060410444646,0.2509559922780671,0.6706716290240889,0.37040671825876625,5.637025833129883,chin_s005_r9,0.22
107,0.7364201409638418,0.7397667542170198,0.7707610444278373,9,0.7555035383539022,10,-0.12054018489411904,-0.14811759697273535,15,-0.10381416743092207,0.7264610563062716,0.7242180756776608,0.7321000181351074,8,0.7389505227980581,9,0.004903965871660651,0.039927581960837843,17,-0.041592524749214335,0.24399369085448086,0.37153215639760206,0.3705306809811849,0.24299169745802907,0.37175716350912025,0.36109728983849027,0.653712886026268,0.6611035516894856,0.7137096879677371,9,0.06369274720655758,0.07171354896487023,10,-0.19735745272786728,0.6362089903235526,0.6397505515852607,0.687328480110202,9,0.17658038633575995,0.2235255349530836,12,-0.1735091190536069,0.25110477498150807,0.6877254295866663,0.3789024630744288,0.25166636606858983,0.6863660417051598,0.3696105952649958,5.676828861236572,chin_s005_r9,0.22
108,0.7338931260494668,0.7338604840004146,0.7288831667072849,8,0.7287235384980475,10,-0.04383110798798387,0.01324742759012294,15,-0.018445865097208136,0.734984158990638,0.7336901619124511,0.7154227728179674,8,0.7306218104229993,9,-0.027987705374161995,-0.0006940725700710229,17,-0.0772805874134763,0.2191248522994096,0.36045885145404444,0.36278604908690176,0.21757033929111724,0.3512398034403058,0.35837044423215786,0.6454861219249486,0.657186809312974,0.6732440394047263,9,0.12718901154854156,0.20319846780243064,10,-0.11370316578536592,0.6520087218367765,0.651407844354998,0.6710576741609261,9,0.1312456049640699,0.17663127076772467,12,-0.16617813720649424,0.22464269274198223,0.7046308889990691,0.37375759143589654,0.22493644527819345,0.6715782918303643,0.36138611973533913,6.2002177238464355,chin_s005_r9,0.22
109,0.7424298782055366,0.7424036302659333,0.7465495100298847,8,0.7456573863221064,10,-0.05673232416723948,0.030283976429708436,15,-0.019413024422119847,0.733707949513387,0.7300164125512473,0.703367822155405,8,0.7218317508834009,9,-0.040792145883281214,0.10855596617275581,17,0.05338560251024232,0.17518731007347643,0.3375640903767805,0.37167615116237895,0.21275103356639047,0.33723353825472935,0.37402653343700965,0.660869717797305,0.661870542995576,0.6951392226165646,9,0.1019751809070401,0.17290922514941126,10,-0.11951124710855561,0.6607320745679632,0.6603419573947311,0.6645698682351404,9,0.09317165570785022,0.1605802113043155,12,-0.05576491003730552,0.17191166807232694,0.653640430465433,0.3727447784743431,0.20762211512351225,0.6621574172089603,0.3808509447836246,6.353723049163818,chin_s005_r9,0.22
110,0.7391957808830596,0.7367016929107535,0.7378879759707637,8,0.7402721854117562,10,-0.045378343237862266,-0.0022949088130504633,15,-0.034590887637413206,0.7438570524490715,0.7435009783614752,0.7622840134077328,8,0.758143921818062,9,-0.04433865121461188,-0.044670267236614984,17,-0.026904000990656898,0.26612388816326504,0.3434661572805357,0.3533328905517839,0.2609206020369763,0.34410837137880074,0.3540698227603124,0.6547445845773361,0.659077486082344,0.6877201109852041,9,0.07757144784821272,0.09924450918478298,10,-0.13673096544547678,0.6586921832442103,0.662972089220418,0.7164976957749876,9,0.15854441158856067,0.23096871664255858,12,-0.08047125413123829,0.2555581745115152,0.6734129309785971,0.3670914618488056,0.2666362955636181,0.668085366851743,0.3553669279443317,6.208495140075684,chin_s005_r9,0.22
111,0.7360938682833894,0.7400290807688318,0.7572846702977001,9,0.741444632566465,10,-0.012650378709068447,-0.0069040382821143,15,0.025202966441792096,0.7438271186006193,0.7438800114002546,0.7896770847496976,7,0.7675352125818984,9,-0.08583760573815864,0.0080810233447081,17,-0.03102400443513568,0.218038571152249,0.33165228270450214,0.36333361680840975,0.20170504778149567,0.3283352550129499,0.36415784831461906,0.6504450459107307,0.6549699780872823,0.6999196989124379,10,0.1574699120690581,0.2297758361393818,10,-0.007327277009456488,0.6541154915164084,0.6557539951103708,0.7394497296664319,8,0.08502429304705034,0.123780020804157,12,-0.12935029629372397,0.21139235414289992,0.6883404327033859,0.3817061500771235,0.20593498969566149,0.6947102461892747,0.38378455535438294,6.34988808631897,chin_s005_r9,0.22
112,0.7343836236048354,0.7342722976125771,0.7381115919253165,9,0.738478379619149,10,0.008062266282542238,-0.003627629216690013,15,0.03774496211379358,0.7300820595788939,0.730151363042481,0.7085335349694107,8,0.7235615168300971,9,-0.12891841894569925,-0.06408556089214883,17,-0.05270405324632981,0.2133105570341396,0.3651693429680824,0.3684608549556793,0.22450862201658772,0.3542350911440119,0.37099337057878223,0.6538944187212371,0.6545831168671046,0.6850773203991217,9,0.15724594689390042,0.22293601247519818,10,-0.011085097706601505,0.6533114721973734,0.6563220535011531,0.6681834780993423,9,0.05322241825927528,0.07996278978847209,12,-0.20718210289728292,0.20012816467833794,0.6849723195022772,0.3765761363788935,0.23151889265479042,0.684102007281131,0.3797175263925741,5.437129974365234,chin_s005_r9,0.22
113,0.7274735810670891,0.7293077442224796,0.7313321219405642,8,0.7392546829967575,10,-0.012256835260109058,0.047742411746630735,15,-0.055149950529178635,0.7356258246012459,0.7388658069970047,0.7147485101324201,8,0.7421697794417964,9,-0.12670239921139118,-0.0768543098691713,17,-0.029774095844603676,0.21013519889553223,0.359452927412886,0.377717664369237,0.20213920091950133,0.35196333766469323,0.3691376061789365,0.6457185624079318,0.656844145803371,0.67939322489106,9,0.13461538873447218,0.19151024210450374,10,-0.19159676037400467,0.6607203489948116,0.6620079628384077,0.6755681925294416,9,0.07450816907754598,0.09207717606722036,12,-0.11810579888413658,0.19962859057971727,0.6717041344138222,0.3792147140143311,0.20847393807118486,0.6782787311246012,0.37386364927199717,5.485696077346802,chin_s005_r9,0.22
114,0.73018303285301,0.7308362967292041,0.7372787096707673,8,0.7345420270603209,10,9.33947170716767e-05,-0.023952879421970906,15,-0.04871567039197775,0.7330327414705295,0.7330698810434125,0.7200717615710602,8,0.7330017590296591,9,-0.037841360756293775,-0.003489107731382655,17,-0.05323479064886701,0.25180395000387,0.37409181907729283,0.36032647777115007,0.24010916055067977,0.36828079517326423,0.36518639964704014,0.6423183201131235,0.6424030415111769,0.6837835418320598,9,0.1346279698341162,0.12938534640357963,10,-0.1466538948727836,0.6523182563864212,0.6563810674036716,0.6856324598063098,9,0.11553298713090034,0.1678325588954294,12,-0.18122035500811517,0.26872582810111556,0.7180216248174615,0.3689942925128946,0.24840955467232018,0.7063813558674382,0.36637839360158947,5.442179918289185,chin_s005_r9,0.22
115,0.7305459010010503,0.7305943677062506,0.7285525774156651,8,0.733647402155495,10,-0.020872034784415284,0.016892747294045916,15,-0.012823878478236746,0.7396434429071911,0.7402367444538319,0.7509596397526274,8,0.7524229017870115,9,-0.05371940767753149,-0.05095985465949007,17,-0.04683278479395756,0.22357799107929655,0.35670710025329844,0.369349093143827,0.2242005027815246,0.34741256439068874,0.36313552689534295,0.6521577842731139,0.6506365555474982,0.6731788863046163,9,0.13788461658447354,0.17600757760050134,10,-0.11015012538719245,0.6582084321360827,0.6589412715649012,0.7096261522195734,9,0.07704846373797992,0.07022494435069478,12,-0.17256804790928879,0.21013533584153166,0.6932044047621131,0.36405362209310504,0.2192173553534591,0.6924759264633813,0.357472086244084,5.492451906204224,chin_s005_r9,0.22
