design,E,ssr,gamma,in_set
"Marin, DCLM",2.507186931837111,0.0025826124278715535,0.20738805118240458,False
"Marin, DCLM",2.5096595027758064,0.0026124136304946062,0.20800149560211972,False
"Marin, DCLM",2.512132073714502,0.0026425638246043164,0.2086184792713244,False
"Marin, DCLM",2.514604644653197,0.0026730675588102514,0.20923903089234866,False
"Marin, DCLM",2.5170772155918923,0.0027039294505453028,0.209863180427617,False
"Marin, DCLM",2.519549786530588,0.0027351541872538574,0.21049095840677437,False
"Marin, DCLM",2.5220223574692833,0.002766746527604623,0.21112239513629705,False
"Marin, DCLM",2.5244949284079787,0.0027987113027248193,0.21175752338089424,False
"Marin, DCLM",2.5269674993466738,0.002831053417459092,0.21239637217806712,False
"Marin, DCLM",2.529440070285369,0.0028637778516535477,0.21303897355772294,False
"Marin, DCLM",2.5319126412240647,0.0028968896614628317,0.21368536011097128,False
"Marin, DCLM",2.53438521216276,0.0029303939806848505,0.21433556276902074,False
"Marin, DCLM",2.5368577831014556,0.0029642960221196455,0.2149896159028164,False
"Marin, DCLM",2.5393303540401506,0.0029986010789552647,0.2156475517454944,False
"Marin, DCLM",2.541802924978846,0.0030333145261816075,0.21630940420525352,False
"Marin, DCLM",2.5442754959175415,0.0030684418220301283,0.21697520592510963,False
"Marin, DCLM",2.546748066856237,0.003103988509443828,0.21764499149202798,False
"Marin, DCLM",2.5492206377949325,0.003139960217573807,0.21831878959183745,False
"Marin, DCLM",2.5516932087336275,0.003176362663308372,0.21899665295993176,False
"Marin, DCLM",2.554165779672323,0.003213201652826708,0.21967859262520487,False
"Marin, DCLM",2.5566383506110184,0.003250483083191538,0.22036466184103967,False
"Marin, DCLM",2.559110921549714,0.0032882129439640467,0.22105489191986336,False
"Marin, DCLM",2.5615834924884093,0.003326397318857497,0.2217493169570708,False
"Marin, DCLM",2.5640560634271043,0.003365042387420466,0.2224479768721228,False
"Marin, DCLM",2.5665286343658,0.0034041544267542,0.22315090580490457,False
"Marin, DCLM",2.5690012053044953,0.0034437398132641022,0.22385814330606668,False
"Marin, DCLM",2.5714737762431907,0.0034838050244462683,0.2245697275809436,False
"Marin, DCLM",2.573946347181886,0.0035243566407083694,0.22528569468076803,False
"Marin, DCLM",2.5764189181205817,0.003565401347229132,0.2260060869355299,False
"Marin, DCLM",2.5788914890592767,0.0036069459358525546,0.22673094332378413,False
"Marin, DCLM",2.581364059997972,0.0036489973070220902,0.2274602994710283,False
"Marin, DCLM",2.5838366309366676,0.003691562471751581,0.2281941991816969,False
"Marin, DCLM",2.586309201875363,0.003734648553637409,0.22893268293156482,False
"Marin, DCLM",2.5887817728140585,0.0037782627909109224,0.22967579066472754,False
"Marin, DCLM",2.5912543437527535,0.0038224125385302892,0.2304235653180939,False
"Marin, DCLM",2.593726914691449,0.0038671052703169945,0.23117604746298756,False
"Marin, DCLM",2.5961994856301445,0.0039123485811343225,0.2319332810274793,False
"Marin, DCLM",2.59867205656884,0.003958150189109589,0.23269530922218856,False
"Marin, DCLM",2.6011446275075354,0.004004517937901388,0.23346217209130227,False
"Marin, DCLM",2.6036171984462304,0.0040514597990133645,0.23423391775980518,False
"Marin, DCLM",2.606089769384926,0.004098983874155032,0.2350105910954714,False
"Marin, DCLM",2.6085623403236213,0.0041470983976491385,0.23579223271341782,False
"Marin, DCLM",2.611034911262317,0.004195811738889604,0.23657889237379828,False
"Marin, DCLM",2.6135074822010123,0.004245132404848822,0.23737061432005935,False
"Marin, DCLM",2.6159800531397073,0.004295069042635843,0.2381674439964647,False
"Marin, DCLM",2.6184526240784027,0.004345630442107598,0.23896943121399436,False
"Marin, DCLM",2.620925195017098,0.0043968255385326005,0.23977662177474768,False
"Marin, DCLM",2.6233977659557937,0.00444866341530953,0.24058906251108902,False
"Marin, DCLM",2.625870336894489,0.004501153306742046,0.24140680842249512,False
"Marin, DCLM",2.628342907833184,0.004554304600869504,0.242229901419498,False
"Marin, DCLM",2.6308154787718796,0.004608126842356786,0.2430583934636516,False
"Marin, DCLM",2.633288049710575,0.004662629735442762,0.24389233713090305,False
"Marin, DCLM",2.6357606206492705,0.004717823146949862,0.24473178283547753,False
"Marin, DCLM",2.638233191587966,0.004773717109355928,0.24557678204996142,False
"Marin, DCLM",2.640705762526661,0.004830321823928974,0.2464273845479791,False
"Marin, DCLM",2.6431783334653565,0.0048876476639265485,0.2472836467761326,False
"Marin, DCLM",2.645650904404052,0.004945705177861977,0.24814562094029038,False
"Marin, DCLM",2.6481234753427474,0.005004505092837331,0.24901335982524708,False
"Marin, DCLM",2.650596046281443,0.0050640583179458925,0.24988692199541637,False
"Marin, DCLM",2.653068617220138,0.005124375947745772,0.2507663573228103,False
"Marin, DCLM",2.6555411881588333,0.005185469265803343,0.2516517251661742,False
"Marin, DCLM",2.658013759097529,0.005247349748313916,0.25254308070650056,False
"Marin, DCLM",2.6604863300362243,0.005310029067793664,0.2534404854827631,False
"Marin, DCLM",2.6629589009749197,0.00537351909685206,0.25434399105819894,False
"Marin, DCLM",2.665431471913615,0.0054378319120394645,0.25525366157836266,False
"Marin, DCLM",2.66790404285231,0.005502979797777724,0.2561695535768539,False
"Marin, DCLM",2.6703766137910057,0.005568975250371408,0.2570917266997514,False
"Marin, DCLM",2.672849184729701,0.005635830982102016,0.2580202443299436,False
"Marin, DCLM",2.6753217556683966,0.005703559925409179,0.2589551660596883,False
"Marin, DCLM",2.677794326607092,0.005772175237159488,0.25989655424809344,False
"Marin, DCLM",2.680266897545787,0.005841690303001353,0.26084447268198857,False
"Marin, DCLM",2.6827394684844825,0.005912118741815801,0.26179898294847065,False
"Marin, DCLM",2.685212039423178,0.005983474410256146,0.2627601531020894,False
"Marin, DCLM",2.6876846103618734,0.006055771407385448,0.26372804622319196,False
"Marin, DCLM",2.690157181300569,0.006129024079409952,0.26470272750008367,False
"Marin, DCLM",2.692629752239264,0.006203247024512116,0.26568426694897535,False
"Marin, DCLM",2.6951023231779594,0.006278455097784289,0.26667272886386045,False
"Marin, DCLM",2.697574894116655,0.006354663416267045,0.26766818290782757,False
"Marin, DCLM",2.7000474650553503,0.006431887364092563,0.26867070093506984,False
"Marin, DCLM",2.7025200359940458,0.006510142597736373,0.2696803454616212,False
"Marin, DCLM",2.704992606932741,0.006589445051377297,0.2706971967917749,False
"Marin, DCLM",2.7074651778714363,0.006669810942374217,0.2717213194413979,False
"Marin, DCLM",2.7099377488101317,0.006751256776853472,0.27275279038490624,False
"Marin, DCLM",2.712410319748827,0.0068337993554157695,0.27379168142741944,False
"Marin, DCLM",2.7148828906875226,0.006917455778962495,0.274838069264618,False
"Marin, DCLM",2.7173554616262177,0.007002243454646238,0.27589202208618124,False
"Marin, DCLM",2.719828032564913,0.007088180101939812,0.2769536362024537,False
"Marin, DCLM",2.7223006035036086,0.007175283758844684,0.2780229622706237,False
"Marin, DCLM",2.724773174442304,0.007263572788215466,0.2791000910444728,False
"Marin, DCLM",2.7272457453809995,0.007353065884227791,0.28018509644602213,False
"Marin, DCLM",2.7297183163196945,0.00744378207897717,0.2812780633382628,False
"Marin, DCLM",2.73219088725839,0.007535740749218379,0.28237907368665127,False
"Marin, DCLM",2.7346634581970855,0.0076289616232436035,0.28348820352101617,False
"Marin, DCLM",2.737136029135781,0.007723464787907468,0.2846055402359011,False
"Marin, DCLM",2.7396086000744764,0.007819270695796948,0.28573116527752285,False
"Marin, DCLM",2.7420811710131714,0.007916400172553378,0.28686516629892017,False
"Marin, DCLM",2.744553741951867,0.008014874424345678,0.28800762678170244,False
"Marin, DCLM",2.7470263128905623,0.008114715045501594,0.2891586328776041,False
"Marin, DCLM",2.749498883829258,0.008215944026295906,0.2903182733154211,False
"Marin, DCLM",2.7519714547679532,0.008318583760905128,0.2914866387000706,False
"Marin, DCLM",2.7544440257066487,0.008422657055522767,0.2926638203838169,False
"Marin, DCLM",2.7569165966453437,0.008528187136648348,0.2938499042037832,False
"Marin, DCLM",2.759389167584039,0.008635197659546335,0.2950449853557677,False
"Marin, DCLM",2.7618617385227346,0.008743712716880604,0.2962491570866544,False
"Marin, DCLM",2.76433430946143,0.008853756847529825,0.29746251408630403,False
"Marin, DCLM",2.7668068804001256,0.008965355045583516,0.29868515237733023,False
"Marin, DCLM",2.7692794513388206,0.009078532769525327,0.2999171634126209,False
"Marin, DCLM",2.771752022277516,0.009193315951606554,0.30115865158823396,False
"Marin, DCLM",2.7742245932162115,0.00930973100741074,0.30240971673496225,False
"Marin, DCLM",2.776697164154907,0.009427804845617348,0.30367045369580214,False
"Marin, DCLM",2.7791697350936024,0.009547564877965268,0.30494096833950396,False
"Marin, DCLM",2.7816423060322975,0.009669039029419924,0.3062213597781775,False
"Marin, DCLM",2.784114876970993,0.00979225574854969,0.3075117347065864,False
"Marin, DCLM",2.7865874479096884,0.009917244018112841,0.30881219497934886,False
"Marin, DCLM",2.789060018848384,0.010044033365861037,0.3101228528774707,False
"Marin, DCLM",2.7915325897870793,0.010172653875561367,0.31144380638358204,False
"Marin, DCLM",2.7940051607257743,0.010303136198243548,0.3127751785280771,False
"Marin, DCLM",2.79647773166447,0.010435511563671233,0.31411706856563076,False
"Marin, DCLM",2.7989503026031652,0.010569811792047829,0.31546958816725557,False
"Marin, DCLM",2.8014228735418607,0.010706069305955732,0.3168328545660164,False
"Marin, DCLM",2.803895444480556,0.010844317142533876,0.31820697701245726,False
"Marin, DCLM",2.806368015419251,0.010984588965901484,0.3195920758651981,False
"Marin, DCLM",2.8088405863579466,0.011126919079824903,0.32098827174880423,False
"Marin, DCLM",2.811313157296642,0.011271342440636338,0.32239566664518354,False
"Marin, DCLM",2.8137857282353376,0.011417894670413545,0.32381440190301175,False
"Marin, DCLM",2.816258299174033,0.011566612070407038,0.3252445817498056,False
"Marin, DCLM",2.818730870112728,0.011717531634743057,0.3266863374062541,False
"Marin, DCLM",2.8212034410514235,0.011870691064382911,0.32813977137666483,False
"Marin, DCLM",2.823676011990119,0.012026128781363443,0.3296050400517767,False
"Marin, DCLM",2.8261485829288144,0.012183883943301709,0.33108226099832216,False
"Marin, DCLM",2.82862115386751,0.012343996458186134,0.33257156500924334,False
"Marin, DCLM",2.831093724806205,0.012506506999450138,0.334073068594627,False
"Marin, DCLM",2.8335662957449004,0.012671457021328061,0.33558691073727026,False
"Marin, DCLM",2.836038866683596,0.01283888877450581,0.3371132312113913,False
"Marin, DCLM",2.8385114376222913,0.01300884532206401,0.3386521509095759,False
"Marin, DCLM",2.8409840085609868,0.013181370555719371,0.34020381289707213,False
"Marin, DCLM",2.8434565794996822,0.01335650921236687,0.3417683520111505,False
"Marin, DCLM",2.8459291504383772,0.013534306890928802,0.3433459117330288,False
"Marin, DCLM",2.8484017213770727,0.013714810069511224,0.34493662754687027,False
"Marin, DCLM",2.850874292315768,0.013898066122873075,0.3465406440398608,False
"Marin, DCLM",2.8533468632544636,0.014084123340209347,0.34815810253086066,False
"Marin, DCLM",2.855819434193159,0.014273030943254996,0.3497891446268568,False
"Marin, DCLM",2.858292005131854,0.014464839104706174,0.35143393760430025,False
"Marin, DCLM",2.8607645760705496,0.014659598966973785,0.3530926018125913,False
"Marin, DCLM",2.863237147009245,0.014857362661252859,0.3547653092735387,False
"Marin, DCLM",2.8657097179479405,0.015058183326932869,0.35645219424906505,False
"Marin, DCLM",2.868182288886636,0.015262115131331438,0.3581534289010137,False
"Marin, DCLM",2.870654859825331,0.015469213289769787,0.35986914466808795,False
"Marin, DCLM",2.8731274307640264,0.015679534085976624,0.36159952071714113,False
"Marin, DCLM",2.875600001702722,0.015893134892838424,0.3633447068583672,False
"Marin, DCLM",2.8780725726414174,0.016110074193483197,0.36510486643077494,False
"Marin, DCLM",2.880545143580113,0.016330411602710287,0.36688015332328516,False
"Marin, DCLM",2.883017714518808,0.01655420788875684,0.3686707348435326,False
"Marin, DCLM",2.8854902854575033,0.01678152499541258,0.37047678247517685,False
"Marin, DCLM",2.8879628563961988,0.01701242606447703,0.3722984532883322,False
"Marin, DCLM",2.8904354273348942,0.01724697545855471,0.3741359550304517,False
"Marin, DCLM",2.8929079982735897,0.01748523878420784,0.3759893905105726,False
"Marin, DCLM",2.8953805692122847,0.017727282915433643,0.3778589714156029,False
"Marin, DCLM",2.89785314015098,0.017973176017498104,0.37974486700413057,False
"Marin, DCLM",2.9003257110896756,0.018222987571106533,0.38164725238864683,False
"Marin, DCLM",2.902798282028371,0.018476788396911102,0.38356629586114094,False
"Marin, DCLM",2.9052708529670666,0.01873465068036092,0.38550219975116173,False
"Marin, DCLM",2.9077434239057616,0.01899664799688082,0.3874551298050035,False
"Marin, DCLM",2.910215994844457,0.019262855337387003,0.38942526438648184,False
"Marin, DCLM",2.9126885657831525,0.01953334913412888,0.39141279595286566,False
"Marin, DCLM",2.915161136721848,0.01980820728685572,0.3934179108788086,False
"Marin, DCLM",2.9176337076605434,0.020087509189302896,0.3954407991875733,False
"Marin, DCLM",2.9201062785992384,0.020371335755993033,0.39748165422119375,False
"Marin, DCLM",2.922578849537934,0.020659769449344126,0.39954064201298456,False
"Marin, DCLM",2.9250514204766294,0.02095289430708864,0.4016179944181991,False
"Marin, DCLM",2.927523991415325,0.02125079596997343,0.4037138753084962,False
"Marin, DCLM",2.9299965623540203,0.021553561709763726,0.4058284946244291,False
"Marin, DCLM",2.9324691332927157,0.02186128045751707,0.4079620598332726,False
"Marin, DCLM",2.9349417042314108,0.02217404283212899,0.41011475985000806,False
"Marin, DCLM",2.9374142751701062,0.022491941169147062,0.41228681119441124,False
"Marin, DCLM",2.9398868461088017,0.022815069549823208,0.4144783999205777,False
"Marin, DCLM",2.942359417047497,0.02314352383041809,0.41668973787108654,False
"Marin, DCLM",2.9448319879861926,0.023477401671725424,0.41892098747255596,False
"Marin, DCLM",2.9473045589248876,0.023816802568815146,0.421172499119921,False
"Marin, DCLM",2.949777129863583,0.024161827880965978,0.4234443372101753,False
"Marin, DCLM",2.9522497008022786,0.024512580861805227,0.4257367697970453,False
"Marin, DCLM",2.954722271740974,0.0248691666895969,0.428050008482448,False
"Marin, DCLM",2.9571948426796695,0.0252316924976974,0.4303842876019775,False
"Marin, DCLM",2.9596674136183645,0.025600267405142194,0.4327397951942936,False
"Marin, DCLM",2.96213998455706,0.02597500254735642,0.4351167510315379,False
"Marin, DCLM",2.9646125554957554,0.02635601110695368,0.4375154232159805,False
"Marin, DCLM",2.967085126434451,0.026743408344632694,0.4399359604198375,False
"Marin, Nemotron-CC",0.0,0.0005141551464068437,0.053758535368700344,False
"Marin, Nemotron-CC",0.0024308260119913585,0.0005132812133096945,0.05379840789433413,False
"Marin, Nemotron-CC",0.004861652023982717,0.0005124067326987431,0.05383833956480118,False
"Marin, Nemotron-CC",0.007292478035974076,0.0005115317050466826,0.05387833049445336,False
"Marin, Nemotron-CC",0.009723304047965434,0.0005106561308328388,0.05391838078433105,False
"Marin, Nemotron-CC",0.012154130059956792,0.0005097800105428108,0.053958490595865466,False
"Marin, Nemotron-CC",0.014584956071948152,0.0005089033446691433,0.05399866008121615,False
"Marin, Nemotron-CC",0.017015782083939508,0.0005080261337106516,0.05403888933754544,False
"Marin, Nemotron-CC",0.019446608095930868,0.00050714837817305,0.054079178482540916,False
"Marin, Nemotron-CC",0.021877434107922228,0.0005062700785685082,0.0541195276799189,False
"Marin, Nemotron-CC",0.024308260119913584,0.0005053912354162197,0.054159937025862886,False
"Marin, Nemotron-CC",0.026739086131904944,0.0005045118492420533,0.054200406700605865,False
"Marin, Nemotron-CC",0.029169912143896304,0.0005036319205786454,0.054240936809698055,False
"Marin, Nemotron-CC",0.03160073815588766,0.0005027514499656111,0.05428152754006083,False
"Marin, Nemotron-CC",0.034031564167879017,0.0005018704379495111,0.05432217900379394,False
"Marin, Nemotron-CC",0.03646239017987038,0.0005009888850838357,0.0543628912664229,False
"Marin, Nemotron-CC",0.038893216191861736,0.0005001067919291218,0.05440366453762785,False
"Marin, Nemotron-CC",0.04132404220385309,0.0004992241590529141,0.05444449893288624,False
"Marin, Nemotron-CC",0.043754868215844456,0.0004983409870299663,0.0544853946242506,False
"Marin, Nemotron-CC",0.04618569422783581,0.0004974572764421179,0.05452635170219802,False
"Marin, Nemotron-CC",0.04861652023982717,0.0004965730278784836,0.05456737027788296,False
"Marin, Nemotron-CC",0.05104734625181853,0.0004956882419354206,0.05460845058701715,False
"Marin, Nemotron-CC",0.05347817226380989,0.000494802919216555,0.05464959271796229,False
"Marin, Nemotron-CC",0.055908998275801244,0.000493917060332949,0.05469079678915541,False
"Marin, Nemotron-CC",0.05833982428779261,0.000493030665902958,0.05473206288410976,False
"Marin, Nemotron-CC",0.060770650299783964,0.0004921437365524919,0.05477339134764741,False
"Marin, Nemotron-CC",0.06320147631177532,0.0004912562729149286,0.05481478218305636,False
"Marin, Nemotron-CC",0.06563230232376668,0.0004903682756311538,0.05485623547430741,False
"Marin, Nemotron-CC",0.06806312833575803,0.0004894797453497845,0.054897751470112714,False
"Marin, Nemotron-CC",0.0704939543477494,0.000488590682726867,0.05493933026381082,False
"Marin, Nemotron-CC",0.07292478035974076,0.00048770108842645496,0.054980971966839286,False
"Marin, Nemotron-CC",0.07535560637173211,0.0004868109631200884,0.05502267679756059,False
"Marin, Nemotron-CC",0.07778643238372347,0.0004859203074872123,0.05506444484581304,False
"Marin, Nemotron-CC",0.08021725839571484,0.0004850291222151824,0.0551062762915864,False
"Marin, Nemotron-CC",0.08264808440770618,0.0004841374079992058,0.05514817121239443,False
"Marin, Nemotron-CC",0.08507891041969755,0.00048324516554250184,0.055190129835838174,False
"Marin, Nemotron-CC",0.08750973643168891,0.000482352395556169,0.055232152283229474,False
"Marin, Nemotron-CC",0.08994056244368026,0.00048145909875952947,0.05527423865633778,False
"Marin, Nemotron-CC",0.09237138845567162,0.0004805652758799946,0.05531638914225461,False
"Marin, Nemotron-CC",0.09480221446766299,0.00047967092765317907,0.055358603901771004,False
"Marin, Nemotron-CC",0.09723304047965434,0.00047877605482272284,0.05540088298690311,False
"Marin, Nemotron-CC",0.0996638664916457,0.00047788065814081325,0.05544322665465608,False
"Marin, Nemotron-CC",0.10209469250363706,0.0004769847383678462,0.05548563501425761,False
"Marin, Nemotron-CC",0.10452551851562841,0.0004760882962726294,0.05552810824211889,False
"Marin, Nemotron-CC",0.10695634452761978,0.0004751913326323748,0.055570646414184056,False
"Marin, Nemotron-CC",0.10938717053961114,0.00047429384823300443,0.055613249721067466,False
"Marin, Nemotron-CC",0.11181799655160249,0.0004733958438686636,0.05565591833590719,False
"Marin, Nemotron-CC",0.11424882256359385,0.00047249732034237795,0.05569865237462851,False
"Marin, Nemotron-CC",0.11667964857558522,0.00047159827846582044,0.05574145200818891,False
"Marin, Nemotron-CC",0.11911047458757656,0.0004706987190592699,0.05578431739492777,False
"Marin, Nemotron-CC",0.12154130059956793,0.0004697986429518814,0.055827248638361915,False
"Marin, Nemotron-CC",0.12397212661155928,0.0004688980509816861,0.05587024594989629,False
"Marin, Nemotron-CC",0.12640295262355064,0.0004679969439955066,0.055913309409835917,False
"Marin, Nemotron-CC",0.128833778635542,0.0004670953228493129,0.055956439280046184,False
"Marin, Nemotron-CC",0.13126460464753337,0.0004661931884079493,0.05599963559961036,False
"Marin, Nemotron-CC",0.13369543065952472,0.00046529054154538063,0.05604289856611207,False
"Marin, Nemotron-CC",0.13612625667151607,0.00046438738314465524,0.056086228330582896,False
"Marin, Nemotron-CC",0.13855708268350744,0.0004634837140982966,0.05612962512283788,False
"Marin, Nemotron-CC",0.1409879086954988,0.00046257953530772053,0.05617308896632954,False
"Marin, Nemotron-CC",0.14341873470749014,0.00046167484768392015,0.05621662010266653,False
"Marin, Nemotron-CC",0.14584956071948152,0.000460769652147183,0.05626021867272168,False
"Marin, Nemotron-CC",0.14828038673147287,0.0004598639496273149,0.05630388483594911,False
"Marin, Nemotron-CC",0.15071121274346422,0.0004589577410635617,0.05634761869776138,False
"Marin, Nemotron-CC",0.1531420387554556,0.00045805102740473154,0.05639142051665338,False
"Marin, Nemotron-CC",0.15557286476744694,0.0004571438096093621,0.05643529037676438,False
"Marin, Nemotron-CC",0.1580036907794383,0.00045623608864564025,0.056479228393548915,False
"Marin, Nemotron-CC",0.16043451679142967,0.0004553278654915255,0.05652323479980737,False
"Marin, Nemotron-CC",0.16286534280342102,0.00045441914113481766,0.05656730983782643,False
"Marin, Nemotron-CC",0.16529616881541237,0.0004535099165731736,0.056611453488474926,False
"Marin, Nemotron-CC",0.16772699482740375,0.0004526001928142875,0.05665566600281071,False
"Marin, Nemotron-CC",0.1701578208393951,0.00045168997087580013,0.05669994754036447,False
"Marin, Nemotron-CC",0.17258864685138645,0.0004507792517855334,0.05674429823208362,False
"Marin, Nemotron-CC",0.17501947286337782,0.0004498680365814206,0.0567887183315614,False
"Marin, Nemotron-CC",0.17745029887536917,0.00044895632631153164,0.056833207877116376,False
"Marin, Nemotron-CC",0.17988112488736052,0.00044804412203446346,0.0568777670273334,False
"Marin, Nemotron-CC",0.1823119508993519,0.00044713142481893814,0.056922396110187186,False
"Marin, Nemotron-CC",0.18474277691134325,0.00044621823574434816,0.056967095146217894,False
"Marin, Nemotron-CC",0.1871736029233346,0.0004453045559002684,0.05701186431929134,False
"Marin, Nemotron-CC",0.18960442893532597,0.000444390386387185,0.05705670381597592,False
"Marin, Nemotron-CC",0.19203525494731732,0.0004434757283159079,0.057101613829472174,False
"Marin, Nemotron-CC",0.19446608095930867,0.00044256058280825445,0.05714659450938854,False
"Marin, Nemotron-CC",0.19689690697130005,0.00044164495099667186,0.0571916459174317,False
"Marin, Nemotron-CC",0.1993277329832914,0.00044072883402442123,0.057236768427672245,False
"Marin, Nemotron-CC",0.20175855899528275,0.0004398122330457839,0.057281961970962525,False
"Marin, Nemotron-CC",0.20418938500727413,0.0004388951492259729,0.05732722695440299,False
"Marin, Nemotron-CC",0.20662021101926548,0.0004379775837413324,0.05737256335983722,False
"Marin, Nemotron-CC",0.20905103703125683,0.0004370595377792739,0.0574179714587073,False
"Marin, Nemotron-CC",0.2114818630432482,0.0004361410125384315,0.057463451381807515,False
"Marin, Nemotron-CC",0.21391268905523955,0.0004352220092288694,0.05750900328659996,False
"Marin, Nemotron-CC",0.2163435150672309,0.00043430252907184684,0.05755462737870067,False
"Marin, Nemotron-CC",0.21877434107922228,0.00043338257330009973,0.05760032376937807,False
"Marin, Nemotron-CC",0.22120516709121363,0.00043246214315796453,0.05764609274708105,False
"Marin, Nemotron-CC",0.22363599310320498,0.00043154123990129606,0.05769193442357876,False
"Marin, Nemotron-CC",0.22606681911519635,0.000430619864797598,0.05773784887852344,False
"Marin, Nemotron-CC",0.2284976451271877,0.0004296980191262117,0.05778383645224317,False
"Marin, Nemotron-CC",0.23092847113917905,0.00042877570417822685,0.05782989715722496,False
"Marin, Nemotron-CC",0.23335929715117043,0.00042785292125661645,0.057876031255073436,False
"Marin, Nemotron-CC",0.23579012316316178,0.0004269296716764419,0.05792223896754864,False
"Marin, Nemotron-CC",0.23822094917515313,0.00042600595676472883,0.057968520329389796,False
"Marin, Nemotron-CC",0.24065177518714448,0.0004250817778606531,0.05801487563649325,False
"Marin, Nemotron-CC",0.24308260119913586,0.00042415713631565325,0.058061305053525844,False
"Marin, Nemotron-CC",0.2455134272111272,0.00042323203349339724,0.05810780874891359,False
"Marin, Nemotron-CC",0.24794425322311855,0.0004223064707700877,0.058154386855775314,False
"Marin, Nemotron-CC",0.25037507923510993,0.00042138044953414716,0.05820103959464712,False
"Marin, Nemotron-CC",0.2528059052471013,0.0004204539711867972,0.058247767144875666,False
"Marin, Nemotron-CC",0.25523673125909263,0.00041952703714174904,0.0582945696275283,False
"Marin, Nemotron-CC",0.257667557271084,0.00041859964882538954,0.05834144732272347,False
"Marin, Nemotron-CC",0.2600983832830754,0.00041767180767702535,0.05838840033492948,False
"Marin, Nemotron-CC",0.26252920929506673,0.0004167435151487836,0.05843542888944279,False
"Marin, Nemotron-CC",0.2649600353070581,0.00041581477270581744,0.05848253311711137,False
"Marin, Nemotron-CC",0.26739086131904943,0.0004148855818261805,0.05852971327156138,False
"Marin, Nemotron-CC",0.2698216873310408,0.0004139559440011833,0.058576969453466785,False
"Marin, Nemotron-CC",0.27225251334303213,0.00041302586073546486,0.05862430188938607,False
"Marin, Nemotron-CC",0.27468333935502354,0.0004120953335466948,0.058671710797183335,False
"Marin, Nemotron-CC",0.2771141653670149,0.0004111643639662365,0.058719196353088095,False
"Marin, Nemotron-CC",0.27954499137900624,0.00041023295353877166,0.05876675875635544,False
"Marin, Nemotron-CC",0.2819758173909976,0.00040930110382260507,0.05881439794355155,False
"Marin, Nemotron-CC",0.28440664340298893,0.00040836881638975863,0.05886211453127542,False
"Marin, Nemotron-CC",0.2868374694149803,0.0004074360928259205,0.05890990834518665,False
"Marin, Nemotron-CC",0.2892682954269717,0.00040650293473072597,0.0589577798349272,False
"Marin, Nemotron-CC",0.29169912143896304,0.00040556934371777055,0.059005728956447956,False
"Marin, Nemotron-CC",0.2941299474509544,0.00040463532141456475,0.059053756126896916,False
"Marin, Nemotron-CC",0.29656077346294574,0.0004037008694628251,0.05910186136817236,False
"Marin, Nemotron-CC",0.2989915994749371,0.0004027659895185023,0.0591500449541696,False
"Marin, Nemotron-CC",0.30142242548692844,0.0004018306832518755,0.05919830699907485,False
"Marin, Nemotron-CC",0.30385325149891984,0.000400894952347622,0.059246647784240096,False
"Marin, Nemotron-CC",0.3062840775109112,0.0003999587985048584,0.05929506741414638,False
"Marin, Nemotron-CC",0.30871490352290254,0.0003990222234374699,0.059343566169685884,False
"Marin, Nemotron-CC",0.3111457295348939,0.0003980852288738841,0.059392144258582455,False
"Marin, Nemotron-CC",0.31357655554688524,0.00039714781655737373,0.059440801720893326,False
"Marin, Nemotron-CC",0.3160073815588766,0.0003962099882461625,0.05948953889230298,False
"Marin, Nemotron-CC",0.31843820757086794,0.00039527174571347447,0.05953835589389337,False
"Marin, Nemotron-CC",0.32086903358285934,0.0003943330907474997,0.05958725297926428,False
"Marin, Nemotron-CC",0.3232998595948507,0.00039339402515182906,0.059636230332469745,False
"Marin, Nemotron-CC",0.32573068560684204,0.0003924545507451479,0.05968528813494293,False
"Marin, Nemotron-CC",0.3281615116188334,0.00039151466936169344,0.059734426567158376,False
"Marin, Nemotron-CC",0.33059233763082474,0.0003905743828511782,0.059783645869257364,False
"Marin, Nemotron-CC",0.3330231636428161,0.00038963369307883533,0.05983294627944476,False
"Marin, Nemotron-CC",0.3354539896548075,0.00038869260192568236,0.05988232781740994,False
"Marin, Nemotron-CC",0.33788481566679884,0.0003877511112885319,0.059931790917873685,False
"Marin, Nemotron-CC",0.3403156416787902,0.000386809223080177,0.05998133561462473,False
"Marin, Nemotron-CC",0.34274646769078154,0.0003858669392293133,0.0600309621656629,False
"Marin, Nemotron-CC",0.3451772937027729,0.0003849242616808687,0.06008067073132595,False
"Marin, Nemotron-CC",0.34760811971476424,0.0003839811923959713,0.06013046158526835,False
"Marin, Nemotron-CC",0.35003894572675565,0.00038303773335212975,0.06018033495095681,False
"Marin, Nemotron-CC",0.352469771738747,0.00038209388654319586,0.060230290931783344,False
"Marin, Nemotron-CC",0.35490059775073834,0.0003811496539797715,0.06028032980760044,False
"Marin, Nemotron-CC",0.3573314237627297,0.0003802050376889974,0.06033045175723083,False
"Marin, Nemotron-CC",0.35976224977472104,0.00037926003971484293,0.060380657029673775,False
"Marin, Nemotron-CC",0.3621930757867124,0.00037831466211820156,0.060430945754533165,False
"Marin, Nemotron-CC",0.3646239017987038,0.0003773689069769466,0.060481318226317464,False
"Marin, Nemotron-CC",0.36705472781069515,0.00037642277638605853,0.06053177457486273,False
"Marin, Nemotron-CC",0.3694855538226865,0.00037547627245781393,0.06058231496334841,False
