block,cell,estimator,param,stat,v1,v2,diff
summary,opt_s1,dual,alpha,q95,0.3977308420402433,0.39773084307931406,1.0390707738672234e-09
summary,opt_s1,dual,beta,bias,0.0033764074083834,0.00337640755667689,1.4829348990094693e-10
summary,opt_s1,dual,beta,median_bias,0.0024222088384086,0.0024222104548445866,1.6164359867981704e-09
summary,opt_s1,dual,beta,rmse,0.0344260467886215,0.03442604687540198,8.67804786364168e-11
summary,opt_s1,dual,beta,mae,0.0236272141278853,0.02362721435869955,2.3081424965765152e-10
summary,opt_s1,dual,beta,q05,0.3148585106700898,0.3148585110109061,3.408163196105818e-10
summary,opt_s1,dual,beta,q95,0.4241844220346314,0.42418442324462213,1.2099907187312908e-09
summary,opt_s1,dual,a,bias,0.0021627358929574,0.0021627358929574483,4.8138576458356397e-17
summary,opt_s1,dual,a,median_bias,0.0007095254099331,0.0007095254099331316,3.165870343657673e-17
summary,opt_s1,dual,a,rmse,0.0258023567197589,0.025802356719758904,3.469446951953614e-18
summary,opt_s1,dual,a,mae,0.016773575743837,0.01677357574383706,5.898059818321144e-17
summary,opt_s1,dual,a,q05,0.4729520764943946,0.4729520764943946,0.0
summary,opt_s1,dual,a,q95,0.5542935806259738,0.5542935806259738,0.0
summary,opt_s1,dual,gamma,bias,0.0003339231852475,0.0003339232522785559,6.703105594457054e-11
summary,opt_s1,dual,gamma,median_bias,0.0012152556466519,0.0012152571706728482,1.5240209482857842e-09
summary,opt_s1,dual,gamma,rmse,0.0134732231567172,0.01347322312064042,-3.607677871719783e-11
summary,opt_s1,dual,gamma,mae,0.0088834253170139,0.008883425161392983,-1.5562091719434346e-10
summary,opt_s1,dual,gamma,q05,0.1555604876311795,0.15556048741450285,-2.1667664884539306e-10
summary,opt_s1,dual,gamma,q95,0.2008282044568816,0.20082820549791405,1.0410324546850092e-09
summary,opt_s1,dual,sigma_star,bias,-0.0006351365114489,-0.0006351365865656799,-7.511677998367494e-11
summary,opt_s1,dual,sigma_star,median_bias,-0.001732236629401,-0.0017322355764030073,1.0529979926204858e-09
summary,opt_s1,dual,sigma_star,rmse,0.014774876776139,0.014774876731965819,-4.4173180738238393e-11
summary,opt_s1,dual,sigma_star,mae,0.0098761703782661,0.009876170138795604,-2.394704972513706e-10
summary,opt_s1,dual,sigma_star,q05,0.7131164500890583,0.7131164505673534,4.782950702164612e-10
summary,opt_s1,dual,sigma_star,q95,0.7619279573292116,0.7619279557393394,-1.589872233864753e-09
summary,opt_s1,dual,lnMstar,bias,-0.0352308733945713,-0.0352308733945713,0.0
summary,opt_s1,dual,lnMstar,median_bias,0.0032308333072594,0.003230833307259484,8.413408858487514e-17
summary,opt_s1,dual,lnMstar,rmse,0.4757432033189384,0.4757432033189384,0.0
summary,opt_s1,dual,lnMstar,mae,0.3195458103677602,0.3195458103677602,0.0
summary,opt_s1,dual,lnMstar,q05,2.098877715909643,2.098877715909643,0.0
summary,opt_s1,dual,lnMstar,q95,3.626595813184082,3.626595813184082,0.0
summary,opt_s2,primal,alpha,bias,-0.0008016342411433,-0.0008016343772261536,-1.3608285364449108e-10
summary,opt_s2,primal,alpha,median_bias,-0.0018711368153472,-0.001871137260728073,-4.4538087302405105e-10
summary,opt_s2,primal,alpha,rmse,0.0160771492626515,0.01607714916332974,-9.932175915050578e-11
summary,opt_s2,primal,alpha,mae,0.0112395772642275,0.011239577313389676,4.916217606620865e-11
summary,opt_s2,primal,alpha,q05,0.3208110764506424,0.32081107645064244,5.551115123125783e-17
summary,opt_s2,primal,alpha,q95,0.3735077640346168,0.3735077640346168,0.0
summary,opt_s2,primal,alpha,wald_cover,0.948,0.948,0.0
summary,opt_s2,primal,alpha,corner_share,0.0,0.0,0.0
summary,opt_s2,primal,beta,bias,0.0001020176813922,0.00010201793248135316,2.510891531585374e-10
summary,opt_s2,primal,beta,median_bias,3.892180777234633e-05,3.892180777234633e-05,0.0
summary,opt_s2,primal,beta,rmse,0.0159230155111303,0.015923015609116957,9.798665698279585e-11
summary,opt_s2,primal,beta,mae,0.0097260279646763,0.009726028954599147,9.899228468196464e-10
summary,opt_s2,primal,beta,q05,0.3410505308715273,0.34105053087152737,5.551115123125783e-17
summary,opt_s2,primal,beta,q95,0.3907832004466121,0.3907832004466121,0.0
summary,opt_s2,primal,beta,wald_cover,0.954,0.954,0.0
summary,opt_s2,primal,beta,corner_share,0.0,0.0,0.0
summary,opt_s2,primal,a,bias,0.0006650244721338,0.0006650247340541461,2.619203460889341e-10
summary,opt_s2,primal,a,median_bias,0.0001884622700899,0.00018846227008995076,5.0767766726633745e-17
summary,opt_s2,primal,a,rmse,0.0148477677696756,0.014847767923636453,1.5396085274732574e-10
summary,opt_s2,primal,a,mae,0.0107060864158129,0.010706086415812943,4.336808689942018e-17
summary,opt_s2,primal,a,q05,0.4893086458145504,0.48930864581455047,5.551115123125783e-17
summary,opt_s2,primal,a,q95,0.5367685829474557,0.5367685830458596,9.840395165383597e-11
summary,opt_s2,primal,a,wald_cover,0.962,0.962,0.0
summary,opt_s2,primal,a,corner_share,0.0,0.0,0.0
summary,opt_s2,primal,gamma,bias,-0.0003437392312264,-0.0003437392107046474,2.052175259153327e-11
summary,opt_s2,primal,gamma,median_bias,-1.5436897789294912e-05,-1.5435903314930943e-05,9.944743639689335e-10
summary,opt_s2,primal,gamma,rmse,0.0060066295227954,0.006006629463666723,-5.912867678120604e-11
summary,opt_s2,primal,gamma,mae,0.0039411059179967,0.00394110591799679,9.020562075079397e-17
summary,opt_s2,primal,gamma,q05,0.1685206613602974,0.1685206613602974,0.0
summary,opt_s2,primal,gamma,q95,0.1875228377151276,0.18752283771512765,5.551115123125783e-17
summary,opt_s2,primal,gamma,wald_cover,0.942,0.942,0.0
summary,opt_s2,primal,gamma,corner_share,0.0,0.0,0.0
summary,opt_s2,primal,sigma_star,bias,0.0002477000907092,0.0002477000584148981,-3.229430188978616e-11
summary,opt_s2,primal,sigma_star,median_bias,-0.0002566732179468,-0.00025667272333251834,4.94614281660883e-10
summary,opt_s2,primal,sigma_star,rmse,0.0065284344693747,0.00652843440823236,-6.114234032267296e-11
summary,opt_s2,primal,sigma_star,mae,0.0043013419657262,0.004301341965726291,9.107298248878237e-17
summary,opt_s2,primal,sigma_star,q05,0.726557094800548,0.726557094800548,0.0
summary,opt_s2,primal,sigma_star,q95,0.7475478354335735,0.7475478354335735,0.0
summary,opt_s2,primal,sigma_star,wald_cover,0.944,0.944,0.0
summary,opt_s2,primal,sigma_star,corner_share,0.0,0.0,0.0
summary,opt_s2,primal,lnMstar,bias,-0.0137771105762615,-0.013777117295255235,-6.7189937346529005e-09
summary,opt_s2,primal,lnMstar,median_bias,-0.0033078536038895,-0.0033078331990363807,2.0404853119226213e-08
summary,opt_s2,primal,lnMstar,rmse,0.3160331346749632,0.316033136818918,2.1439547914781087e-09
summary,opt_s2,primal,lnMstar,mae,0.234658202194516,0.23465820219451605,5.551115123125783e-17
summary,opt_s2,primal,lnMstar,q05,2.387692588889333,2.387692588889333,0.0
summary,opt_s2,primal,lnMstar,q95,3.383771916002377,3.383771916002377,0.0
summary,opt_s2,primal,lnMstar,wald_cover,0.964,0.964,0.0
summary,opt_s2,primal,lnMstar,corner_share,0.0,0.0,0.0
summary,opt_s2,dual,alpha,bias,0.005830880295258,0.00583088009381092,-2.014470803710089e-10
summary,opt_s2,dual,alpha,median_bias,-0.0003579995511254,-0.0003579989150847007,6.360406992755863e-10
summary,opt_s2,dual,alpha,rmse,0.0612258060993096,0.061225806062617655,-3.6691948090972204e-11
summary,opt_s2,dual,alpha,mae,0.0361159048968949,0.03611590415727389,-7.396210102705858e-10
summary,opt_s2,dual,alpha,q05,0.2680963688867486,0.26809636892713196,4.0383363320017907e-11
summary,opt_s2,dual,alpha,q95,0.4618777666424869,0.46187777451745254,7.874965624043995e-09
summary,opt_s2,dual,beta,bias,0.0053777026080895,0.0053777023658701266,-2.422193730311495e-10
summary,opt_s2,dual,beta,median_bias,-0.0014030385729567,-0.0014030352504064703,3.3225502297368203e-09
summary,opt_s2,dual,beta,rmse,0.0655905086673045,0.06559050847945998,-1.8784451771836075e-10
summary,opt_s2,dual,beta,mae,0.0425358533615779,0.04253585411810937,7.565314694146785e-10
summary,opt_s2,dual,beta,q05,0.2803673469520515,0.28036734766259286,7.105413479813194e-10
summary,opt_s2,dual,beta,q95,0.4896740758236113,0.48967408293724596,7.113634681310543e-09
summary,opt_s2,dual,a,bias,-0.0007688891100484,-0.0007688891100484622,-6.223320470066795e-17
summary,opt_s2,dual,a,median_bias,-0.00082005035321,-0.0008200503532100889,-8.890457814381136e-17
summary,opt_s2,dual,a,rmse,0.0487775416899863,0.04877754168998633,3.469446951953614e-17
summary,opt_s2,dual,a,mae,0.0342857647368942,0.034285764736894236,3.469446951953614e-17
summary,opt_s2,dual,a,q05,0.4334490579751506,0.4334490579751506,0.0
summary,opt_s2,dual,a,q95,0.5873656972748423,0.5873656972748423,0.0
summary,opt_s2,dual,gamma,bias,0.0010262690941196,0.0010262689829130616,-1.112065383356009e-10
summary,opt_s2,dual,gamma,median_bias,-0.0001935213807028,-0.00019352168208586207,-3.013830620615318e-10
summary,opt_s2,dual,gamma,rmse,0.0250693209319754,0.025069320844699435,-8.72759642334131e-11
summary,opt_s2,dual,gamma,mae,0.0153254077177759,0.015325408953319825,1.2355439241162891e-09
summary,opt_s2,dual,gamma,q05,0.1434347040698246,0.14343470367642067,-3.934039205510942e-10
summary,opt_s2,dual,gamma,q95,0.2226446177060598,0.22264461941354874,1.7074889280266348e-09
summary,opt_s2,dual,sigma_star,bias,-0.0019991240806936,-0.0019991239662403596,1.1445324028802606e-10
summary,opt_s2,dual,sigma_star,median_bias,-0.0016823818801708,-0.0016823825506058765,-6.704350765957684e-10
summary,opt_s2,dual,sigma_star,rmse,0.0275751881132527,0.027575188036954162,-7.629853693291722e-11
summary,opt_s2,dual,sigma_star,mae,0.0169377922131272,0.01693779255356448,3.404372790616339e-10
summary,opt_s2,dual,sigma_star,q05,0.6902637664857323,0.6902637666073346,1.2160228379798355e-10
summary,opt_s2,dual,sigma_star,q95,0.7743296091118789,0.7743296086699069,-4.4197201454210244e-10
summary,opt_s2,dual,lnMstar,bias,-0.0010567334449262,-0.001056733444926266,-6.591949208711867e-17
summary,opt_s2,dual,lnMstar,median_bias,-0.0277444998324765,-0.02774449983247651,-1.0408340855860843e-17
summary,opt_s2,dual,lnMstar,rmse,0.913072003305046,0.913072003305046,0.0
summary,opt_s2,dual,lnMstar,mae,0.6334270325476727,0.6334270325476727,0.0
summary,opt_s2,dual,lnMstar,q05,1.4589898038859634,1.4589898038859634,0.0
summary,opt_s2,dual,lnMstar,q95,4.389946836225307,4.389946836225307,0.0
summary,kaplan,primal,alpha,bias,-0.0096263894200033,-0.010062084720733453,-0.0004356953007301524
summary,kaplan,primal,alpha,median_bias,-0.002407775469008,-0.0030622446268923076,-0.0006544691578843076
summary,kaplan,primal,alpha,rmse,0.0649089590735046,0.06507744081413579,0.00016848174063119337
summary,kaplan,primal,alpha,mae,0.0404162083357569,0.04041620833575699,9.020562075079397e-17
summary,kaplan,primal,alpha,q05,0.2218033186032217,0.2167992634783011,-0.005004055124920581
summary,kaplan,primal,alpha,q95,0.4337279499085217,0.4337279499085217,0.0
summary,kaplan,primal,alpha,wald_cover,0.883419689119171,0.8811369509043928,-0.0022827382147782016
summary,kaplan,primal,alpha,corner_share,0.0,0.0,0.0
summary,kaplan,primal,beta,bias,0.160994045069671,0.16626847992183394,0.005274434852162946
summary,kaplan,primal,beta,median_bias,0.0127525458366947,0.013285235708106552,0.0005326898714118518
summary,kaplan,primal,beta,rmse,0.5660367481457844,0.57551338863092,0.009476640485135635
summary,kaplan,primal,beta,mae,0.2831231046542889,0.2831231046542889,0.0
summary,kaplan,primal,beta,q05,0.0461548874743661,0.04615488747436611,6.938893903907228e-18
summary,kaplan,primal,beta,q95,1.528590742584491,1.6910016798287602,0.16241093724426925
summary,kaplan,primal,beta,wald_cover,0.9715025906735753,0.9715762273901809,7.363671660565174e-05
summary,kaplan,primal,beta,corner_share,0.0,0.0,0.0
summary,kaplan,primal,a,bias,-0.0294119382009538,-0.0278464962401776,0.0015654419607762024
summary,kaplan,primal,a,median_bias,0.0052859304039366,0.006363099363802693,0.0010771689598660936
summary,kaplan,primal,a,rmse,0.26472180926626,0.26485730634442683,0.0001354970781668463
summary,kaplan,primal,a,mae,0.2353909761437733,0.23539097614377333,2.7755575615628914e-17
summary,kaplan,primal,a,q05,0.1121353782996585,0.11213537829965854,4.163336342344337e-17
summary,kaplan,primal,a,q95,0.8789438988341622,0.8820416887601432,0.003097789925980976
summary,kaplan,primal,a,wald_cover,0.8186528497409327,0.8165374677002584,-0.0021153820406742962
summary,kaplan,primal,a,corner_share,0.0,0.0,0.0
summary,kaplan,primal,gamma,bias,-0.0285324307577519,-0.028260640996964542,0.00027178976078735817
summary,kaplan,primal,gamma,median_bias,-0.0033401597319962,-0.0029391690991034114,0.00040099063289278846
summary,kaplan,primal,gamma,rmse,0.0717453043904663,0.07156280163279756,-0.00018250275766873436
summary,kaplan,primal,gamma,mae,0.0353293958466963,0.035249789744455584,-7.960610224071879e-05
summary,kaplan,primal,gamma,q05,0.0407311258842438,0.040731125868461046,-1.5782757045723628e-11
summary,kaplan,primal,gamma,q95,0.2225965684439887,0.22259658080767522,1.2363686519023531e-08
summary,kaplan,primal,gamma,wald_cover,0.8911917098445595,0.8914728682170543,0.00028115837249476083
summary,kaplan,primal,gamma,corner_share,0.0,0.0,0.0
summary,kaplan,primal,sigma_star,bias,-0.0223533539678246,-0.02313820326332519,-0.0007848492955005899
summary,kaplan,primal,sigma_star,median_bias,-0.0032186958375958,-0.003824520715417612,-0.0006058248778218118
summary,kaplan,primal,sigma_star,rmse,0.1013748429922257,0.102411734895929,0.0010368919037033048
summary,kaplan,primal,sigma_star,mae,0.0621719827471946,0.06294058377844441,0.0007686010312498159
summary,kaplan,primal,sigma_star,q05,0.5322177018405478,0.513988519437261,-0.01822918240328686
summary,kaplan,primal,sigma_star,q95,0.8309722333791457,0.8309722333791457,0.0
summary,kaplan,primal,sigma_star,wald_cover,0.9196891191709844,0.917312661498708,-0.002376457672276344
summary,kaplan,primal,sigma_star,corner_share,0.0,0.0,0.0
summary,kaplan,primal,lnMstar,bias,0.3777730270941221,0.3441885657229854,-0.03358446137113669
summary,kaplan,primal,lnMstar,median_bias,-0.0148322158332778,-0.0309634976408939,-0.0161312818076161
summary,kaplan,primal,lnMstar,rmse,4.966031008187036,4.9672303137731975,0.0011993055861614366
summary,kaplan,primal,lnMstar,mae,4.454687496392708,4.454687496392708,0.0
summary,kaplan,primal,lnMstar,q05,-4.675275227370726,-4.771056158558555,-0.09578093118782949
summary,kaplan,primal,lnMstar,q95,10.675762618035565,10.66198858771834,-0.013774030317224017
summary,kaplan,primal,lnMstar,wald_cover,0.8316062176165803,0.8294573643410853,-0.0021488532754949663
summary,kaplan,primal,lnMstar,corner_share,0.0,0.0,0.0
summary,kaplan,dual,alpha,bias,-0.0559232320613806,-0.05592323205569482,5.68577823711891e-12
summary,kaplan,dual,alpha,median_bias,-0.0560834114103536,-0.05608340956986366,1.8404899410073838e-09
summary,kaplan,dual,alpha,rmse,0.0578147859240339,0.05781478591425256,-9.781335463809882e-12
summary,kaplan,dual,alpha,mae,0.0560834114103536,0.05608340956986366,-1.8404899410073838e-09
summary,kaplan,dual,alpha,q05,0.2692018701630578,0.2692018700597032,-1.0335460265409324e-10
summary,kaplan,dual,alpha,q95,0.3196473623930388,0.3196473593490316,-3.0440072129600537e-09
summary,kaplan,dual,beta,bias,0.4229606215901295,0.4229606216104887,2.035921431442489e-11
summary,kaplan,dual,beta,median_bias,0.4207026263506276,0.42070262683698106,4.863534575072492e-10
summary,kaplan,dual,beta,rmse,0.4249607970121357,0.4249607970378999,2.576422408751e-11
summary,kaplan,dual,beta,mae,0.4207026263506276,0.42070262683698106,4.863534575072492e-10
summary,kaplan,dual,beta,q05,0.7254756494814033,0.7254756485269315,-9.544718349019377e-10
summary,kaplan,dual,beta,q95,0.8592075534449274,0.8592075677241723,1.4279244897608123e-08
summary,kaplan,dual,a,bias,0.2172632082539231,0.21726320825392315,5.551115123125783e-17
summary,kaplan,dual,a,median_bias,0.2172834015839398,0.21728340158393988,8.326672684688674e-17
summary,kaplan,dual,a,rmse,0.2172781888836373,0.21727818888363737,5.551115123125783e-17
summary,kaplan,dual,a,mae,0.2172834015839398,0.21728340158393988,8.326672684688674e-17
summary,kaplan,dual,a,q05,0.7255873425768464,0.7255873425768464,0.0
summary,kaplan,dual,a,q95,0.733900837613041,0.733900837613041,0.0
summary,kaplan,dual,gamma,bias,0.0347482424447318,0.034748242449246465,4.514666418486968e-12
summary,kaplan,dual,gamma,median_bias,0.0345001132344721,0.03450011565870369,2.4242315863065578e-09
summary,kaplan,dual,gamma,rmse,0.0363731762461,0.03637317624903646,2.936456633406692e-12
summary,kaplan,dual,gamma,mae,0.0345001132344721,0.03450011565870369,2.4242315863065578e-09
summary,kaplan,dual,gamma,q05,0.1964349880407142,0.1964349879501052,-9.06089925312159e-11
summary,kaplan,dual,gamma,q95,0.2330744904227215,0.23307449058941374,1.666922433418705e-10
summary,kaplan,dual,sigma_star,bias,-0.087601290913253,-0.087601290918529,-5.276001857623669e-12
summary,kaplan,dual,sigma_star,median_bias,-0.0873925022724594,-0.08739250227677353,-4.314132384664049e-12
summary,kaplan,dual,sigma_star,rmse,0.0883788706497643,0.08837887065539858,5.634284705458015e-12
summary,kaplan,dual,sigma_star,mae,0.0873925022724594,0.08739250227677353,4.314132384664049e-12
summary,kaplan,dual,sigma_star,q05,0.6292403777069928,0.6292403779335092,2.2651636122361651e-10
summary,kaplan,dual,sigma_star,q95,0.6674902894385017,0.6674902880617284,-1.3767733619829414e-09
summary,kaplan,dual,lnMstar,bias,-3.9171992193447895,-3.9171992193447895,0.0
summary,kaplan,dual,lnMstar,median_bias,-3.918731999349568,-3.918731999349568,0.0
summary,kaplan,dual,lnMstar,rmse,3.9174909423147857,3.9174909423147857,0.0
summary,kaplan,dual,lnMstar,mae,3.918731999349568,3.918731999349568,0.0
summary,kaplan,dual,lnMstar,q05,-1.0953564037125858,-1.0953564037125858,0.0
summary,kaplan,dual,lnMstar,q95,-0.9373281534272044,-0.9373281534272045,-1.1102230246251565e-16
summary,iso16_digit,primal,alpha,bias,-0.0008251914892395,-0.0008251915995313782,-1.102918781694176e-10
summary,iso16_digit,primal,alpha,median_bias,-0.0002605807036829,-0.0002605807036829555,-5.551115123125783e-17
summary,iso16_digit,primal,alpha,rmse,0.0094698022476117,0.009469802332437617,8.482591712377641e-11
summary,iso16_digit,primal,alpha,mae,0.0064389523280785,0.006438952356315364,2.8236864235697823e-11
summary,iso16_digit,primal,alpha,q05,0.329477083048017,0.32947708304801704,5.551115123125783e-17
summary,iso16_digit,primal,alpha,q95,0.3609992000207888,0.3609991999624615,-5.832728744437077e-11
summary,iso16_digit,primal,alpha,wald_cover,0.93,0.93,0.0
summary,iso16_digit,primal,alpha,corner_share,0.0,0.0,0.0
summary,iso16_digit,primal,beta,bias,-0.0008319734065964,-0.0008319734191544014,-1.2558001405253705e-11
summary,iso16_digit,primal,beta,median_bias,-0.0002875340875191,-0.0002875340875191368,-3.6808663755882876e-17
summary,iso16_digit,primal,beta,rmse,0.010208952074307,0.010208952080305546,5.998545410390577e-12
summary,iso16_digit,primal,beta,mae,0.0065485995331198,0.006548599533119842,4.2500725161431774e-17
summary,iso16_digit,primal,beta,q05,0.3493478914994484,0.34934789149944845,5.551115123125783e-17
summary,iso16_digit,primal,beta,q95,0.3825917998770287,0.3825918067422038,6.865175095072118e-09
summary,iso16_digit,primal,beta,wald_cover,0.924,0.924,0.0
summary,iso16_digit,primal,beta,corner_share,0.0,0.0,0.0
summary,iso16_digit,primal,a,bias,1.6173044005009186e-05,1.6173116179368784e-05,7.217435959796267e-11
summary,iso16_digit,primal,a,median_bias,-0.0005422803323779,-0.0005422803323779091,-9.107298248878237e-18
summary,iso16_digit,primal,a,rmse,0.0089205011257132,0.008920501134786646,9.073446854968026e-12
summary,iso16_digit,primal,a,mae,0.0059104553519871,0.005910455351987198,9.80118763926896e-17
summary,iso16_digit,primal,a,q05,0.4976373738720026,0.4976373738720026,0.0
summary,iso16_digit,primal,a,q95,0.5279370142852963,0.5279370142852963,0.0
summary,iso16_digit,primal,a,wald_cover,0.914,0.914,0.0
summary,iso16_digit,primal,a,corner_share,0.0,0.0,0.0
summary,iso16_digit,primal,gamma,bias,-0.0004710638034391,-0.00047106383552174584,-3.208264583902734e-11
summary,iso16_digit,primal,gamma,median_bias,-0.0004147400939607,-0.0004147400939607665,-6.65158032819857e-17
summary,iso16_digit,primal,gamma,rmse,0.003762474101496,0.0037624741293365528,2.7840552779823113e-11
summary,iso16_digit,primal,gamma,mae,0.0025587509225517,0.002558750952529873,2.997817315567031e-11
summary,iso16_digit,primal,gamma,q05,0.1719487465806628,0.17194874658066286,5.551115123125783e-17
summary,iso16_digit,primal,gamma,q95,0.1837070563423672,0.18370705634236725,5.551115123125783e-17
summary,iso16_digit,primal,gamma,wald_cover,0.936,0.936,0.0
summary,iso16_digit,primal,gamma,corner_share,0.0,0.0,0.0
summary,iso16_digit,primal,sigma_star,bias,0.0004727566540051,0.00047275668769503374,3.368993376374335e-11
summary,iso16_digit,primal,sigma_star,median_bias,0.0004547334390552,0.0004547335266019137,8.754671369359118e-11
summary,iso16_digit,primal,sigma_star,rmse,0.0040895692830342,0.004089569312502132,2.9467932434468214e-11
summary,iso16_digit,primal,sigma_star,mae,0.002769646346293,0.0027696463462930088,8.673617379884035e-18
summary,iso16_digit,primal,sigma_star,q05,0.7310515935662654,0.7310515935662654,0.0
summary,iso16_digit,primal,sigma_star,q95,0.743899192240449,0.7438991922344417,-6.0073057639442595e-12
summary,iso16_digit,primal,sigma_star,wald_cover,0.936,0.936,0.0
summary,iso16_digit,primal,sigma_star,corner_share,0.0,0.0,0.0
summary,iso16_digit,primal,lnMstar,bias,-0.0004566377292281,-0.00045663958246895843,-1.8532408584083157e-09
summary,iso16_digit,primal,lnMstar,median_bias,0.0045911993794347,0.004591199379434752,5.204170427930421e-17
summary,iso16_digit,primal,lnMstar,rmse,0.1977917254083417,0.197791725481772,7.343031738216155e-11
summary,iso16_digit,primal,lnMstar,mae,0.1344439015324765,0.13444389078896846,-1.07435080554108e-08
summary,iso16_digit,primal,lnMstar,q05,2.5670249165414916,2.5670249243106515,7.769159982018436e-09
summary,iso16_digit,primal,lnMstar,q95,3.227521496368812,3.2275214968539876,4.851754553669707e-10
summary,iso16_digit,primal,lnMstar,wald_cover,0.92,0.92,0.0
summary,iso16_digit,primal,lnMstar,corner_share,0.0,0.0,0.0
summary,iso16_digit,dual,alpha,bias,0.0012102142013463,0.0012102142820113154,8.06650154658306e-11
summary,iso16_digit,dual,alpha,median_bias,0.0007562586368809,0.0007562572524887345,-1.3843921654660071e-09
summary,iso16_digit,dual,alpha,rmse,0.0311986923044881,0.031198692568880266,2.643921644118752e-10
summary,iso16_digit,dual,alpha,mae,0.0202199664544354,0.020219964523760625,-1.9306747763014886e-09
summary,iso16_digit,dual,alpha,q05,0.298485428221681,0.29848542749135504,-7.303259663693495e-10
summary,iso16_digit,dual,alpha,q95,0.3997433903008816,0.3997433910493686,7.484870501173191e-10
summary,iso16_digit,dual,beta,bias,0.0009620065930123,0.0009620066770442241,8.403192410574162e-11
summary,iso16_digit,dual,beta,median_bias,0.0007623248516145,0.0007623233526081186,-1.4990063814789706e-09
summary,iso16_digit,dual,beta,rmse,0.0328758158073474,0.03287581606311395,2.5576654683057143e-10
summary,iso16_digit,dual,beta,mae,0.0208307831354163,0.02083078232186361,-8.135526904928803e-10
summary,iso16_digit,dual,beta,q05,0.3139651251932124,0.3139651154824816,-9.710730775047693e-09
summary,iso16_digit,dual,beta,q95,0.4255607342124132,0.42556073453894544,3.2653224568690575e-10
summary,iso16_digit,dual,a,bias,-0.0002232165969653,-0.00022321659696530272,-2.710505431213761e-18
summary,iso16_digit,dual,a,median_bias,-0.0001337246144951,-0.0001337246144951787,-7.868597266813548e-17
summary,iso16_digit,dual,a,rmse,0.0079416718239803,0.007941671823980371,7.112366251504909e-17
summary,iso16_digit,dual,a,mae,0.0052684205212273,0.0052684205212273905,9.020562075079397e-17
summary,iso16_digit,dual,a,q05,0.4996354714464705,0.4996354714464705,0.0
summary,iso16_digit,dual,a,q95,0.5254276652939253,0.5254276652939253,0.0
summary,iso16_digit,dual,gamma,bias,0.0005008509366538,0.0005008509778166116,4.116281154906837e-11
summary,iso16_digit,dual,gamma,median_bias,0.0008196961939316,0.0008196954148887159,-7.790428841305055e-10
summary,iso16_digit,dual,gamma,rmse,0.0157340333267395,0.015734033459690232,1.329507302860744e-10
summary,iso16_digit,dual,gamma,mae,0.0100297976447586,0.010029797834268106,1.895095053106033e-10
summary,iso16_digit,dual,gamma,q05,0.1529714972754438,0.15297149253410863,-4.741335157820714e-09
summary,iso16_digit,dual,gamma,q95,0.2057180915295371,0.20571811722634586,2.569680876418623e-08
summary,iso16_digit,dual,sigma_star,bias,-0.0001922465836064,-0.0001922466217789629,-3.8172562902500165e-11
summary,iso16_digit,dual,sigma_star,median_bias,-0.00095501807545,-0.0009550173642953186,7.111546813671349e-10
summary,iso16_digit,dual,sigma_star,rmse,0.0171404182781978,0.017140418416858476,1.3866067669066062e-10
summary,iso16_digit,dual,sigma_star,mae,0.0107652838528751,0.010765284217024829,3.6414972946763324e-10
summary,iso16_digit,dual,sigma_star,q05,0.708257568202077,0.7082575423911452,-2.5810931725267494e-08
summary,iso16_digit,dual,sigma_star,q95,0.7656143523749429,0.7656143579330726,5.558129734239969e-09
summary,iso16_digit,dual,lnMstar,bias,0.0358880666405077,0.035888066640507775,7.632783294297951e-17
summary,iso16_digit,dual,lnMstar,median_bias,0.0343336974622441,0.03433369746224413,2.7755575615628914e-17
summary,iso16_digit,dual,lnMstar,rmse,0.1629368611710659,0.16293686117106596,5.551115123125783e-17
summary,iso16_digit,dual,lnMstar,mae,0.1088997837443663,0.10889978374436637,6.938893903907228e-17
summary,iso16_digit,dual,lnMstar,q05,2.6703981059304245,2.6703981059304245,0.0
summary,iso16_digit,dual,lnMstar,q95,3.2055758396882807,3.2055758396882807,0.0
summary,iso16_sd0.005,primal,alpha,bias,-0.0005727465987023,-0.0005727465550368389,4.366546111234798e-11
summary,iso16_sd0.005,primal,alpha,median_bias,-0.0008114738689884,-0.0008114738689884438,-4.380176776841438e-17
summary,iso16_sd0.005,primal,alpha,rmse,0.0058256778054669,0.005825677786634273,-1.883262729790447e-11
summary,iso16_sd0.005,primal,alpha,mae,0.0041411105431712,0.004141110543171261,6.158268339717665e-17
summary,iso16_sd0.005,primal,alpha,q05,0.3382363822548819,0.33823638220979235,-4.5089543210252714e-11
summary,iso16_sd0.005,primal,alpha,q95,0.3571203051924578,0.35712030516772253,-2.4735269388287406e-11
summary,iso16_sd0.005,primal,alpha,wald_cover,0.952,0.952,0.0
summary,iso16_sd0.005,primal,alpha,corner_share,0.0,0.0,0.0
summary,iso16_sd0.005,primal,beta,bias,-0.0001651420088004,-0.00016514196383864732,4.4961752691200646e-11
summary,iso16_sd0.005,primal,beta,median_bias,-9.989807613147716e-05,-9.989529088808013e-05,2.7852433970299018e-09
summary,iso16_sd0.005,primal,beta,rmse,0.0059346670848715,0.005934667077252559,-7.618941068321394e-12
summary,iso16_sd0.005,primal,beta,mae,0.0041332402087523,0.004133240208752359,5.898059818321144e-17
summary,iso16_sd0.005,primal,beta,q05,0.3556857195043763,0.3556857195043763,0.0
