gC,sigma,scenario,spec,stock,year,C,m_D,w_sigma,D_w,U,r_obs,r_opt,life_penalty,train_penalty,N_ratio,ratio_proc,ratio_proc_vs_w,w_hat_proc,shadow_usd_per_Mtok,epochs,s_true_c,s_hat_proc,extra_life_usd_bn
epoch,0.6,catchup,D15,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.3478041702819772,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.3478041702819772,0.0,0.6208965197726328,,,
epoch,0.6,catchup,D15,100T,2027.0,1.38801372243837e+27,1.4191528803337325,1.5947976143075453,97657537754930.61,115762500000000.02,0.843602528927162,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.5947976143075453,0.0,0.843602528927162,,,
epoch,0.6,catchup,D15,100T,2027.5,2.844581655260463e+27,1.7901138910656336,2.1735729309504057,175891736783286.0,118621263804439.83,1.4828010690668652,0.8283277820855137,0.0022734937195101335,-0.005101347517924015,1.0085575865465846,0.9780631021563745,0.9853131472545366,2.1416499853820117,0.6219879239137311,1.4627194373352381,0.5433132823606959,0.5330702930798342,0.014273493234222091
epoch,0.6,catchup,D15,100T,2028.0,5.829657634241176e+27,2.258042658682806,2.9623942522711024,316799949905340.2,121550625000000.02,2.606321028010676,1.1542390565513199,0.010662213289974298,-0.00779802243600114,1.0200692097202848,0.9510534252081373,0.9687480789322136,2.8698137409274618,3.5088833682956735,2.5351190424304035,0.6686009925854013,0.6515453300196334,0.18697225480563723
epoch,0.6,catchup,D15,100T,2028.5,1.194724295209399e+28,2.8482861754656774,4.037490337189473,570590808274755.4,124552326994661.81,4.581133263766404,1.6083823680453793,0.02252793796302277,-0.009913201340619349,1.033208182409054,0.920821972551875,0.9509935836933004,3.839627404890889,14.253522264523276,4.3899377149519685,0.7601793415218,0.7395580626583175,1.1034293351988815
epoch,0.6,catchup,D15,100T,2029.0,2.448456206381286e+28,3.5928170383111064,5.502754473143148,1027695460762916.6,127628156250000.03,8.052262846686045,2.2412114952759223,0.03735403442758911,-0.018149030461347082,1.049680503752085,0.8763976174886121,0.9259395086116969,5.095217772872984,54.19200664552967,7.531931911413348,0.8279960432398854,0.8037375349638606,5.1103881057444305
epoch,0.6,catchup,D15,100T,2030.0,1.0283516066801441e+29,3.830301766698648,5.992995998614854,2233771276703749.0,134009564062500.05,16.668745192409936,4.351809911514307,0.08721521098529439,-0.021674984501283356,1.1090237995595262,0.7724246926001413,0.8583976304719313,5.144373564638757,510.037086181233,14.704328622330268,0.8498505827979501,0.8056128725033169,54.57851906112499
epoch,0.6,catchup,D15,100T,2031.0,4.319076748056622e+29,3.830301766698648,5.992995998614854,4554231228347101.0,140710042265625.05,32.36607107081854,8.450005519725664,0.2009618686009178,-0.015784364988563837,1.2443719241366342,0.605788523900294,0.7391966676406592,4.4300026713599046,4801.794112395915,25.599414912782287,0.8632532373362358,0.774266501809349,528.19278218503
epoch,0.7,baseline,D15,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.2115225766119495,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.6208965197726328,,,
epoch,0.7,baseline,D15,100T,2027.0,1.38801372243837e+27,1.2508928117367921,1.2115225766119495,86078895151049.38,115762500000000.02,0.743581860715252,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.743581860715252,,,
epoch,0.7,baseline,D15,100T,2027.5,2.844581655260463e+27,1.2508928117367921,1.2115225766119495,122909335704409.33,118621263804439.83,1.036149268372649,0.8283277820855137,3.1703668640581384e-05,-0.0003585045826418609,1.0018764630202546,0.9978549999680201,0.9982445108640321,1.2093957618907274,0.052676922351624814,1.0338378456253807,0.17491442304377844,0.17314081005490323,0.00011094387473655856
epoch,0.7,baseline,D15,100T,2028.0,5.829657634241176e+27,1.2508928117367921,1.2115225766119495,175498358532487.28,121550625000000.02,1.4438293388659027,1.1542390565513199,0.0034657148343133493,-0.00019533102091495724,1.0207737767625913,0.9789091541695264,0.9824936856412358,1.1903132815330408,1.1322718957331894,1.4141696691948336,0.17760377090915144,0.15988503571759743,0.02485485763372351
epoch,0.7,baseline,D15,100T,2028.5,1.194724295209399e+28,1.2508928117367921,1.2115225766119495,250588563277804.8,124552326994661.81,2.0119139427121646,1.6083823680453793,0.013094373963794093,0.0066085250715557375,1.043757053078834,0.9605984577711023,0.9667878514510118,1.1712853088270605,4.663057173116319,1.9403075844809912,0.17987662738376062,0.14623705047456603,0.19245439779545973
epoch,0.7,baseline,D15,100T,2029.0,2.448456206381286e+28,1.2508928117367921,1.2115225766119495,357807495014319.4,127628156250000.03,2.8035153490225184,2.2412114952759223,0.030345249586253953,0.021157585324485195,1.0737811059800797,0.94101215429418,0.9494787258245194,1.1503149123491525,15.502515405683985,2.666121566382894,0.18195257299371903,0.13067283639936658,0.914025808934575
epoch,0.7,baseline,D15,100T,2030.0,1.0283516066801441e+29,1.2508928117367921,1.2115225766119495,729500860059173.8,134009564062500.05,5.443647736358171,4.351809911514307,0.0999947065292357,0.0842759512054363,1.1743071301748522,0.889656763327671,0.9025541230536377,1.0934646966936816,146.98222695477284,5.026296933484698,0.18638730082668997,0.08547573321415096,12.650102531272072
epoch,0.7,baseline,D15,100T,2031.0,4.319076748056622e+29,1.2508928117367921,1.2115225766119495,1487312346002636.5,140710042265625.05,10.57005116376105,8.450005519725664,0.2648736239651055,0.23689325970557973,1.3971543701043587,0.8051359400515582,0.8233493119042279,0.9975062798098858,1426.4234596844615,9.357609523293128,0.19285125683117646,-0.0024999543768180147,140.73594685770624
epoch,0.7,baseline,D3,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.2115225766119495,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.6208965197726328,,,
epoch,0.7,baseline,D3,100T,2027.0,1.38801372243837e+27,1.2508928117367921,1.2115225766119495,86078895151049.38,115762500000000.02,0.743581860715252,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.743581860715252,,,
epoch,0.7,baseline,D3,100T,2027.5,2.844581655260463e+27,1.2508928117367921,1.2115225766119495,122909335704409.33,118621263804439.83,1.036149268372649,0.8283277820855137,0.00013189626988108216,-0.0014963761933299846,1.0078297623288697,0.9910982762625618,0.9927144727320567,1.2026959958443142,0.21948863654664014,1.0265610700799237,0.17593616367967285,0.16853468918553932,0.0004615580426921141
epoch,0.7,baseline,D3,100T,2028.0,5.829657634241176e+27,1.2508928117367921,1.2115225766119495,175498358532487.28,121550625000000.02,1.4438293388659027,1.1542390565513199,0.01488571444862763,-0.0013228463187258122,1.0915137558944787,0.912535647557767,0.9273461290444966,1.123500771671106,4.957466646326206,1.3210272126698803,0.18777479235688244,0.10992495491339077,0.10675497872294047
epoch,0.7,baseline,D3,100T,2028.5,1.194724295209399e+28,1.2508928117367921,1.2115225766119495,250588563277804.8,124552326994661.81,2.0119139427121646,1.6083823680453793,0.05858308957557212,0.027794386726356146,1.2041406151237783,0.8381803024969643,0.8632889084603046,1.0458940027383457,21.83762557464821,1.7172694209666648,0.19859918853875078,0.04388016626750568,0.8610242273848578
epoch,0.7,baseline,D3,100T,2029.0,2.448456206381286e+28,1.2508928117367921,1.2115225766119495,357807495014319.4,127628156250000.03,2.8035153490225184,2.2412114952759223,0.14346122819773255,0.0958816146832544,1.36839992872125,0.7624562295350017,0.7955595978522693,0.9638384138383477,79.90785047524992,2.2451922592155675,0.20893770305477902,-0.03751830767736681,4.321179325991746
epoch,0.7,baseline,D3,100T,2030.0,1.0283516066801441e+29,1.2508928117367921,1.2115225766119495,729500860059173.8,134009564062500.05,5.443647736358171,4.351809911514307,0.574339772176931,0.46770054321907284,2.0784903487534185,0.5883592916258078,0.6311079173581094,0.764601490157898,1078.0414769806991,3.8439652820798424,0.23050203380547224,-0.30787084889605665,72.65841621027609
epoch,0.7,baseline,D3,100T,2031.0,4.319076748056622e+29,1.2508928117367921,1.2115225766119495,1487312346002636.5,140710042265625.05,10.57005116376105,8.450005519725664,2.4942372261756,2.1558297398692994,5.09410184453797,0.3682823199334291,0.4077741507395127,0.49402758977968386,25207.685125862397,6.548216512456216,0.254530865173607,-1.0241784481023806,1325.269131968408
epoch,0.7,baseline,DN,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.2115225766119495,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.6208965197726328,,,
epoch,0.7,baseline,DN,100T,2027.0,1.38801372243837e+27,1.2508928117367921,1.2115225766119495,86078895151049.38,115762500000000.02,0.743581860715252,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.743581860715252,,,
epoch,0.7,baseline,DN,100T,2027.5,2.844581655260463e+27,1.2508928117367921,1.2115225766119495,122909335704409.33,118621263804439.83,1.036149268372649,0.8283277820855137,3.1703668640581384e-05,-0.0003585045826418609,1.0018764630202546,0.9978549999680201,0.9982445108640321,1.2093957618907274,0.052676922351624814,1.0338378456253807,0.17491442304377844,0.17314081005490323,0.00011094387473655856
epoch,0.7,baseline,DN,100T,2028.0,5.829657634241176e+27,1.2508928117367921,1.2115225766119495,175498358532487.28,121550625000000.02,1.4438293388659027,1.1542390565513199,0.0034657148343133493,-0.00019533102091495724,1.0207737767625913,0.9789091541695264,0.9824936856412358,1.1903132815330408,1.1322718957331894,1.4141696691948336,0.17760377090915144,0.15988503571759743,0.02485485763372351
epoch,0.7,baseline,DN,100T,2028.5,1.194724295209399e+28,1.2508928117367921,1.2115225766119495,250588563277804.8,124552326994661.81,2.0119139427121646,1.6083823680453793,0.020866667727987176,0.02337041191913314,1.00902989724585,1.0047216066425608,1.0022634880014007,1.2142648434275367,11.538549810364222,2.0405076261060837,0.1725679845868656,0.17645643336154393,0.3066875883254616
epoch,0.7,baseline,DN,100T,2029.0,2.448456206381286e+28,1.2508928117367921,1.2115225766119495,357807495014319.4,127628156250000.03,2.8035153490225184,2.2412114952759223,0.0726672031151745,0.08568885663755688,1.0111056727529975,1.038752302511338,1.0262936017554223,1.2433778687590873,52.78745006073371,3.0103138137467997,0.16457230853881052,0.19573926388281515,2.1888005541548687
epoch,0.7,baseline,DN,100T,2030.0,1.0283516066801441e+29,1.2508928117367921,1.2115225766119495,729500860059173.8,134009564062500.05,5.443647736358171,4.351809911514307,0.3965574522906805,0.45750126051829754,1.1084378141708138,1.123996797501814,1.0769981106869246,1.3048075260656244,887.1909914734063,7.157932845781583,0.13857272046016447,0.233603439569902,50.16757991634745
epoch,0.7,baseline,DN,100T,2031.0,4.319076748056622e+29,1.2508928117367921,1.2115225766119495,1487312346002636.5,140710042265625.05,10.57005116376105,8.450005519725664,3.3055170505244877,3.8367617131332556,1.7939900489251956,1.3435732568792744,1.1960021827031573,1.4489836460220447,77504.96980576523,28.497827401756563,0.07274781149680863,0.30986108590987776,1756.3284142672599
epoch,0.7,trend,D15,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.2115225766119495,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.6208965197726328,,,
epoch,0.7,trend,D15,100T,2027.0,1.38801372243837e+27,1.5222243868442225,1.4335415763376376,104750296877639.55,115762500000000.02,0.9048724490023932,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.4335415763376376,0.0,0.9048724490023932,,,
epoch,0.7,trend,D15,100T,2027.5,2.844581655260463e+27,2.184533729979877,1.9537947246506127,214646360628538.66,118621263804439.83,1.809509979445226,0.8283277820855137,0.00575592759913901,-0.007991787565383435,1.02016963194161,0.9662922406230119,0.9796835717866628,1.9141005943836515,0.9543098816282372,1.7595591006523896,0.4951716521805052,0.4775614181750964,0.03248303148082084
epoch,0.7,trend,D15,100T,2028.0,5.829657634241176e+27,3.1350093052399366,2.6628553291247434,439837036308312.25,121550625000000.02,3.618550182759753,1.1542390565513199,0.022400075441132206,-0.014078017493270645,1.044337096837698,0.9235577976379983,0.9577284802784997,2.5502923875641446,5.185234130791075,3.41614616658689,0.637861994906351,0.6078880975074674,0.35308884414252295
epoch,0.7,trend,D15,100T,2028.5,1.194724295209399e+28,4.499030254859706,3.6292443696284713,901280682989402.2,124552326994661.81,7.23616093521906,1.6083823680453793,0.04714130447234388,-0.029131846952285656,1.0761508375175388,0.859763909587237,0.927308511456731,3.3654291941128998,22.445744034733558,6.528228160411253,0.744530679447599,0.7028610788337825,2.0755318199375536
epoch,0.7,trend,D15,100T,2029.0,2.448456206381286e+28,6.456527322043733,4.946350089101268,1846835992593490.0,127628156250000.03,14.470443253727483,2.2412114952759223,0.08112347678712761,-0.07142928005635563,1.1197801477360108,0.7552318154201824,0.8793071206432997,4.349360854541366,91.5987066929376,11.999525029251657,0.8263579774872875,0.7700811605558425,9.976257265066048
epoch,0.7,trend,D15,100T,2030.0,1.0283516066801441e+29,13.297167887387415,9.188024199570016,7754697540176962.0,134009564062500.05,57.8667470074023,4.351809911514307,0.18302790950081405,-0.30601451858215734,1.2427544584414796,0.41625917328920264,0.7095915300429246,6.519744149844306,1291.4402519490477,32.31425323581539,0.9361540631469192,0.8466197481040908,175.60018679214843
epoch,0.7,trend,D15,100T,2031.0,4.319076748056622e+29,27.385414016864818,17.067087280759573,3.2561274623622256e+16,140710042265625.05,231.4068996024803,8.450005519725664,0.30824783035558956,-0.6392003909260735,1.3672160929115689,0.13609493960300748,0.49347589348836735,8.42219614511678,13435.399519140172,61.066805274200696,0.983840920199666,0.8812661231382264,2307.2478615288255
epoch,0.7,trend,D3,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.2115225766119495,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.6208965197726328,,,
epoch,0.7,trend,D3,100T,2027.0,1.38801372243837e+27,1.5222243868442225,1.4335415763376376,104750296877639.55,115762500000000.02,0.9048724490023932,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.4335415763376376,0.0,0.9048724490023932,,,
epoch,0.7,trend,D3,100T,2027.5,2.844581655260463e+27,2.184533729979877,1.9537947246506127,214646360628538.66,118621263804439.83,1.809509979445226,0.8283277820855137,0.025449002177042823,-0.03673855619105704,1.0906491513924625,0.858252580173095,0.9136608317616149,1.7851057132157342,4.298504296364501,1.598159401822045,0.5192147031858313,0.4398090866010535,0.14361903005799007
epoch,0.7,trend,D3,100T,2028.0,5.829657634241176e+27,3.1350093052399366,2.6628553291247434,439837036308312.25,121550625000000.02,3.618550182759753,1.1542390565513199,0.10286260113744139,-0.06932430033616188,1.2064115379918794,0.6969064804107471,0.8258430879982716,2.199100667897032,24.789386332977838,2.791499100476367,0.6830947802506974,0.5452686570477533,1.6214069026937519
epoch,0.7,trend,D3,100T,2028.5,1.194724295209399e+28,4.499030254859706,3.6292443696284713,901280682989402.2,124552326994661.81,7.23616093521906,1.6083823680453793,0.22043018904707945,-0.13206138189379035,1.3544959210165577,0.5162250369342649,0.7258769298584492,2.6343847607319777,110.37480913696568,4.636812429670945,0.8040434166530673,0.6204047279251097,9.705074489622334
epoch,0.7,trend,D3,100T,2029.0,2.448456206381286e+28,6.456527322043733,4.946350089101268,1846835992593490.0,127628156250000.03,14.470443253727483,2.2412114952759223,0.3734320157481752,-0.2517641457045652,1.5318559131057259,0.33393458417456284,0.6129570595126944,3.0319002059358677,439.06207307542,7.068095881181686,0.8898596386778218,0.6701738408005001,45.9232519076048
epoch,0.7,trend,D3,100T,2030.0,1.0283516066801441e+29,13.297167887387415,9.188024199570016,7754697540176962.0,134009564062500.05,57.8667470074023,4.351809911514307,0.7295861782169213,-0.5814551149479275,1.8897031076751534,0.09653053874644225,0.3989007907023108,3.6651101182004457,5298.239643335054,12.816738712118386,0.9736623087347132,0.7271569017710726,699.9777767515357
epoch,0.7,trend,D3,100T,2031.0,4.319076748056622e+29,27.385414016864818,17.067087280759573,3.2561274623622256e+16,140710042265625.05,231.4068996024803,8.450005519725664,1.0312507459606444,-0.8255469163591846,2.146816039773628,0.021076127314414432,0.2454006454681533,4.188274234959708,49752.56996783281,18.804427796091023,0.9949678253781734,0.761238174985545,7718.954827915328
epoch,0.7,trend,DN,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.2115225766119495,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.6208965197726328,,,
epoch,0.7,trend,DN,100T,2027.0,1.38801372243837e+27,1.5222243868442225,1.4335415763376376,104750296877639.55,115762500000000.02,0.9048724490023932,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.4335415763376376,0.0,0.9048724490023932,,,
epoch,0.7,trend,DN,100T,2027.5,2.844581655260463e+27,2.184533729979877,1.9537947246506127,214646360628538.66,118621263804439.83,1.809509979445226,0.8283277820855137,0.00575592759913901,-0.007991787565383435,1.02016963194161,0.9662922406230119,0.9796835717866628,1.9141005943836515,0.9543098816282372,1.7595591006523896,0.4951716521805052,0.4775614181750964,0.03248303148082084
epoch,0.7,trend,DN,100T,2028.0,5.829657634241176e+27,3.1350093052399366,2.6628553291247434,439837036308312.25,121550625000000.02,3.618550182759753,1.1542390565513199,0.022400075441132206,-0.014078017493270645,1.044337096837698,0.9235577976379983,0.9577284802784997,2.5502923875641446,5.185234130791075,3.41614616658689,0.637861994906351,0.6078880975074674,0.35308884414252295
epoch,0.7,trend,DN,100T,2028.5,1.194724295209399e+28,4.499030254859706,3.6292443696284713,901280682989402.2,124552326994661.81,7.23616093521906,1.6083823680453793,0.04714130447234388,-0.029131846952285656,1.0761508375175388,0.859763909587237,0.927308511456731,3.3654291941128998,22.445744034733558,6.528228160411253,0.744530679447599,0.7028610788337825,2.0755318199375536
epoch,0.7,trend,DN,100T,2029.0,2.448456206381286e+28,6.456527322043733,4.946350089101268,1846835992593490.0,127628156250000.03,14.470443253727483,2.2412114952759223,0.08112347678712761,-0.07142928005635563,1.1197801477360108,0.7552318154201824,0.8793071206432997,4.349360854541366,91.5987066929376,11.999525029251657,0.8263579774872875,0.7700811605558425,9.976257265066048
epoch,0.7,trend,DN,100T,2030.0,1.0283516066801441e+29,13.297167887387415,9.188024199570016,7754697540176962.0,134009564062500.05,57.8667470074023,4.351809911514307,0.18302790950081405,-0.30601451858215734,1.2427544584414796,0.41625917328920264,0.7095915300429246,6.519744149844306,1291.4402519490477,32.31425323581539,0.9361540631469192,0.8466197481040908,175.60018679214843
epoch,0.7,trend,DN,100T,2031.0,4.319076748056622e+29,27.385414016864818,17.067087280759573,3.2561274623622256e+16,140710042265625.05,231.4068996024803,8.450005519725664,0.30824783035558956,-0.6392003909260735,1.3672160929115689,0.13609493960300748,0.49347589348836735,8.42219614511678,13435.399519140172,61.066805274200696,0.983840920199666,0.8812661231382264,2307.2478615288255
epoch,0.7,catchup,D15,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.2115225766119495,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.6208965197726328,,,
epoch,0.7,catchup,D15,100T,2027.0,1.38801372243837e+27,1.5222243868442225,1.4335415763376376,104750296877639.55,115762500000000.02,0.9048724490023932,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.4335415763376376,0.0,0.9048724490023932,,,
epoch,0.7,catchup,D15,100T,2027.5,2.844581655260463e+27,2.184533729979877,1.9537947246506127,214646360628538.66,118621263804439.83,1.809509979445226,0.8283277820855137,0.00575592759913901,-0.007991787565383435,1.02016963194161,0.9662922406230119,0.9796835717866628,1.9141005943836515,0.9543098816282372,1.7595591006523896,0.4951716521805052,0.4775614181750964,0.03248303148082084
epoch,0.7,catchup,D15,100T,2028.0,5.829657634241176e+27,3.1350093052399366,2.6628553291247434,439837036308312.25,121550625000000.02,3.618550182759753,1.1542390565513199,0.022400075441132206,-0.014078017493270645,1.044337096837698,0.9235577976379983,0.9577284802784997,2.5502923875641446,5.185234130791075,3.41614616658689,0.637861994906351,0.6078880975074674,0.35308884414252295
epoch,0.7,catchup,D15,100T,2028.5,1.194724295209399e+28,4.499030254859706,3.6292443696284713,901280682989402.2,124552326994661.81,7.23616093521906,1.6083823680453793,0.04714130447234388,-0.029131846952285656,1.0761508375175388,0.859763909587237,0.927308511456731,3.3654291941128998,22.445744034733558,6.528228160411253,0.744530679447599,0.7028610788337825,2.0755318199375536
epoch,0.7,catchup,D15,100T,2029.0,2.448456206381286e+28,6.456527322043733,4.946350089101268,1846835992593490.0,127628156250000.03,14.470443253727483,2.2412114952759223,0.08112347678712761,-0.07142928005635563,1.1197801477360108,0.7552318154201824,0.8793071206432997,4.349360854541366,91.5987066929376,11.999525029251657,0.8263579774872875,0.7700811605558425,9.976257265066048
epoch,0.7,catchup,D15,100T,2030.0,1.0283516066801441e+29,7.132473292165013,5.387021433794758,4159545368047321.0,134009564062500.05,31.03916796645478,4.351809911514307,0.1755559214132163,-0.12753525601892512,1.244644067438062,0.580419784456434,0.7820555721366137,4.2129501295185605,808.3119125292682,21.757689962705886,0.8622296095105303,0.7626366395857916,98.75286631318276
epoch,0.7,catchup,D15,100T,2031.0,4.319076748056622e+29,7.132473292165013,5.387021433794758,8480515265126676.0,140710042265625.05,60.26943868809025,8.450005519725664,0.3632179380652132,-0.17261949849011904,1.4853594513087067,0.39885363532753415,0.6571636983815509,3.540154928693248,6657.589600984331,33.57150914786038,0.8873344123742176,0.7175264867944289,858.1254975882331
epoch,0.7,catchup,D3,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.2115225766119495,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.6208965197726328,,,
epoch,0.7,catchup,D3,100T,2027.0,1.38801372243837e+27,1.5222243868442225,1.4335415763376376,104750296877639.55,115762500000000.02,0.9048724490023932,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.4335415763376376,0.0,0.9048724490023932,,,
epoch,0.7,catchup,D3,100T,2027.5,2.844581655260463e+27,2.184533729979877,1.9537947246506127,214646360628538.66,118621263804439.83,1.809509979445226,0.8283277820855137,0.025449002177042823,-0.03673855619105704,1.0906491513924625,0.858252580173095,0.9136608317616149,1.7851057132157342,4.298504296364501,1.598159401822045,0.5192147031858313,0.4398090866010535,0.14361903005799007
epoch,0.7,catchup,D3,100T,2028.0,5.829657634241176e+27,3.1350093052399366,2.6628553291247434,439837036308312.25,121550625000000.02,3.618550182759753,1.1542390565513199,0.10286260113744139,-0.06932430033616188,1.2064115379918794,0.6969064804107471,0.8258430879982716,2.199100667897032,24.789386332977838,2.791499100476367,0.6830947802506974,0.5452686570477533,1.6214069026937519
epoch,0.7,catchup,D3,100T,2028.5,1.194724295209399e+28,4.499030254859706,3.6292443696284713,901280682989402.2,124552326994661.81,7.23616093521906,1.6083823680453793,0.22043018904707945,-0.13206138189379035,1.3544959210165577,0.5162250369342649,0.7258769298584492,2.6343847607319777,110.37480913696568,4.636812429670945,0.8040434166530673,0.6204047279251097,9.705074489622334
epoch,0.7,catchup,D3,100T,2029.0,2.448456206381286e+28,6.456527322043733,4.946350089101268,1846835992593490.0,127628156250000.03,14.470443253727483,2.2412114952759223,0.3734320157481752,-0.2517641457045652,1.5318559131057259,0.33393458417456284,0.6129570595126944,3.0319002059358677,439.06207307542,7.068095881181686,0.8898596386778218,0.6701738408005001,45.9232519076048
epoch,0.7,catchup,D3,100T,2030.0,1.0283516066801441e+29,7.132473292165013,5.387021433794758,4159545368047321.0,134009564062500.05,31.03916796645478,4.351809911514307,0.8341491825880119,-0.305590983051342,2.093947358375241,0.17202945341758516,0.45438304178912353,2.447771185270868,4269.6741712905605,10.293419282142061,0.929719961386608,0.5914650821868626,469.2215565858051
epoch,0.7,catchup,D3,100T,2031.0,4.319076748056622e+29,7.132473292165013,5.387021433794758,8480515265126676.0,140710042265625.05,60.26943868809025,8.450005519725664,2.0076555113153054,-0.21033247768647512,3.513234985332881,0.08101135331578463,0.3085529496837938,1.6621813534071928,49349.49572437414,13.546722185889218,0.9512620249591147,0.3983809300049192,4743.21393323885
epoch,0.7,catchup,DN,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.2115225766119495,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.2115225766119495,0.0,0.6208965197726328,,,
epoch,0.7,catchup,DN,100T,2027.0,1.38801372243837e+27,1.5222243868442225,1.4335415763376376,104750296877639.55,115762500000000.02,0.9048724490023932,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.4335415763376376,0.0,0.9048724490023932,,,
epoch,0.7,catchup,DN,100T,2027.5,2.844581655260463e+27,2.184533729979877,1.9537947246506127,214646360628538.66,118621263804439.83,1.809509979445226,0.8283277820855137,0.00575592759913901,-0.007991787565383435,1.02016963194161,0.9662922406230119,0.9796835717866628,1.9141005943836515,0.9543098816282372,1.7595591006523896,0.4951716521805052,0.4775614181750964,0.03248303148082084
epoch,0.7,catchup,DN,100T,2028.0,5.829657634241176e+27,3.1350093052399366,2.6628553291247434,439837036308312.25,121550625000000.02,3.618550182759753,1.1542390565513199,0.022400075441132206,-0.014078017493270645,1.044337096837698,0.9235577976379983,0.9577284802784997,2.5502923875641446,5.185234130791075,3.41614616658689,0.637861994906351,0.6078880975074674,0.35308884414252295
epoch,0.7,catchup,DN,100T,2028.5,1.194724295209399e+28,4.499030254859706,3.6292443696284713,901280682989402.2,124552326994661.81,7.23616093521906,1.6083823680453793,0.04714130447234388,-0.029131846952285656,1.0761508375175388,0.859763909587237,0.927308511456731,3.3654291941128998,22.445744034733558,6.528228160411253,0.744530679447599,0.7028610788337825,2.0755318199375536
epoch,0.7,catchup,DN,100T,2029.0,2.448456206381286e+28,6.456527322043733,4.946350089101268,1846835992593490.0,127628156250000.03,14.470443253727483,2.2412114952759223,0.08112347678712761,-0.07142928005635563,1.1197801477360108,0.7552318154201824,0.8793071206432997,4.349360854541366,91.5987066929376,11.999525029251657,0.8263579774872875,0.7700811605558425,9.976257265066048
epoch,0.7,catchup,DN,100T,2030.0,1.0283516066801441e+29,7.132473292165013,5.387021433794758,4159545368047321.0,134009564062500.05,31.03916796645478,4.351809911514307,0.1755559214132163,-0.12753525601892512,1.244644067438062,0.580419784456434,0.7820555721366137,4.2129501295185605,808.3119125292682,21.757689962705886,0.8622296095105303,0.7626366395857916,98.75286631318276
epoch,0.7,catchup,DN,100T,2031.0,4.319076748056622e+29,7.132473292165013,5.387021433794758,8480515265126676.0,140710042265625.05,60.26943868809025,8.450005519725664,0.41312087069243364,-0.10439089469397456,1.5310851371534624,0.4199248934434283,0.662571011764604,3.5692842417870003,11151.285579613865,35.25464179026029,0.8823503915638871,0.7198317835568794,976.0243522537124
epoch,0.74,baseline,D15,100T,2026.7282683093772,9.398037560015233e+26,1.2508928117367921,1.1703528709240336,70929895287991.31,114237868999435.28,0.6208965197726328,0.49636268907049996,0.0,0.0,1.0,1.0,1.0,1.1703528709240336,0.0,0.6208965197726328,,,
epoch,0.74,baseline,D15,100T,2027.0,1.38801372243837e+27,1.2508928117367921,1.1703528709240336,86078895151049.38,115762500000000.02,0.743581860715252,0.5944409095155258,0.0,0.0,1.0,1.0,1.0,1.1703528709240336,0.0,0.743581860715252,,,
