tech,sigma_star,spec,w,r,r_obs,life_penalty,train_penalty,ratio_proc,ratio_eff,N_ratio,shadow_life_rel,C,U,N_w,D_w,Phi,loss,D_ratio,epochs,N_c,D_c,mN_c,w_true_c,s_true_c,w_hat_proc,w_hat_eff,s_hat_proc,ratio_proc_vs_w,mu_eff,mu_eta,shadow_life,elas_life_U
kq,0.7005534249155089,D3,5.38,0.7071,5.061872036548858,0.08437459761145338,-0.185343882645997,0.6121894164628654,0.5426764362721638,1.1459541593140679,3.032506915652292,1e+26,26370591412401.203,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.7108976486822393,3.5984729287129613,143081987121.05066,94893859311676.22,6.161224485858154,7.161224485858154,0.8603590765832323,4.384025839157087,3.8862277833304613,0.771899154638133,0.8148746912931389,0.8427186683640688,0.8427232952279908,2603382692699.15,0.11767828163300464
kq,0.7005534249155089,D3,5.38,0.8409,6.0196976319246716,0.10875034644196502,-0.2020974491221117,0.5669438226402767,0.4898117522175034,1.1797201627807952,4.240782410084756,1e+26,22174628597584.598,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.6763489987295803,4.0714164660070775,147297955826.15796,90282147999797.36,6.475946601868517,7.475946601868517,0.8662376748718266,4.238441744317924,3.6618065045457087,0.7640642339037442,0.7878144506167144,1.0416006669352944,1.0415950919135173,3747951480654.0723,0.13932668771943213
kq,0.7005534249155089,D3,5.38,1.0,7.158636736740007,0.13821185444498485,-0.21880592964940493,0.5207416047214154,0.43772851458488504,1.2197227640555763,5.8893725111533755,1e+26,18646645187708.887,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.6404685502081848,4.584881692246924,152292616069.66434,85492662142950.69,6.838743289699825,7.838743289699825,0.8724285305638203,4.081959759677513,3.4312414564125397,0.755019633001232,0.7587285798657087,1.2845210368539477,1.2845176154969336,5381447680393.896,0.16386812594149092
kq,0.7005534249155089,D3,5.38,1.1892,8.513050807331217,0.1737592981277145,-0.2352953241327832,0.47407734358063636,0.38719600377540003,1.2671507643972346,8.130950414830258,1e+26,15679990907928.766,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.6034835769767111,5.13748635219272,158214399658.39383,80555739291989.97,7.257861136739812,8.257861136739812,0.8789032676329552,3.9148648713633842,3.197410831877838,0.7445633418116571,0.7276700504392908,1.5826712834052592,1.5826697582166065,7718600631207.225,0.19165629510808913
kq,0.7005534249155089,D3,5.38,1.4142,10.123744073097717,0.21663617172758953,-0.25127567604311163,0.42756594018696875,0.3389544671076602,1.3234653607163342,11.169677133093158,1e+26,13185295706200.602,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.5657302005634938,5.727307764927053,165245749280.68552,75516246480982.03,7.742206436278838,8.742206436278838,0.8856124014813753,3.737869714236131,2.9632099239540506,0.7324679358963802,0.6947713223487233,1.9502487709724612,1.9502502532636568,11074450002487.908,0.22308433127093963
kq,0.7005534249155089,D3,5.38,1.6818,12.039395263849343,0.26841249154623625,-0.26635179824939204,0.38187405068572344,0.2936432299537159,1.3905047951525442,15.280015685612819,1e+26,11087314298792.299,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.5276128527626714,6.352139680696948,173616184883.75177,70428169109717.22,8.301541512996828,9.301541512996828,0.8924909383457867,3.5520173351895115,2.731334693424962,0.7184698424489399,0.6602262704813219,2.4054931222409595,2.4054807730767376,15917148169799.893,0.2586121067160718
kq,0.7005534249155089,D3,5.38,2.0,14.317273473480014,0.3310764903192378,-0.28001675048785324,0.3376799501290326,0.2517740189206737,1.470595495069715,20.831043221826363,1e+26,9323322593854.443,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.4895861927538512,7.009539410496787,183616180434.1182,65352197158397.85,8.94633072751324,9.94633072751324,0.899460411342061,3.3586764640335356,2.504227660780197,0.7022636712084289,0.6242893055824416,2.97181569522894,2.9717978111398025,22949499545098.707,0.29878490639134725
kq,0.7005534249155089,D3,5.38,2.3784,17.026101614662434,0.4072282462886516,-0.2916664737398891,0.2955860279146389,0.21367716182967847,1.5667932508613778,28.325904199948816,1e+26,7839995453964.383,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.45209125445918885,7.6973516375223605,195627276989.23297,60347201845740.6,9.688309510077882,10.688309510077882,0.9064398351248051,3.1593149532061813,2.283847640870603,0.6834756854535299,0.5872332626777289,3.6799573311306784,3.679929589141138,33247917041363.19,0.3442971570954967
kq,0.7005534249155089,D3,5.38,2.8284,20.247488146195433,0.5003047396879885,-0.30057416807684734,0.25609983715689777,0.17951994140265107,1.6831538053877226,38.45426715452404,1e+26,6592647853100.301,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.41554481217599515,8.41373865874647,210155868057.92148,55468816105131.914,10.540379452854157,11.540379452854157,0.9133477366073365,2.9554892986047587,2.0717282431407367,0.6616465502101176,0.54934745327226,4.570411800419809,4.570427699262165,48488339366341.305,0.3960366917254987
kq,0.7005534249155089,D3,5.38,3.3636,24.078790527698686,0.6149576759679902,-0.30586887743130986,0.21959767101764507,0.14931282910251525,1.8251920488902047,52.172363963620526,1e+26,5543657149396.149,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.3803058001434708,9.157303698123474,227890533936.4271,50764952115294.0,11.51704759261531,12.51704759261531,0.920108955997741,2.748714499355343,1.8689557880642196,0.6361935733105311,0.5109134757166065,5.697348151600688,5.697361008388441,71337527282370.53,0.4551672142909524
kq,0.7005534249155089,D3,5.38,4.0,28.63454694696003,0.7575743159756154,-0.3064591933904679,0.18633554402605101,0.12294878415232299,2.000504340945041,70.81474043241893,1e+26,4661661296927.222,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.346682980093861,9.927110069209672,249779743823.29242,46276824799971.24,12.634020853328762,13.634020853328762,0.9266540655351977,2.540502692967539,1.6762862870241886,0.6063771147465666,0.47221239646236784,7.133467987459605,7.133475134334567,106128526344735.28,0.5232109654542683
kq,0.7005534249155089,D3,5.38,4.7568,34.05220322932487,0.9372456383967938,-0.3009367531062127,0.15642655806735287,0.10021281348065367,2.2199356821189413,96.28039658730643,1e+26,3919997726982.1914,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.31490247781707237,10.723123172044913,277177586988.8445,42034618460566.125,13.909068072002764,14.909068072002764,0.9329267265284095,2.332174202495257,1.4940796578699818,0.5712155640303059,0.4334896287165906,8.978763845334534,8.97872179523384,160120608002391.44,0.6022350356040818
kq,0.7005534249155089,D3,5.38,5.6569,40.49569215606455,1.1672410893880474,-0.2873786392245472,0.1298695350043879,0.08082402897140997,2.4993460502585028,131.31057016006994,1e+26,3296265655696.386,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.28512312678820434,11.546258368989683,312064314673.97516,38059534913497.664,15.36178439588157,16.36178439588157,0.9388819718067113,2.1248973313351893,1.3224253360366958,0.5293890272940174,0.394962329244459,11.372558170216085,11.37263461276683,245864058518706.97,0.6950685864701711
kq,0.7005534249155089,D3,5.38,6.7272,48.15758105539737,1.4674510184720715,-0.26304825381643515,0.10657339149182332,0.06446714055118319,2.8625421765288084,179.9171623256376,1e+26,2771828574698.0747,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.2574465984208524,12.398005430888535,357412396915.353,34365145722598.758,17.013237024168944,18.013237024168944,0.9444852694350123,1.9197317614117635,1.1612618830188761,0.4790938921255312,0.3568274649464244,14.511778426189972,14.5116963591923,385827745398088.75,0.8056174793864557
kq,0.7005534249155089,D3,5.38,8.0,57.26909389392006,1.8690957415882377,-0.22379461021759006,0.08636768636997616,0.05080519830830349,3.3469245890324903,248.1409923128406,1e+26,2330830648463.611,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.23191600800506565,13.281619637945221,417891603299.14056,30957206113358.887,18.886147781158467,19.886147781158467,0.9497137398854357,1.717520574670092,1.0103196816099853,0.41776534456241726,0.31924174250373455,18.683025227687423,18.683065351436724,622176222731116.0,0.9394996799656496
kq,0.7005534249155089,D3,5.38,9.5137,68.10512232232341,2.4233188282414364,-0.1630089463355835,0.06902892083792343,0.039502634136906384,4.013804621523861,345.3145164686391,1e+26,1959978261634.1577,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.2085281005398436,14.201831794907802,501157168020.6218,27835281593404.105,21.004363386329846,22.004363386329846,0.9545544680187728,1.5189374582838637,0.8692303162657263,0.34164504631426573,0.2823303825806438,24.314767530039813,24.314789533513906,1038341070899001.4,1.1049978039388009
kq,0.7005534249155089,D3,5.38,11.3137,80.99066844845542,3.2185952486893674,-0.06948080099135412,0.05430504977414917,0.030240053481631824,4.969297543137022,486.34850974414,1e+26,1648147395432.8723,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.18725366934281565,15.165799849500683,620458472347.0897,24995473521610.797,23.390729887280827,24.390729887280827,0.9590008169242416,1.3245398005566131,0.7375769762474079,0.24502079923927642,0.24619698895104333,32.06872458434679,32.069462982451306,1810554320304796.8,1.3147922087632935
kq,0.7005534249155089,D3,5.38,13.4543,96.31444624712108,4.419426330064064,0.07723740772045762,0.041922930400351485,0.022717587880221865,6.410793663932466,696.2249110853129,1e+26,1385924588251.257,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.16803495233063948,16.184193383886928,800441351866.5938,22430071551742.21,26.066005549735564,27.066005549735564,0.9630532847500369,1.1346862668770912,0.6148743596426904,0.11869912486715621,0.210908228044069,43.01875785723751,43.0184914479493,3343723254193961.5,1.5894022555222875
kq,0.7005534249155089,D3,5.38,16.0,114.53818778784012,6.360162540470984,0.31807334227819073,0.03160968390511647,0.01666414276754024,8.739634960149704,1019.3340893881539,1e+26,1165415324231.8054,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.15081560594787277,17.274146195394348,1091216718092.2184,20131554689133.113,29.042087338851942,30.042087338851942,0.9667133648630749,0.9496208846310115,0.5006256324495418,-0.05305181908311131,0.17650945810985344,59.00908741299796,59.01122535361246,6673886397969968.0,1.9642153070122959
kq,0.7005534249155089,D3,5.38,19.0273,136.20952878097313,9.807589195033746,0.745366324886116,0.023096355316672226,0.01183699520130742,12.876589850318592,1541.2811807764422,1e+26,979994281254.2446,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.13554569534129662,18.46261529072736,1607750229929.9163,18093257401909.984,32.31382589444394,33.31382589444394,0.9699824330243985,0.7694279598158331,0.3943355972497237,-0.29966683331777494,0.14301634940814742,83.48089933242079,83.48263569451305,1.4867971036679868e+16,2.505895359252719
kq,0.7005534249155089,D3,5.38,22.6274,161.98133689691085,16.85110978420217,1.607262511244552,0.016126412993171885,0.008022386945005231,21.331440211818066,2448.1068576687767,1e+26,824073697716.4362,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.12222627658305388,19.798375684854655,2663409202587.7656,16315320659397.354,35.83517491039457,36.83517491039457,0.9728520360651849,0.594019243280746,0.29550602631813366,-0.6834471463871062,0.11041249875106803,123.65118011075292,123.6497294338615,3.912186200179942e+16,3.3568811041604363
kq,0.7005534249155089,D3,5.38,26.9087,192.62960835791583,34.92720947632595,3.7769934624377832,0.010455835882996686,0.005033198833161589,43.039130940683975,4226.529064386533,1e+26,692959718890.5034,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.11099186619314827,21.38031971570035,5373796437583.697,14815700339980.8,39.46235116344394,40.46235116344394,0.9752856675095178,0.42306770320514986,0.20365505866282052,-1.3636878741251723,0.07863711955486057,197.6808058150671,197.67929002114434,1.3627504097726584e+17,4.88555849232597
kq,0.7005534249155089,D3,5.38,32.0,229.07637557568023,107.1768032410461,12.298169059323182,0.005844687986704221,0.002703576104418358,129.83859186701025,8655.031074416587,1e+26,582707662115.9027,124858386313.37143,133484559257689.11,3507974217292069.5,1.8605111694185361,0.10242077388627333,23.46217966552377,16211437061715.33,13671591861040.629,42.764761813491994,43.764761813491994,0.9771505668359032,0.2557913776122883,0.118321364254518,-2.909435921314494,0.04754486572719114,368.8804699323003,368.8658799799075,8.418629491805695e+17,8.428751976552462
kq,0.7005534249155089,D3,8.0,0.25,2.846601999922014,0.020477210651211886,-0.14690395381491017,0.7522502636034566,0.7147690571019492,1.0443888055749435,0.9278815615277456,1e+26,74586580750835.55,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.8168376007395584,2.325211547876726,81982943903.5916,173429578878482.75,8.569634886619145,9.569634886619145,0.8955028052952927,7.198760366048086,6.840078904718684,0.8610871943013473,0.8998450457560108,0.3990532887007274,0.3990519578765306,456422772047.4368,0.0416998762702292
kq,0.7005534249155089,D3,8.0,0.2973,3.3851790983072587,0.0286982354511216,-0.16883184147545638,0.7116602026964823,0.6640842284622447,1.0569168178692043,1.346601183625169,1e+26,62719963631715.06,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.7864083005133924,2.6621329416332693,82966373947.71053,166968881282029.28,8.901228529035333,9.901228529035333,0.8990024321661194,7.046310301917479,6.575249708532795,0.8580817538325165,0.8807887877396848,0.5058330813180172,0.5058376898805399,670335704154.4523,0.051088156030942855
kq,0.7005534249155089,D3,8.0,0.3536,4.026233868689697,0.03878409002330607,-0.19124029867783643,0.6697581703511559,0.6122454341805512,1.0716447169806123,1.9244183698564197,1e+26,52733725078362.234,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.754690139844916,3.038559001409764,84122491784.49988,160234535014725.38,9.27532987437527,10.27532987437527,0.9026795234580438,6.881986136416154,6.291023800285276,0.8546931103641023,0.8602482670520193,0.6333319028151378,0.6333333645088515,971321211049.1239,0.06163623539734431
kq,0.7005534249155089,D3,8.0,0.4204,4.786845923068858,0.05097739184978778,-0.21428159145363068,0.6265739860041247,0.5598376825488985,1.0888715323217046,2.71576167897077,1e+26,44354531845168.62,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.7215896322232351,3.45413838913655,85474770771.22153,153206691178576.53,9.700804567317341,10.700804567317341,0.9065490829489379,6.70484577119517,5.99071363037561,0.8508541383164813,0.8381057213993962,0.7862320296966716,0.7862373456158056,1392774641875.7656,0.07347431505877466
kq,0.7005534249155089,D3,8.0,0.5,5.693203999844028,0.06566095185769738,-0.23818060949049502,0.5820139232568009,0.5072236938580102,1.1090668891931534,3.7992715281437857,1e+26,37293290375417.77,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.6869012121205141,3.910668728342222,87060075784.70598,145841704448132.25,10.190693911269262,11.190693911269262,0.910640036450914,6.513139667263817,5.67618510250834,0.8464642167853124,0.8141424584079772,0.9715167333644614,0.971510629966168,1984589203001.242,0.08681451464553902
kq,0.7005534249155089,D3,8.0,0.5946,6.770358196614517,0.08319004620067583,-0.26287767629958425,0.5364985963715873,0.45526592466171106,1.1326282922721418,5.272095094117706,1e+26,31359981815857.53,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.6508069140862536,4.406195925197267,88909610341.76323,138178224091291.83,10.755878354224533,11.755878354224533,0.9149361732174912,6.307012236156588,5.352050829146626,0.8414463199758453,0.7883765295195735,1.196518443024388,1.196518827585022,2812439523016.3604,0.10178045755537823
kq,0.7005534249155089,D3,8.0,0.7071,8.051329096579423,0.10403551593643257,-0.28829566110386295,0.4904524138547863,0.4046862705115795,1.160082826942189,7.266184699195779,1e+26,26370591412401.203,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.6134944181288219,4.939445459269646,91064749848.94572,130256098010240.25,11.410046763506388,12.410046763506388,0.9194201263656273,6.086537391212486,5.022175541597698,0.8357029726879256,0.7608171739015608,1.4710499783841477,1.471060638704527,3970159751931.003,0.11853725605348586
kq,0.7005534249155089,D3,8.0,0.8409,9.574830486937685,0.12874510817438511,-0.31424357842404904,0.4444512925866238,0.35622106870864423,1.1920292062598759,9.954771577546,1e+26,22174628597584.598,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.5752849158181182,5.508255550650698,93572492376.96236,122143521056263.06,12.167883786845398,13.167883786845398,0.9240576529845296,5.852482969693884,4.690677635181297,0.8291323519985732,0.7315603712117354,1.8072455220718773,1.8072468563332817,5588956725325.947,0.13724650049695697
kq,0.7005534249155089,D3,8.0,1.0,11.386407999688055,0.15796208829900626,-0.34043495479849584,0.3991566806629969,0.31053936157439477,1.229161665884364,13.565263785235492,1e+26,18646645187708.887,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.5365974741222967,6.109917771958524,96487334376.55743,113929468819787.42,13.045160176070114,14.045160176070114,0.9288010967860814,5.6062195152602605,4.361575074286927,0.8216266777856314,0.7007774394075326,2.220203696337006,2.2202055103855174,7853256856513.333,0.15807610431650687
kq,0.7005534249155089,D3,8.0,1.1892,13.540716393229035,0.19246620715651597,-0.36653559966932536,0.35521660230486485,0.2681580643556928,1.2723236081316363,18.398935820448497,1e+26,15679990907928.766,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.4978799389417095,6.741651051087877,99875481655.75026,105709027185486.31,14.059614482317075,15.059614482317075,0.9335972377530517,5.349425088429808,4.038357069521105,0.8130640239896274,0.668678136053726,2.7291438629776597,2.729144334651026,11025615462123.182,0.1812227097808261
kq,0.7005534249155089,D3,8.0,1.4142,16.102658193158845,0.2332021061867917,-0.3921692157445795,0.31323493179498896,0.22943809131596368,1.3225408664627019,24.85499304213314,1e+26,13185295706200.602,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.4595931964515688,7.400672150360917,103817460591.92001,97580050727152.17,15.230860800476728,16.230860800476727,0.9383889731855364,5.0840725758112875,3.7239777224764747,0.8033072925123564,0.6355090719764109,3.3584741934715643,3.358504320276987,15482293563984.62,0.2069192819789123
kq,0.7005534249155089,D3,8.0,1.6818,19.14966097387537,0.28133519463191403,-0.4169499239585217,0.2737154893091627,0.19456893265169348,1.381090211573405,33.46568623150014,1e+26,11087314298792.299,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.4221665399954138,8.084346115426172,108413495756.39148,89633686281950.56,16.58113407110863,17.58113407110863,0.9431208478386319,4.8122287148834895,3.420742491021928,0.7921960781067715,0.6015285893604362,4.139566663451583,4.139561992008655,21768792193460.816,0.23545503454514005
kq,0.7005534249155089,D3,8.0,2.0,22.77281599937611,0.33830353317017714,-0.44047265868763785,0.23706049607628935,0.16359899455748322,1.4495572748641508,44.94038698522024,1e+26,9323322593854.443,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.38599878115530123,8.790279219233122,113788056819.32704,81954608850965.36,18.13477228878515,19.13477228878515,0.94773912200742,4.536098611086242,3.130429507531643,0.7795462387973674,0.5670123263857803,5.1125070035111575,5.11253971090508,30682075846540.723,0.26718425652560995
kq,0.7005534249155089,D3,8.0,2.3784,27.08143278645807,0.4059449537610238,-0.4623566607938321,0.2035210595148658,0.13643068431992297,1.5299880415545748,60.23692455542999,1e+26,7839995453964.383,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.35140362186091645,9.516513566344337,120101750530.4291,74609423097729.97,19.920113409561157,20.920113409561157,0.9521991119062018,4.257683646285038,2.8541453885168258,0.765130506849063,0.5322104557856298,6.329729415232215,6.3296720012996115,43407360514059.19,0.30256654341087597
kq,0.7005534249155089,D3,8.0,2.8284,32.20531638631769,0.48662125748518736,-0.48221161673837587,0.1732309215264182,0.11287203738136786,1.6250259538028395,80.65281861610904,1e+26,6592647853100.301,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.3186339159998709,10.261706076187217,127562083106.7388,67651814532321.97,21.96878501785992,22.96878501785992,0.9564626514104936,3.9789037949860617,2.592533561140487,0.7486744964127732,0.4973629743732577,7.859590233329774,7.859609390078406,61729449306605.0,0.3421857870620215
kq,0.7005534249155089,D3,8.0,3.3636,38.29932194775074,0.5834307904233098,-0.499656455040984,0.14620000633789243,0.0926558538241876,1.738157539775352,107.96157120512534,1e+26,5543657149396.149,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.2878585706469869,11.024788072628303,136442741743.63693,61117645219403.28,24.317497249662907,25.317497249662907,0.9605016250169311,3.701418258360291,2.345814324359038,0.7298332881615506,0.46267728229503635,9.792626247851295,9.792465104263343,88383436669069.11,0.38679261826857214
kq,0.7005534249155089,D3,8.0,4.0,45.54563199875222,0.700468246923843,-0.514264517558716,0.1223575884650699,0.07548140254577984,1.8740014989927802,144.59472242423442,1e+26,4661661296927.222,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.2591969551264246,11.805289133385227,147106287377.9022,55032259452137.414,27.006490090077314,28.006490090077314,0.9642939905434884,3.4268065887927386,2.1139691523835196,0.7081831220733414,0.4283508235990923,12.248296484600894,12.248368421055472,127624756741604.55,0.4373379051365589
kq,0.7005534249155089,D3,8.0,4.7568,54.16286557291614,0.8433294867672314,-0.5255721461312464,0.10154394447828287,0.061019385591639115,2.0388868628955854,193.9400894585182,1e+26,3919997726982.1914,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.23268964183475138,12.603137790905643,160049539418.91324,49404271493193.48,30.082989276210117,31.082989276210117,0.9678280621238264,3.156289337282542,1.8966649079858489,0.6831722655499746,0.39453616716031775,15.388234498005502,15.388305715287306,186240131956192.03,0.49506942518107167
kq,0.7005534249155089,D3,8.0,5.6569,64.41177141343536,1.0197932703097896,-0.5329976305494625,0.08355157449242584,0.048942092552108026,2.2416205418611117,260.7634590794747,1e+26,3296265655696.386,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.20833248122485867,13.41906415864941,175963827030.26852,44232800317742.375,33.60013742861689,34.60013742861689,0.9710983806910279,2.8908959598152557,1.6934031283470248,0.6540864791052856,0.36136199497690696,19.43230985547487,19.432284537713336,275309617255651.16,0.5616252696327706
kq,0.7005534249155089,D3,8.0,6.7272,76.59864389550148,1.2408501547481117,-0.5357747627140301,0.06814520709896418,0.03893771390192181,2.4946537143855605,351.82014825370203,1e+26,2771828574698.0747,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.18608804685355285,14.254092034144689,195826548918.98102,39509899606618.45,37.6166020244645,38.6166020244645,0.9741044020557149,2.6315363424154126,1.5036422014929731,0.6199938477451813,0.32894204280192657,24.682041902070786,24.681824290210674,413374352836120.44,0.639156235141769
kq,0.7005534249155089,D3,8.0,8.0,91.09126399750444,1.522640118897192,-0.5328344606962646,0.05506713229553657,0.03071142342641509,2.8162793445534007,476.8975408169615,1e+26,2330830648463.611,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.16588039826632237,15.110255150488749,221073675137.92938,35219445810864.305,42.199078813166594,43.199078813166594,0.9768513582355555,2.378849388049956,1.3267052010622362,0.5796287041023045,0.2973561735062445,31.561173935685886,31.56107245674813,632576952075878.1,0.7305983853278519
kq,0.7005534249155089,D3,8.0,9.5137,108.32686978663224,1.8895395184635007,-0.5226031875550983,0.04405704449292079,0.02399530532842531,3.234131333609015,650.4050089195564,1e+26,1959978261634.158,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.14761206741476623,15.990353205774962,253874425199.4853,31340744679170.996,47.42159718101585,48.42159718101585,0.9793480583413705,2.133312461422303,1.1618910088484935,0.5312454138418669,0.2666640576777879,40.67481873278688,40.67478769371413,990727186717910.9,0.840014109048326
kq,0.7005534249155089,D3,8.0,11.3137,128.82240418607077,2.379734615853424,-0.5026517280835423,0.034862984149267175,0.01855107816631426,3.791504093558705,894.0035546979949,1e+26,1648147395432.872,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.13117439930010644,16.89820148550335,297627345058.857,27850726765832.24,53.364071322980465,54.364071322980465,0.9816054983435855,1.8952937568226982,1.008512136551694,0.4723773048899731,0.23691171960283727,52.90522270645366,52.904295617523815,1596479426747669.2,0.9731652818345538
kq,0.7005534249155089,D3,8.0,13.4543,153.196149150203,3.056081781638154,-0.4690307521640922,0.027244882586360906,0.014168326113406581,4.559669286467047,1241.2761943903847,1e+26,1385924588251.2568,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.11644906998229182,17.83954909340961,357927152546.9574,24724269731871.793,60.112115975374266,61.112115975374266,0.9836366327030313,1.6649924243531424,0.8658563886194267,0.39939666669143864,0.2081240530441428,69.57996773900933,69.57931327856872,2665718722694844.0,1.1385627693272227
kq,0.7005534249155089,D3,8.0,16.0,182.18252799500888,4.027871800564432,-0.41496750016825346,0.020980721305252095,0.010664757733525479,5.662563129240531,1746.090169650953,1e+26,1165415324231.8054,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.10331584593039436,18.822341993542096,444502653510.8336,21935845797205.79,67.75340159065259,68.75340159065259,0.9854552650943171,1.442495957561558,0.7332383713200951,0.3067571560544041,0.18031199469519474,92.76678073580835,92.76972545223897,4656850282074182.0,1.3492687375347145
kq,0.7005534249155089,D3,8.0,19.0273,216.65260093246454,5.499011993882986,-0.328017086176816,0.015868860828755577,0.007884153277338981,7.331444719605814,2498.8524128908807,1e+26,979994281254.2445,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.09165763904979891,19.857865895467963,575507337852.824,19460595015472.3,76.37115763146373,77.37115763146373,0.9870752870887207,1.2277921326134078,0.6100060660116157,0.18552988454856975,0.15347401657667598,125.83670203041954,125.84103499709515,8628647398979619.0,1.6264039386690854
kq,0.7005534249155089,D3,8.0,22.6274,257.64480837214154,7.886716549014798,-0.18310459629089315,0.011728953166996998,0.005693794663619807,10.039548141201326,3660.9439376915966,1e+26,824073697716.436,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.08136774605986974,20.963977341268215,788089366415.9956,17275862326462.477,86.02917419943591,87.02917419943591,0.9885096002668209,1.0207611083476074,0.4955262476359868,0.02033885125307637,0.12759513854345092,174.62979683644826,174.6438792252655,1.7310905930039102e+16,2.0065673919802407
kq,0.7005534249155089,D3,8.0,26.9087,306.39343694120595,12.15627857942581,0.07674922368141446,0.00840075056459824,0.0039816733810341025,14.88192563024644,5545.466362701086,1e+26,692959718890.5034,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.07235281578702417,22.16842790136028,1168208685892.8577,15361827566771.012,96.74813514659905,97.74813514659905,0.9897696257989962,0.821157701521217,0.38920114775893744,-0.21779287723597152,0.10264471269015213,250.15068573009987,250.12588073785213,3.886957183340449e+16,2.5591364846277997
kq,0.7005534249155089,D3,8.0,32.0,364.36505599001777,20.97042586086085,0.606209218357673,0.005744871399143644,0.0026544444216163314,24.879599666932734,8838.32761921341,1e+26,582707662115.9027,78498489706.10078,212318309932673.25,8917369017172276.0,1.8727828131732582,0.06455928712118597,23.523148266586556,1953010998346.6277,13707118732028.402,108.4274674046526,109.4274674046526,0.9908615266009758,0.6286467277737121,0.29046913042388306,-0.5907185320782586,0.07858084097171401,375.72666711593257,375.7050937712047,1.0356810628388734e+17,3.4335715918558662
kq,0.7005534249155089,nore,1.0,0.25,0.25,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
kq,0.7005534249155089,nore,1.0,0.2973,0.2973,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
kq,0.7005534249155089,nore,1.0,0.3536,0.3536,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
kq,0.7005534249155089,nore,1.0,0.4204,0.4204,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
