sample,surface,surface_kind,output,estimator,param,n_obs,n_dev,n_fam,n_fam_ge2,identified,obs,obs_se_cr1_allk,obs_se_cr1_nested,obs_se_cv3,bench,bench_se,bench_lo,bench_hi,bench_se_runlevel,bias,bias_se_table8,bias_se_nested,bias_se_cv3,p_normal_table8,p_t_nested,p_t_cv3,p_wcr_combined,p_wcr_benchfixed_allk,p_wcr_subcluster_family,B_wild,G_star,loo_bias_min,loo_bias_max,loo_argmin,loo_argmax,loo_n_unidentified,mde80,mde80_cv3,p_wcr_cv3_combined,obs_se_cv3_y,cv3_check,mde80_cv3_tG1,obs_n_at_floor,p_conservative,p_min_of_three
legacy support (57),legacy,ols,y_winogrande,Lab x period FE,theta_D,57,19,30,15,True,0.13014676506394598,0.22079633551219763,0.16457187179604157,0.5629199649761443,0.4082327832184682,0.06691891291131617,0.27884705283163025,0.5361927043479704,0.07503204579858225,-0.27808601815452216,0.23071446136046017,0.1776570907441779,0.5668836105180461,0.2280776781421504,0.1349242338519888,0.6296696916361442,0.0884088408840884,0.049204920492049206,0.19461946194619462,9999,2.503262448322359,-0.8511548641982267,-0.21819685210344664,Cerebras,Microsoft,0,0.4974398540836981,1.5872741094505292,0.2812281228122812,0.4811368985010049,0.5629199649721516,1.6796595329409958,1,0.6296696916361442,0.0884088408840884
legacy support (57),legacy,ols,y_winogrande,Lab x period FE,theta_C,57,19,30,15,True,0.42480795006871397,0.07174646736429478,0.05386417648407728,0.046037334938035496,0.4707636138899577,0.04493858969327133,0.3893794785416301,0.5534413408721229,0.047882689232789516,-0.04595566382124372,0.08465832754594203,0.07014860192425802,0.0643343846773796,0.5872421066018308,0.5206764163300918,0.4841875434641863,0.5768576857685769,0.5483548354835484,0.6132613261326133,9999,2.529511502142811,-0.06505439694721751,-0.01883165495264577,BigScience,Microsoft,0,0.19641608538792246,0.18013627709666288,0.35923592359235923,0.07744296564299781,0.04603733493799601,0.1906208973311177,1,0.5768576857685769,0.35923592359235923
legacy support (57),legacy,ols,y_winogrande,Notability-propensity control,theta_N,57,19,30,15,True,0.5267407697965486,0.16208613052165693,0.16208613052165693,0.13155152251495364,0.5208485730578949,0.09211429555404298,0.3405529404034599,0.699420846144443,0.10474240070543953,0.00589219673865371,0.1864321784266364,0.1864321784266364,0.16059528798012704,0.9747870228533458,0.9751348353773277,0.9711362410923696,0.9718971897189719,0.9694969496949695,0.9781978197819782,9999,6.224798769805909,-0.05975875606983459,0.06334720055028432,BigScience,TII,0,0.5220100995945819,0.4496668063443557,0.967996799679968,0.18060826719198345,0.13155152251453844,0.47583913416498014,1,0.9718971897189719,0.967996799679968
legacy support (57),legacy,ols,y_winogrande,Notability-propensity control,theta_D,57,19,30,15,True,0.24748287287658038,0.10769680614497869,0.10769680614497869,0.2270150590634562,0.4817770180717467,0.0824615570586314,0.32252324396433235,0.6395684060026077,0.08345469207766229,-0.23429414519516634,0.13564110898382922,0.13564110898382922,0.2415279392412365,0.0841121348999949,0.10123148508333982,0.3448769465206746,0.10231023102310231,0.06040604060406041,0.09720972097209721,9999,4.568589015341297,-0.4480247895990308,-0.18219157388602258,Cerebras,BigCode,0,0.3797951051547218,0.6762782298754622,0.24702470247024702,0.17037912180265738,0.22701505906242167,0.7156402091910928,1,0.3448769465206746,0.10231023102310231
legacy support (57),legacy,ols,y_winogrande,Notability-propensity control,theta_C,57,19,30,15,True,0.33631550238511176,0.05467589580333986,0.05467589580333986,0.11693479726023856,0.4942057765977294,0.05154489296402498,0.40041882673911516,0.5873988215328556,0.05143522698590492,-0.15789027421261764,0.0751420626052444,0.0751420626052444,0.12779132521797357,0.0356213439357344,0.04997046579074033,0.23251587923651687,0.10071007100710071,0.037603760376037604,0.11461146114611462,9999,3.5742476661748257,-0.2648622999572509,-0.10896228912567271,Cerebras,BigCode,0,0.2103977752946843,0.35781571061032597,0.17521752175217523,0.06332498780158782,0.11693479726002375,0.3786419533868308,1,0.23251587923651687,0.10071007100710071
legacy support (57),legacy,tobit,y_winogrande,OLS,theta_N,57,19,30,15,True,0.5116470631381156,0.1274332873446689,0.1274332873446689,0.12488803178738178,0.5389397953303965,0.14846154978502527,0.2747248934843317,0.8379977523012248,,-0.0272927321922809,0.19565294397999863,0.19565294397999863,0.1940047737770842,0.8890585028342199,0.8906074653847894,0.8896845417211752,0.8904890489048904,0.8420842084208421,0.8882888288828883,9999,6.524928530269833,-0.10073231869746085,0.026353562724243846,BigScience,Cerebras,0,0.5478282431439961,0.5432133665758357,0.8815881588158816,0.14715874687421115,0.12488803178714608,0.5748304619584117,1,0.8904890489048904,0.8815881588158816
legacy support (57),legacy,tobit,y_winogrande,OLS,theta_D,57,19,30,15,True,0.25382794321296254,0.10253593688753662,0.10253593688753662,0.1802463461752708,0.47837171853758176,0.09167591946249928,0.28262865083638106,0.6417141563597684,,-0.22454377532461922,0.1375430571228499,0.1375430571228499,0.20222071980593434,0.10256695311129126,0.11993729053877435,0.28144490132481936,0.12361236123612361,0.057805780578057804,0.11901190119011901,9999,4.721164695557242,-0.38666285799298594,-0.1739286859985072,Cerebras,BigCode,0,0.3851205599439797,0.5662180154566161,0.21042104210421042,0.15423848286490785,0.18024634617479984,0.5991740693822984,1,0.28144490132481936,0.12361236123612361
legacy support (57),legacy,tobit,y_winogrande,OLS,theta_C,57,19,30,15,True,0.351053336493791,0.043654262627330076,0.043654262627330076,0.06363126053234099,0.5012123638982672,0.043707342301697524,0.40272965062717603,0.5820649161189902,,-0.15015902740447618,0.061773994662913494,0.061773994662913494,0.07719630229494424,0.015066335030591085,0.025744411904703602,0.0675466471726017,0.0676067606760676,0.030503050305030505,0.06930693069306931,9999,3.9808955713856102,-0.19759428438756785,-0.12132949188156755,Cerebras,BigCode,0,0.17296718505615777,0.21614964642584386,0.08420842084208421,0.04696978608077198,0.06363126053234111,0.2287303824836373,1,0.08420842084208421,0.0675466471726017
legacy support (57),legacy,tobit,y_winogrande,Year FE,theta_N,57,19,30,15,True,0.5416669348215266,0.1363533414921276,0.1363533414921276,0.15451567329835,0.5315367813911672,0.14885311740949997,0.26752033007504306,0.8313325131955487,,0.01013015343035939,0.20186501504370477,0.20186501504370477,0.2145514946519106,0.9599767109729866,0.9605293858824245,0.962861404970878,0.9625962596259626,0.9395939593959396,0.9617961796179618,9999,6.729198028071443,-0.07064465234306073,0.10969494541191424,BigScience,Cerebras,0,0.5652220421223734,0.6007441850253497,0.9593959395939594,0.18239222519405893,0.1545156732981922,0.6357097940607133,1,0.962861404970878,0.9593959395939594
legacy support (57),legacy,tobit,y_winogrande,Year FE,theta_D,57,19,30,15,True,0.2071017057842907,0.13264159496530967,0.13264159496530967,0.40233421598983915,0.46978342325996025,0.08403129625011263,0.28781017436138806,0.6204481356897453,,-0.26268171747566954,0.15701927099695584,0.15701927099695584,0.41101591222923806,0.09434174364576929,0.11163209622090293,0.5308052250612428,0.11611161116111611,0.07600760076007601,0.11231123112311231,9999,3.6196667984150275,-0.6646865623356683,-0.21558268872870873,Cerebras,Stability AI,0,0.43965395879147634,1.1508445542418664,0.3394339433943394,0.385052638377219,0.4023342159897204,1.217828108551927,1,0.5308052250612428,0.11611161116111611
legacy support (57),legacy,tobit,y_winogrande,Year FE,theta_C,57,19,30,15,True,0.33870266929427884,0.04474686954735484,0.04474686954735484,0.08750026359984302,0.4940740569677923,0.04056712263004525,0.4045004641828014,0.5681229032384439,,-0.15537138767351344,0.06039845836417616,0.06039845836417616,0.09644681212213882,0.010098456729643466,0.019177399035076183,0.12458583963318909,0.0668066806680668,0.027302730273027303,0.0703070307030703,9999,3.008072470432158,-0.2352580415474876,-0.13169381400032232,Cerebras,BigCode,0,0.16911568341969324,0.2700510739419887,0.1423142314231423,0.059187706001643615,0.08750026359984607,0.28576907922012085,1,0.1423142314231423,0.0668066806680668
legacy support (57),legacy,tobit,y_winogrande,Developer FE,theta_N,57,19,30,15,True,0.6310976135746856,0.13169372232235732,0.10752747400585011,0.09082184467761395,0.5236741895716848,0.14675654526147497,0.2617385187397663,0.8193129854177397,,0.10742342400300087,0.1971819466284921,0.18193306803097153,0.1725864741158124,0.5858956153866225,0.5622258614921696,0.541463064911435,0.5588558855885588,0.3495349534953495,0.5721572157215722,9999,4.829740716448645,0.06584913548299234,0.15773693962888613,BigScience,Cerebras,0,0.5094125904867203,0.4832421275242747,0.5217521752175217,0.11519297460945098,0.09082184467771731,0.5113686674419572,1,0.5588558855885588,0.5217521752175217
legacy support (57),legacy,tobit,y_winogrande,Developer FE,theta_D,57,19,30,15,True,0.17337045044509725,0.15323528646944837,0.12511608747978523,0.22078041783383345,0.4660146757087419,0.09299476347841648,0.25784790942576025,0.6337459906462964,,-0.29264422526364464,0.1792458620269392,0.1558911844225192,0.2395663142707854,0.10254442679051534,0.07679049333345413,0.23763284604531304,0.08830883088308832,0.047304730473047306,0.09860986098609861,9999,3.8545844690367983,-0.4992245549870544,-0.2207875997797771,Cerebras,Meta,0,0.4364953163830537,0.670785679958199,0.12871287128712872,0.17460780143982227,0.22078041783407315,0.7098279718631124,1,0.23763284604531304,0.08830883088308832
legacy support (57),legacy,tobit,y_winogrande,Developer FE,theta_C,57,19,30,15,True,0.3990959601032269,0.04993620420786453,0.04095765133436625,0.06903329419327181,0.49444913231529236,0.0443732094632942,0.40416664640290934,0.5718150417737609,,-0.09535317221206546,0.0668027410273181,0.0603863471399032,0.08206447115072513,0.1534692034176708,0.13173630692170332,0.2604396613409585,0.24892489248924893,0.22612261226122612,0.23302330233023302,9999,3.295205717732477,-0.1281484582024307,-0.04216750066708536,Cerebras,Meta,0,0.16908177199172894,0.22978051922203033,0.22582258225822582,0.0448888952042227,0.06903329419326701,0.24315462420603673,1,0.2604396613409585,0.22582258225822582
legacy support (57),legacy,tobit,y_winogrande,Family FE,theta_N,57,19,30,15,True,0.7754231413945866,0.09333230963505804,0.06350459308926062,0.08307325745595759,0.5469426410597301,0.14997955503529437,0.2765662108801357,0.8464493042782865,,0.22848050033485645,0.17664876719184666,0.16287019454773627,0.17144979741291239,0.195866909161716,0.1776786385172291,0.1992756932168058,0.1702170217021702,0.029102910291029103,0.18291829182918293,9999,4.2515729429440645,0.19652383218808295,0.2942912272426718,Stability AI,Meta,0,0.4560365447336615,0.48005943275615465,0.1631163116311631,0.07627712148236879,0.08307325745622868,0.5080007276665363,1,0.1992756932168058,0.1631163116311631
legacy support (57),legacy,tobit,y_winogrande,Family FE,theta_D,57,19,30,15,True,-0.22781416979955,0.12722470297820332,0.08656544582604042,0.24318034557992585,0.33231910473467485,0.09767972689461664,0.1195522719140754,0.5039295581974893,,-0.5601332745342249,0.1603977995301025,0.13051783578219503,0.2620648956319389,0.00047914798134947274,0.0004391796159922731,0.046541762021128905,0.010801080108010801,0.004000400040004,0.012701270127012701,9999,4.108629104643811,-0.7913579672524582,-0.5033432508231594,Cerebras,Stability AI,0,0.36544994019014604,0.7337817077694289,0.048704870487048704,0.1377335453834794,0.24318034557922416,0.776490609412954,1,0.048704870487048704,0.010801080108010801
legacy support (57),legacy,tobit,y_winogrande,Family FE,theta_C,57,19,30,15,True,0.40524197476818147,0.11979574912961305,0.08236576509113644,0.06667293425841032,0.46774942306712197,0.06410065054768145,0.3437336323922208,0.5922131428639247,,-0.0625074482989405,0.13586726945869326,0.1043695964334645,0.09248877533659032,0.6454712930655782,0.5566994427185578,0.5077342854009909,0.6279627962796279,0.6012601260126013,0.632963296329633,9999,3.3526130053799417,-0.08850552428448963,-0.028203513590296006,BigScience,Cerebras,0,0.2922348700137006,0.2589685709424529,0.45384538453845386,0.11744541497017202,0.06667293425842302,0.2740415321624413,1,0.6279627962796279,0.45384538453845386
legacy support (57),legacy,tobit,y_winogrande,Lab x period FE,theta_N,57,19,30,15,True,0.6770534743871375,0.145804352995418,0.10867614823770992,0.08064901443913075,0.5211182408688612,0.14614973292389713,0.2615425349490443,0.8144322218120665,,0.15593523351827632,0.20644285840430257,0.18212701510075643,0.16692515677311667,0.4500430140012023,0.4031473727104288,0.3625834902202288,0.4075407540754075,0.23112311231123112,0.4099409940994099,9999,4.801860485455022,0.12650620584744016,0.20933764999057086,BigScience,Cerebras,0,0.509955642282118,0.46739043896472665,0.3325332533253325,0.11277694962601369,0.0806490144386463,0.49459434998555163,1,0.4075407540754075,0.3325332533253325
legacy support (57),legacy,tobit,y_winogrande,Lab x period FE,theta_D,57,19,30,15,True,0.13014676506394598,0.22079633551219763,0.16457187179604157,0.5172376740084142,0.42018204769460765,0.08292086325204324,0.23209149045593822,0.5613904180838147,,-0.2900352826306617,0.23585353789604047,0.18428176944265756,0.5238422290882042,0.2187996399748302,0.13293006910029692,0.5866178998373744,0.0851085108510851,0.037703770377037704,0.17561756175617563,9999,2.503262448322359,-0.8166204682699852,-0.23726500597329203,Cerebras,Microsoft,0,0.5159889544394411,1.4667582414469718,0.2816281628162816,0.4811368985010049,0.517237674007859,1.552129180522592,1,0.5866178998373744,0.0851085108510851
legacy support (57),legacy,tobit,y_winogrande,Lab x period FE,theta_C,57,19,30,15,True,0.42480795006871397,0.07174646736429478,0.05386417648407728,0.04283077001327734,0.47456422621024924,0.04747206802905957,0.3819194629872675,0.5572366921394953,,-0.04975627614153527,0.08602995305247747,0.07179795784883776,0.06393803330480159,0.5630211525655948,0.49715204797699575,0.4465632792964279,0.5666566656665667,0.5317531753175317,0.5852585258525853,9999,2.529511502142811,-0.06911126237874549,-0.024445020799223505,BigScience,Microsoft,0,0.20103428197674572,0.17902649325344444,0.35143514351435146,0.07744296564299781,0.04283077001328016,0.18944651982400204,1,0.5666566656665667,0.35143514351435146
legacy support (57),legacy,tobit,y_winogrande,Notability-propensity control,theta_N,57,19,30,15,True,0.5267407697965486,0.16208613052165693,0.16208613052165693,0.13362478093673588,0.5296786192614436,0.13522965007957805,0.27691029322332095,0.8045357335650227,,-0.0029378494648949482,0.21108996178911194,0.21108996178911194,0.19011217830806046,0.9888957814994815,0.98904888237507,0.9878405861275812,0.988998899889989,0.9854985498549855,0.990999099909991,9999,6.224798769805909,-0.069253815376809,0.05240422297580025,BigScience,TII,0,0.5910518930095133,0.5323140992625692,0.9866986698669867,0.18060826719198345,0.13362478093657534,0.563296815604703,1,0.988998899889989,0.9866986698669867
legacy support (57),legacy,tobit,y_winogrande,Notability-propensity control,theta_D,57,19,30,15,True,0.24748287287658038,0.10769680614497869,0.10769680614497869,0.1995595210928213,0.4745645599306055,0.0900975460107172,0.2809164668444326,0.6351652029209739,,-0.2270816870540251,0.1404142793699502,0.1404142793699502,0.2189556353601101,0.10582940811329393,0.12321926269418182,0.31341579639429035,0.12211221122112212,0.06440644064406441,0.11801180118011802,9999,4.568589015341297,-0.40996592452941427,-0.1761876810711327,Cerebras,BigCode,0,0.3931599822358606,0.6130757790083082,0.22382238223822382,0.17037912180265738,0.1995595210925951,0.6487591339740345,1,0.31341579639429035,0.12211221122112212
legacy support (57),legacy,tobit,y_winogrande,Notability-propensity control,theta_C,57,19,30,15,True,0.33631550238511176,0.05467589580333986,0.05467589580333986,0.09992235720220578,0.4920964788705985,0.037663417077090006,0.406909454087515,0.5532175522677841,,-0.15578097648548672,0.06639266953377092,0.06639266953377092,0.10678487933583125,0.018957884522340613,0.030606824471047425,0.16184215377956415,0.07590759075907591,0.039403940394039404,0.0886088608860886,9999,3.5742476661748257,-0.24307069978882373,-0.10753018478587069,Cerebras,BigCode,0,0.18589947469455856,0.29899766214032747,0.15911591159115912,0.06332498780158782,0.09992235720221576,0.3164004695540111,1,0.16184215377956415,0.07590759075907591
"legacy support, strict surface (extrapolated)",strict,ols,y_hellaswag,OLS,theta_N,57,19,30,15,True,0.5015840636187519,0.08655836568125654,0.08655836568125654,0.08672858824969924,0.41162229890134877,0.028885140091763985,0.3580943478515197,0.46356376853594045,0.03068840358387743,0.08996176471740308,0.09125076431203719,0.09125076431203719,0.09141224938653845,0.3241949001355159,0.33726246907414265,0.3380947300777879,0.3684368436843684,0.35653565356535655,0.35903590359035903,9999,6.524928530269833,0.03639042310510693,0.11821629661474323,BigScience,TII,0,0.2555021400737041,0.25595429828230765,0.32793279327932795,0.09763749578129433,0.08672858824982702,0.27085181730578745,0,0.3684368436843684,0.32793279327932795
"legacy support, strict surface (extrapolated)",strict,ols,y_hellaswag,OLS,theta_D,57,19,30,15,True,0.22285508092260403,0.08154874520892619,0.08154874520892619,0.06879482027183012,0.25492244719970214,0.025776870952094726,0.20641534569280964,0.30538557750430756,0.02066743847511786,-0.03206736627709811,0.08552569743200758,0.08552569743200758,0.07346546380656936,0.7077019480817239,0.7120831951244219,0.6676677788344689,0.733973397339734,0.7131713171317132,0.7226722672267226,9999,4.721164695557242,-0.07006627056894132,0.0014896281015172805,01.AI,BigCode,0,0.23947195280962122,0.2057032986583942,0.5911591159115912,0.13889100452226297,0.06879482027190596,0.21767601732544306,0,0.733973397339734,0.5911591159115912
