scenario,scenario_label,estimator,estimator_label,param,truth,R,fail_share,mean,median,bias,mc_se_bias,median_bias,sd,rmse,mae
exog_sel,(a) + selection on release,E7_iv_path,IV (compute price) + expansion path,tfp_growth,0.15,400,0.0,0.18333855338754604,0.17620427967797092,0.03333855338754607,0.003433440961813012,0.026204279677970926,0.06866881923626024,0.07625665453216648,0.0457849411946285
exog_sel,(a) + selection on release,E8_heckman,Heckman selection correction,alpha,0.3478,400,0.0,0.3620019628205457,0.3604279463090991,0.01420196282054571,0.003263564208302984,0.01262794630909908,0.06527128416605968,0.06671870377413638,0.044931118215772475
exog_sel,(a) + selection on release,E8_heckman,Heckman selection correction,beta,0.3658,400,0.0,0.370281433996532,0.35214109170559665,0.004481433996532059,0.005068666053166672,-0.01365890829440336,0.10137332106333344,0.1013456565350308,0.06864356067049726
exog_sel,(a) + selection on release,E8_heckman,Heckman selection correction,a,0.5126121076233184,400,0.0,0.500513050814465,0.49496055175502907,-0.012099056808853523,0.00517567128395037,-0.017651555868289343,0.1035134256790074,0.10408952347968428,0.08532539897818464
exog_sel,(a) + selection on release,E8_heckman,Heckman selection correction,gamma,0.17828649103139016,400,0.0,0.17495222256856274,0.17481902188221496,-0.0033342684628274288,0.0007124875098903295,-0.0034674691491752008,0.01424975019780659,0.014617287314352991,0.009576790618654796
exog_sel,(a) + selection on release,E8_heckman,Heckman selection correction,sigma_star,0.7370283018867925,400,0.0,0.7323837235789783,0.7346812860431307,-0.004644578307814165,0.0008446596853653031,-0.002347015843661815,0.016893193707306062,0.017499675748593218,0.010340718655220238
exog_sel,(a) + selection on release,E8_heckman,Heckman selection correction,lnMstar,2.8979598554678856,400,0.0,3.1533113574540534,3.103389706698916,0.2553515019861677,0.07172692081518846,0.2054298512310302,1.434538416303769,1.4553213068763509,0.9958621680535686
exog_sel,(a) + selection on release,E8_heckman,Heckman selection correction,sd_omega,0.25,400,0.0,0.23851467985219826,0.2370684871883381,-0.011485320147801742,0.0009116774217619121,-0.01293151281166191,0.018233548435238243,0.021530065297539838,0.016036556200924645
exog_sel,(a) + selection on release,E8_heckman,Heckman selection correction,tfp_growth,0.15,400,0.0,0.15597404829593944,0.15697513456629758,0.005974048295939449,0.0008259775465753117,0.006975134566297586,0.016519550931506234,0.017547152963184626,0.012135644994937411
exog_sel,(a) + selection on release,E9_foc_system,FOC system (T ignored),alpha,0.3478,400,0.0,0.3435620960025807,0.3433268436853622,-0.004237903997419317,0.00018020852176175135,-0.004473156314637794,0.003604170435235027,0.005560341689703009,0.00458722699171174
exog_sel,(a) + selection on release,E9_foc_system,FOC system (T ignored),beta,0.3658,400,0.0,0.357762386321569,0.35760534504269914,-0.00803761367843101,0.00023235654883447176,-0.008194654957300845,0.004647130976689435,0.009281436871111149,0.008194654957300845
exog_sel,(a) + selection on release,E9_foc_system,FOC system (T ignored),a,0.5126121076233184,400,0.0,0.5101159394740157,0.510217653454424,-0.0024961681493027243,0.00019753718292733462,-0.0023944541688944443,0.0039507436585466925,0.004669069494717488,0.0030778480878980163
exog_sel,(a) + selection on release,E9_foc_system,FOC system (T ignored),gamma,0.17828649103139016,400,0.0,0.1752483173956371,0.17522261624947244,-0.003038173635753065,7.652409659052151e-05,-0.0030638747819177192,0.0015304819318104302,0.0034010319091746536,0.0030638747819177192
exog_sel,(a) + selection on release,E9_foc_system,FOC system (T ignored),sigma_star,0.7370283018867925,400,0.0,0.7403814052624562,0.7404019046399637,0.003353103375663845,8.457462834831025e-05,0.0033736027531712787,0.001691492566966205,0.003754636664742667,0.0033736027531712787
exog_sel,(a) + selection on release,E9_foc_system,FOC system (T ignored),lnMstar,2.8979598554678856,400,0.0,4.1422856177280165,4.138731967963837,1.2443257622601311,0.0025035031982068934,1.2407721124959519,0.05007006396413787,1.2453302158067818,1.2407721124959519
exog_sel,(a) + selection on release,E9_foc_system,FOC system (T ignored),sd_omega,0.25,400,0.0,0.2398043210866266,0.23813552747140992,-0.010195678913373394,0.0009142214797968368,-0.011864472528590062,0.018284429595936735,0.02091498107193148,0.015347892507260638
exog_sel,(a) + selection on release,E9_foc_system,FOC system (T ignored),tfp_growth,0.15,400,0.0,0.15589079631971012,0.15555769020742619,0.005890796319710119,0.0005073431791191581,0.005557690207426191,0.010146863582383163,0.01172189936564912,0.007699297065723837
exog_sel,(a) + selection on release,E10_foc_system_T,FOC system (T proxied),alpha,0.3478,400,0.0,0.3457164320710982,0.34565391601538775,-0.0020835679289017525,0.00016081660513702335,-0.0021460839846122737,0.003216332102740467,0.0038288621715829698,0.0027586051678589463
exog_sel,(a) + selection on release,E10_foc_system_T,FOC system (T proxied),beta,0.3658,400,0.0,0.3625569285275428,0.3624688184541448,-0.003243071472457262,0.0002106747759302616,-0.0033311815458552108,0.004213495518605232,0.005312878052389234,0.003934408628523872
exog_sel,(a) + selection on release,E10_foc_system_T,FOC system (T proxied),a,0.5126121076233184,400,0.0,0.5118818126661071,0.511769030445808,-0.0007302949572113395,0.00017113594389317396,-0.0008430771775104762,0.0034227188778634793,0.003495575450497263,0.0022396263135761596
exog_sel,(a) + selection on release,E10_foc_system_T,FOC system (T proxied),gamma,0.17828649103139016,400,0.0,0.17695995307414536,0.1769361103899032,-0.0013265379572448422,7.033876262731114e-05,-0.0013503806414869451,0.001406775252546223,0.0019322970842134673,0.001416442079148414
exog_sel,(a) + selection on release,E10_foc_system_T,FOC system (T proxied),sigma_star,0.7370283018867925,400,0.0,0.7384811358278963,0.7384914503985713,0.0014528339411038027,7.748629696946547e-05,0.0014631485117788667,0.0015497259393893092,0.002122821900542117,0.001553535776501802
exog_sel,(a) + selection on release,E10_foc_system_T,FOC system (T proxied),lnMstar,2.8979598554678856,400,0.0,2.865711524811051,2.8668097830687493,-0.032248330656834086,0.0022248408549679645,-0.031150072399136253,0.04449681709935929,0.05490875745540418,0.03795215334862578
exog_sel,(a) + selection on release,E10_foc_system_T,FOC system (T proxied),sd_omega,0.25,400,0.0,0.2397409595559729,0.23866943725862427,-0.010259040444027088,0.0009178508342457122,-0.011330562741375741,0.018357016684914244,0.02100917709593781,0.015770827850105515
exog_sel,(a) + selection on release,E10_foc_system_T,FOC system (T proxied),tfp_growth,0.15,400,0.0,0.15380937042454942,0.1536715537712766,0.0038093704245494233,0.0005026622603562041,0.003671553771276592,0.010053245207124082,0.010739011727249802,0.007209755165641915
predet_sel,(d) + selection on release,E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",alpha,0.3478,400,0.0,0.45094558875814245,0.4481507324476895,0.1031455887581424,0.004343395817021598,0.1003507324476895,0.08686791634043196,0.13478198055514987,0.10194143365168484
predet_sel,(d) + selection on release,E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",beta,0.3658,400,0.0,0.4244259751650371,0.42338270976626774,0.058625975165037036,0.007272570855152283,0.057582709766267726,0.14545141710304565,0.15665321386582684,0.10670692694554237
predet_sel,(d) + selection on release,E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",a,0.5126121076233184,400,0.0,0.4761696303211542,0.4799926349640937,-0.03644247730216424,0.006273888214593662,-0.03261947265922471,0.12547776429187324,0.1305119221001531,0.08810468502940572
predet_sel,(d) + selection on release,E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",gamma,0.17828649103139016,400,0.0,0.2051651589761692,0.21160326705195615,0.026878667944779062,0.0015953001870628036,0.033316776020565986,0.03190600374125607,0.041688258329365326,0.03541207878478882
predet_sel,(d) + selection on release,E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",sigma_star,0.7370283018867925,400,0.0,0.6963837212971776,0.6960953421082092,-0.04064458058961474,0.001180629871265558,-0.0409329597785833,0.02361259742531116,0.046990879983062395,0.04096442512105991
predet_sel,(d) + selection on release,E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",lnMstar,2.8979598554678856,400,0.0,3.7827570439687306,3.834353630978445,0.8847971885008454,0.0751066333920383,0.9363937755105596,1.5021326678407658,1.7417312106619465,1.1815980319071016
predet_sel,(d) + selection on release,E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",sd_omega,0.25,400,0.0,0.20114906951346045,0.20176233058164428,-0.04885093048653953,0.0013590629929450908,-0.048237669418355736,0.027181259858901817,0.055887272653969006,0.048237669418355736
predet_sel,(d) + selection on release,E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",tfp_growth,0.15,400,0.0,0.061509265103492326,0.06163231063738767,-0.08849073489650766,0.0004980207192800516,-0.08836768936261233,0.009960414385601033,0.08904814424018086,0.08836768936261233
predet_sel,(d) + selection on release,E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",alpha,0.3478,400,0.0,0.4773214103985005,0.4725126695989448,0.1295214103985005,0.0020054825807042766,0.12471266959894478,0.040109651614085536,0.13557491635195135,0.12471266959894478
predet_sel,(d) + selection on release,E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",beta,0.3658,400,0.0,0.48694136300403346,0.4830740041178641,0.12114136300403341,0.0030933419830060415,0.1172740041178641,0.061866839660120826,0.13598958384884582,0.1172740041178641
predet_sel,(d) + selection on release,E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",a,0.5126121076233184,400,0.0,0.5039379874323803,0.5048647289481732,-0.008674120190938215,0.0023078229737396845,-0.007747378675145189,0.046156459474793694,0.04690770795356552,0.028040322247458005
predet_sel,(d) + selection on release,E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",gamma,0.17828649103139016,400,0.0,0.2389073204108644,0.2388739062937596,0.060620829379474266,0.0004828823064818106,0.06058741526236945,0.009657646129636212,0.061383400916686696,0.06058741526236945
predet_sel,(d) + selection on release,E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",sigma_star,0.7370283018867925,400,0.0,0.6748632490725732,0.6752130593706428,-0.06216505281421913,0.0005112075841898465,-0.06181524251614967,0.01022415168379693,0.06299814073330902,0.06181524251614967
predet_sel,(d) + selection on release,E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",lnMstar,2.8979598554678856,400,0.0,3.5298624914260914,3.52249559819878,0.6319026359582058,0.0407423051581045,0.6245357427308944,0.81484610316209,1.0303471151703083,0.691247342695817
predet_sel,(d) + selection on release,E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",sd_omega,0.25,400,0.0,0.2389574555537077,0.23928728889983453,-0.011042544446292334,0.0008746340706625282,-0.010712711100165473,0.017492681413250565,0.020668011663347294,0.01461675793900541
predet_sel,(d) + selection on release,E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",tfp_growth,0.15,400,0.0,0.08402380082921876,0.08352700711113162,-0.06597619917078124,0.00048772842887752604,-0.06647299288886838,0.009754568577550521,0.0666916230581952,0.06647299288886838
predet_sel,(d) + selection on release,E2_pooled_nls,Pooled NLS + generation effects,alpha,0.3478,400,0.0,0.38004028830779235,0.37636822633212685,0.03224028830779232,0.0021232567801856795,0.028568226332126884,0.04246513560371359,0.053274906969949264,0.034388775112143444
predet_sel,(d) + selection on release,E2_pooled_nls,Pooled NLS + generation effects,beta,0.3658,400,0.0,0.387705488257546,0.37844868536651305,0.021905488257545933,0.0031248789056134004,0.012648685366513035,0.062497578112268005,0.06615158968252974,0.03840855363498613
predet_sel,(d) + selection on release,E2_pooled_nls,Pooled NLS + generation effects,a,0.5126121076233184,400,0.0,0.5033232863268384,0.5019994564504418,-0.00928882129648008,0.0031498943865703255,-0.01061265117287663,0.06299788773140651,0.06360105521962896,0.042275839237258916
predet_sel,(d) + selection on release,E2_pooled_nls,Pooled NLS + generation effects,gamma,0.17828649103139016,400,0.0,0.18880303084956232,0.18899891924636936,0.010516539818172186,0.00042478771865542807,0.010712428214979197,0.00849575437310856,0.013512772014263905,0.01084035286967916
predet_sel,(d) + selection on release,E2_pooled_nls,Pooled NLS + generation effects,sigma_star,0.7370283018867925,400,0.0,0.7227503474328449,0.7238445334206804,-0.014277954453947441,0.0005018594306562215,-0.013183768466111967,0.01003718861312443,0.01744572370973167,0.013241313900297869
predet_sel,(d) + selection on release,E2_pooled_nls,Pooled NLS + generation effects,lnMstar,2.8979598554678856,400,0.0,3.292877772372927,3.2908668253027145,0.3949179169050416,0.04648429613597804,0.3929069698348291,0.9296859227195609,1.0090169900493655,0.6483550164080618
predet_sel,(d) + selection on release,E2_pooled_nls,Pooled NLS + generation effects,sd_omega,0.25,400,0.0,0.23371031134907735,0.23331030816633586,-0.01628968865092266,0.0009136453289563546,-0.016689691833664158,0.018272906579127092,0.024462590284072147,0.018048853945794988
predet_sel,(d) + selection on release,E2_pooled_nls,Pooled NLS + generation effects,tfp_growth,0.15,400,0.0,0.1419918926887408,0.14191888432893557,-0.008008107311259177,0.0005866428950942194,-0.008081115671064412,0.011732857901884388,0.014193152833957964,0.009994045391529968
predet_sel,(d) + selection on release,E3_lab_fe,Lab FE NLS,alpha,0.3478,400,0.0,0.35939523750322183,0.3543299420188339,0.011595237503221754,0.002425778044589656,0.00652994201883389,0.048515560891793125,0.049822934300177396,0.03680973734356224
predet_sel,(d) + selection on release,E3_lab_fe,Lab FE NLS,beta,0.3658,400,0.0,0.36512807695069793,0.3508511541069008,-0.0006719230493020326,0.0038377140894566494,-0.014948845893099222,0.07675428178913299,0.07666122360174928,0.060143573574517245
predet_sel,(d) + selection on release,E3_lab_fe,Lab FE NLS,a,0.5126121076233184,400,0.0,0.500769093793885,0.49446852786944573,-0.011843013829433438,0.004111117473961524,-0.01814357975387268,0.08222234947923047,0.08296909330325451,0.0700223802645549
predet_sel,(d) + selection on release,E3_lab_fe,Lab FE NLS,gamma,0.17828649103139016,400,0.0,0.17610355416315607,0.17657237086685248,-0.0021829368682340666,0.0003761131938463144,-0.0017141201645376747,0.007522263876926288,0.007823567349375884,0.005033462886411655
predet_sel,(d) + selection on release,E3_lab_fe,Lab FE NLS,sigma_star,0.7370283018867925,400,0.0,0.7342125025395473,0.7366485373922882,-0.0028157993472452303,0.000502371480011514,-0.00037976449450433103,0.01004742960023028,0.01042243687587511,0.005227279935502316
predet_sel,(d) + selection on release,E3_lab_fe,Lab FE NLS,lnMstar,2.8979598554678856,400,0.0,3.0956555217529025,3.0935576850222684,0.19769566628501656,0.0532032501009143,0.19559782955438276,1.064065002018286,1.0809659195214025,0.8158396614235706
predet_sel,(d) + selection on release,E3_lab_fe,Lab FE NLS,sd_omega,0.25,400,0.0,0.2372004057852048,0.23686527061035006,-0.012799594214795212,0.000949342097773204,-0.013134729389649949,0.01898684195546408,0.022878560467970568,0.016105321779908477
predet_sel,(d) + selection on release,E3_lab_fe,Lab FE NLS,tfp_growth,0.15,400,0.0,0.15663469184549744,0.15620715265660945,0.006634691845497455,0.0005255496584095393,0.006207152656609455,0.010510993168190786,0.012418691993241856,0.008402947999630261
predet_sel,(d) + selection on release,E4_mundlak,Mundlak (CRE),alpha,0.3478,400,0.0,0.3594740485286166,0.35614421141662045,0.011674048528616612,0.0017727224949518894,0.00834421141662045,0.03545444989903779,0.03728483447258105,0.02291686334348378
predet_sel,(d) + selection on release,E4_mundlak,Mundlak (CRE),beta,0.3658,400,0.0,0.3632061692047154,0.35968196995890256,-0.002593830795284654,0.0027283111376049714,-0.0061180300410974275,0.05456622275209943,0.054559664056542,0.03599753796923258
predet_sel,(d) + selection on release,E4_mundlak,Mundlak (CRE),a,0.5126121076233184,400,0.0,0.5010136865275778,0.5033451160349731,-0.011598421095740647,0.0029542160669144587,-0.009266991588345264,0.05908432133828918,0.060139446350546986,0.04008611985298943
predet_sel,(d) + selection on release,E4_mundlak,Mundlak (CRE),gamma,0.17828649103139016,400,0.0,0.1780911820861057,0.17850904905258405,-0.00019530894528447737,0.0003047884926351251,0.00022255802119389156,0.0060957698527025015,0.0060912773419030935,0.003932719252160752
predet_sel,(d) + selection on release,E4_mundlak,Mundlak (CRE),sigma_star,0.7370283018867925,400,0.0,0.7346488514345444,0.7358028953225669,-0.0023794504522480654,0.0003784112850864815,-0.0012254065642255396,0.00756822570172963,0.007924432448216317,0.004008174275906995
predet_sel,(d) + selection on release,E4_mundlak,Mundlak (CRE),lnMstar,2.8979598554678856,400,0.0,3.113123085222201,3.1127602441519677,0.21516322975431557,0.04080997955774043,0.2148003886840819,0.8161995911548087,0.843096396391351,0.6092479426721402
predet_sel,(d) + selection on release,E4_mundlak,Mundlak (CRE),sd_omega,0.25,400,0.0,0.23646935153173293,0.23634122643814837,-0.01353064846826708,0.0009407179539560277,-0.013658773561851648,0.018814359079120553,0.02315542280462633,0.016666067341871496
predet_sel,(d) + selection on release,E4_mundlak,Mundlak (CRE),tfp_growth,0.15,400,0.0,0.15411506966341382,0.15369723154677428,0.0041150696634138124,0.0005281528039144634,0.0036972315467743017,0.010563056078289267,0.011324001353918579,0.007769430353817261
predet_sel,(d) + selection on release,E5_labgen_fe,Lab x generation FE,alpha,0.3478,400,0.0,0.3488531105225515,0.3480688131382059,0.0010531105225516034,0.000856796151340688,0.0002688131382058978,0.01713592302681376,0.017146859773983187,0.010954933520468751
predet_sel,(d) + selection on release,E5_labgen_fe,Lab x generation FE,beta,0.3658,400,0.0,0.36439179216818585,0.36003706603855556,-0.0014082078318141539,0.0014739755000397565,-0.0057629339614444774,0.029479510000795132,0.02947629480463658,0.018992351652758116
predet_sel,(d) + selection on release,E5_labgen_fe,Lab x generation FE,a,0.5126121076233184,400,0.0,0.5103410445047829,0.5075964278106432,-0.0022710631185354655,0.0015937153654764704,-0.0050156798126752555,0.03187430730952941,0.031915345297905455,0.020288749015716145
predet_sel,(d) + selection on release,E5_labgen_fe,Lab x generation FE,gamma,0.17828649103139016,400,0.0,0.17749819929069752,0.17753039697899936,-0.000788291740692672,0.00014594230540071576,-0.0007560940523908127,0.002918846108014315,0.0030198952488801533,0.0019538181501242563
predet_sel,(d) + selection on release,E5_labgen_fe,Lab x generation FE,sigma_star,0.7370283018867925,400,0.0,0.7371446042032823,0.7377481132457291,0.00011630231649002037,0.00019103742398785337,0.0007198113589366728,0.0038207484797570675,0.003817741462831522,0.0025879781619477793
predet_sel,(d) + selection on release,E5_labgen_fe,Lab x generation FE,lnMstar,2.8979598554678856,400,0.0,2.9354820865370526,2.936065027187689,0.03752223106916712,0.020708998880728836,0.03810517171980354,0.4141799776145767,0.4153602160132542,0.2748289833216009
predet_sel,(d) + selection on release,E5_labgen_fe,Lab x generation FE,sd_omega,0.25,400,0.0,0.2373866684020448,0.23720566231812584,-0.012613331597955168,0.0009427217682260033,-0.012794337681874171,0.018854435364520066,0.022664887879328948,0.015944795963378597
predet_sel,(d) + selection on release,E5_labgen_fe,Lab x generation FE,tfp_growth,0.15,400,0.0,0.15556392612229483,0.1552789944578472,0.005563926122294846,0.000498625446038397,0.0052789944578472275,0.00997250892076794,0.011408750182807676,0.00735125478283373
predet_sel,(d) + selection on release,E6_acf,ACF/Wooldridge GMM (c predetermined),alpha,0.3478,400,0.0,0.3821173583744344,0.3486091982304065,0.03431735837443443,0.006156766027227317,0.0008091982304064549,0.12313532054454633,0.1276796087223544,0.08133857346011095
predet_sel,(d) + selection on release,E6_acf,ACF/Wooldridge GMM (c predetermined),beta,0.3658,400,0.0,0.4054570165213125,0.333555725930556,0.039657016521312476,0.010274013334196327,-0.03224427406944402,0.20548026668392655,0.20901976845714373,0.13052268992011903
predet_sel,(d) + selection on release,E6_acf,ACF/Wooldridge GMM (c predetermined),a,0.5126121076233184,400,0.0,0.49759453441458895,0.48781753665930816,-0.015017573208729469,0.008764142571980276,-0.02479457096401025,0.17528285143960554,0.17570656026129583,0.15969997917826592
predet_sel,(d) + selection on release,E6_acf,ACF/Wooldridge GMM (c predetermined),gamma,0.17828649103139016,400,0.0,0.17005457634650767,0.17085568546413837,-0.008231914684882505,0.0007930942165893485,-0.0074308055672518,0.01586188433178697,0.017853145255046398,0.011588306711456053
predet_sel,(d) + selection on release,E6_acf,ACF/Wooldridge GMM (c predetermined),sigma_star,0.7370283018867925,400,0.0,0.7189984544207562,0.7301242335629871,-0.018029847466036263,0.001604626194712996,-0.006904068323805412,0.03209252389425992,0.03677540841822724,0.012620469174335291
predet_sel,(d) + selection on release,E6_acf,ACF/Wooldridge GMM (c predetermined),lnMstar,2.8979598554678856,400,0.0,3.05211916781387,2.9464945777934703,0.15415931234598415,0.09682523659741205,0.048534722325584534,1.936504731948241,1.940216622957027,1.699477073400331
predet_sel,(d) + selection on release,E6_acf,ACF/Wooldridge GMM (c predetermined),sd_omega,0.25,400,0.0,0.23980514592173285,0.2399418694944799,-0.010194854078267139,0.0009732512287064903,-0.010058130505520096,0.019465024574129807,0.02195165172360519,0.014732353238932364
predet_sel,(d) + selection on release,E6_acf,ACF/Wooldridge GMM (c predetermined),tfp_growth,0.15,400,0.0,0.1611575946761159,0.16110903409835034,0.011157594676115917,0.0005449967337716162,0.011109034098350345,0.010899934675432325,0.015588568678533655,0.01161975439981315
predet_sel,(d) + selection on release,E6b_acf_lagonly,ACF GMM (lagged instruments only),alpha,0.3478,400,0.0,0.3626881643779531,0.34430174007918574,0.014888164377953057,0.0044843913614684315,-0.0034982599208142617,0.08968782722936863,0.09080448241021594,0.05191852790706536
predet_sel,(d) + selection on release,E6b_acf_lagonly,ACF GMM (lagged instruments only),beta,0.3658,400,0.0,0.39635778172510194,0.3526441614452083,0.030557781725101898,0.007466475158951484,-0.013155838554791688,0.14932950317902968,0.15224102696827674,0.08285565019486396
predet_sel,(d) + selection on release,E6b_acf_lagonly,ACF GMM (lagged instruments only),a,0.5126121076233184,400,0.0,0.5124895950234307,0.5046503356153069,-0.00012251259988768108,0.00654663164608833,-0.00796177200801157,0.1309326329217666,0.1307689221002209,0.09696981069072838
predet_sel,(d) + selection on release,E6b_acf_lagonly,ACF GMM (lagged instruments only),gamma,0.17828649103139016,400,0.0,0.17500405301046829,0.17452117714811388,-0.0032824380209218753,0.0005694055859133086,-0.003765313883276264,0.011388111718266172,0.011838043129995578,0.00715060319277272
predet_sel,(d) + selection on release,E6b_acf_lagonly,ACF GMM (lagged instruments only),sigma_star,0.7370283018867925,400,0.0,0.7257677484484311,0.7350557384161531,-0.011260553438361414,0.0012232902874795663,-0.001972563470639399,0.024465805749591327,0.026905004656893987,0.007873722712961051
predet_sel,(d) + selection on release,E6b_acf_lagonly,ACF GMM (lagged instruments only),lnMstar,2.8979598554678856,400,0.0,2.9210970050493668,2.8225539762301413,0.023137149581480783,0.074264886006946,-0.07540587923774433,1.48529772013892,1.4836203597440298,1.0769035711058155
predet_sel,(d) + selection on release,E6b_acf_lagonly,ACF GMM (lagged instruments only),sd_omega,0.25,400,0.0,0.2384808262337755,0.23832849243881205,-0.011519173766224465,0.0009546724161263581,-0.011671507561187969,0.019093448322527164,0.02227868339196409,0.015217419150038908
predet_sel,(d) + selection on release,E6b_acf_lagonly,ACF GMM (lagged instruments only),tfp_growth,0.15,400,0.0,0.1576610144011882,0.15705733797348193,0.007661014401188199,0.0005253690751978533,0.007057337973481931,0.010507381503957067,0.012993082584965655,0.008303660081913841
predet_sel,(d) + selection on release,E7_iv_path,IV (compute price) + expansion path,alpha,0.3478,400,0.0,0.27316282794750746,0.28329179760009415,-0.07463717205249248,0.0072445307803817045,-0.06450820239990582,0.14489061560763408,0.16282356929180938,0.08778374164813016
predet_sel,(d) + selection on release,E7_iv_path,IV (compute price) + expansion path,beta,0.3658,400,0.0,0.2871250298553896,0.29688035821209174,-0.07867497014461042,0.007614444843776581,-0.06891964178790827,0.15228889687553163,0.171241581599046,0.09112234310333664
predet_sel,(d) + selection on release,E7_iv_path,IV (compute price) + expansion path,a,0.5126121076233184,400,0.0,0.5122975468285749,0.5121783342976234,-0.000314560794743593,0.00021432949142212568,-0.00043377332569505267,0.004286589828442514,0.004292768770852127,0.002917847892824843
predet_sel,(d) + selection on release,E7_iv_path,IV (compute price) + expansion path,gamma,0.17828649103139016,400,0.0,0.13997455273067902,0.145408032173625,-0.03831193830071114,0.003711550394996052,-0.032878458857765164,0.07423100789992104,0.08345221113823792,0.044556177471215375
predet_sel,(d) + selection on release,E7_iv_path,IV (compute price) + expansion path,sigma_star,0.7370283018867925,400,0.0,0.7931734571711408,0.7745904832265598,0.05614515528434824,0.0053686969198011945,0.03756218133976724,0.10737393839602388,0.12104799957851442,0.04993714816630446
predet_sel,(d) + selection on release,E7_iv_path,IV (compute price) + expansion path,lnMstar,2.8979598554678856,400,0.0,4.169054975890544,4.172507939502847,1.2710951204226593,0.002847518361333447,1.274548084034961,0.056950367226668935,1.2723671015586375,1.274548084034961
predet_sel,(d) + selection on release,E7_iv_path,IV (compute price) + expansion path,sd_omega,0.25,400,0.0,0.2676570149713403,0.2527734674500822,0.01765701497134032,0.00278066090241173,0.002773467450082223,0.055613218048234596,0.058282657148798746,0.022146500261502805
predet_sel,(d) + selection on release,E7_iv_path,IV (compute price) + expansion path,tfp_growth,0.15,400,0.0,0.1984114908727138,0.1924815389182195,0.04841149087271381,0.0042643960914427485,0.04248153891821953,0.08528792182885497,0.09797712480155263,0.05468647215904366
predet_sel,(d) + selection on release,E8_heckman,Heckman selection correction,alpha,0.3478,400,0.0,0.3932830239120584,0.39341538224527883,0.04548302391205844,0.002059487368008055,0.04561538224527886,0.0411897473601611,0.06132747560074354,0.046665537339786595
predet_sel,(d) + selection on release,E8_heckman,Heckman selection correction,beta,0.3658,400,0.0,0.4018570878506022,0.3994084960058172,0.03605708785060222,0.003023361370722628,0.033608496005817196,0.06046722741445256,0.07033675043303601,0.04439285631243722
predet_sel,(d) + selection on release,E8_heckman,Heckman selection correction,a,0.5126121076233184,400,0.0,0.5038869848709372,0.504708969456629,-0.008725122752381227,0.002779121253483742,-0.007903138166689416,0.05558242506967484,0.056194396773420155,0.03398094410843755
predet_sel,(d) + selection on release,E8_heckman,Heckman selection correction,gamma,0.17828649103139016,400,0.0,0.19630576149595505,0.19555795868729312,0.018019270464564915,0.0006608106953018636,0.017271467655902956,0.01321621390603727,0.022336645838403068,0.017447139304257203
predet_sel,(d) + selection on release,E8_heckman,Heckman selection correction,sigma_star,0.7370283018867925,400,0.0,0.7157804864191527,0.7166826421468648,-0.021247815467639798,0.0006730473900918882,-0.02034565973992758,0.013460947801837765,0.025143861777407312,0.02039670377915276
predet_sel,(d) + selection on release,E8_heckman,Heckman selection correction,lnMstar,2.8979598554678856,400,0.0,3.2907586045910295,3.3048651136903104,0.3927987491231437,0.042826397170279626,0.40690525822242485,0.8565279434055926,0.9413271879918979,0.6100800013529966
predet_sel,(d) + selection on release,E8_heckman,Heckman selection correction,sd_omega,0.25,400,0.0,0.23333772665429076,0.23303502378749327,-0.01666227334570923,0.0009110542353681068,-0.016964976212506727,0.018221084707362136,0.024674060491540833,0.0177175739735959
predet_sel,(d) + selection on release,E8_heckman,Heckman selection correction,tfp_growth,0.15,400,0.0,0.13359279544794483,0.13441581374123443,-0.01640720455205516,0.0007888821645252919,-0.015584186258765564,0.01577764329050584,0.022748803351954967,0.01597390988534496
predet_sel,(d) + selection on release,E9_foc_system,FOC system (T ignored),alpha,0.3478,400,0.0,0.3436259183692837,0.3436078609274607,-0.004174081630716351,0.0001844804199069093,-0.0041921390725392915,0.0036896083981381857,0.005567956049230855,0.004271444148397557
predet_sel,(d) + selection on release,E9_foc_system,FOC system (T ignored),beta,0.3658,400,0.0,0.3578544903430576,0.3577576492162228,-0.007945509656942356,0.00023353425632633356,-0.008042350783777241,0.004670685126526671,0.009213679233120924,0.008071215832084894
