family,uid,model,lab,N,D,M,flagship,flag_model,N_f,D_f,w_abs,w_flag_abs,D_varies,n_fam,flag_band_has1,wrel_chin,wrel_chin_lo,wrel_chin_hi,wrel_farseer_emb,wrel_farseer_emb_lo,wrel_farseer_emb_hi,wrel_gadre_rw,wrel_gadre_rw_lo,wrel_gadre_rw_hi,wrel_hoff,wrel_meta_a2,wrel_meta_a2_lo,wrel_meta_a2_hi,TDrel,Trel
Qwen2.5,B:Qwen/Qwen2.5-3B,Qwen2.5-3B,Alibaba,3085938688.0,18000000000000.0,5832.9091468974775,False,Qwen2.5-72B,72706203648.0,18000000000000.0,7.856291276253686,2.622065925099272,False,7,False,2.996221872627493,2.7214235975992587,3.256521340972381,4.121075157987873,3.345217416712824,5.096560746565951,2.020368390045231,1.6120879104217243,2.4602925832080103,2.9204170299363956,2.5359084482562175,2.1815947259872863,2.63938393210941,5.9886656178824795,107795981121884.62
Qwen2.5,B:Qwen/Qwen2.5-7B,Qwen2.5-7B,Alibaba,7615616512.0,18000000000000.0,2363.564390569986,False,Qwen2.5-72B,72706203648.0,18000000000000.0,5.740655629920986,2.622065925099272,False,7,False,2.1893635758619,2.0440177303587146,2.3235591082822777,2.7489978399784816,2.3685768730385046,3.199346909936279,1.6523637924200225,1.4063542381299408,1.901957041347079,2.1496644949641635,1.9435187906291682,1.7454845924966833,1.9998241781012138,3.5680907275857003,64225633096542.61
Qwen2.5,B:Qwen/Qwen2.5-14B,Qwen2.5-14B,Alibaba,14770033664.0,18000000000000.0,1218.6837491015756,False,Qwen2.5-72B,72706203648.0,18000000000000.0,4.56087799570732,2.622065925099272,False,7,False,1.739421557653871,1.657029645876246,1.8140765477382277,2.042858724287863,1.8388346626135976,2.273954107577956,1.4258459151339697,1.272377504710344,1.5748199142393846,1.7170812361069632,1.5990525199069257,1.4821512584363439,1.631640263677159,2.218264672961613,39928764113309.04
Qwen2.5,B:Qwen/Qwen2.5-32B,Qwen2.5-32B,Alibaba,32763876352.0,18000000000000.0,549.3855429869253,False,Qwen2.5-72B,72706203648.0,18000000000000.0,3.4583921117770386,2.622065925099272,False,7,False,1.3189569639238203,1.2873328988670658,1.3469706927037874,1.429405865544407,1.3561332790160705,1.5081088923852186,1.1941375955691964,1.128028995939322,1.25498514593293,1.3104575694698788,1.2646061179996613,1.2174925444276936,1.2774301117184623,0.956870891771461,17223676051886.299
Qwen2.5,B:Qwen/Qwen2.5-72B,Qwen2.5-72B,Alibaba,72706203648.0,18000000000000.0,247.57172148810363,True,Qwen2.5-72B,72706203648.0,18000000000000.0,2.622065925099272,2.622065925099272,False,7,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Qwen3,B:Qwen/Qwen3-0.6B-Base,Qwen3-0.6B-Base,Alibaba,596049920.0,36000000000000.0,60397.62575590984,False,Qwen3-32B,32762123264.0,36000000000000.0,17.93756707217954,4.460794523250467,False,6,False,4.021159678771496,3.5593620939699044,4.469219878627006,6.024278106712696,4.624142136335787,7.886964752942252,2.439616387022082,1.8322851462737684,3.1319640022593065,3.892586987381165,3.254531299167458,2.6890878923964654,3.4238471285928407,9.063479036314487,326285245307321.5
Qwen3,B:Qwen/Qwen3-1.7B-Base,Qwen3-1.7B-Base,Alibaba,1720574976.0,36000000000000.0,20923.23816291514,False,Qwen3-32B,32762123264.0,36000000000000.0,12.41266176252351,4.460794523250467,False,6,False,2.7826123121848503,2.5438454350160087,3.0074202378444763,3.7459207927219045,3.083741374624354,4.566741731948522,1.9268345645181537,1.5610278167296374,2.3154430334542457,2.7169003521652275,2.381742539257572,2.069858098600667,2.4722542624876116,5.34783693655455,192522129715963.8
Qwen3,B:Qwen/Qwen3-4B-Base,Qwen3-4B-Base,Alibaba,4022468096.0,36000000000000.0,8949.729156534248,False,Qwen3-32B,32762123264.0,36000000000000.0,9.242090320608758,4.460794523250467,False,6,False,2.07184847283086,1.94368172942665,2.1896508377663597,2.560086031202314,2.229060691865242,2.9478322154263283,1.5949609584853164,1.3729925992429013,1.8177900725298755,2.036902791004256,1.8546877680072582,1.6783558692334568,1.9045862603044394,3.21554541849258,115759635065732.88
Qwen3,B:Qwen/Qwen3-8B-Base,Qwen3-8B-Base,Alibaba,8190735360.0,36000000000000.0,4395.209760506778,False,Qwen3-32B,32762123264.0,36000000000000.0,7.219551318689284,4.460794523250467,False,6,False,1.6184451628649723,1.5515574719127307,1.6786959157240042,1.8613899668549265,1.6986052390426716,2.0432409999751453,1.3614710266697836,1.2330829875851494,1.4843844328998121,1.6003503539254256,1.5042311828516965,1.4081144321555386,1.5308593022226515,1.855335488594917,66792077589417.01
Qwen3,B:Qwen/Qwen3-14B-Base,Qwen3-14B-Base,Alibaba,14768307200.0,36000000000000.0,2437.6524345322396,False,Qwen3-32B,32762123264.0,36000000000000.0,5.882961456867785,4.460794523250467,False,6,False,1.318814714778886,1.2872062307459515,1.3468143944642839,1.4292069264973506,1.3559723362017664,1.5078675132394472,1.1940550556576641,1.1279760530856444,1.2548741023257768,1.310319537246956,1.2644904608493106,1.217399203530345,1.2773082608013555,0.956444144336658,34431989196119.688
Qwen3,B:Qwen/Qwen3-32B,Qwen3-32B,Alibaba,32762123264.0,36000000000000.0,1098.8298807714295,True,Qwen3-32B,32762123264.0,36000000000000.0,4.460794523250467,4.460794523250467,False,6,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Qwen3-MoE,B:Qwen/Qwen3-30B-A3B-Base,Qwen3-30B-A3B-Base,Alibaba,3300000000.0,36000000000000.0,10909.09090909091,False,Qwen3-235B-A22B,22000000000.0,36000000000000.0,9.899915839405473,5.122469096689221,False,2,False,1.9326453029856328,1.824178140905494,2.0317763658372767,2.3403157167941013,2.0648249751183267,2.6587326998030174,1.5254272441556849,1.3320595748508708,1.7169692380904535,1.9031360894601657,1.7484625464011871,1.5973943407427058,1.790957602905144,2.797935908956898,100725692722448.33
Qwen3-MoE,B:Qwen/Qwen3-235B-A22B,Qwen3-235B-A22B,Alibaba,22000000000.0,36000000000000.0,1636.3636363636365,True,Qwen3-235B-A22B,22000000000.0,36000000000000.0,5.122469096689221,5.122469096689221,False,2,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
RWKV,B:RWKV/rwkv-4-169m-pile,rwkv-4-169m-pile,RWKV,169000000.0,330000000000.0,1952.6627218934912,False,rwkv-4-14b-pile,14000000000.0,330000000000.0,4.962038236852174,1.0701255998980237,False,6,True,4.636874622310717,4.053425095206402,5.209583853061403,7.240230493038098,5.409008541974158,9.74397914220954,2.6728579041135796,1.9494788508792096,3.5202939535838613,4.473706200574498,3.672463458789829,2.9756945184349943,3.8836352038540887,10.910623866932152,3600505876087.6104
RWKV,B:RWKV/rwkv-4-430m-pile,rwkv-4-430m-pile,RWKV,430000000.0,330000000000.0,767.4418604651163,False,rwkv-4-14b-pile,14000000000.0,330000000000.0,3.5875445797788856,1.0701255998980237,False,6,True,3.3524518805276284,3.0151420932837176,3.6749072562678182,4.763995739918222,3.785397985385023,6.021209020925948,2.171193774600381,1.6928553353987816,2.697823112454449,3.2590733094026807,2.7893702872425874,2.36295575322763,2.91509890875005,7.057355641582886,2328927361722.3525
RWKV,B:RWKV/rwkv-4-1b5-pile,rwkv-4-1b5-pile,RWKV,1500000000.0,330000000000.0,220.0,False,rwkv-4-14b-pile,14000000000.0,330000000000.0,2.324549025500221,1.0701255998980237,False,6,True,2.172220742800412,2.0294109605801762,2.303990150348524,2.721252104408895,2.3481767132137943,3.162239519886068,1.644060221716143,1.4015516261994552,1.8897305082701963,2.133224066452096,1.9306063835244616,1.7357581597533123,1.9859686386968172,3.5166622284012363,1160498535372.408
RWKV,B:RWKV/rwkv-4-7b-pile,rwkv-4-7b-pile,RWKV,7000000000.0,330000000000.0,47.142857142857146,False,rwkv-4-14b-pile,14000000000.0,330000000000.0,1.361399639897746,1.0701255998980237,False,6,True,1.27218677884865,1.2456202268246905,1.2956510259585878,1.364335296461131,1.3033117243986547,1.4294290121487871,1.1668241489754614,1.110444794521043,1.218357499013715,1.2650549040465084,1.2264755384801806,1.186643633904678,1.2372837369122556,0.8165603365459502,269464911060.16354
RWKV,B:RWKV/rwkv-4-14b-pile,rwkv-4-14b-pile,RWKV,14000000000.0,330000000000.0,23.571428571428573,True,rwkv-4-14b-pile,14000000000.0,330000000000.0,1.0701255998980237,1.0701255998980237,False,6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
RWKV,B:RWKV/rwkv-4-3b-pile,rwkv-4-3b-pile,RWKV,3000000000.0,330000000000.0,110.0,False,rwkv-4-14b-pile,14000000000.0,330000000000.0,1.8272073441951473,1.0701255998980237,False,6,True,1.7074699870456975,1.6292373203938002,1.778249007014768,1.9945625620530312,1.8016999841670558,2.212239637652545,1.409004281544672,1.2621533579289481,1.5510476274820582,1.6862699473584823,1.5741091631691433,1.4627459417127282,1.6051036471658207,2.122409961137093,700395287175.2406
RedPajama-INCITE-Base,B:togethercomputer/RedPajama-INCITE-Base-7B-v0.1,RedPajama-INCITE-Base-7B-v0.1,Together,7000000000.0,1000000000000.0,142.85714285714286,True,RedPajama-INCITE-Base-7B-v0.1,7000000000.0,1000000000000.0,2.0453801633095128,2.0453801633095128,True,2,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
RedPajama-INCITE-Base,B:togethercomputer/RedPajama-INCITE-Base-3B-v1,RedPajama-INCITE-Base-3B-v1,Together,3000000000.0,800000000000.0,266.6666666666667,False,RedPajama-INCITE-Base-7B-v0.1,7000000000.0,1000000000000.0,2.529260462611614,2.0453801633095128,True,2,False,1.2365723047392638,1.1992136501664534,1.2669908437548512,1.3633537330560765,1.292352830887251,1.443578337566944,1.1319441745848484,1.0665224879572055,1.2020354270251494,1.250858150884066,1.2126778104275908,1.1736584427023975,1.2251358187495565,0.7097169142177915,567773531374.2332
SmolLM,B:HuggingFaceTB/SmolLM-135M,SmolLM-135M,Hugging Face,134515008.0,600000000000.0,4460.468827389134,False,SmolLM-1.7B,1711376384.0,1000000000000.0,6.689840819346846,3.336123407238904,True,3,False,2.00527378718391,1.837361125649714,2.1508432927449106,2.6647948963958172,2.2658723085830115,3.1628390038206255,1.5190721458858254,1.2720348200576264,1.8126476619379674,2.048646664679285,1.857517320380921,1.68068043058941,1.916991626594242,3.0158213615517298,1809492816931.0378
SmolLM,B:HuggingFaceTB/SmolLM-360M,SmolLM-360M,Hugging Face,361821120.0,600000000000.0,1658.277991069178,False,SmolLM-1.7B,1711376384.0,1000000000000.0,4.74425927232782,3.336123407238904,True,3,False,1.42208746296179,1.3378412481559776,1.4878610187702734,1.7102618876279254,1.552832724159204,1.899692034486723,1.2187862452471248,1.091194692154179,1.3651848488641276,1.4645525559382955,1.387942470193734,1.314952474305801,1.4124436241809561,1.2662623888853697,759757433331.2218
SmolLM,B:HuggingFaceTB/SmolLM-1.7B,SmolLM-1.7B,Hugging Face,1711376384.0,1000000000000.0,584.3249967389991,True,SmolLM-1.7B,1711376384.0,1000000000000.0,3.336123407238904,3.336123407238904,True,3,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SmolLM2,B:HuggingFaceTB/SmolLM2-135M,SmolLM2-135M,Hugging Face,134515008.0,2000000000000.0,14868.229424630446,False,SmolLM2-1.7B,1711376384.0,11000000000000.0,10.408842697994379,8.046607054368078,True,3,False,1.293569156250021,1.1346805422483897,1.4172802391019725,1.8342068547355852,1.5823054164965333,2.162796441302067,1.0747986546267445,0.8582937356735745,1.3581667945849527,1.4579493597587503,1.3713491145954921,1.263308308436926,1.4108346509571286,0.8807074687500627,1761414937500.1252
SmolLM2,B:HuggingFaceTB/SmolLM2-360M,SmolLM2-360M,Hugging Face,361821120.0,4000000000000.0,11055.186607127853,False,SmolLM2-1.7B,1711376384.0,11000000000000.0,9.521053211233278,8.046607054368078,True,3,False,1.1832382452508097,1.0933264637305955,1.2502819435341015,1.4622560983307957,1.3354686115701906,1.6170294062434953,1.0541601428937137,0.9184627918262681,1.213138876573485,1.269824743525606,1.2220698320640748,1.1633413560499415,1.2434526004999804,0.549714735752429,2198858943009.716
SmolLM2,B:HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,Hugging Face,1711376384.0,11000000000000.0,6427.574964128989,True,SmolLM2-1.7B,1711376384.0,11000000000000.0,8.046607054368078,8.046607054368078,True,3,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
StableLM-alpha,B:stabilityai/stablelm-base-alpha-3b,stablelm-base-alpha-3b,Stability AI,3000000000.0,1500000000000.0,500.0,False,stablelm-base-alpha-7b,7000000000.0,1500000000000.0,3.185899681978087,2.373722223465453,False,2,False,1.342153538642326,1.3079727555059204,1.3724752818368897,1.461929898923387,1.3824014243394889,1.547638685692407,1.2075549540021593,1.1366196358039933,1.2730644566456584,1.3329618674767718,1.2834411399021801,1.2326750002437794,1.297280162407606,1.026460615926978,1539690923890.467
StableLM-alpha,B:stabilityai/stablelm-base-alpha-7b,stablelm-base-alpha-7b,Stability AI,7000000000.0,1500000000000.0,214.28571428571428,True,stablelm-base-alpha-7b,7000000000.0,1500000000000.0,2.373722223465453,2.373722223465453,False,2,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
XGLM,B:facebook/xglm-564M,xglm-564M,Meta,564000000.0,500000000000.0,886.5248226950355,False,xglm-7.5B,7500000000.0,500000000000.0,3.803110321451766,1.548237497548935,False,4,False,2.4564127451199136,2.2703165817697846,2.6298547402401837,3.189166461006921,2.6883729905922236,3.7952564276629963,1.778850573970943,1.4785833751873747,2.0902955824106217,2.405397794721045,2.142765233266008,1.8942919408197851,2.214110728400038,4.369238235359741,2184619117679.8704
XGLM,B:facebook/xglm-1.7B,xglm-1.7B,Meta,1700000000.0,500000000000.0,294.11764705882354,False,xglm-7.5B,7500000000.0,500000000000.0,2.592496719595884,1.548237497548935,False,4,False,1.6744825801597925,1.6004961121510481,1.7413133492869084,1.944975425404461,1.7634345876347801,2.1491084160512064,1.3914974799830697,1.251483731313503,1.5264206854513125,1.6544456562393295,1.5482826047425569,1.4426010315685396,1.5776464556690124,2.0234477404793774,1011723870239.6887
XGLM,B:facebook/xglm-4.5B,xglm-4.5B,Meta,5076815872.0,500000000000.0,98.48692814676104,False,xglm-7.5B,7500000000.0,500000000000.0,1.7729489878235072,1.548237497548935,False,4,False,1.1451401936914205,1.131615641388724,1.1569831069301015,1.1911215696559132,1.1608292915563831,1.2227885579720617,1.0907414343649942,1.0607505818032468,1.1176049565700783,1.1415217044587584,1.1217911243600227,1.1011332038823018,1.1273457590578209,0.4354205810742615,217710290537.13077
XGLM,B:facebook/xglm-7.5B,xglm-7.5B,Meta,7500000000.0,500000000000.0,66.66666666666667,True,xglm-7.5B,7500000000.0,500000000000.0,1.548237497548935,1.548237497548935,False,4,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Yi,B:01-ai/Yi-6B,Yi-6B,01.AI,6061035520.0,3000000000000.0,494.9649263893441,False,Yi-34B,34388917248.0,3000000000000.0,3.2187296754256485,1.76139580421776,False,2,True,1.8273744423134337,1.7333050501305687,1.9129545394239749,2.177127975724513,1.9414058088851718,2.4466668764273676,1.4716419096790325,1.2999852036366686,1.6398583127014328,1.8018277509784493,1.6673590240124307,1.5350443172075612,1.7044001820315853,2.482123326940301,7446369980820.903
Yi,B:01-ai/Yi-34B,Yi-34B,01.AI,34388917248.0,3000000000000.0,87.23740786501426,True,Yi-34B,34388917248.0,3000000000000.0,1.76139580421776,1.76139580421776,False,2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Yi-1.5,B:01-ai/Yi-1.5-34B,Yi-1.5-34B,01.AI,34388917248.0,3600000000000.0,104.68488943801712,True,Yi-1.5-34B,34388917248.0,3600000000000.0,1.883346061858821,1.883346061858821,False,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Yi-1.5,B:01-ai/Yi-1.5-9B,Yi-1.5-9B,01.AI,8829407232.0,3600000000000.0,407.7283905257752,False,Yi-1.5-34B,34388917248.0,3600000000000.0,3.020038272286708,1.883346061858821,False,3,True,1.6035493069744182,1.538523809695459,1.6620784037311966,1.8393111972944292,1.6814098822310137,2.0153941352772358,1.3534269133432058,1.2281313661499293,1.4731666850738059,1.585963451714825,1.4924827096210527,1.3988894599338877,1.5183910855638132,1.8106479209232547,6518332515323.717
Yi-1.5,B:01-ai/Yi-1.5-6B,Yi-1.5-6B,01.AI,6061035520.0,3600000000000.0,593.9579116672129,False,Yi-1.5-34B,34388917248.0,3600000000000.0,3.4415784594724617,1.883346061858821,False,3,True,1.8273744423134337,1.7333050501305687,1.9129545394239749,2.177127975724513,1.9414058088851718,2.4466668764273676,1.4716419096790325,1.2999852036366686,1.6398583127014328,1.8018277509784493,1.6673590240124307,1.5350443172075612,1.7044001820315853,2.482123326940301,8935643976985.084
