set,tau,level,year,n,share_gt1,share_gt1_cw,share_lt1,share_lt1_cw
S1 bootstrap critical value alone,8.0,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S1 bootstrap critical value alone,8.0,models below 15B,2024,33,0.6363636363636364,0.4431945923174315,0.0,0.0
S1 bootstrap critical value alone,8.0,models below 15B,2025,10,0.7,0.5024517723973557,0.0,0.0
S1 bootstrap critical value alone,8.0,decisions (49),all,49,0.30612244897959184,0.013934123218742222,0.0,0.0
S1 bootstrap critical value alone,8.0,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S1 bootstrap critical value alone,8.0,decisions (49),2024,27,0.48148148148148145,0.015146288082421602,0.0,0.0
S1 bootstrap critical value alone,8.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S1 bootstrap critical value alone,8.0,decisions (56),all,56,0.32142857142857145,0.014995378942665104,0.0,0.0
S1 bootstrap critical value alone,8.0,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S1 bootstrap critical value alone,8.0,decisions (56),2024,30,0.5,0.016088739371540046,0.0,0.0
S1 bootstrap critical value alone,8.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S1 bootstrap critical value alone,10.0,models,all,77,0.3246753246753247,0.057691550983924526,0.0,0.0
S1 bootstrap critical value alone,10.0,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S1 bootstrap critical value alone,10.0,models,2024,40,0.45,0.02937485628003496,0.0,0.0
S1 bootstrap critical value alone,10.0,models,2025,13,0.46153846153846156,0.20128000979841176,0.0,0.0
S1 bootstrap critical value alone,10.0,models below 15B,all,59,0.423728813559322,0.3231223947924979,0.0,0.0
S1 bootstrap critical value alone,10.0,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S1 bootstrap critical value alone,10.0,models below 15B,2024,33,0.5454545454545454,0.26586419563056823,0.0,0.0
S1 bootstrap critical value alone,10.0,models below 15B,2025,10,0.6,0.4137572723458481,0.0,0.0
S1 bootstrap critical value alone,10.0,decisions (49),all,49,0.2653061224489796,0.00724041160069786,0.0,0.0
S1 bootstrap critical value alone,10.0,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S1 bootstrap critical value alone,10.0,decisions (49),2024,27,0.4074074074074074,0.005975782090828535,0.0,0.0
S1 bootstrap critical value alone,10.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S1 bootstrap critical value alone,10.0,decisions (56),all,56,0.2857142857142857,0.00830166732462074,0.0,0.0
S1 bootstrap critical value alone,10.0,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S1 bootstrap critical value alone,10.0,decisions (56),2024,30,0.43333333333333335,0.006913463594373316,0.0,0.0
S1 bootstrap critical value alone,10.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S1 without DeepSeek,1.0,models,all,77,0.7792207792207793,0.23726581020279672,0.0,0.0
S1 without DeepSeek,1.0,models,2023,24,0.625,0.11920581733460503,0.0,0.0
S1 without DeepSeek,1.0,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S1 without DeepSeek,1.0,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 without DeepSeek,1.0,models below 15B,all,59,0.9830508474576272,0.995400355729795,0.0,0.0
S1 without DeepSeek,1.0,models below 15B,2023,16,0.9375,0.9315878049221654,0.0,0.0
S1 without DeepSeek,1.0,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 without DeepSeek,1.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without DeepSeek,1.0,decisions (49),all,49,0.6938775510204082,0.1386968460757243,0.0,0.0
S1 without DeepSeek,1.0,decisions (49),2023,16,0.5,0.04257919653673692,0.0,0.0
S1 without DeepSeek,1.0,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 without DeepSeek,1.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 without DeepSeek,1.0,decisions (56),all,56,0.7142857142857143,0.1458490404048809,0.0,0.0
S1 without DeepSeek,1.0,decisions (56),2023,19,0.5263157894736842,0.07569647860567952,0.0,0.0
S1 without DeepSeek,1.0,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S1 without DeepSeek,1.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 without DeepSeek,1.3,models,all,77,0.7402597402597403,0.2325444538231017,0.0,0.0
S1 without DeepSeek,1.3,models,2023,24,0.5,0.06887840943264799,0.0,0.0
S1 without DeepSeek,1.3,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S1 without DeepSeek,1.3,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 without DeepSeek,1.3,models below 15B,all,59,0.9322033898305084,0.9689566918993501,0.0,0.0
S1 without DeepSeek,1.3,models below 15B,2023,16,0.75,0.5382815007239036,0.0,0.0
S1 without DeepSeek,1.3,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 without DeepSeek,1.3,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without DeepSeek,1.3,decisions (49),all,49,0.673469387755102,0.1381159723047163,0.0,0.0
S1 without DeepSeek,1.3,decisions (49),2023,16,0.4375,0.0363873590938376,0.0,0.0
S1 without DeepSeek,1.3,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 without DeepSeek,1.3,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 without DeepSeek,1.3,decisions (56),all,56,0.6785714285714286,0.14258650259308925,0.0,0.0
S1 without DeepSeek,1.3,decisions (56),2023,19,0.42105263157894735,0.040919381084351836,0.0,0.0
S1 without DeepSeek,1.3,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S1 without DeepSeek,1.3,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 without DeepSeek,1.84,models,all,77,0.6623376623376623,0.17097332093407522,0.0,0.0
S1 without DeepSeek,1.84,models,2023,24,0.3333333333333333,0.047260458619884566,0.0,0.0
S1 without DeepSeek,1.84,models,2024,40,0.825,0.11048819947479054,0.0,0.0
S1 without DeepSeek,1.84,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 without DeepSeek,1.84,models below 15B,all,59,0.864406779661017,0.9575979144890477,0.0,0.0
S1 without DeepSeek,1.84,models below 15B,2023,16,0.5,0.3693382411172994,0.0,0.0
S1 without DeepSeek,1.84,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 without DeepSeek,1.84,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without DeepSeek,1.84,decisions (49),all,49,0.6122448979591837,0.11462204597154485,0.0,0.0
S1 without DeepSeek,1.84,decisions (49),2023,16,0.3125,0.024009383312713503,0.0,0.0
S1 without DeepSeek,1.84,decisions (49),2024,27,0.8148148148148148,0.05098288004831185,0.0,0.0
S1 without DeepSeek,1.84,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 without DeepSeek,1.84,decisions (56),all,56,0.6071428571428571,0.11866741446776838,0.0,0.0
S1 without DeepSeek,1.84,decisions (56),2023,19,0.2631578947368421,0.024009383312713507,0.0,0.0
S1 without DeepSeek,1.84,decisions (56),2024,30,0.8333333333333334,0.056034385636257976,0.0,0.0
S1 without DeepSeek,1.84,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 without DeepSeek,3.4,models,all,77,0.5324675324675324,0.15746732980646963,0.0,0.0
S1 without DeepSeek,3.4,models,2023,24,0.125,0.02236710606689069,0.0,0.0
S1 without DeepSeek,3.4,models,2024,40,0.7,0.09517621220173272,0.0,0.0
S1 without DeepSeek,3.4,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 without DeepSeek,3.4,models below 15B,all,59,0.6949152542372882,0.8819527268875884,0.0,0.0
S1 without DeepSeek,3.4,models below 15B,2023,16,0.1875,0.17479787236245106,0.0,0.0
S1 without DeepSeek,3.4,models below 15B,2024,33,0.8484848484848485,0.8614151796676579,0.0,0.0
S1 without DeepSeek,3.4,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without DeepSeek,3.4,decisions (49),all,49,0.46938775510204084,0.10303337000107163,0.0,0.0
S1 without DeepSeek,3.4,decisions (49),2023,16,0.125,0.01013779009171165,0.0,0.0
S1 without DeepSeek,3.4,decisions (49),2024,27,0.6666666666666666,0.03688903460487899,0.0,0.0
S1 without DeepSeek,3.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 without DeepSeek,3.4,decisions (56),all,56,0.48214285714285715,0.10707873849729516,0.0,0.0
S1 without DeepSeek,3.4,decisions (56),2023,19,0.10526315789473684,0.01013779009171165,0.0,0.0
S1 without DeepSeek,3.4,decisions (56),2024,30,0.7,0.04193320966812614,0.0,0.0
S1 without DeepSeek,3.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 without DeepSeek,4.4,models,all,77,0.4675324675324675,0.13227484196290618,0.0,0.0
S1 without DeepSeek,4.4,models,2023,24,0.08333333333333333,0.01013779009171165,0.0,0.0
S1 without DeepSeek,4.4,models,2024,40,0.6,0.06221669022978804,0.0,0.0
S1 without DeepSeek,4.4,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 without DeepSeek,4.4,models below 15B,all,59,0.6101694915254238,0.740853088136996,0.0,0.0
S1 without DeepSeek,4.4,models below 15B,2023,16,0.125,0.07922634842383404,0.0,0.0
S1 without DeepSeek,4.4,models below 15B,2024,33,0.7272727272727273,0.5631071057862941,0.0,0.0
S1 without DeepSeek,4.4,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without DeepSeek,4.4,decisions (49),all,49,0.40816326530612246,0.09538322723299875,0.0,0.0
S1 without DeepSeek,4.4,decisions (49),2023,16,0.125,0.01013779009171165,0.0,0.0
S1 without DeepSeek,4.4,decisions (49),2024,27,0.5555555555555556,0.02640820063796071,0.0,0.0
S1 without DeepSeek,4.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 without DeepSeek,4.4,decisions (56),all,56,0.42857142857142855,0.0998080447428053,0.0,0.0
S1 without DeepSeek,4.4,decisions (56),2023,19,0.10526315789473684,0.01013779009171165,0.0,0.0
S1 without DeepSeek,4.4,decisions (56),2024,30,0.6,0.03196704678340683,0.0,0.0
S1 without DeepSeek,4.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 without DeepSeek,8.0,models,all,77,0.37662337662337664,0.07960723079159537,0.0,0.0
S1 without DeepSeek,8.0,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S1 without DeepSeek,8.0,models,2024,40,0.525,0.04896777252211685,0.0,0.0
S1 without DeepSeek,8.0,models,2025,13,0.5384615384615384,0.2444271180974783,0.0,0.0
S1 without DeepSeek,8.0,models below 15B,all,59,0.4915254237288136,0.44586908511693385,0.0,0.0
S1 without DeepSeek,8.0,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S1 without DeepSeek,8.0,models below 15B,2024,33,0.6363636363636364,0.4431945923174315,0.0,0.0
S1 without DeepSeek,8.0,models below 15B,2025,10,0.7,0.5024517723973557,0.0,0.0
S1 without DeepSeek,8.0,decisions (49),all,49,0.30612244897959184,0.013934123218742222,0.0,0.0
S1 without DeepSeek,8.0,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S1 without DeepSeek,8.0,decisions (49),2024,27,0.48148148148148145,0.015146288082421602,0.0,0.0
S1 without DeepSeek,8.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S1 without DeepSeek,8.0,decisions (56),all,56,0.32142857142857145,0.014995378942665104,0.0,0.0
S1 without DeepSeek,8.0,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S1 without DeepSeek,8.0,decisions (56),2024,30,0.5,0.016088739371540046,0.0,0.0
S1 without DeepSeek,8.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S1 without DeepSeek,10.0,models,all,77,0.3246753246753247,0.057691550983924526,0.0,0.0
S1 without DeepSeek,10.0,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S1 without DeepSeek,10.0,models,2024,40,0.45,0.02937485628003496,0.0,0.0
S1 without DeepSeek,10.0,models,2025,13,0.46153846153846156,0.20128000979841176,0.0,0.0
S1 without DeepSeek,10.0,models below 15B,all,59,0.423728813559322,0.3231223947924979,0.0,0.0
S1 without DeepSeek,10.0,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S1 without DeepSeek,10.0,models below 15B,2024,33,0.5454545454545454,0.26586419563056823,0.0,0.0
S1 without DeepSeek,10.0,models below 15B,2025,10,0.6,0.4137572723458481,0.0,0.0
S1 without DeepSeek,10.0,decisions (49),all,49,0.2653061224489796,0.00724041160069786,0.0,0.0
S1 without DeepSeek,10.0,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S1 without DeepSeek,10.0,decisions (49),2024,27,0.4074074074074074,0.005975782090828535,0.0,0.0
S1 without DeepSeek,10.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S1 without DeepSeek,10.0,decisions (56),all,56,0.2857142857142857,0.00830166732462074,0.0,0.0
S1 without DeepSeek,10.0,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S1 without DeepSeek,10.0,decisions (56),2024,30,0.43333333333333335,0.006913463594373316,0.0,0.0
S1 without DeepSeek,10.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S1 without Marin (comparison only),1.0,models,all,77,0.8831168831168831,0.5167705825274346,0.0,0.0
S1 without Marin (comparison only),1.0,models,2023,24,0.7083333333333334,0.1973461477169958,0.0,0.0
S1 without Marin (comparison only),1.0,models,2024,40,0.95,0.44083757805968116,0.0,0.0
S1 without Marin (comparison only),1.0,models,2025,13,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.0,models below 15B,all,59,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.0,models below 15B,2023,16,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.0,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.0,decisions (49),all,49,0.8367346938775511,0.4358970541128289,0.0,0.0
S1 without Marin (comparison only),1.0,decisions (49),2023,16,0.625,0.13748086488482095,0.0,0.0
S1 without Marin (comparison only),1.0,decisions (49),2024,27,0.9259259259259259,0.33802426459387896,0.0,0.0
S1 without Marin (comparison only),1.0,decisions (49),2025,6,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.0,decisions (56),all,56,0.8392857142857143,0.43857871815361255,0.0,0.0
S1 without Marin (comparison only),1.0,decisions (56),2023,19,0.631578947368421,0.16606612496324935,0.0,0.0
S1 without Marin (comparison only),1.0,decisions (56),2024,30,0.9333333333333333,0.3376799561864969,0.0,0.0
S1 without Marin (comparison only),1.0,decisions (56),2025,7,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.3,models,all,77,0.8831168831168831,0.5167705825274346,0.0,0.0
S1 without Marin (comparison only),1.3,models,2023,24,0.7083333333333334,0.1973461477169958,0.0,0.0
S1 without Marin (comparison only),1.3,models,2024,40,0.95,0.44083757805968116,0.0,0.0
S1 without Marin (comparison only),1.3,models,2025,13,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.3,models below 15B,all,59,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.3,models below 15B,2023,16,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.3,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.3,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.3,decisions (49),all,49,0.8367346938775511,0.4358970541128289,0.0,0.0
S1 without Marin (comparison only),1.3,decisions (49),2023,16,0.625,0.13748086488482095,0.0,0.0
S1 without Marin (comparison only),1.3,decisions (49),2024,27,0.9259259259259259,0.33802426459387896,0.0,0.0
S1 without Marin (comparison only),1.3,decisions (49),2025,6,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.3,decisions (56),all,56,0.8392857142857143,0.43857871815361255,0.0,0.0
S1 without Marin (comparison only),1.3,decisions (56),2023,19,0.631578947368421,0.16606612496324935,0.0,0.0
S1 without Marin (comparison only),1.3,decisions (56),2024,30,0.9333333333333333,0.3376799561864969,0.0,0.0
S1 without Marin (comparison only),1.3,decisions (56),2025,7,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.84,models,all,77,0.8441558441558441,0.47732813141991587,0.0,0.0
S1 without Marin (comparison only),1.84,models,2023,24,0.625,0.11920581733460503,0.0,0.0
S1 without Marin (comparison only),1.84,models,2024,40,0.925,0.39682083140205643,0.0,0.0
S1 without Marin (comparison only),1.84,models,2025,13,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.84,models below 15B,all,59,0.9830508474576272,0.995400355729795,0.0,0.0
S1 without Marin (comparison only),1.84,models below 15B,2023,16,0.9375,0.9315878049221654,0.0,0.0
S1 without Marin (comparison only),1.84,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.84,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.84,decisions (49),all,49,0.7755102040816326,0.3908368060206035,0.0,0.0
S1 without Marin (comparison only),1.84,decisions (49),2023,16,0.5,0.04257919653673692,0.0,0.0
S1 without Marin (comparison only),1.84,decisions (49),2024,27,0.8888888888888888,0.2884881721187098,0.0,0.0
S1 without Marin (comparison only),1.84,decisions (49),2025,6,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),1.84,decisions (56),all,56,0.7857142857142857,0.39798900034976015,0.0,0.0
S1 without Marin (comparison only),1.84,decisions (56),2023,19,0.5263157894736842,0.07569647860567952,0.0,0.0
S1 without Marin (comparison only),1.84,decisions (56),2024,30,0.9,0.293663209528872,0.0,0.0
S1 without Marin (comparison only),1.84,decisions (56),2025,7,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),3.4,models,all,77,0.7272727272727273,0.23435928969048053,0.0,0.0
S1 without Marin (comparison only),3.4,models,2023,24,0.4583333333333333,0.08822369447943702,0.0,0.0
S1 without Marin (comparison only),3.4,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S1 without Marin (comparison only),3.4,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 without Marin (comparison only),3.4,models below 15B,all,59,0.9152542372881356,0.9791213364897886,0.0,0.0
S1 without Marin (comparison only),3.4,models below 15B,2023,16,0.6875,0.6894639852308918,0.0,0.0
S1 without Marin (comparison only),3.4,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),3.4,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),3.4,decisions (49),all,49,0.673469387755102,0.1381159723047163,0.0,0.0
S1 without Marin (comparison only),3.4,decisions (49),2023,16,0.4375,0.0363873590938376,0.0,0.0
S1 without Marin (comparison only),3.4,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 without Marin (comparison only),3.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 without Marin (comparison only),3.4,decisions (56),all,56,0.6785714285714286,0.14484300484172344,0.0,0.0
S1 without Marin (comparison only),3.4,decisions (56),2023,19,0.42105263157894735,0.06497261917226596,0.0,0.0
S1 without Marin (comparison only),3.4,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S1 without Marin (comparison only),3.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 without Marin (comparison only),4.4,models,all,77,0.6883116883116883,0.23118604486418648,0.0,0.0
S1 without Marin (comparison only),4.4,models,2023,24,0.3333333333333333,0.0543984176093201,0.0,0.0
S1 without Marin (comparison only),4.4,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S1 without Marin (comparison only),4.4,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 without Marin (comparison only),4.4,models below 15B,all,59,0.864406779661017,0.9613484312714708,0.0,0.0
S1 without Marin (comparison only),4.4,models below 15B,2023,16,0.5,0.42512105184982824,0.0,0.0
S1 without Marin (comparison only),4.4,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),4.4,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),4.4,decisions (49),all,49,0.6326530612244898,0.13762439151920586,0.0,0.0
S1 without Marin (comparison only),4.4,decisions (49),2023,16,0.3125,0.031147342302149033,0.0,0.0
S1 without Marin (comparison only),4.4,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 without Marin (comparison only),4.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 without Marin (comparison only),4.4,decisions (56),all,56,0.625,0.14166976001542939,0.0,0.0
S1 without Marin (comparison only),4.4,decisions (56),2023,19,0.2631578947368421,0.031147342302149036,0.0,0.0
S1 without Marin (comparison only),4.4,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S1 without Marin (comparison only),4.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 without Marin (comparison only),8.0,models,all,77,0.5454545454545454,0.16132027104235677,0.0,0.0
S1 without Marin (comparison only),8.0,models,2023,24,0.125,0.02236710606689069,0.0,0.0
S1 without Marin (comparison only),8.0,models,2024,40,0.725,0.10045755690400274,0.0,0.0
S1 without Marin (comparison only),8.0,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 without Marin (comparison only),8.0,models below 15B,all,59,0.711864406779661,0.9035325176524703,0.0,0.0
S1 without Marin (comparison only),8.0,models below 15B,2023,16,0.1875,0.17479787236245106,0.0,0.0
S1 without Marin (comparison only),8.0,models below 15B,2024,33,0.8787878787878788,0.9092152590188926,0.0,0.0
S1 without Marin (comparison only),8.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),8.0,decisions (49),all,49,0.4897959183673469,0.10688631123695873,0.0,0.0
S1 without Marin (comparison only),8.0,decisions (49),2023,16,0.125,0.01013779009171165,0.0,0.0
S1 without Marin (comparison only),8.0,decisions (49),2024,27,0.7037037037037037,0.04216763378947933,0.0,0.0
S1 without Marin (comparison only),8.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 without Marin (comparison only),8.0,decisions (56),all,56,0.5,0.11093167973318226,0.0,0.0
S1 without Marin (comparison only),8.0,decisions (56),2023,19,0.10526315789473684,0.01013779009171165,0.0,0.0
S1 without Marin (comparison only),8.0,decisions (56),2024,30,0.7333333333333333,0.047214554370396164,0.0,0.0
S1 without Marin (comparison only),8.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 without Marin (comparison only),10.0,models,all,77,0.5324675324675324,0.15746732980646963,0.0,0.0
S1 without Marin (comparison only),10.0,models,2023,24,0.125,0.02236710606689069,0.0,0.0
S1 without Marin (comparison only),10.0,models,2024,40,0.7,0.09517621220173272,0.0,0.0
S1 without Marin (comparison only),10.0,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 without Marin (comparison only),10.0,models below 15B,all,59,0.6949152542372882,0.8819527268875884,0.0,0.0
S1 without Marin (comparison only),10.0,models below 15B,2023,16,0.1875,0.17479787236245106,0.0,0.0
S1 without Marin (comparison only),10.0,models below 15B,2024,33,0.8484848484848485,0.8614151796676579,0.0,0.0
S1 without Marin (comparison only),10.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 without Marin (comparison only),10.0,decisions (49),all,49,0.46938775510204084,0.10303337000107163,0.0,0.0
S1 without Marin (comparison only),10.0,decisions (49),2023,16,0.125,0.01013779009171165,0.0,0.0
S1 without Marin (comparison only),10.0,decisions (49),2024,27,0.6666666666666666,0.03688903460487899,0.0,0.0
S1 without Marin (comparison only),10.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 without Marin (comparison only),10.0,decisions (56),all,56,0.48214285714285715,0.10707873849729516,0.0,0.0
S1 without Marin (comparison only),10.0,decisions (56),2023,19,0.10526315789473684,0.01013779009171165,0.0,0.0
S1 without Marin (comparison only),10.0,decisions (56),2024,30,0.7,0.04193320966812614,0.0,0.0
S1 without Marin (comparison only),10.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 Marin alone (comparison only),1.0,models,all,77,0.7792207792207793,0.23726581020279672,0.07792207792207792,0.4646854685016669
S1 Marin alone (comparison only),1.0,models,2023,24,0.625,0.11920581733460503,0.16666666666666666,0.6049841978622594
S1 Marin alone (comparison only),1.0,models,2024,40,0.875,0.19210574132196373,0.05,0.5591624219403187
S1 Marin alone (comparison only),1.0,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 Marin alone (comparison only),1.0,models below 15B,all,59,0.9830508474576272,0.995400355729795,0.0,0.0
S1 Marin alone (comparison only),1.0,models below 15B,2023,16,0.9375,0.9315878049221654,0.0,0.0
S1 Marin alone (comparison only),1.0,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 Marin alone (comparison only),1.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 Marin alone (comparison only),1.0,decisions (49),all,49,0.6938775510204082,0.1386968460757243,0.04081632653061224,0.042284189662764655
S1 Marin alone (comparison only),1.0,decisions (49),2023,16,0.5,0.04257919653673692,0.125,0.45072930103597775
S1 Marin alone (comparison only),1.0,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 Marin alone (comparison only),1.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 Marin alone (comparison only),1.0,decisions (56),all,56,0.7142857142857143,0.1458490404048809,0.05357142857142857,0.04805108641440468
S1 Marin alone (comparison only),1.0,decisions (56),2023,19,0.5263157894736842,0.07569647860567952,0.15789473684210525,0.5122016707974422
S1 Marin alone (comparison only),1.0,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S1 Marin alone (comparison only),1.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S1 Marin alone (comparison only),1.3,models,all,77,0.7402597402597403,0.2325444538231017,0.025974025974025976,0.045411437596755914
S1 Marin alone (comparison only),1.3,models,2023,24,0.5,0.06887840943264799,0.08333333333333333,0.4840642729651034
S1 Marin alone (comparison only),1.3,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S1 Marin alone (comparison only),1.3,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S1 Marin alone (comparison only),1.3,models below 15B,all,59,0.9322033898305084,0.9689566918993501,0.0,0.0
S1 Marin alone (comparison only),1.3,models below 15B,2023,16,0.75,0.5382815007239036,0.0,0.0
S1 Marin alone (comparison only),1.3,models below 15B,2024,33,1.0,1.0,0.0,0.0
S1 Marin alone (comparison only),1.3,models below 15B,2025,10,1.0,1.0,0.0,0.0
S1 Marin alone (comparison only),1.3,decisions (49),all,49,0.673469387755102,0.1381159723047163,0.02040816326530612,0.039644540845115886
S1 Marin alone (comparison only),1.3,decisions (49),2023,16,0.4375,0.0363873590938376,0.0625,0.42259190320363904
S1 Marin alone (comparison only),1.3,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S1 Marin alone (comparison only),1.3,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S1 Marin alone (comparison only),1.3,decisions (56),all,56,0.6785714285714286,0.14258650259308925,0.03571428571428571,0.04541143759675591
