corpus,conv,sample,tag,d,L,D,N,M,restricted,bpb,eN_local,eD_local,lnw_local,n_eff,eN_chin_r,eD_chin_r,lnw_chin_r,eN_chin_f,eD_chin_f,lnw_chin_f,lnw_kappa_r,lnw_kappa_f,delta,delta_lo,delta_hi,scheme
edu,P,main,main,128,2,50003968.0,393856.0,126.96002599935002,False,1.6718797625963011,0.08634716526872453,0.0416446652228435,0.7292027011431087,3.8774930591428687,0.056470362407378565,0.06590428504630419,-0.1544875214972663,0.07609197674183925,0.06432565267340283,0.167984324234352,0.6319551553484466,0.3894031215498104,-0.883690222640375,-1.1315451745553555,-0.676418414464221,cr2
edu,P,main,main,128,2,100007936.0,393856.0,253.92005199870005,False,1.6348598394255076,0.08901371182541526,0.041464773437119254,0.7639461893858196,4.264388407491958,0.0588080353061367,0.05161912264664719,0.13038630267260568,0.07907239261109758,0.04729637618582221,0.5139301158739576,1.1125236247702706,0.8237815932548879,-0.633559886713214,-0.7473463458468569,-0.5349379171953113,cr2
edu,P,main,main,128,2,200015872.0,393856.0,507.8401039974001,False,1.5764559673893401,0.08032692699519331,0.03791656704457092,0.7507167529312206,4.264422628933821,0.06069784157356262,0.04007080489508732,0.4152601268424805,0.08132624982154864,0.03441845602837478,0.8598759075135654,1.593092094192098,1.258160064959967,-0.33545662608874016,-0.6124998250499116,-0.15879347343433398,cr2
edu,P,main,main,128,2,400015360.0,393856.0,1015.6386090347742,False,1.5402482225034726,0.07153790446359098,0.023147774436969908,1.1283288023085112,3.877572073335495,0.062201113201535006,0.03088454134735548,0.7001171180147302,0.08300009891164249,0.02485454273435969,1.205801257455148,2.0736321671548,1.692512869541002,-0.428211684293781,-0.5548412705112569,-0.2820628732065724,cr2
edu,P,main,main,128,2,800014336.0,393856.0,2031.2356191095223,False,1.5274821917235004,0.06966707732930273,0.0032615442494487662,3.061527078588373,2.70088643537178,0.06338178156543808,0.02366965712319708,0.9849825254272462,0.08422672654878902,0.01784592981032712,1.5517368279317676,2.554186437910907,2.126878507289826,-2.076544553161127,-2.8661739272885987,-0.5560304206074838,cr2
edu,P,main,main,192,3,25001984.0,1328448.0,18.82044611456376,True,1.6025944815680413,0.05271916102170008,0.07714854981054427,-0.3807538054055652,4.314201306585225,0.0453470181445157,0.08838075044745478,-0.6673097684632054,0.05559833557312272,0.09326141201453186,-0.517253166815637,-0.43121647170381383,-0.523689301009766,-0.28655596305764025,,,cr2
edu,P,main,main,192,3,50003968.0,1328448.0,37.64089222912752,True,1.5265348613775955,0.058264398200077845,0.05640756613880279,0.0323879403987612,6.193817743271238,0.04790048990087292,0.07021497983519516,-0.38243594429333166,0.05881227550179798,0.06980167281619287,-0.17130737517602945,0.04935199771801198,-0.08931082930468516,-0.41482388469209286,,,cr2
edu,P,main,main,192,3,100007936.0,1328448.0,75.28178445825505,True,1.4798126885882141,0.061682021739921454,0.041000422944362375,0.4084101242352234,6.811832300145841,0.05001883527437082,0.055144761793151274,-0.09756212012345955,0.06132033680746676,0.05149440341160021,0.17463841646357645,0.5299204671398359,0.34506764240039217,-0.5059722443586829,,,cr2
edu,P,main,main,192,3,200015872.0,1328448.0,150.5635689165101,False,1.449241235456077,0.06240400088005261,0.03061580567986348,0.7121129888968069,6.811846593304332,0.0517397608976769,0.04290184583533536,0.18731170404641526,0.0632281610699831,0.037568486739802155,0.5205842081031838,1.0104889365616634,0.7794461141054714,-0.5248012848503916,-0.643724053152692,-0.4773912514315565,cr2
edu,P,main,main,192,3,400015360.0,1328448.0,301.1148046442164,False,1.4252112089644897,0.06302594064761853,0.022621912230322117,1.024627393690141,6.1937444886257715,0.053114110198199914,0.033124524401384095,0.47216869521866484,0.06465129990364235,0.027180468724034193,0.8665095580447667,1.4910290095243655,1.2137989186865066,-0.5524586984714763,-0.6387021436857102,-0.42460140534753466,cr2
