N,N_emb,D,M,M_emb,lnw_local_ne,sigma_local_ne,neff_ne,se_lnw_local_ne,lnw_chin_full_ne,lnw_chin_M100_ne,lnw_kappa_full_ne,lnw_kappa_M100_ne,lnw_eq3_full_ne,lnw_eq3_M100_ne,lnw_local_emb,sigma_local_emb,neff_emb,se_lnw_local_emb,lnw_chin_full_emb,lnw_chin_M100_emb,lnw_kappa_full_emb,lnw_kappa_M100_emb,lnw_eq3_full_emb,lnw_eq3_M100_emb
140718592.0,258159104.0,129870561640.16003,922.9097576541985,503.06403929942377,1.614996810177521,0.6035148344165888,28.24602905163568,0.016496568395665667,1.0360427055151633,0.5451562892098099,1.4476457728269234,1.138692981956857,1.4847786527210989,1.1378541987422337,2.0420000859063006,0.544047379253525,38.82127578875156,0.013588734854935954,1.339161622416511,0.9013402058274713,1.7273620998178725,1.4665816483173133,1.7913466244628542,1.4711334011458275
140718592.0,258159104.0,182712676953.94455,1298.425988755946,707.7522121937042,1.8444788879513208,0.5714781697877152,24.291143954753807,0.035423010341266915,1.142438261937135,0.6213895795342892,1.5928364965576605,1.2581385365628739,1.6387204155380934,1.2593913334261513,2.3094071423507354,0.5068335696327115,34.153084624689704,0.026850337548647577,1.4459602226474368,0.9803340187693577,1.871320233281061,1.5903718817601922,1.948062015840925,1.5985266698878835
140718592.0,258159104.0,257055347247.78723,1826.7333661765692,995.7245096720944,2.104206158392152,0.5301114668216613,20.29937161151635,0.07710090996895201,1.2488338183591075,0.6976228698587685,1.7380272202883975,1.3775840911688908,1.7912260379172065,1.3801649209651403,2.636308659272947,0.4515237436893524,29.68313422942041,0.0550182365201062,1.5527588228783626,1.0593278317112462,2.0152783667442513,1.7141621152030746,2.103115435948121,1.7251197712341177
167299200.0,293128320.0,1297303636.7074697,7.754392350396594,4.425719209619424,-0.6153195743258193,1.1548718643502076,19.221936728818317,0.04066223829996928,-0.4481083242927872,-0.5207773712420446,-0.5791809888242994,-0.5310536258631338,-0.6564307990610712,-0.5801596645200261,-0.2555268463615039,0.8973552882459551,29.06492363913147,0.03460517022588526,-0.15882606014401907,-0.21086338674186095,-0.287905830914493,-0.2675726001978091,-0.42346743073332177,-0.33482184810947085
167299200.0,293128320.0,1825154348.2323034,10.909522270472921,6.226468831917378,-0.4837395613511188,1.0554616384239905,23.845359693304616,0.03698828929334668,-0.3417127678708156,-0.44454408091756514,-0.4339902650935623,-0.41160807125711774,-0.5247086504340454,-0.46107539384016816,-0.1318382253369634,0.8584924703331978,34.21767540616213,0.0309120781484956,-0.052027459913094154,-0.1318695737999742,-0.14394769745130448,-0.14378236675492853,-0.28684280705144904,-0.20915386361443802
167299200.0,293128320.0,2567778506.599868,15.348420713308059,8.759912746062433,-0.3520393282762734,0.9861596934569735,28.558652769509784,0.03450411766802455,-0.23531721144884218,-0.36831079059308497,-0.2887995413628235,-0.29216251665110077,-0.38277538743678546,-0.3393346769797644,-0.007850968997963934,0.8266951661221259,39.72441009290876,0.02766752112665615,0.0547711403178318,-0.05287576085808657,1.0436011885740364e-05,-0.019992133312046977,-0.13933248227416126,-0.08066178695855508
167299200.0,293128320.0,3612563762.2605247,21.593431183535394,12.324171756111879,-0.22238120902450764,0.938347597641921,32.367354741904535,0.03115350989421937,-0.12892165502687053,-0.29207750026860646,-0.14360881763208647,-0.17271696204508566,-0.23338662187548614,-0.2157296427080633,0.11757294668402712,0.7992131036769283,45.00186930922737,0.024520797444438403,0.1615697405487567,0.026118052083800275,0.14396856947507436,0.1037981001308336,0.015911936115426847,0.049767361701816844
167299200.0,293128320.0,5082454309.378473,30.379429844126413,17.33866693391643,-0.09268179819467831,0.9006130772090484,34.68675755451766,0.026833583473462964,-0.022526098604898057,-0.21584420994412715,0.0015819060986506119,-0.05327140743906964,-0.07888233545217509,-0.09091102112978797,0.24645710355961792,0.7737225009633101,49.39433155791592,0.021424976845952536,0.2683683407796816,0.10511186502568694,0.28792670293826106,0.2275883335737143,0.17625846297855258,0.18141408321971347
167299200.0,293128320.0,7150418236.7029295,42.74030142823713,24.393474628118256,0.04104521862736701,0.8631704989065835,35.7454916953407,0.022633059682115767,0.08386945781707442,-0.13961091961964683,0.14677262982938938,0.0661741471669463,0.07884769735167894,0.034597075403955645,0.3810798768260953,0.7487695995893113,52.5015021402403,0.018452495969857884,0.37516694101060727,0.18410567796757474,0.43188483640145137,0.3513785670165967,0.3396233493738336,0.31370707541935505
167299200.0,293128320.0,10059801396.626087,60.130600723889216,34.31876318407613,0.18322244729454493,0.8212713904190532,36.11727940114419,0.018998364347325925,0.19026501423904602,-0.06337762929516841,0.2919633535601265,0.18561970177296144,0.23833762447803536,0.16038024434472004,0.5234410205826513,0.7240475991637974,54.35099065122128,0.015616768538594073,0.4819655412415323,0.26309949090946155,0.5758429698646399,0.4751688004594774,0.5044261970054349,0.44620174782571215
167299200.0,293128320.0,14152962916.22566,84.59671604063654,48.28248228020295,0.33745262683445326,0.7770846998357255,36.22020698774063,0.015350390617373704,0.29666057066101853,0.01285566102931098,0.4371540772908636,0.30506525637897847,0.39848888538342514,0.2861168124405051,0.6748904936333072,0.7002375693109386,55.252972535834026,0.012892439998493942,0.5887641414724571,0.3420933038513483,0.7198011033278285,0.5989590339023563,0.6695120518721382,0.5785591213424436
167299200.0,293128320.0,19911562009.0908,119.01767616994464,67.92780038820814,0.5047747909298432,0.7375506029385096,36.2390496284553,0.011445530825851834,0.40305612708299116,0.08908895135379115,0.5823448010216024,0.42451081098499527,0.5585041941083607,0.41156198927884896,0.8359838807735465,0.6783525092716773,55.52195814204458,0.010355624542743046,0.695562741703383,0.42108711679323596,0.8637592367910187,0.7227492673452388,0.8340665711253137,0.7105265231968315
