scenario,estimator,param,R,n_fail_v1,n_fail_v2,bias_v1,bias_v2,median_bias_v1,median_bias_v2,max_abs_diff,share_diff_gt_1e4
funding_all,E6b_acf_lagonly,sigma_star,100,0,0,-0.01185481077606081,-0.011855086787805256,-0.0030496487691604734,-0.003049649354205597,1.5946833047286724e-05,0.0
funding_all,E6b_acf_lagonly,lnMstar,100,0,0,-0.3118183260779358,-0.31182910146818227,-0.5666832487218612,-0.5666860032744456,0.0008089667213819762,0.06
funding_all,E6b_acf_lagonly,sd_omega,100,0,0,-0.011740654090744557,-0.011740650800872532,-0.011414477169479978,-0.011414477210228008,3.600154984684245e-07,0.0
funding_all,E6b_acf_lagonly,tfp_growth,100,0,0,0.007921571249662356,0.007921575390056543,0.00843330751526751,0.008433307360022249,4.7184352017226594e-07,0.0
funding_all,E7_iv_path,alpha,100,0,0,-0.06730278266942086,-0.06730278266942086,-0.04076349981178201,-0.04076349981178201,0.0,0.0
funding_all,E7_iv_path,beta,100,0,0,-0.07290718091955363,-0.07290718091955363,-0.04455698701165453,-0.04455698701165453,0.0,0.0
funding_all,E7_iv_path,a,100,0,0,-0.0018366801725012449,-0.0018366801725012449,-0.0017723730416036587,-0.0017723730416036587,0.0,0.0
funding_all,E7_iv_path,gamma,100,0,0,-0.035019208026500596,-0.035019208026500596,-0.021681241768241863,-0.021681241768241863,0.0,0.0
funding_all,E7_iv_path,sigma_star,100,0,0,0.06461100744211219,0.06461100744211219,0.024392141130509137,0.024392141130509137,0.0,0.0
funding_all,E7_iv_path,lnMstar,100,0,0,1.287757919289958,1.287757919289958,1.2870970568882103,1.2870970568882103,0.0,0.0
funding_all,E7_iv_path,sd_omega,100,0,0,0.019257053914520227,0.019257053914520227,0.0006694748472100553,0.0006694748472100553,0.0,0.0
funding_all,E7_iv_path,tfp_growth,100,0,0,0.04524760710852085,0.04524760710852085,0.030960012562856562,0.030960012562856562,0.0,0.0
funding_all,E8_heckman,alpha,100,0,0,0.06224591394226798,0.06224455008842702,0.06303644798638669,0.0629720479856124,0.00010935947128737356,0.01
funding_all,E8_heckman,beta,100,0,0,0.0435596313874276,0.043561671109259674,0.04147252063938148,0.04156160739106138,0.00016040703534447864,0.17
funding_all,E8_heckman,a,100,0,0,-0.014076404310862864,-0.014074096828058331,-0.006539421969516013,-0.006517964245643437,0.00016308194804681708,0.14
funding_all,E8_heckman,gamma,100,0,0,0.024407861074208618,0.024408234606480873,0.02404254070244509,0.02404708900897029,2.6314727328391463e-05,0.0
funding_all,E8_heckman,sigma_star,100,0,0,-0.027398225368721368,-0.02739838739698877,-0.026091475158654454,-0.026090468597757488,2.608292543571089e-05,0.0
funding_all,E8_heckman,lnMstar,100,0,0,0.21967945044194756,0.2197166991145981,0.23265385113039372,0.23286528832379094,0.0018057182781987535,0.68
funding_all,E8_heckman,sd_omega,100,0,0,-0.020311571407332377,-0.020311610754820943,-0.020399054531208077,-0.020399007751152623,9.39857403681188e-07,0.0
funding_all,E8_heckman,tfp_growth,100,0,0,-0.024317315929955743,-0.02431734722690371,-0.02538657954116986,-0.02538598339136946,3.561415069186502e-06,0.0
funding_all,E9_foc_system,alpha,100,0,0,-0.005179510696467536,-0.005179526969759512,-0.005571330222653853,-0.005571423239319057,1.5138652561530463e-06,0.0
funding_all,E9_foc_system,beta,100,0,0,-0.011369811214528179,-0.011369828813731948,-0.010970620900043276,-0.010970696618488152,1.5648356530562069e-06,0.0
funding_all,E9_foc_system,a,100,0,0,-0.004148816637450177,-0.004148816950797856,-0.004551127678866174,-0.0045511162259466165,3.3757524475763745e-07,0.0
funding_all,E9_foc_system,gamma,100,0,0,-0.0040865011794658885,-0.00408650966176289,-0.004255779928835329,-0.004255706889898694,7.695460254864006e-07,0.0
funding_all,E9_foc_system,sigma_star,100,0,0,0.004527470747861609,0.004527480036717745,0.004705077767456045,0.004704997921701537,8.45804915994286e-07,0.0
funding_all,E9_foc_system,lnMstar,100,0,0,1.253388592824933,1.2533889158123916,1.2555623833084666,1.2555622438684688,1.1318039713437145e-05,0.0
funding_all,E9_foc_system,sd_omega,100,0,0,-0.01131508377323333,-0.011315077328022186,-0.011176698131681234,-0.011176641724887068,4.119735210472708e-07,0.0
funding_all,E9_foc_system,tfp_growth,100,0,0,0.00975002161514886,0.009750031249792093,0.009848102983180201,0.009848017606447518,8.712501336771705e-07,0.0
funding_flag,E1_pooled_huber,alpha,100,0,0,0.24044239256172145,0.24044239290395267,0.2259621076911995,0.22596210991847265,1.5357377147751095e-08,0.0
funding_flag,E1_pooled_huber,beta,100,0,0,0.27975203399469306,0.2797520357329759,0.28351983971150757,0.2835198403015218,4.59071213265716e-08,0.0
funding_flag,E1_pooled_huber,a,100,0,0,0.0075467029390331375,0.00754670361220863,0.008374247974417603,0.008374247974417603,1.9274890350473584e-08,0.0
funding_flag,E1_pooled_huber,gamma,100,0,0,0.11840174156345454,0.11840174222978696,0.11781276609654148,0.11781276609654148,1.7817185726798357e-08,0.0
funding_flag,E1_pooled_huber,sigma_star,100,0,0,-0.11733244253721002,-0.11733244296268326,-0.11526404795729561,-0.11526404797219486,1.025882112593024e-08,0.0
funding_flag,E1_pooled_huber,lnMstar,100,0,0,0.8949212413608122,0.8949212390621122,0.7763707474890611,0.7763707310101544,1.3852815605730484e-07,0.0
funding_flag,E1_pooled_huber,sd_omega,100,0,0,-0.038623103973527376,-0.03862310356985264,-0.044539733348955515,-0.0445397333869208,1.0921583665224333e-08,0.0
funding_flag,E1_pooled_huber,tfp_growth,100,0,0,-0.14568595778752821,-0.14568595780444613,-0.1466358505942158,-0.1466358505942158,3.809990929519447e-09,0.0
funding_flag,E1b_pooled_huber_Etrue,alpha,100,0,0,0.2611560796759546,0.25970428005155155,0.24207935585044654,0.2401803209128287,0.10478332894193276,0.02
funding_flag,E1b_pooled_huber_Etrue,beta,100,0,0,0.3002445157837897,0.3013833557154373,0.2741445206978981,0.2758926296321051,0.06024348440590288,0.02
funding_flag,E1b_pooled_huber_Etrue,a,100,0,0,0.0073048631739443025,0.008274381703633567,0.0033057567898088225,0.006442484479882327,0.05652574068930216,0.02
funding_flag,E1b_pooled_huber_Etrue,gamma,100,0,0,0.13179565676862387,0.13176871461321216,0.13107769759052576,0.13107769792179957,0.004857080047982076,0.02
funding_flag,E1b_pooled_huber_Etrue,sigma_star,100,0,0,-0.12584904958457652,-0.12579622427551623,-0.12308980706157185,-0.12308980760187815,0.009084748171788948,0.02
funding_flag,E1b_pooled_huber_Etrue,lnMstar,100,0,0,0.9159986397632628,0.9062311201881912,0.891263675373976,0.8771100539247125,0.6087698075143111,0.02
funding_flag,E1b_pooled_huber_Etrue,sd_omega,100,0,0,-0.029186510740337644,-0.029207548489080675,-0.0294754973567381,-0.029475497366900985,0.002027869576271518,0.01
funding_flag,E1b_pooled_huber_Etrue,tfp_growth,100,0,0,-0.14324513212431256,-0.14322818921530264,-0.14386761643703733,-0.1438676164857814,0.0019881753602489687,0.02
funding_flag,E2_pooled_nls,alpha,100,0,0,0.2364893543245935,0.2365027614451972,0.22277188067590847,0.2227731591292375,0.0006141044711562849,0.02
funding_flag,E2_pooled_nls,beta,100,0,0,0.2581238450698274,0.25810627059198393,0.24452649012397376,0.24446151178150838,0.0006303984558413411,0.05
funding_flag,E2_pooled_nls,a,100,0,0,0.0031363697150135557,0.0031237420043469864,0.006083635979796054,0.006092697270699776,0.0005237389371163248,0.02
funding_flag,E2_pooled_nls,gamma,100,0,0,0.11859521459444483,0.11859462068270465,0.11859424174388516,0.11859655828827281,1.1274364125735126e-05,0.0
funding_flag,E2_pooled_nls,sigma_star,100,0,0,-0.11314611252716336,-0.11314528853525249,-0.11230751110185305,-0.1123009944937488,1.3105026299031763e-05,0.0
funding_flag,E2_pooled_nls,lnMstar,100,0,0,0.9143719443778109,0.9144778298852815,0.9363132222063606,0.9360288666539547,0.004463589756276143,0.38
funding_flag,E2_pooled_nls,sd_omega,100,0,0,-0.03125669850594991,-0.03125669851543886,-0.031191506266927196,-0.031191506203847544,3.998517073000585e-10,0.0
funding_flag,E2_pooled_nls,tfp_growth,100,0,0,-0.12985086283703923,-0.1298508463942405,-0.1311596958313903,-0.1311589615425542,3.5024142813165626e-06,0.0
funding_flag,E3_lab_fe,alpha,100,0,0,0.2325997829333562,0.2326029523361381,0.22586665137512707,0.22584538545644028,0.00024124414873238909,0.01
funding_flag,E3_lab_fe,beta,100,0,0,0.2442471300540969,0.24424201315292327,0.2447995961783358,0.24482015497089404,0.00032361408798742275,0.01
funding_flag,E3_lab_fe,a,100,0,0,-0.0004712486609274763,-0.00047479966791901863,-0.0036892954499668784,-0.003691117319437276,0.00025375414102268845,0.01
funding_flag,E3_lab_fe,gamma,100,0,0,0.11574763187209992,0.1157475795534747,0.11530173765917792,0.11530140098344929,1.7314020426095755e-05,0.0
funding_flag,E3_lab_fe,sigma_star,100,0,0,-0.10986736840693653,-0.10986698015410232,-0.10995990022939517,-0.10995854986327597,1.702025058669676e-05,0.0
funding_flag,E3_lab_fe,lnMstar,100,0,0,0.892823184447125,0.8928524215672327,0.8967226860643656,0.8966614239597244,0.002003664089273105,0.26
funding_flag,E3_lab_fe,sd_omega,100,0,0,-0.029229119881728764,-0.029229093845250208,-0.029960995855681613,-0.029961012868626194,4.048637007370015e-06,0.0
funding_flag,E3_lab_fe,tfp_growth,100,0,0,-0.1271678953561779,-0.1271680932379119,-0.12678720758703121,-0.12678714487658488,6.31828929344852e-06,0.0
funding_flag,E4_mundlak,alpha,100,0,0,0.2316607832734629,0.23166442727137568,0.2281141276164571,0.22811352188395467,0.00018980511499733232,0.01
funding_flag,E4_mundlak,beta,100,0,0,0.25318155885096355,0.25317370932431166,0.25599549980855907,0.2559823026817787,0.00022746919607508076,0.1
funding_flag,E4_mundlak,a,100,0,0,0.002726014293760444,0.002721776294502887,0.00819958199750398,0.008182587278095288,0.00015884764049345357,0.01
funding_flag,E4_mundlak,gamma,100,0,0,0.1158671051875905,0.115867237344287,0.11615786591838867,0.11615845085353813,1.0233231608813842e-05,0.0
funding_flag,E4_mundlak,sigma_star,100,0,0,-0.11139182078845186,-0.11139100919612317,-0.11145948791463717,-0.11145456057008257,1.527763418451844e-05,0.0
funding_flag,E4_mundlak,lnMstar,100,0,0,0.8701187140855444,0.8701536350579526,0.8977124768472193,0.8977797932604485,0.0013773675339754377,0.39
funding_flag,E4_mundlak,sd_omega,100,0,0,-0.029352264533325574,-0.029352279745796392,-0.02966106217835926,-0.029661161661302393,1.1878137936571775e-06,0.0
funding_flag,E4_mundlak,tfp_growth,100,0,0,-0.12695602159218178,-0.1269564376977934,-0.12516536462071784,-0.12516543399530028,6.431991022369521e-06,0.0
funding_flag,E7_iv_path,alpha,100,0,0,0.008777697649093572,0.008777697649093572,0.015001543350994628,0.015001543350994628,0.0,0.0
funding_flag,E7_iv_path,beta,100,0,0,0.01078783350593333,0.01078783350593333,0.01912653031528838,0.01912653031528838,0.0,0.0
funding_flag,E7_iv_path,a,100,0,0,0.0008889810194542607,0.0008889810194542607,0.0005759272293340834,0.0005759272293340834,0.0,0.0
funding_flag,E7_iv_path,gamma,100,0,0,0.00481180652461373,0.00481180652461373,0.008950889980633689,0.008950889980633689,0.0,0.0
funding_flag,E7_iv_path,sigma_star,100,0,0,-0.0029880248073219564,-0.0029880248073219564,-0.009627120888153262,-0.009627120888153262,0.0,0.0
funding_flag,E7_iv_path,lnMstar,100,0,0,1.265999492413017,1.265999492413017,1.2638540143863746,1.2638540143863746,0.0,0.0
funding_flag,E7_iv_path,sd_omega,100,0,0,0.002072931278810517,0.002072931278810517,-0.002183384796039717,-0.002183384796039717,0.0,0.0
funding_flag,E7_iv_path,tfp_growth,100,0,0,-0.005112224044078901,-0.005112224044078901,-0.006913755070531838,-0.006913755070531838,0.0,0.0
predet,E10_foc_system_T,alpha,100,0,0,-0.0009503596695727407,-0.0009503680809234333,-0.0009452087494089545,-0.0009452110816688397,6.933662961561282e-07,0.0
predet,E10_foc_system_T,beta,100,0,0,-0.001311455114281493,-0.0013114491084995521,-0.0017696429731945407,-0.0017696523788737761,4.0981641663551116e-07,0.0
predet,E10_foc_system_T,a,100,0,0,-0.00021920476036840664,-0.00021919461112093974,-0.0007148626824443061,-0.00071488085409116,7.769292073023237e-07,0.0
predet,E10_foc_system_T,gamma,100,0,0,-0.0005676740882497428,-0.000567674873610636,-0.0007381437603086183,-0.0007381460956640828,1.4377985091407197e-07,0.0
predet,E10_foc_system_T,sigma_star,100,0,0,0.0006174435492001707,0.0006174442201632047,0.0007768802703267963,0.0007768785264351541,1.511750893357089e-07,0.0
predet,E10_foc_system_T,lnMstar,100,0,0,-0.027674370106869132,-0.027674527000274205,-0.02389606274072631,-0.023895855645501562,1.1434409068922236e-05,0.0
predet,E10_foc_system_T,sd_omega,100,0,0,0.00023288750823588888,0.0002328886387007223,-0.0024099341477225172,-0.0024099317952159666,1.1118842130342088e-07,0.0
predet,E10_foc_system_T,tfp_growth,100,0,0,0.0016142535937041145,0.0016142550339785498,0.0025918640393449294,0.0025918801585013834,1.9928844804950607e-07,0.0
predet,E1_pooled_huber,alpha,100,0,0,0.06920490023858158,0.06605382310717642,0.07378004980856845,0.0723657535810483,0.20433846517634902,0.02
predet,E1_pooled_huber,beta,100,0,0,0.06657136901584557,0.07036526779182325,0.057459112659226014,0.06582813015167968,0.20237351703050943,0.02
predet,E1_pooled_huber,a,100,0,0,-0.0075486439456502455,-0.003805073704634605,-0.004132287562417514,0.0022986927180574934,0.2227054986337912,0.02
predet,E1_pooled_huber,gamma,100,0,0,0.025514021856346724,0.02592744197490897,0.02631321079843174,0.02667429876854506,0.034494045895599706,0.02
predet,E1_pooled_huber,sigma_star,100,0,0,-0.034646669760079594,-0.03479591035806235,-0.032981586984861755,-0.032981586984861755,0.015387376456983959,0.02
predet,E1_pooled_huber,lnMstar,100,0,0,0.6700709902674911,0.6179558575893044,0.6281641955568804,0.5659499486587296,3.271138794903013,0.02
predet,E1_pooled_huber,sd_omega,100,0,0,-0.04659587269598736,-0.046275747762829396,-0.04742221268415134,-0.047013232067500535,0.03645513393812469,0.02
predet,E1_pooled_huber,tfp_growth,100,0,0,-0.08731090287709317,-0.08720885226996782,-0.08769192960819946,-0.0874792923826764,0.012387649229859167,0.02
predet,E1b_pooled_huber_Etrue,alpha,100,0,0,0.11005767336023588,0.11005767322833472,0.10980803695155067,0.1098080365578196,1.0952829587740354e-08,0.0
predet,E1b_pooled_huber_Etrue,beta,100,0,0,0.11966303500862968,0.11966303564477972,0.1126255323646276,0.11262553290869756,3.1708857539669566e-08,0.0
predet,E1b_pooled_huber_Etrue,a,100,0,0,0.0016624361473577005,0.0016624365157148718,-0.004617265363321188,-0.004617263927456594,1.840496011151771e-08,0.0
predet,E1b_pooled_huber_Etrue,gamma,100,0,0,0.05639970157469245,0.056399701656128565,0.055817254493487525,0.055817254493487525,4.80823919568607e-09,0.0
predet,E1b_pooled_huber_Etrue,sigma_star,100,0,0,-0.05745061796743151,-0.0574506180810458,-0.05695247183253771,-0.05695247182132568,5.721804141600728e-09,0.0
predet,E1b_pooled_huber_Etrue,lnMstar,100,0,0,0.649326085404682,0.6493260793876814,0.6282064282406357,0.6282064282406357,2.310342210876115e-07,0.0
predet,E1b_pooled_huber_Etrue,sd_omega,100,0,0,-0.0074333029195929375,-0.007433302918110892,-0.009199695511676723,-0.009199695511676723,2.977357527189639e-10,0.0
predet,E1b_pooled_huber_Etrue,tfp_growth,100,0,0,-0.061358519813990896,-0.06135851986019394,-0.06127587526404436,-0.06127587526404436,4.065471709280288e-09,0.0
predet,E2_pooled_nls,alpha,100,0,0,0.03581662298247662,0.03581992683409114,0.038202548044913576,0.03818967164299941,0.00010938039888946927,0.01
predet,E2_pooled_nls,beta,100,0,0,0.042519781170858605,0.04251385252677761,0.03568091390375072,0.03561213230470803,0.00017690290396749075,0.07
predet,E2_pooled_nls,a,100,0,0,0.0024367044662312394,0.002431018064632742,-0.0019922805194438342,-0.002009668833964806,0.00018299614232780703,0.13
predet,E2_pooled_nls,gamma,100,0,0,0.018268482300506424,0.018267853316318635,0.018469089185207815,0.01846850828167633,2.9375420166594113e-05,0.0
predet,E2_pooled_nls,sigma_star,100,0,0,-0.020606341137687625,-0.020605675532417753,-0.020666615098547447,-0.02066072806066538,2.982297979625681e-05,0.0
predet,E2_pooled_nls,lnMstar,100,0,0,0.3485310179576932,0.34860090304696584,0.33481746623210107,0.33470747488782493,0.001872942011615919,0.74
predet,E2_pooled_nls,sd_omega,100,0,0,-0.006664525330979912,-0.006664536900090157,-0.008238969345256697,-0.008239072915444623,1.2806195202885728e-06,0.0
predet,E2_pooled_nls,tfp_growth,100,0,0,-0.018626927003806887,-0.01862685796975034,-0.018821679351635714,-0.018822613143352124,3.1614231953136507e-06,0.0
predet,E3_lab_fe,alpha,100,0,0,0.010176398173758101,0.010175348560171932,0.009074844699556023,0.009094403963222364,6.863039519983127e-05,0.0
predet,E3_lab_fe,beta,100,0,0,0.014176243841019755,0.01417862931739986,0.00569968543820859,0.005737844156394445,0.00010747679660472187,0.01
predet,E3_lab_fe,a,100,0,0,0.0006676824344115517,0.0006700207014315962,-0.004282840543856303,-0.004292757444587847,0.00012238752188487023,0.01
predet,E3_lab_fe,gamma,100,0,0,0.003671113447612474,0.0036713418007574506,0.0037216961760079686,0.0037222635846137914,9.408824107021152e-06,0.0
predet,E3_lab_fe,sigma_star,100,0,0,-0.0064898270184145625,-0.0064901865115380535,-0.0049783223807362,-0.004975745658697017,1.2918683397145081e-05,0.0
predet,E3_lab_fe,lnMstar,100,0,0,0.15419090062506208,0.15417192856721162,0.18381656122880474,0.18368295024637082,0.0011017089057849816,0.59
predet,E3_lab_fe,sd_omega,100,0,0,-0.0015293229434332574,-0.0015293215243896321,-0.004049931185286432,-0.004049779613175042,8.985741455913576e-07,0.0
predet,E3_lab_fe,tfp_growth,100,0,0,-0.002739467429041757,-0.0027394611689020255,-0.002319477047535337,-0.0023194054401812075,2.030231667754512e-06,0.0
predet,E4_mundlak,alpha,100,0,0,0.012566582107557846,0.012566419322262849,0.014622190713616035,0.014666725204162429,0.00011490502478389564,0.02
predet,E4_mundlak,beta,100,0,0,0.015351112901225315,0.015351966076377727,0.007947271169150366,0.007947931927289098,0.00016252274974315473,0.14
predet,E4_mundlak,a,100,0,0,0.000520213992670695,0.0005211768297561891,-0.006773489479411754,-0.0068082736125449905,0.0001722915760082877,0.16
predet,E4_mundlak,gamma,100,0,0,0.00565829678956272,0.005658388005352697,0.005466616313743913,0.005465440608594038,1.6304056150218127e-05,0.0
predet,E4_mundlak,sigma_star,100,0,0,-0.007461439665413044,-0.007461641736761827,-0.006855660717674739,-0.006858974794305861,2.651797651131993e-05,0.0
predet,E4_mundlak,lnMstar,100,0,0,0.17230910663412366,0.17228773301532085,0.17273774143786036,0.17288516901139928,0.002125158527567006,0.8
predet,E4_mundlak,sd_omega,100,0,0,-0.0023514274344906116,-0.0023513354955413315,-0.004846689673943444,-0.004845946024316317,1.3727665686968926e-06,0.0
predet,E4_mundlak,tfp_growth,100,0,0,-0.0050074215552292165,-0.005007406422920275,-0.00516755947230578,-0.005167096389953579,2.731718636184155e-06,0.0
predet,E5_labgen_fe,alpha,100,0,0,-0.0022061438425074855,-0.0022065976500211023,-0.003913468843517454,-0.003914632409341062,2.106193873524509e-05,0.0
predet,E5_labgen_fe,beta,100,0,0,0.007309189426848345,0.007309869911198332,0.0068146552977072505,0.006814215767972864,3.249866400184542e-05,0.0
predet,E5_labgen_fe,a,100,0,0,0.006181250127093367,0.006182035773985964,0.006230234219700759,0.006233931798817427,3.7922060329986795e-05,0.0
predet,E5_labgen_fe,gamma,100,0,0,0.0006685602553604003,0.0006686130340073396,0.000519290605406772,0.0005181606167135172,3.3440892068803407e-06,0.0
predet,E5_labgen_fe,sigma_star,100,0,0,-0.0013708720915045047,-0.001370933215238649,-0.0008699225469828709,-0.0008698065981358472,3.2495540014387814e-06,0.0
predet,E5_labgen_fe,lnMstar,100,0,0,-0.07388807428904633,-0.07389760747319561,-0.08762862104059166,-0.08765155339232722,0.0004962847116085634,0.23
predet,E5_labgen_fe,sd_omega,100,0,0,3.5720570576228128e-06,3.5686377231336497e-06,-0.0024181116811369807,-0.0024181227869348315,2.484660233115221e-07,0.0
predet,E5_labgen_fe,tfp_growth,100,0,0,0.0009590272943209452,0.0009590250497759659,0.002078195609465705,0.002078191197850715,3.4642782781313386e-07,0.0
predet,E6_acf,alpha,100,0,0,0.01940728058014907,0.019407306153559165,0.007923614270935742,0.007923572543526242,2.9674585935168807e-06,0.0
predet,E6_acf,beta,100,0,0,0.02206608168577078,0.022065981600399805,-0.014008165026034525,-0.01400811528706139,1.0788735722189191e-05,0.0
predet,E6_acf,a,100,0,0,-0.0069561333899015865,-0.006956211304868086,-0.013682842058344108,-0.013682791505711583,8.501786102121933e-06,0.0
predet,E6_acf,gamma,100,0,0,-0.0012708963961370258,-0.001270906554388613,-0.0017729936791250067,-0.0017729941761043533,1.0638872816326472e-06,0.0
predet,E6_acf,sigma_star,100,0,0,-0.010633546183760627,-0.01063352638595755,-0.0038577085687711565,-0.0038577038550511866,2.072915508466444e-06,0.0
predet,E6_acf,lnMstar,100,0,0,0.17624789293350127,0.17624937426219897,0.3211151761585511,0.3211155014118645,0.0001531510504850786,0.01
predet,E6_acf,sd_omega,100,0,0,0.0006953877182044236,0.0006953866502866202,-0.0016220765255496455,-0.001622075580112639,1.1759271201228216e-07,0.0
predet,E6_acf,tfp_growth,100,0,0,0.0024313113629354337,0.0024313115663151873,0.0029110617251401766,0.0029110618913328473,1.6076107139939566e-08,0.0
predet,E6b_acf_lagonly,alpha,100,0,0,0.022312794043544866,0.022312694169235033,0.009547679027739092,0.009547701508755668,8.989992024033278e-06,0.0
predet,E6b_acf_lagonly,beta,100,0,0,0.021535635170343195,0.021535798472650133,-0.0275849023293136,-0.027584894940383464,1.7592819574197005e-05,0.0
predet,E6b_acf_lagonly,a,100,0,0,-0.009895415564653622,-0.009895235615295688,-0.02798090596330552,-0.027980934194940965,1.7621044345217385e-05,0.0
predet,E6b_acf_lagonly,gamma,100,0,0,-0.0018509975874681655,-0.001850989302428315,-0.002152855355331912,-0.0021528551973451493,8.918279238157023e-07,0.0
predet,E6b_acf_lagonly,sigma_star,100,0,0,-0.01119673518052585,-0.011196752344486825,-0.004529156187080052,-0.004530310608741317,2.307223181841067e-06,0.0
predet,E6b_acf_lagonly,lnMstar,100,0,0,0.21156742106717707,0.21156536480961727,0.39010631846374944,0.3901059591449372,0.00019830494927486342,0.01
predet,E6b_acf_lagonly,sd_omega,100,0,0,0.0010494082072581735,0.001049407259566351,-0.0018858666733129609,-0.0018858666764384469,3.917644114670438e-08,0.0
predet,E6b_acf_lagonly,tfp_growth,100,0,0,0.002960678602771222,0.0029606784758996587,0.003127909157900538,0.003127909075159946,6.794411114285914e-08,0.0
predet,E7_iv_path,alpha,100,0,0,-0.01064338982379935,-0.01064338982379935,-0.0006381972535995928,-0.0006381972535995928,0.0,0.0
predet,E7_iv_path,beta,100,0,0,-0.011723652463590816,-0.011723652463590816,-0.0015382073238009164,-0.0015382073238009164,0.0,0.0
predet,E7_iv_path,a,100,0,0,-0.000257579560869492,-0.000257579560869492,-0.00021175879123452868,-0.00021175879123452868,0.0,0.0
predet,E7_iv_path,gamma,100,0,0,-0.005589685401499473,-0.005589685401499473,-0.0008356041102175055,-0.0008356041102175055,0.0,0.0
predet,E7_iv_path,sigma_star,100,0,0,0.017522964053089125,0.017522964053089125,0.0009325295802770639,0.0009325295802770639,0.0,0.0
predet,E7_iv_path,lnMstar,100,0,0,1.2773021913978218,1.2773021913978218,1.2699851638522754,1.2699851638522754,0.0,0.0
predet,E7_iv_path,sd_omega,100,0,0,0.013225175929517087,0.013225175929517087,0.004289055892403165,0.004289055892403165,0.0,0.0
predet,E7_iv_path,tfp_growth,100,0,0,0.007556197061010018,0.007556197061010018,0.0004898834822161802,0.0004898834822161802,0.0,0.0
predet,E8_heckman,alpha,100,0,0,0.03581645211406698,0.03581915416722823,0.03819228828147975,0.038185919178885225,0.00010906656335979426,0.02
predet,E8_heckman,beta,100,0,0,0.042517816285828215,0.04251575515114868,0.03561284100759088,0.03569967630492121,0.000185728538261265,0.11
predet,E8_heckman,a,100,0,0,0.0024356406182027127,0.0024325505504307647,-0.0020626072167848064,-0.0020313303467845434,0.0001824706122430797,0.16
predet,E8_heckman,gamma,100,0,0,0.018268155562039243,0.018267941744638957,0.018468796037017676,0.018469294285220678,3.13643718737322e-05,0.0
predet,E8_heckman,sigma_star,100,0,0,-0.020605794721151607,-0.0206059606590407,-0.020659910922765867,-0.020663747956067957,2.982297979625681e-05,0.0
predet,E8_heckman,lnMstar,100,0,0,0.34852291577139516,0.34857110488427634,0.33510354267094855,0.3348155266994761,0.0018675651138289062,0.76
predet,E8_heckman,sd_omega,100,0,0,-0.006664547673126939,-0.0066645539056015,-0.008239036161299715,-0.00823899791839433,7.42909464085395e-07,0.0
predet,E8_heckman,tfp_growth,100,0,0,-0.018626894882341444,-0.01862685525017695,-0.01882160871994068,-0.018822622201158032,3.1521824050140257e-06,0.0
predet,E9_foc_system,alpha,100,0,0,-0.0027133748207798193,-0.0027133879117871317,-0.0026496464621011684,-0.0026496638531648964,1.5007736350325374e-06,0.0
predet,E9_foc_system,beta,100,0,0,-0.005750958317022539,-0.005750953295065788,-0.005447544666209697,-0.005447535860363839,5.281709644089361e-07,0.0
predet,E9_foc_system,a,100,0,0,-0.002010531444046197,-0.0020105185827814513,-0.0015239322236986763,-0.0015239291427482926,9.645955889592273e-07,0.0
predet,E9_foc_system,gamma,100,0,0,-0.002088833304912119,-0.002088835444797457,-0.0021287787172850348,-0.0021287825465765298,4.2083469378728644e-07,0.0
predet,E9_foc_system,sigma_star,100,0,0,0.0023094714903456135,0.0023094737373246244,0.002320266594668108,0.0023202336507334165,4.5137416682106135e-07,0.0
predet,E9_foc_system,lnMstar,100,0,0,1.2471378175950105,1.247137684927204,1.2436855851926603,1.2436854044679588,5.0476747581740256e-06,0.0
predet,E9_foc_system,sd_omega,100,0,0,0.001034909484702446,0.0010349111572704977,-0.001346152172538695,-0.001346150253108469,3.287125211470787e-07,0.0
predet,E9_foc_system,tfp_growth,100,0,0,0.003352672537528273,0.0033526744969060336,0.003925597031260691,0.003925624428492258,4.3961128312619557e-07,0.0
predet_me,E10_foc_system_T,alpha,100,0,0,-0.0007052343456854948,-0.0007052364235748087,-0.0006083048187898732,-0.0006082587644452575,2.930492284947128e-07,0.0
predet_me,E10_foc_system_T,beta,100,0,0,-0.006507109962750633,-0.0065070993915617836,-0.006784883778930356,-0.006784877195226108,6.741739612126096e-07,0.0
predet_me,E10_foc_system_T,a,100,0,0,-0.003989649837126519,-0.003989640911697049,-0.004152350479536271,-0.00415233687558253,2.8411946739748117e-07,0.0
predet_me,E10_foc_system_T,gamma,100,0,0,-0.0017514173454222374,-0.0017514153301059648,-0.0018095241238316878,-0.0018095301002988007,2.268382906234212e-07,0.0
predet_me,E10_foc_system_T,sigma_star,100,0,0,0.001966759344849612,0.0019667570241275866,0.0020078290833777657,0.002007823480653259,2.5116388713275484e-07,0.0
predet_me,E10_foc_system_T,lnMstar,100,0,0,-0.00958081107609106,-0.009580969619948641,-0.007881199421395424,-0.007881430559462554,6.4149051430817394e-06,0.0
predet_me,E10_foc_system_T,sd_omega,100,0,0,-0.0011961565960961398,-0.001196156680443405,-0.0006952230446036628,-0.0006952233981654815,5.96689989917909e-08,0.0
predet_me,E10_foc_system_T,tfp_growth,100,0,0,0.0027136553553891874,0.0027136534296744214,0.0028140883814707918,0.0028141061337164514,2.3279678593168818e-07,0.0
