scenario,estimator,param,truth,bias_v1,bias_v2,median_bias_v1,median_bias_v2,rmse_v1,rmse_v2,mae_v1,mae_v2,diff_bias,diff_rmse
exog_sel,E8_heckman,sd_omega,0.25,-0.0114825803906507,-0.011485320147801742,-0.0129312856250434,-0.01293151281166191,0.0215301311807067,0.021530065297539838,0.0160365268093935,0.016036556200924645,-2.739757151041383e-06,-6.588316686303997e-08
exog_sel,E8_heckman,tfp_growth,0.15,0.0059696312831825,0.005974048295939449,0.0069749776732966,0.006975134566297586,0.0175414985199839,0.017547152963184626,0.0121356870717025,0.012135644994937411,4.417012756949626e-06,5.6544432007268886e-06
exog_sel,E9_foc_system,alpha,0.3478,-0.0042380045455612,-0.004237903997419317,-0.0044731917548724,-0.004473156314637794,0.0055604076730668,0.005560341689703009,0.004587216836037,0.00458722699171174,1.005481418828516e-07,-6.598336379105146e-08
exog_sel,E9_foc_system,beta,0.3658,-0.0080376817927799,-0.00803761367843101,-0.0081947868852171,-0.008194654957300845,0.0092814976112475,0.009281436871111149,0.0081947868852171,0.008194654957300845,6.811434889036905e-08,-6.074013635115616e-08
exog_sel,E9_foc_system,a,0.5126121076233184,-0.0024961427441498,-0.0024961681493027243,-0.0023944309116275,-0.0023944541688944443,0.0046690526340324,0.004669069494717488,0.0030778457451366,0.0030778480878980163,-2.5405152924082297e-08,1.6860685087688454e-08
exog_sel,E9_foc_system,gamma,0.17828649103139016,-0.0030382161216209,-0.003038173635753065,-0.0030638653672387,-0.0030638747819177192,0.0034010689234587,0.0034010319091746536,0.0030638653672387,0.0030638747819177192,4.2485867834691354e-08,-3.701428404620857e-08
exog_sel,E9_foc_system,sigma_star,0.7370283018867925,0.0033531495937829,0.003353103375663845,0.0033736363867443,0.0033736027531712787,0.0037546771191326,0.003754636664742667,0.0033736363867443,0.0033736027531712787,-4.6218119055009554e-08,-4.045438993299441e-08
exog_sel,E9_foc_system,lnMstar,2.8979598554678856,1.2443265210444892,1.2443257622601311,1.2407720548829837,1.2407721124959519,1.2453309753453747,1.2453302158067818,1.2407720548829837,1.2407721124959519,-7.587843580125764e-07,-7.595385929093368e-07
exog_sel,E9_foc_system,sd_omega,0.25,-0.0101956806436788,-0.010195678913373394,-0.0118644812506094,-0.011864472528590062,0.0209149815888913,0.02091498107193148,0.0153479105833552,0.015347892507260638,1.7303054059003564e-09,-5.169598187027002e-10
exog_sel,E9_foc_system,tfp_growth,0.15,0.0058908452316846,0.005890796319710119,0.005557870448077,0.005557690207426191,0.0117219238391536,0.01172189936564912,0.007699280870473,0.007699297065723837,-4.891197448106399e-08,-2.4473504479927133e-08
exog_sel,E10_foc_system_T,alpha,0.3478,-0.0020835958148924,-0.0020835679289017525,-0.0021460859812219,-0.0021460839846122737,0.0038288814741215,0.0038288621715829698,0.002758675898533,0.0027586051678589463,2.7885990647267406e-08,-1.9302538530226176e-08
exog_sel,E10_foc_system_T,beta,0.3658,-0.0032431079258684,-0.003243071472457262,-0.0033311695599909,-0.0033311815458552108,0.0053129004602652,0.005312878052389234,0.0039344920243472,0.003934408628523872,3.6453411138195196e-08,-2.2407875966204416e-08
exog_sel,E10_foc_system_T,a,0.5126121076233184,-0.0007302998959169,-0.0007302949572113395,-0.0008431194516217,-0.0008430771775104762,0.0034955806331177,0.003495575450497263,0.0022395934648851,0.0022396263135761596,4.938705560502722e-09,-5.182620436972041e-09
exog_sel,E10_foc_system_T,gamma,0.17828649103139016,-0.001326553969562,-0.0013265379572448422,-0.0013504258712609,-0.0013503806414869451,0.0019323082798778,0.0019322970842134673,0.0014164407989966,0.001416442079148414,1.6012317157745523e-08,-1.1195664332674243e-08
exog_sel,E10_foc_system_T,sigma_star,0.7370283018867925,0.001452851486248,0.0014528339411038027,0.0014631633535964,0.0014631485117788667,0.0021228341670865,0.002122821900542117,0.0015535345583563,0.001553535776501802,-1.7545144197304158e-08,-1.2266544383108396e-08
exog_sel,E10_foc_system_T,lnMstar,2.8979598554678856,-0.0322484041031062,-0.032248330656834086,-0.0311505039403603,-0.031150072399136253,0.0549088428732077,0.05490875745540418,0.0379535077836457,0.03795215334862578,7.344627211275379e-08,-8.54178035178399e-08
exog_sel,E10_foc_system_T,sd_omega,0.25,-0.010259041400424,-0.010259040444027088,-0.0113305626440022,-0.011330562741375741,0.0210091773920997,0.02100917709593781,0.015770835914984,0.015770827850105515,9.563969113196569e-10,-2.9616189015091443e-10
exog_sel,E10_foc_system_T,tfp_growth,0.15,0.0038093882727901,0.0038093704245494233,0.0036715870855156,0.003671553771276592,0.0107390178350851,0.010739011727249802,0.0072096883936935,0.007209755165641915,-1.7848240676642674e-08,-6.107835298294062e-09
predet_sel,E1_pooled_huber,alpha,0.3478,0.1048155291306561,0.1031455887581424,0.101941433150307,0.1003507324476895,0.1357876987664517,0.13478198055514987,0.1038223530349223,0.10194143365168484,-0.0016699403725136952,-0.001005718211301826
predet_sel,E1_pooled_huber,beta,0.3658,0.0550072644287333,0.058625975165037036,0.0544870962699766,0.057582709766267726,0.1552165004615553,0.15665321386582684,0.1061099664689906,0.10670692694554237,0.0036187107363037374,0.001436713404271539
predet_sel,E1_pooled_huber,a,0.5126121076233184,-0.0396384374911624,-0.03644247730216424,-0.0350250088904517,-0.03261947265922471,0.1319102435553249,0.1305119221001531,0.0873070443649552,0.08810468502940572,0.003195960188998162,-0.001398321455171797
predet_sel,E1_pooled_huber,gamma,0.17828649103139016,0.0262703391185128,0.026878667944779062,0.0331130436595932,0.033316776020565986,0.0419937232460185,0.041688258329365326,0.0353569067422267,0.03541207878478882,0.000608328826266262,-0.0003054649166531753
predet_sel,E1_pooled_huber,sigma_star,0.7370283018867925,-0.0401668082944943,-0.04064458058961474,-0.0407190059819927,-0.0409329597785833,0.046628633735027,0.046990879983062395,0.0408746754200629,0.04096442512105991,-0.00047777229512043634,0.0003622462480353944
predet_sel,E1_pooled_huber,lnMstar,2.8979598554678856,0.922005156966634,0.8847971885008454,0.951279899721024,0.9363937755105596,1.7471514314656846,1.7417312106619465,1.1715768196458671,1.1815980319071016,-0.037207968465788555,-0.005420220803738163
predet_sel,E1_pooled_huber,sd_omega,0.25,-0.0491253373584249,-0.04885093048653953,-0.0482953536607148,-0.048237669418355736,0.0563445372023232,0.055887272653969006,0.0482953536607148,0.048237669418355736,0.00027440687188536733,-0.0004572645483541943
predet_sel,E1_pooled_huber,tfp_growth,0.15,-0.0885658318747497,-0.08849073489650766,-0.0884122381214526,-0.08836768936261233,0.0891319782138013,0.08904814424018086,0.0884122381214526,0.08836768936261233,7.509697824203965e-05,-8.383397362043965e-05
predet_sel,E1b_pooled_huber_Etrue,alpha,0.3478,0.1301939395995209,0.1295214103985005,0.125307063307422,0.12471266959894478,0.1365041045251243,0.13557491635195135,0.125307063307422,0.12471266959894478,-0.0006725292010203998,-0.0009291881731729457
predet_sel,E1b_pooled_huber_Etrue,beta,0.3658,0.1202986397737265,0.12114136300403341,0.1164081401753408,0.1172740041178641,0.1349435523995445,0.13598958384884582,0.1164081401753408,0.1172740041178641,0.000842723230306916,0.0010460314493013212
predet_sel,E1b_pooled_huber_Etrue,a,0.5126121076233184,-0.0093848164671558,-0.008674120190938215,-0.0080689356636692,-0.007747378675145189,0.0471732526716521,0.04690770795356552,0.0283465824941948,0.028040322247458005,0.0007106962762175855,-0.00026554471808658275
predet_sel,E1b_pooled_huber_Etrue,gamma,0.17828649103139016,0.0605730941770695,0.060620829379474266,0.0605666098212447,0.06058741526236945,0.0613220040173869,0.061383400916686696,0.0605666098212447,0.06058741526236945,4.77352024047667e-05,6.139689929979958e-05
predet_sel,E1b_pooled_huber_Etrue,sigma_star,0.7370283018867925,-0.0621293552414311,-0.06216505281421913,-0.0618152425044989,-0.06181524251614967,0.0629475523618489,0.06299814073330902,0.0618152425044989,0.06181524251614967,-3.5697572788026544e-05,5.0588371460116854e-05
predet_sel,E1b_pooled_huber_Etrue,lnMstar,2.8979598554678856,0.642507126466366,0.6319026359582058,0.6296549127174869,0.6245357427308944,1.0412992677446782,1.0303471151703083,0.6912473545182889,0.691247342695817,-0.010604490508160147,-0.010952152574369878
predet_sel,E1b_pooled_huber_Etrue,sd_omega,0.25,-0.0110539430494498,-0.011042544446292334,-0.0107127110224758,-0.010712711100165473,0.0206815558354751,0.020668011663347294,0.0146167579786005,0.01461675793900541,1.139860315746595e-05,-1.3544172127805815e-05
predet_sel,E1b_pooled_huber_Etrue,tfp_growth,0.15,-0.0659603882417208,-0.06597619917078124,-0.0664729928888683,-0.06647299288886838,0.0666737336325268,0.0666916230581952,0.0664729928888683,0.06647299288886838,-1.58109290604308e-05,1.788942566841034e-05
predet_sel,E2_pooled_nls,alpha,0.3478,0.0322399678723224,0.03224028830779232,0.0285743406115336,0.028568226332126884,0.053272240894929,0.053274906969949264,0.0344064159866768,0.034388775112143444,3.2043546991517013e-07,2.6660750202661676e-06
predet_sel,E2_pooled_nls,beta,0.3658,0.0219045078181854,0.021905488257545933,0.0126421210326095,0.012648685366513035,0.0661488646489737,0.06615158968252974,0.0383479603085934,0.03840855363498613,9.804393605317152e-07,2.7250335560419225e-06
predet_sel,E2_pooled_nls,a,0.5126121076233184,-0.0092891877636397,-0.00928882129648008,-0.0106347066825822,-0.01061265117287663,0.0635970174985592,0.06360105521962896,0.0422369202480799,0.042275839237258916,3.664671596199237e-07,4.03772106975786e-06
predet_sel,E2_pooled_nls,gamma,0.17828649103139016,0.0105166224235109,0.010516539818172186,0.0107146307514379,0.010712428214979197,0.0135130146870862,0.013512772014263905,0.010838446789954,0.01084035286967916,-8.260533871339015e-08,-2.4267282229539777e-07
predet_sel,E2_pooled_nls,sigma_star,0.7370283018867925,-0.0142776057722637,-0.014277954453947441,-0.0131842262237377,-0.013183768466111967,0.0174456226388033,0.01744572370973167,0.0132405380009461,0.013241313900297869,-3.4868168374141417e-07,1.0107092836969533e-07
predet_sel,E2_pooled_nls,lnMstar,2.8979598554678856,0.3949205311889047,0.3949179169050416,0.3932868446965447,0.3929069698348291,1.0089852027852353,1.0090169900493655,0.648492553422028,0.6483550164080618,-2.6142838631115772e-06,3.1787264130223036e-05
predet_sel,E2_pooled_nls,sd_omega,0.25,-0.0162896729030077,-0.01628968865092266,-0.0166898087221071,-0.016689691833664158,0.0244625813211064,0.024462590284072147,0.0180488264500584,0.018048853945794988,-1.574791495817518e-08,8.962965748066098e-09
predet_sel,E2_pooled_nls,tfp_growth,0.15,-0.0080081979741343,-0.008008107311259177,-0.0080807681632382,-0.008081115671064412,0.0141932297279286,0.014193152833957964,0.0099944631096651,0.009994045391529968,9.066287512231319e-08,-7.689397063526116e-08
predet_sel,E3_lab_fe,alpha,0.3478,0.0115938469273408,0.011595237503221754,0.0065156497043019,0.00652994201883389,0.0498199110820687,0.049822934300177396,0.0368078493268847,0.03680973734356224,1.3905758809544533e-06,3.0232181086956023e-06
predet_sel,E3_lab_fe,beta,0.3658,-0.0006726911039331,-0.0006719230493020326,-0.0149543931184679,-0.014948845893099222,0.0766560862870369,0.07666122360174928,0.0601438846063511,0.060143573574517245,7.680546310674143e-07,5.137314712369556e-06
predet_sel,E3_lab_fe,a,0.5126121076233184,-0.0118421120331229,-0.011843013829433438,-0.0181413696487877,-0.01814357975387268,0.0829638672124118,0.08296909330325451,0.0699686385686448,0.0700223802645549,-9.017963105376753e-07,5.2260908427193e-06
predet_sel,E3_lab_fe,gamma,0.17828649103139016,-0.0021828359741232,-0.0021829368682340666,-0.0017133984124933,-0.0017141201645376747,0.0078232769078507,0.007823567349375884,0.0050336458739699,0.005033462886411655,-1.0089411086678171e-07,2.9044152518448163e-07
predet_sel,E3_lab_fe,sigma_star,0.7370283018867925,-0.0028152328752059,-0.0028157993472452303,-0.0003801448942327,-0.00037976449450433103,0.0104217585814592,0.01042243687587511,0.0052186560240949,0.005227279935502316,-5.664720393303881e-07,6.782944159105381e-07
predet_sel,E3_lab_fe,lnMstar,2.8979598554678856,0.1976841983546199,0.19769566628501656,0.1956042038070879,0.19559782955438276,1.080905611235779,1.0809659195214025,0.8157847700588756,0.8158396614235706,1.1467930396663606e-05,6.030828562342272e-05
predet_sel,E3_lab_fe,sd_omega,0.25,-0.0127996361806127,-0.012799594214795212,-0.0131347979814503,-0.013134729389649949,0.0228785841707388,0.022878560467970568,0.0161053263520809,0.016105321779908477,4.1965817487721324e-08,-2.3702768230798865e-08
predet_sel,E3_lab_fe,tfp_growth,0.15,0.0066345767397267,0.006634691845497455,0.0062071457414314,0.006207152656609455,0.0124186423216917,0.012418691993241856,0.0084030398894154,0.008402947999630261,1.1510577075518613e-07,4.967155015599134e-08
predet_sel,E4_mundlak,alpha,0.3478,0.0116729802592548,0.011674048528616612,0.0083311602700466,0.00834421141662045,0.0372824992555434,0.03728483447258105,0.0228632511582512,0.02291686334348378,1.0682693618122713e-06,2.335217037643944e-06
predet_sel,E4_mundlak,beta,0.3658,-0.0025938196802423,-0.002593830795284654,-0.0060845280269135,-0.0061180300410974275,0.0545565866719087,0.054559664056542,0.0359985009032317,0.03599753796923258,-1.1115042354396809e-08,3.0773846333015387e-06
predet_sel,E4_mundlak,a,0.5126121076233184,-0.0115974958947537,-0.011598421095740647,-0.0092403529510919,-0.009266991588345264,0.0601357491688328,0.060139446350546986,0.0401909536302832,0.04008611985298943,-9.252009869481492e-07,3.697181714189257e-06
predet_sel,E4_mundlak,gamma,0.17828649103139016,-0.000195263943232,-0.00019530894528447737,0.0002303537893242,0.00022255802119389156,0.0060909742404471,0.0060912773419030935,0.0039317668827946,0.003932719252160752,-4.500205247735963e-08,3.0310145599388855e-07
predet_sel,E4_mundlak,sigma_star,0.7370283018867925,-0.0023791701241753,-0.0023794504522480654,-0.001223629476345,-0.0012254065642255396,0.007924122540546,0.007924432448216317,0.0040037288502934,0.004008174275906995,-2.803280727652069e-07,3.099076703160647e-07
predet_sel,E4_mundlak,lnMstar,2.8979598554678856,0.2151436342419505,0.21516322975431557,0.2141425941207395,0.2148003886840819,0.843053260476242,0.843096396391351,0.6090769768403006,0.6092479426721402,1.959551236507817e-05,4.3135915109071554e-05
predet_sel,E4_mundlak,sd_omega,0.25,-0.0135306215339239,-0.01353064846826708,-0.0136587760463587,-0.013658773561851648,0.0231554048830335,0.02315542280462633,0.0166660428264264,0.016666067341871496,-2.6934343181142517e-08,1.792159282781869e-08
predet_sel,E4_mundlak,tfp_growth,0.15,0.0041150118780242,0.0041150696634138124,0.0036973725517978,0.0036972315467743017,0.011323913644985,0.011324001353918579,0.0077693055887099,0.007769430353817261,5.778538961220825e-08,8.770893357781806e-08
predet_sel,E5_labgen_fe,alpha,0.3478,0.0010526183349733,0.0010531105225516034,0.0002725564001917,0.0002688131382058978,0.0171455113511674,0.017146859773983187,0.0109610994542345,0.010954933520468751,4.921875783035247e-07,1.3484228157875644e-06
predet_sel,E5_labgen_fe,beta,0.3658,-0.0014079368270928,-0.0014082078318141539,-0.0057642330081949,-0.0057629339614444774,0.0294738654687793,0.02947629480463658,0.0189921847903307,0.018992351652758116,-2.710047213537719e-07,2.429335857281195e-06
predet_sel,E5_labgen_fe,a,0.5126121076233184,-0.0022704314719201,-0.0022710631185354655,-0.0050151706865798,-0.0050156798126752555,0.0319127328043839,0.031915345297905455,0.0202839523659513,0.020288749015716145,-6.316466153654873e-07,2.612493521556014e-06
predet_sel,E5_labgen_fe,gamma,0.17828649103139016,-0.0007882366459642,-0.000788291740692672,-0.0007564593703397,-0.0007560940523908127,0.0030197134069868,0.0030198952488801533,0.0019538857410367,0.0019538181501242563,-5.509472847202695e-08,1.818418933533482e-07
predet_sel,E5_labgen_fe,sigma_star,0.7370283018867925,0.0001163596144942,0.00011630231649002037,0.0007174778113003,0.0007198113589366728,0.0038174750744502,0.003817741462831522,0.0025879034563334,0.0025879781619477793,-5.7298004179631365e-08,2.6638838132196294e-07
predet_sel,E5_labgen_fe,lnMstar,2.8979598554678856,0.0375142812858176,0.03752223106916712,0.0381336540266672,0.03810517171980354,0.4153303176139251,0.4153602160132542,0.2747492660589219,0.2748289833216009,7.949783349517348e-06,2.989839932909799e-05
predet_sel,E5_labgen_fe,sd_omega,0.25,-0.0126133411384321,-0.012613331597955168,-0.0127943600418936,-0.012794337681874171,0.0226648964603279,0.022664887879328948,0.0159447982895609,0.015944795963378597,9.540476931038655e-09,-8.580998953067187e-09
predet_sel,E5_labgen_fe,tfp_growth,0.15,0.0055639023731001,0.005563926122294846,0.0052789545177169,0.0052789944578472275,0.0114087387358853,0.011408750182807676,0.0073512719041679,0.00735125478283373,2.3749194746208735e-08,1.1446922375257795e-08
predet_sel,E6_acf,alpha,0.3478,0.0343175226127922,0.03431735837443443,0.0008062882108576,0.0008091982304064549,0.1276796942044369,0.1276796087223544,0.0813384959369731,0.08133857346011095,-1.6423835777490403e-07,-8.548208249581357e-08
predet_sel,E6_acf,beta,0.3658,0.0396567482427696,0.039657016521312476,-0.0322442351631998,-0.03224427406944402,0.2090198038967206,0.20901976845714373,0.1305226912469579,0.13052268992011903,2.682785428739787e-07,-3.543957685647747e-08
predet_sel,E6_acf,a,0.5126121076233184,-0.0150178757656908,-0.015017573208729469,-0.0247945498807286,-0.02479457096401025,0.1757065981175249,0.17570656026129583,0.1596999368291323,0.15969997917826592,3.0255696133185683e-07,-3.785622906815611e-08
predet_sel,E6_acf,gamma,0.17828649103139016,-0.0082319484943121,-0.008231914684882505,-0.007430802826895,-0.0074308055672518,0.0178531651265191,0.017853145255046398,0.0115881807987936,0.011588306711456053,3.38094295945085e-08,-1.9871472703436588e-08
predet_sel,E6_acf,sigma_star,0.7370283018867925,-0.0180298171418234,-0.018029847466036263,-0.0069040787413852,-0.006904068323805412,0.0367754288187427,0.03677540841822724,0.0126204692426244,0.012620469174335291,-3.0324212862975486e-08,-2.0400515457486e-08
predet_sel,E6_acf,lnMstar,2.8979598554678856,0.1541628452253776,0.15415931234598415,0.0485347767648216,0.048534722325584534,1.9402154870395452,1.940216622957027,1.699477646884179,1.699477073400331,-3.5328793934474856e-06,1.1359174818537099e-06
predet_sel,E6_acf,sd_omega,0.25,-0.0101948529340603,-0.010194854078267139,-0.0100581304726755,-0.010058130505520096,0.0219516478730926,0.02195165172360519,0.0147323533434743,0.014732353238932364,-1.1442068386519066e-09,3.850512589331778e-09
predet_sel,E6_acf,tfp_growth,0.15,0.0111575920291407,0.011157594676115917,0.0111090338829628,0.011109034098350345,0.0155885660710489,0.015588568678533655,0.0116197543346531,0.01161975439981315,2.646975217138192e-09,2.6074847558898995e-09
predet_sel,E6b_acf_lagonly,alpha,0.3478,0.0148882700024103,0.014888164377953057,-0.0034990188170953,-0.0034982599208142617,0.0908044736928869,0.09080448241021594,0.0519185367131202,0.05191852790706536,-1.056244572431031e-07,8.717329039176214e-09
predet_sel,E6b_acf_lagonly,beta,0.3658,0.030557568163416,0.030557781725101898,-0.0131558354138714,-0.013155838554791688,0.1522410111167526,0.15224102696827674,0.0828556484536192,0.08285565019486396,2.1356168589808933e-07,1.5851524148846607e-08
predet_sel,E6b_acf_lagonly,a,0.5126121076233184,-0.0001227325700317,-0.00012251259988768108,-0.0079766252448356,-0.00796177200801157,0.1307689101090967,0.1307689221002209,0.0969698035531731,0.09696981069072838,2.1997014401891734e-07,1.1991124204691062e-08
predet_sel,E6b_acf_lagonly,gamma,0.17828649103139016,-0.0032824578459577,-0.0032824380209218753,-0.0037653136928705,-0.003765313883276264,0.0118380518658755,0.011838043129995578,0.0071506043855819,0.00715060319277272,1.9825035824788673e-08,-8.735879922228129e-09
predet_sel,E6b_acf_lagonly,sigma_star,0.7370283018867925,-0.0112605241888566,-0.011260553438361414,-0.0019725631502955,-0.001972563470639399,0.0269050040231692,0.026905004656893987,0.0078736788877561,0.007873722712961051,-2.9249504814726768e-08,6.33724787924006e-10
predet_sel,E6b_acf_lagonly,lnMstar,2.8979598554678856,0.0231395397609244,0.023137149581480783,-0.0754057787174624,-0.07540587923774433,1.4836197388898,1.4836203597440298,1.0769036834688752,1.0769035711058155,-2.390179443617635e-06,6.208542298047348e-07
predet_sel,E6b_acf_lagonly,sd_omega,0.25,-0.011519173389103,-0.011519173766224465,-0.0116715077507711,-0.011671507561187969,0.0222786832751619,0.02227868339196409,0.0152174209566679,0.015217419150038908,-3.771214642650511e-10,1.168021894482063e-10
predet_sel,E6b_acf_lagonly,tfp_growth,0.15,0.0076610134301598,0.007661014401188199,0.007057334986039,0.007057337973481931,0.0129930824340862,0.012993082584965655,0.0083036602584377,0.008303660081913841,9.710283991812285e-10,1.5087945476333076e-10
predet_sel,E7_iv_path,alpha,0.3478,-0.0746371720524924,-0.07463717205249248,-0.0645082023999058,-0.06450820239990582,0.1628235692918093,0.16282356929180938,0.0877837416481301,0.08778374164813016,-8.326672684688674e-17,8.326672684688674e-17
predet_sel,E7_iv_path,beta,0.3658,-0.0786749701446104,-0.07867497014461042,-0.0689196417879082,-0.06891964178790827,0.171241581599046,0.171241581599046,0.0911223431033366,0.09112234310333664,-1.3877787807814457e-17,0.0
predet_sel,E7_iv_path,a,0.5126121076233184,-0.0003145607947435,-0.000314560794743593,-0.000433773325695,-0.00043377332569505267,0.0042927687708521,0.004292768770852127,0.0029178478928248,0.002917847892824843,-9.302454639925628e-17,2.688821387764051e-17
predet_sel,E7_iv_path,gamma,0.17828649103139016,-0.0383119383007111,-0.03831193830071114,-0.0328784588577651,-0.032878458857765164,0.0834522111382379,0.08345221113823792,0.0445561774712153,0.044556177471215375,-4.163336342344337e-17,1.3877787807814457e-17
predet_sel,E7_iv_path,sigma_star,0.7370283018867925,0.0561451552843482,0.05614515528434824,0.0375621813397672,0.03756218133976724,0.1210479995785144,0.12104799957851442,0.0499371481663044,0.04993714816630446,4.163336342344337e-17,1.3877787807814457e-17
predet_sel,E7_iv_path,lnMstar,2.8979598554678856,1.2710951204226593,1.2710951204226593,1.274548084034961,1.274548084034961,1.2723671015586375,1.2723671015586375,1.274548084034961,1.274548084034961,0.0,0.0
predet_sel,E7_iv_path,sd_omega,0.25,0.0176570149713403,0.01765701497134032,0.0027734674500822,0.002773467450082223,0.0582826571487987,0.058282657148798746,0.0221465002615028,0.022146500261502805,2.0816681711721685e-17,4.85722573273506e-17
predet_sel,E7_iv_path,tfp_growth,0.15,0.0484114908727138,0.04841149087271381,0.0424815389182195,0.04248153891821953,0.0979771248015526,0.09797712480155263,0.0546864721590436,0.05468647215904366,1.3877787807814457e-17,2.7755575615628914e-17
predet_sel,E8_heckman,alpha,0.3478,0.0454808869684747,0.04548302391205844,0.0455952241771352,0.04561538224527886,0.0613239166992322,0.06132747560074354,0.0467160409422401,0.046665537339786595,2.1369435837387263e-06,3.5589015113385303e-06
predet_sel,E8_heckman,beta,0.3658,0.0360587736696833,0.03605708785060222,0.0335875447579791,0.033608496005817196,0.0703364028279415,0.07033675043303601,0.044335159147814,0.04439285631243722,-1.6858190810750684e-06,3.476050945139253e-07
predet_sel,E8_heckman,a,0.5126121076233184,-0.0087227406147303,-0.008725122752381227,-0.007899375957891,-0.007903138166689416,0.056190626644529,0.056194396773420155,0.0339782382406684,0.03398094410843755,-2.3821376509275405e-06,3.770128891154856e-06
predet_sel,E8_heckman,gamma,0.17828649103139016,0.0180194406221442,0.018019270464564915,0.0172675338720915,0.017271467655902956,0.0223368557101944,0.022336645838403068,0.0174404080524985,0.017447139304257203,-1.701575792836807e-07,-2.098717913311121e-07
predet_sel,E8_heckman,sigma_star,0.7370283018867925,-0.0212476894434908,-0.021247815467639798,-0.0203515578501135,-0.02034565973992758,0.0251438985788313,0.025143861777407312,0.0203963974760329,0.02039670377915276,-1.2602414899837155e-07,-3.680142398806985e-08
predet_sel,E8_heckman,lnMstar,2.8979598554678856,0.3927806403021942,0.3927987491231437,0.4065781174354121,0.40690525822242485,0.9412685316040058,0.9413271879918979,0.6105502111142871,0.6100800013529966,1.8108820949547244e-05,5.865638789204208e-05
predet_sel,E8_heckman,sd_omega,0.25,-0.0166622790393498,-0.01666227334570923,-0.0169648325678475,-0.016964976212506727,0.024674072875151,0.024674060491540833,0.0177175415648776,0.0177175739735959,5.69364056943189e-09,-1.238361016508982e-08
predet_sel,E8_heckman,tfp_growth,0.15,-0.0164073259851918,-0.01640720455205516,-0.0155843654640185,-0.015584186258765564,0.022748852961593,0.022748803351954967,0.0159736587444949,0.01597390988534496,1.2143313663989797e-07,-4.9609638032993564e-08
predet_sel,E9_foc_system,alpha,0.3478,-0.0041741647739824,-0.004174081630716351,-0.0041921425340274,-0.0041921390725392915,0.0055680094546805,0.005567956049230855,0.0042717039042354,0.004271444148397557,8.314326604887817e-08,-5.34054496450706e-08
predet_sel,E9_foc_system,beta,0.3658,-0.0079455715117992,-0.007945509656942356,-0.0080423370296842,-0.008042350783777241,0.0092137319630723,0.009213679233120924,0.0080712199837848,0.008071215832084894,6.185485684415126e-08,-5.272995137577119e-08
predet_sel,E9_foc_system,a,0.5126121076233184,-0.0024777467290319,-0.0024777639113766235,-0.0026378934314313,-0.002637895400544543,0.0046848469849847,0.004684866320228637,0.0032095110108128,0.003209531448755354,-1.718234472368116e-08,1.933524393718522e-08
predet_sel,E9_foc_system,gamma,0.17828649103139016,-0.0029996672526946,-0.002999630842518839,-0.0030604263420636,-0.003060155620143945,0.0033784763495435,0.0033784442606926675,0.0030604263420636,0.003060155620143945,3.6410175761111135e-08,-3.2088850832577565e-08
predet_sel,E9_foc_system,sigma_star,0.7370283018867925,0.0033105333790884,0.0033104936442688426,0.0033522086529837,0.003352186065745222,0.0037290304835188,0.003728995361340963,0.0033522086529837,0.003352186065745222,-3.973481955748745e-08,-3.512217783708388e-08
predet_sel,E9_foc_system,lnMstar,2.8979598554678856,1.2452707413389323,1.245270111395163,1.24579583449697,1.2457966740046071,1.2463881264023078,1.2463874992409274,1.24579583449697,1.2457966740046071,-6.299437693702004e-07,-6.271613803843223e-07
predet_sel,E9_foc_system,sd_omega,0.25,-0.011911280271816,-0.011911290176173499,-0.0123995541192716,-0.01239955364445447,0.022348033389113,0.02234804013211586,0.0155581728895409,0.015558185518366546,-9.904357499077032e-09,6.743002860937208e-09
predet_sel,E9_foc_system,tfp_growth,0.15,0.008331722136005,0.00833168032435761,0.0077764869570638,0.0077764400368392494,0.0130288734244803,0.013028849123552145,0.0086236577160119,0.008623676931306085,-4.18116473908936e-08,-2.430092815516871e-08
predet_sel,E10_foc_system_T,alpha,0.3478,-0.0019357401031901,-0.0019357170474331837,-0.0020472281205006,-0.0020472340941108114,0.0036845616701196,0.003684549579413052,0.0025534728831491,0.0025535260241025814,2.3055756916265033e-08,-1.2090706547930596e-08
predet_sel,E10_foc_system_T,beta,0.3658,-0.0034170324305026,-0.0034170019762749548,-0.0033812257500115,-0.003381215310811536,0.0054925938615731,0.005492574825420138,0.0038553237226029,0.003855451237211538,3.045422764533581e-08,-1.903615296210831e-08
predet_sel,E10_foc_system_T,a,0.5126121076233184,-0.0009582637213431,-0.0009582593787813232,-0.0009550882531833,-0.0009550817084985064,0.0034796498298569,0.003479650479454161,0.0021414385286373,0.0021414687408944366,4.342561776859467e-09,6.495972613984602e-10
predet_sel,E10_foc_system_T,gamma,0.17828649103139016,-0.0013289284481246,-0.001328915159026397,-0.0013841663243037,-0.0013841469886577418,0.0019577241209087,0.001957714658909099,0.0014486220548728,0.0014486361075641274,1.3289098202938499e-08,-9.46199960093555e-09
predet_sel,E10_foc_system_T,sigma_star,0.7370283018867925,0.0014601172126914,0.0014601026184987388,0.001508335211949,0.0015083339789541683,0.0021549405094533,0.0021549300901850376,0.0015960441535794,0.0015960456817993296,-1.4594192661223498e-08,-1.0419268262409909e-08
