spec,w,r_obs,life_penalty,train_penalty,ratio_proc,ratio_eff,ratio_proc_vs_w,w_hat_proc,w_true_c,s_hat_proc,s_true_c,N_ratio,epochs,mu_eff
D3,5.38,1.6136,0.005935195804833704,-0.06796718754777564,0.8817139342746237,0.8723587433065082,0.9516264527048058,5.119750315551856,5.80658886803668,0.8046779748296747,0.8277818487365854,1.0228078860679866,1.4703916215923098,0.14631739255537468
D3,5.38,1.7686,0.008505392971519532,-0.07886371886086085,0.860735959061385,0.8477926589387375,0.9423761439126273,5.069983654249935,5.8902891193004745,0.8027607053206679,0.830229046529594,1.0284526787779988,1.5840511288846013,0.17953368604511732
D3,5.38,1.9385,0.011582756550355233,-0.08928898474018832,0.8399589185753166,0.8229795684551374,0.932994049708591,5.0195079874322195,5.975897006898839,0.8007772868369196,0.8326611052958985,1.0346128344705707,1.7063516363437896,0.21509699429981954
D3,5.38,2.0,0.012751169838770338,-0.09274469495723126,0.8329089397774865,0.8144633994641771,0.929759791362206,5.002107677528668,6.005587692293221,0.8000842715776846,0.8334884025949254,1.036836983719136,1.7500442582370903,0.22780225686984146
D3,5.38,2.1247,0.015194786743890631,-0.09931713653047247,0.819266548063961,0.7978621558077343,0.923427281989512,4.968038777103574,6.064007848048635,0.798713326351488,0.8350925617087065,1.0413390614640647,1.8377116069411397,0.2533493319878377
D3,5.38,2.3288,0.019374929655020967,-0.10901952556301331,0.7985473376794866,0.7723897901707547,0.9136217454008877,4.915284990256776,6.1552831727423865,0.7965529970322718,0.83753793742125,1.048688732216216,1.978580741002044,0.2946830897116426
D3,5.38,2.5525,0.024160730160089905,-0.11845940495072371,0.7777064559208978,0.7465336427373319,0.9035277742389618,4.860979425405614,6.250403848904187,0.7942801414106876,0.8400103378639576,1.056722404842924,2.1293504884073573,0.33952435999170416
D3,5.38,2.7977,0.029595885053108173,-0.12769530223678793,0.7566585722353975,0.7202775017305657,0.8930968208257885,4.804860896042742,6.350104356642303,0.7918774296205755,0.8425222730467437,1.0655071150279702,2.290408781426181,0.38835379086166455
D3,5.38,3.0,0.034197957340546425,-0.13461974121382136,0.7404566916862064,0.7000271924074197,0.8849043992696682,4.760785668070815,6.429526158011087,0.7899506363609887,0.8444675431090647,1.072740810891772,2.4201006897466297,0.428515936018089
D3,5.38,3.0665,0.03573041262042653,-0.13677931605722005,0.7353313382686462,0.6936214744872615,0.8822831108715643,4.746683136489016,6.455162305016383,0.7893265736841092,0.845085227489495,1.0751161954235422,2.4621210605684554,0.4417085352485941
