cell,statistic,corpus,scheme,n_rep,noise_free_value,mean_estimate,mean_bias,mc_sd,mc_sd_se,mean_boot_se,factor,factor_mc_se,coverage,coverage_mc_se,mean_halfwidth,truth,kappa,noise_sd,rho_trunk,applied_factor,coverage_calibrated,coverage_calibrated_mc_se,reject_zero,reject_zero_mc_se,mde80_oracle,mde80_uncalibrated,reject_zero_calibrated,reject_zero_calibrated_mc_se,mde80_calibrated
chin_s010_r5,q3,pooled,cr2cv,300,-0.005020870187642183,-0.0715121610610467,-0.06649129087340451,0.11032511866466334,0.0045115296014881425,0.08433792263747349,1.3081318013830598,0.07704140804817741,0.7366666666666667,0.025428913260885325,0.14694270487023367,chin,1.0,0.01,0.5,1.75,0.92,0.01566312016596097,,,,,,,
chin_s010_r5,diff_mf_F,edu-web,wcu,150,0.005364272544945647,0.008801298470651567,0.0034370259257059197,0.04718690487304882,0.002733464006499086,0.02008341529911647,2.349545840200034,0.15709244050361415,0.48,0.040792156108742275,0.03377972822910639,chin,1.0,0.01,0.5,1.6406726604174067,0.68,0.03808761828556186,0.5533333333333333,0.04059191672862596,0.13219812488876048,0.07907626104947774,0.31333333333333335,0.037873082398589775,0.10429491225676087
chin_s010_r5,diff_mf_F,edu-web,cr2cv,150,0.005364272544945647,0.008801298470651567,0.0034370259257059197,0.04718690487304882,0.002733464006499086,0.03415045308774491,1.381735836763528,0.08509932742517436,0.6733333333333333,0.038293215722505866,0.06075910092212555,chin,1.0,0.01,0.5,1.6406726604174067,0.9,0.02449489742783178,0.28,0.03666060555964672,0.13219812488876048,0.10664714870182909,0.10666666666666667,0.02520435000668058,0.14952971385141361
chin_s010_r5,diff_mf_P,edu-web,wcu,150,-0.002692362045903729,0.0021629819072511184,0.004855343953154847,0.038303014759965864,0.00221883406992795,0.017184744347321992,2.2288963970496813,0.14681084653504753,0.5266666666666666,0.04076672571995359,0.029134772669141048,chin,1.0,0.01,0.5,1.6406726604174067,0.7733333333333333,0.034184683596496734,0.44,0.04052982440952177,0.10730915160629897,0.06591810185525182,0.22666666666666666,0.03418468359649673,0.08749690542660005
chin_s010_r5,diff_mf_P,edu-web,cr2cv,150,-0.002692362045903729,0.0021629819072511184,0.004855343953154847,0.038303014759965864,0.00221883406992795,0.030434509137130566,1.258538936421866,0.08388632291295174,0.8,0.03265986323710904,0.053668898106816285,chin,1.0,0.01,0.5,1.6406726604174067,0.94,0.019390719429665325,0.20666666666666667,0.033061110644336145,0.10730915160629897,0.0918871638517442,0.06666666666666667,0.02036700308869262,0.13010363546092976
chin_s010_r5,diff_mf_P6,edu-web,wcu,150,-0.0006179191482243995,0.0016598579029913792,0.002277777051215779,0.027186142994167287,0.001574850979313493,0.013318821124332116,2.041182379460071,0.14416033371827713,0.64,0.03919183588453085,0.022798509621773076,chin,1.0,0.01,0.5,1.6406726604174067,0.78,0.03382306905057552,0.36666666666666664,0.039346513799168384,0.07616429042031417,0.048984838779024535,0.22,0.03382306905057553,0.0657092205350251
chin_s010_r5,diff_mf_P6,edu-web,cr2cv,150,-0.0006179191482243995,0.0016598579029913792,0.002277777051215779,0.027186142994167287,0.001574850979313493,0.02206846628372227,1.2318999718716213,0.08475054446277067,0.7933333333333333,0.033061110644336145,0.03942553628977641,chin,1.0,0.01,0.5,1.6406726604174067,0.9533333333333334,0.017221863795553384,0.20666666666666667,0.033061110644336145,0.07616429042031417,0.0661338283042035,0.04666666666666667,0.01722186379555339,0.09384509880277073
chin_s005_r9,mf_F,edu,wcu,150,0.6950091542213758,0.6902860699393656,-0.00472308428201002,0.0216413429684216,0.0012536493380024562,0.0074348928238288535,2.910780757869304,0.20883492347929594,0.4,0.04,0.012634184023202284,chin,1.0,0.005,0.9,1.743444986930914,0.5866666666666667,0.04020687245475073,,,,,,,
chin_s005_r9,mf_F,edu,cr2cv,150,0.6950091542213758,0.6902860699393656,-0.00472308428201002,0.0216413429684216,0.0012536493380024562,0.012412977255174592,1.743444986930914,0.125006106790959,0.56,0.04052982440952177,0.021721908298487212,chin,1.0,0.005,0.9,1.743444986930914,0.82,0.03136877428271625,,,,,,,
chin_s005_r9,mf_F,web,wcu,150,0.68964488167643,0.6861023386953227,-0.0035425429811072884,0.017030457493492974,0.0009865479140435066,0.006760671587293149,2.519048185316699,0.20094250732898686,0.44666666666666666,0.04059191672862596,0.011525603994655808,chin,1.0,0.005,0.9,1.743444986930914,0.6866666666666666,0.037873082398589775,,,,,,,
chin_s005_r9,mf_F,web,cr2cv,150,0.68964488167643,0.6861023386953227,-0.0035425429811072884,0.017030457493492974,0.0009865479140435066,0.011087082170071035,1.5360630716227353,0.12309098023329587,0.6333333333333333,0.039346513799168384,0.019042746343244547,chin,1.0,0.005,0.9,1.743444986930914,0.8733333333333333,0.027156610272298008,,,,,,,
chin_s005_r9,mf_F,pooled,wcu,300,0.692327017948903,0.6881942043173442,-0.004132813631558654,0.019449254167290746,0.0007953391481889558,0.007097782205561001,2.740187512664528,0.14344572342380202,0.42333333333333334,0.028526141357371502,0.012079894008929046,chin,1.0,0.005,0.9,1.743444986930914,0.6366666666666667,0.02776822057810104,,,,,,,
chin_s005_r9,mf_F,pooled,cr2cv,300,0.692327017948903,0.6881942043173442,-0.004132813631558654,0.019449254167290746,0.0007953391481889558,0.011750029712622814,1.6552514881214995,0.08702236393164775,0.5966666666666667,0.028322873886404698,0.020382327320865878,chin,1.0,0.005,0.9,1.743444986930914,0.8466666666666667,0.020802421511466898,,,,,,,
chin_s005_r9,mf_P,edu,wcu,150,0.736281460133994,0.7368680142229419,0.0005865540889479622,0.02165915017871342,0.0012546808819979738,0.007883008664417752,2.747574067307357,0.2003211170840819,0.38,0.0396316371938716,0.013348588899755107,chin,1.0,0.005,0.9,1.743444986930914,0.6133333333333333,0.039762256437946744,,,,,,,
chin_s005_r9,mf_P,edu,cr2cv,150,0.736281460133994,0.7368680142229419,0.0005865540889479622,0.02165915017871342,0.0012546808819979738,0.013172891131705495,1.644221451628228,0.1135887405344816,0.6,0.04,0.022924793277800393,chin,1.0,0.005,0.9,1.743444986930914,0.82,0.03136877428271625,,,,,,,
chin_s005_r9,mf_P,web,wcu,150,0.7389738221798979,0.7386911034418764,-0.00028271873802134656,0.01635574937112644,0.0009474631219313017,0.0065730803793109735,2.4882929201058914,0.1893614697590197,0.4866666666666667,0.04081031097016392,0.011170138573810294,chin,1.0,0.005,0.9,1.743444986930914,0.66,0.038678159211627434,,,,,,,
chin_s005_r9,mf_P,web,cr2cv,150,0.7389738221798979,0.7386911034418764,-0.00028271873802134656,0.01635574937112644,0.0009474631219313017,0.010962516679755525,1.4919703065383332,0.11211040187757572,0.6266666666666667,0.039493084251596554,0.01902719941492156,chin,1.0,0.005,0.9,1.743444986930914,0.8666666666666667,0.027755546659548436,,,,,,,
chin_s005_r9,mf_P,pooled,wcu,300,0.7376276411569459,0.7377795588324092,0.00015191767546330782,0.019164351827797115,0.0007836886251374866,0.0072280445218643645,2.6513881824919863,0.13641083470353424,0.43333333333333335,0.02860976264351941,0.012259363736782698,chin,1.0,0.005,0.9,1.743444986930914,0.6366666666666667,0.02776822057810104,,,,,,,
chin_s005_r9,mf_P,pooled,cr2cv,300,0.7376276411569459,0.7377795588324092,0.00015191767546330782,0.019164351827797115,0.0007836886251374866,0.012067703905730509,1.5880694436575187,0.08257297390347293,0.6133333333333333,0.028116161162550595,0.02097599634636098,chin,1.0,0.005,0.9,1.743444986930914,0.8433333333333334,0.02098588590952041,,,,,,,
chin_s005_r9,mf_P6,edu,wcu,150,0.7386682096622947,0.7422046504395519,0.003536440777257246,0.012964473046410234,0.0007510117591084171,0.005074548289260583,2.554803365227075,0.17275033532493012,0.4066666666666667,0.040107263588938506,0.008755578367522313,chin,1.0,0.005,0.9,1.743444986930914,0.6133333333333333,0.039762256437946744,,,,,,,
chin_s005_r9,mf_P6,edu,cr2cv,150,0.7386682096622947,0.7422046504395519,0.003536440777257246,0.012964473046410234,0.0007510117591084171,0.008421491380918609,1.5394509665811806,0.10282672480646364,0.6066666666666667,0.03988501992997891,0.014825746451911212,chin,1.0,0.005,0.9,1.743444986930914,0.8333333333333334,0.030429030972509225,,,,,,,
chin_s005_r9,mf_P6,web,wcu,150,0.7392861288105192,0.739586824722031,0.0003006959115117606,0.009681272859685898,0.0005608210788617049,0.004219060999167764,2.294651075581886,0.1581430409301802,0.5266666666666666,0.04076672571995359,0.007124168553268649,chin,1.0,0.005,0.9,1.743444986930914,0.74,0.03581433604950211,,,,,,,
chin_s005_r9,mf_P6,web,cr2cv,150,0.7392861288105192,0.739586824722031,0.0003006959115117606,0.009681272859685898,0.0005608210788617049,0.006976478582865573,1.387701939408712,0.09795273060253229,0.7133333333333334,0.0369223409233388,0.012024473175470249,chin,1.0,0.005,0.9,1.743444986930914,0.92,0.022150996967781528,,,,,,,
chin_s005_r9,mf_P6,pooled,wcu,300,0.738977169236407,0.7408957375807913,0.0019185683443845032,0.011536497209326453,0.0004717624534405523,0.004646804644214173,2.482673168473043,0.12154003074277771,0.4666666666666667,0.02880329199292382,0.00793987346039548,chin,1.0,0.005,0.9,1.743444986930914,0.6766666666666666,0.027005486411029452,,,,,,,
chin_s005_r9,mf_P6,pooled,cr2cv,300,0.738977169236407,0.7408957375807913,0.0019185683443845032,0.011536497209326453,0.0004717624534405523,0.007698984981892091,1.498443916498102,0.0701799191957641,0.66,0.027349588662354686,0.013425109813690732,chin,1.0,0.005,0.9,1.743444986930914,0.8766666666666667,0.018984399053101664,,,,,,,
chin_s005_r9,q3,edu,wcu,150,-0.006366232806198401,-0.0479174881481747,-0.041551255341976304,0.03927531903718717,0.00227515814442065,0.029809948786901484,1.3175238682209605,0.07260981922572983,0.5266666666666666,0.04076672571995359,0.04886297960981903,chin,1.0,0.005,0.9,1.75,0.88,0.0265329983228432,,,,,,,
chin_s005_r9,q3,edu,cr2cv,150,-0.006366232806198401,-0.0479174881481747,-0.041551255341976304,0.03927531903718717,0.00227515814442065,0.03877466721399244,1.0129118277258629,0.05916767390163559,0.8133333333333334,0.031814275854530276,0.06579207318548572,chin,1.0,0.005,0.9,1.75,0.9533333333333334,0.017221863795553384,,,,,,,
chin_s005_r9,q3,web,wcu,150,-0.0036755075690859665,-0.030228261890821284,-0.026552754321735317,0.03818162790500941,0.0022118023182210243,0.02854181813147879,1.337743367613252,0.08481834240226865,0.68,0.03808761828556186,0.04514262564930179,chin,1.0,0.005,0.9,1.75,0.86,0.028331372481167703,,,,,,,
chin_s005_r9,q3,web,cr2cv,150,-0.0036755075690859665,-0.030228261890821284,-0.026552754321735317,0.03818162790500941,0.0022118023182210243,0.0388888552022957,0.9818141394595606,0.053773553452049885,0.7866666666666666,0.03344868928395872,0.06471289827935031,chin,1.0,0.005,0.9,1.75,0.9666666666666667,0.014656562175858798,,,,,,,
chin_s005_r9,q3,pooled,wcu,300,-0.005020870187642183,-0.03907287501949799,-0.03405200483185581,0.039390394450359884,0.001610793015480462,0.029175883459190134,1.350101171930486,0.05600538096370199,0.6033333333333334,0.02824430457173164,0.04700280262956041,chin,1.0,0.005,0.9,1.75,0.87,0.0194164878389476,,,,,,,
chin_s005_r9,q3,pooled,cr2cv,300,-0.005020870187642183,-0.03907287501949799,-0.03405200483185581,0.039390394450359884,0.001610793015480462,0.03883176120814407,1.014385987779989,0.04168392058681021,0.8,0.02309401076758503,0.065252485732418,chin,1.0,0.005,0.9,1.75,0.96,0.011313708498984765,,,,,,,
chin_s005_r9,diff_mf_F,edu-web,wcu,150,0.005364272544945647,0.004183731244042906,-0.0011805413009027413,0.027828406071739774,0.0016120562804446221,0.01018023767638109,2.733571352297967,0.1806801272782607,0.41333333333333333,0.04020687245475073,0.017391822985565984,chin,1.0,0.005,0.9,1.6406726604174067,0.62,0.0396316371938716,0.58,0.040298883359219766,0.07796364502449508,0.043373870303654284,0.4266666666666667,0.040383348236801946,0.05615714741784071
chin_s005_r9,diff_mf_F,edu-web,cr2cv,150,0.005364272544945647,0.004183731244042906,-0.0011805413009027413,0.027828406071739774,0.0016120562804446221,0.016961583345126197,1.6406726604174067,0.10468822605946006,0.58,0.040298883359219766,0.029345766570971557,chin,1.0,0.005,0.9,1.6406726604174067,0.8133333333333334,0.031814275854530276,0.4266666666666667,0.040383348236801946,0.07796364502449508,0.05666506368595062,0.21333333333333335,0.03344868928395872,0.07796364502449507
chin_s005_r9,diff_mf_P,edu-web,wcu,150,-0.002692362045903729,-0.0018230892189344198,0.0008692728269693091,0.02802559086977298,0.0016234788891006182,0.01034881231622168,2.70809731720065,0.17323547773589076,0.44666666666666666,0.04059191672862596,0.01754302091542988,chin,1.0,0.005,0.9,1.6406726604174067,0.6133333333333333,0.039762256437946744,0.5533333333333333,0.04059191672862596,0.07851607499689293,0.04387022539596031,0.38666666666666666,0.03976225643794674,0.05686518090155661
chin_s005_r9,diff_mf_P,edu-web,cr2cv,150,-0.002692362045903729,-0.0018230892189344198,0.0008692728269693091,0.02802559086977298,0.0016234788891006182,0.017274420544515348,1.6223751643392255,0.10306937987830816,0.6066666666666667,0.03988501992997891,0.03007295767673425,chin,1.0,0.005,0.9,1.6406726604174067,0.8066666666666666,0.03224443678688936,0.37333333333333335,0.039493084251596554,0.07851607499689293,0.05744416820151969,0.18666666666666668,0.031814275854530276,0.07913557775670742
chin_s005_r9,diff_mf_P6,edu-web,wcu,150,-0.0006179191482243995,0.002617825717521078,0.0032357448657454775,0.015175450403115616,0.0008790902385085465,0.006561017362734289,2.31297214503808,0.15067368904126513,0.52,0.040792156108742275,0.01127781809361472,chin,1.0,0.005,0.9,1.6406726604174067,0.6866666666666666,0.037873082398589775,0.49333333333333335,0.04082120001139568,0.04251531421761266,0.025631335578054713,0.31333333333333335,0.037873082398589775,0.033869974573037
chin_s005_r9,diff_mf_P6,edu-web,cr2cv,150,-0.0006179191482243995,0.002617825717521078,0.0032357448657454775,0.015175450403115616,0.0008790902385085465,0.010827917112130603,1.4015115045639235,0.09169893030394596,0.7066666666666667,0.037174264295691525,0.018982993110651436,chin,1.0,0.005,0.9,1.6406726604174067,0.88,0.0265329983228432,0.30666666666666664,0.037649455261417546,0.04251531421761266,0.033994305478480515,0.11333333333333333,0.025882927305966107,0.04759087064855928
