E,obj,sigma_kappa,kappa,fine,QLR,tech
0.7240336539543658,0.0005121533317872583,0.6337143206410529,0.3003133180856779,False,25.79400630772923,"Gadre, RedPajama"
0.7915870331510649,0.0005004221733227543,0.6317294860192009,0.30354573990090156,False,24.17196857958827,"Gadre, RedPajama"
0.8591404123477642,0.0004890442601419775,0.6298980938032419,0.30706796242680173,False,22.562032147228134,"Gadre, RedPajama"
0.9266937915444634,0.00047760608370962977,0.6288947327707598,0.31165005766112297,False,20.905363368849308,"Gadre, RedPajama"
0.9942471707411625,0.00046584886836374,0.6283656846933483,0.3171216722875876,False,19.160610892586167,"Gadre, RedPajama"
1.0618005499378618,0.0004537432360337368,0.6278025998075765,0.32280597252957177,False,17.317525868924214,"Gadre, RedPajama"
1.129353929134561,0.00044125533316775005,0.6267258931218289,0.32810122444215817,False,15.363980990209688,"Gadre, RedPajama"
1.1969073083312602,0.0004283060339513801,0.625411141822433,0.3333663912958069,False,13.278980449569179,"Gadre, RedPajama"
1.2644606875279594,0.0004150853296040575,0.6227914206088847,0.3373607470086062,False,11.08421024497904,"Gadre, RedPajama"
1.3320140667246587,0.00040222050664311484,0.6194724484764276,0.3413518413679846,False,8.880354718636964,"Gadre, RedPajama"
1.3995674459213578,0.0003889855832428153,0.6157530699648265,0.346802136769452,False,6.538282093201548,"Gadre, RedPajama"
1.4671208251180567,0.00037517344184326344,0.610715907021584,0.3494876665546809,False,4.00751250694191,"Gadre, RedPajama"
1.4775136526867798,0.0003730596846207091,0.6097186618679672,0.34943606614697204,True,3.6120117092377235,"Gadre, RedPajama"
