cell,label,estimator,param,truth,R,mean,median,bias,mc_se_bias,median_bias,sd,rmse,mae,q05,q95,wald_computable,wald_cover,wald_median_width,boot_R,boot_cover,boot_median_width,corner_share,wald_cover_mcse,boot_cover_mcse,share_obj_above_truth,median_obj_minus_truth
opt_s1,"(iv) Optimizing labs, s=1",primal,sigma_star,0.7370283018867925,500,0.7360558817680992,0.7359166459197515,-0.0009724201186931707,0.0005184818586042829,-0.0011116559670410475,0.011593606809396109,0.011622757689137862,0.007557166603096077,0.7173263779029813,0.7554079408746621,1.0,0.954,0.04439977121710826,150.0,0.9533333333333334,0.046791999959535924,0.0,0.009368457717255283,0.017221863795553384,0.0,-1.9030650292415632e-05
opt_s1,"(iv) Optimizing labs, s=1",primal,lnMstar,2.8979598554678856,500,2.941361258372209,2.953859443059432,0.04340140290432352,0.026353933015284457,0.05589958759154623,0.5892918569665205,0.5902999616091292,0.38027219575115856,1.9598585895025267,3.8773730052279474,1.0,0.948,2.363645593209265,150.0,0.98,2.5287150463804835,0.0,0.009929350431926557,0.01143095213298817,0.0,-1.9030650292415632e-05
opt_s1,"(iv) Optimizing labs, s=1",dual,alpha,0.3478,500,0.3478506542438612,0.3483319721867418,5.065424386119744e-05,0.0014119065965233523,0.0005319721867417804,0.03157119127706584,0.03153964496103583,0.021766121325995064,0.29801944427419325,0.39773084307931406,,,,,,,,,,,
opt_s1,"(iv) Optimizing labs, s=1",dual,beta,0.3658,500,0.36917640755667686,0.3682222104548446,0.00337640755667689,0.0015336914846530818,0.0024222104548445866,0.034294384161968665,0.03442604687540198,0.02362721435869955,0.3148585110109061,0.42418442324462213,,,,,,,,,,,
opt_s1,"(iv) Optimizing labs, s=1",dual,a,0.5126121076233184,500,0.5147748435162758,0.5133216330332515,0.0021627358929574483,0.001151007388124436,0.0007095254099331316,0.025737307624507228,0.025802356719758904,0.01677357574383706,0.4729520764943946,0.5542935806259738,,,,,,,,,,,
opt_s1,"(iv) Optimizing labs, s=1",dual,gamma,0.17828649103139016,500,0.1786204142836687,0.179501748202063,0.0003339232522785559,0.0006029590303036717,0.0012152571706728482,0.013482573794063656,0.01347322312064042,0.008883425161392983,0.15556048741450285,0.20082820549791405,,,,,,,,,,,
opt_s1,"(iv) Optimizing labs, s=1",dual,sigma_star,0.7370283018867925,500,0.7363931653002268,0.7352960663103895,-0.0006351365865656799,0.0006608029122969885,-0.0017322355764030073,0.014776002316258982,0.014774876731965819,0.009876170138795604,0.7131164505673534,0.7619279557393394,,,,,,,,,,,
opt_s1,"(iv) Optimizing labs, s=1",dual,lnMstar,2.8979598554678856,500,2.862728982073314,2.901190688775145,-0.0352308733945713,0.021238712954979377,0.003230833307259484,0.4749120592193932,0.4757432033189384,0.3195458103677602,2.098877715909643,3.626595813184082,,,,,,,,,,,
opt_s2,"(iv) Optimizing labs, s=2",primal,alpha,0.3478,500,0.34699836562277386,0.3459288627392719,-0.0008016343772261536,0.0007188168127631885,-0.001871137260728073,0.01607323256708228,0.01607714916332974,0.011239577313389676,0.32081107645064244,0.3735077640346168,1.0,0.948,0.060715325161906995,,,,0.0,0.009929350431926557,,0.0,-2.111184037536208e-05
opt_s2,"(iv) Optimizing labs, s=2",primal,beta,0.3658,500,0.3659020179324814,0.36583892180777233,0.00010201793248135316,0.00071279744475817,3.892180777234633e-05,0.015938635406674194,0.015923015609116957,0.009726028954599147,0.34105053087152737,0.3907832004466121,1.0,0.954,0.06202536880616917,,,,0.0,0.009368457717255283,,0.0,-2.111184037536208e-05
opt_s2,"(iv) Optimizing labs, s=2",primal,a,0.5126121076233184,500,0.5132771323573727,0.5128005698934084,0.0006650247340541461,0.0006640103374881371,0.00018846227008995076,0.014847722523860516,0.014847767923636453,0.010706086415812943,0.48930864581455047,0.5367685830458596,1.0,0.962,0.05782044523135284,,,,0.0,0.008550555537507495,,0.0,-2.111184037536208e-05
opt_s2,"(iv) Optimizing labs, s=2",primal,gamma,0.17828649103139016,500,0.17794275182068547,0.17827105512807523,-0.0003437392107046474,0.0002684530047683673,-1.5435903314930943e-05,0.006002791674261444,0.006006629463666723,0.00394110591799679,0.1685206613602974,0.18752283771512765,1.0,0.942,0.023355943160132467,,,,0.0,0.010453324829928518,,0.0,-2.111184037536208e-05
opt_s2,"(iv) Optimizing labs, s=2",primal,sigma_star,0.7370283018867925,500,0.7372760019452074,0.73677162916346,0.0002477000584148981,0.00029204242596656357,-0.00025667272333251834,0.0065302671677518595,0.00652843440823236,0.004301341965726291,0.726557094800548,0.7475478354335735,1.0,0.944,0.02532524587798468,,,,0.0,0.010282412168358165,,0.0,-2.111184037536208e-05
opt_s2,"(iv) Optimizing labs, s=2",primal,lnMstar,2.8979598554678856,500,2.8841827381726306,2.894652022268849,-0.013777117295255235,0.014134136579464959,-0.0033078331990363807,0.3160489019495001,0.316033136818918,0.23465820219451605,2.387692588889333,3.383771916002377,1.0,0.964,1.2257693736869746,,,,0.0,0.008331146379700699,,0.0,-2.111184037536208e-05
opt_s2,"(iv) Optimizing labs, s=2",dual,alpha,0.3478,500,0.35363088009381094,0.3474420010849153,0.00583088009381092,0.002728385696288771,-0.0003579989150847007,0.06100855885739788,0.061225806062617655,0.03611590415727389,0.26809636892713196,0.46187777451745254,,,,,,,,,,,
opt_s2,"(iv) Optimizing labs, s=2",dual,beta,0.3658,500,0.3711777023658701,0.36439696474959354,0.0053777023658701266,0.002926348795729071,-0.0014030352504064703,0.06543514833124849,0.06559050847945998,0.04253585411810937,0.28036734766259286,0.48967408293724596,,,,,,,,,,,
opt_s2,"(iv) Optimizing labs, s=2",dual,a,0.5126121076233184,500,0.51184321851327,0.5117920572701083,-0.0007688891100484622,0.0021833113526556116,-0.0008200503532100889,0.04882032600584964,0.04877754168998633,0.034285764736894236,0.4334490579751506,0.5873656972748423,,,,,,,,,,,
opt_s2,"(iv) Optimizing labs, s=2",dual,gamma,0.17828649103139016,500,0.1793127600143032,0.1780929693493043,0.0010262689829130616,0.0011213161637363912,-0.00019352168208586207,0.025073391663838554,0.025069320844699435,0.015325408953319825,0.14343470367642067,0.22264461941354874,,,,,,,,,,,
opt_s2,"(iv) Optimizing labs, s=2",dual,sigma_star,0.7370283018867925,500,0.7350291779205521,0.7353459193361866,-0.0019991239662403596,0.0012311866790048877,-0.0016823825506058765,0.02753017107247142,0.027575188036954162,0.01693779255356448,0.6902637666073346,0.7743296086699069,,,,,,,,,,,
opt_s2,"(iv) Optimizing labs, s=2",dual,lnMstar,2.8979598554678856,500,2.896903122022959,2.870215355635409,-0.001056733444926266,0.040874689154718015,-0.02774449983247651,0.913985835091229,0.913072003305046,0.6334270325476727,1.4589898038859634,4.389946836225307,,,,,,,,,,,
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",primal,alpha,0.3478,500,0.33773791527926655,0.3447377553731077,-0.010062084720733453,0.0028782327834787863,-0.0030622446268923076,0.06435924158927,0.06507744081413579,0.04041620833575699,0.2167992634783011,0.4337279499085217,0.774,0.8811369509043928,0.2760669296805398,,,,0.0,0.016450899825008393,,0.0,-1.8886162107392663e-05
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",primal,beta,0.3658,500,0.5320684799218339,0.3790852357081066,0.16626847992183394,0.024664906677274324,0.013285235708106552,0.5515240798907386,0.57551338863092,0.2831231046542889,0.04615488747436611,1.6910016798287602,0.774,0.9715762273901809,1.9805471300719126,,,,0.0,0.008447414747629061,,0.0,-1.8886162107392663e-05
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",primal,a,0.5126121076233184,500,0.48476561138314084,0.5189752069871212,-0.0278464962401776,0.011790927983316588,0.006363099363802693,0.26365316488500395,0.26485730634442683,0.23539097614377333,0.11213537829965854,0.8820416887601432,0.774,0.8165374677002584,1.1049766215188528,,,,0.0,0.01967461615331094,,0.0,-1.8886162107392663e-05
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",primal,gamma,0.17828649103139016,500,0.15002585003442562,0.17534732193228675,-0.028260640996964542,0.0029432068273924036,-0.0029391690991034114,0.06581210537890905,0.07156280163279756,0.035249789744455584,0.040731125868461046,0.22259658080767522,0.774,0.8914728682170543,0.19946597092751903,,,,0.0,0.01581130605280228,,0.0,-1.8886162107392663e-05
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",primal,sigma_star,0.7370283018867925,500,0.7138900986234673,0.7332037811713749,-0.02313820326332519,0.004466034585414045,-0.003824520715417612,0.09986356922850896,0.102411734895929,0.06294058377844441,0.513988519437261,0.8309722333791457,0.774,0.917312661498708,0.40915139658339683,,,,0.0,0.013999828584486285,,0.0,-1.8886162107392663e-05
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",primal,lnMstar,2.8979598554678856,500,3.242148421190871,2.8669963578269915,0.3441885657229854,0.22182930131167686,-0.0309634976408939,4.960253971341928,4.9672303137731975,4.454687496392708,-4.771056158558555,10.66198858771834,0.774,0.8294573643410853,21.307788795318437,,,,0.0,0.01911868582034924,,0.0,-1.8886162107392663e-05
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",dual,alpha,0.3478,500,0.29187676794430517,0.2917165904301363,-0.05592323205569482,0.0006566166799894822,-0.05608340956986366,0.014682395316167083,0.05781478591425256,0.05608340956986366,0.2692018700597032,0.3196473593490316,,,,,,,,,,,
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",dual,beta,0.3658,500,0.7887606216104888,0.786502626836981,0.4229606216104887,0.0018435782417296584,0.42070262683698106,0.04122366270347056,0.4249607970378999,0.42070262683698106,0.7254756485269315,0.8592075677241723,,,,,,,,,,,
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",dual,a,0.5126121076233184,500,0.7298753158772415,0.7298955092072583,0.21726320825392315,0.00011421689248580022,0.21728340158393988,0.0025539673577703423,0.21727818888363737,0.21728340158393988,0.7255873425768464,0.733900837613041,,,,,,,,,,,
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",dual,gamma,0.17828649103139016,500,0.2130347334806366,0.21278660669009386,0.034748242449246465,0.0004812467049713731,0.03450011565870369,0.010761003462637763,0.03637317624903646,0.03450011565870369,0.1964349879501052,0.23307449058941374,,,,,,,,,,,
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",dual,sigma_star,0.7370283018867925,500,0.6494270109682635,0.6496357996100189,-0.087601290918529,0.0005236656058931415,-0.08739250227677353,0.01170951892255679,0.08837887065539858,0.08739250227677353,0.6292403779335092,0.6674902880617284,,,,,,,,,,,
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",dual,lnMstar,2.8979598554678856,500,-1.0192393638769033,-1.0207721438816826,-3.9171992193447895,0.00214015857435315,-3.918731999349568,0.04785540054882682,3.9174909423147857,3.918731999349568,-1.0953564037125858,-0.9373281534272045,,,,,,,,,,,
iso16_digit,"(ii) IsoFLOP +-16x, digitized",primal,alpha,0.3478,500,0.3469748084004686,0.34753941929631704,-0.0008251915995313782,0.00042231401626713615,-0.0002605807036829555,0.009443228482242685,0.009469802332437617,0.006438952356315364,0.32947708304801704,0.3609991999624615,1.0,0.93,0.03620390662977402,,,,0.0,0.011410521460476728,,0.0,-2.1416632239746084e-05
iso16_digit,"(ii) IsoFLOP +-16x, digitized",primal,beta,0.3658,500,0.3649680265808456,0.3655124659124809,-0.0008319734191544014,0.0004554953321504102,-0.0002875340875191368,0.010185185261221627,0.010208952080305546,0.006548599533119842,0.34934789149944845,0.3825918067422038,1.0,0.924,0.03733276279761773,,,,0.0,0.01185107590052481,,0.0,-2.1416632239746084e-05
iso16_digit,"(ii) IsoFLOP +-16x, digitized",primal,a,0.5126121076233184,500,0.5126282807394978,0.5120698272909405,1.6173116179368784e-05,0.00039933581863410913,-0.0005422803323779091,0.008929420363163952,0.008920501134786646,0.005910455351987198,0.4976373738720026,0.5279370142852963,1.0,0.914,0.031426649252120936,,,,0.0,0.01253826144248077,,0.0,-2.1416632239746084e-05
iso16_digit,"(ii) IsoFLOP +-16x, digitized",primal,gamma,0.17828649103139016,500,0.1778154271958684,0.1778717509374294,-0.00047106383552174584,0.00016710616330107997,-0.0004147400939607665,0.0037366074060039547,0.0037624741293365528,0.002558750952529873,0.17194874658066286,0.18370705634236725,1.0,0.936,0.014611823094274765,,,,0.0,0.01094568408095172,,0.0,-2.1416632239746084e-05
iso16_digit,"(ii) IsoFLOP +-16x, digitized",primal,sigma_star,0.7370283018867925,500,0.7375010585744877,0.7374830354133943,0.00047275668769503374,0.00018184689477215195,0.0004547335266019137,0.004066220182077829,0.004089569312502132,0.0027696463462930088,0.7310515935662654,0.7438991922344417,1.0,0.936,0.01581291889167219,,,,0.0,0.01094568408095172,,0.0,-2.1416632239746084e-05
iso16_digit,"(ii) IsoFLOP +-16x, digitized",primal,lnMstar,2.8979598554678856,500,2.8975032158854166,2.9025510548473203,-0.00045663958246895843,0.008854350079444311,0.004591199379434752,0.19798928674218144,0.197791725481772,0.13444389078896846,2.5670249243106515,3.2275214968539876,1.0,0.92,0.7077829737610786,,,,0.0,0.012132600710482479,,0.0,-2.1416632239746084e-05
iso16_digit,"(ii) IsoFLOP +-16x, digitized",dual,alpha,0.3478,500,0.34901021428201123,0.34855625725248873,0.0012102142820113154,0.001395594126072368,0.0007562572524887345,0.031206433348972266,0.031198692568880266,0.020219964523760625,0.29848542749135504,0.3997433910493686,,,,,,,,,,,
iso16_digit,"(ii) IsoFLOP +-16x, digitized",dual,beta,0.3658,500,0.3667620066770443,0.36656232335260813,0.0009620066770442241,0.0014710934306499536,0.0007623233526081186,0.03289464912186669,0.03287581606311395,0.02083078232186361,0.3139651154824816,0.42556073453894544,,,,,,,,,,,
iso16_digit,"(ii) IsoFLOP +-16x, digitized",dual,a,0.5126121076233184,500,0.5123888910263531,0.5124783830088233,-0.00022321659696530272,0.00035537759903668667,-0.0001337246144951787,0.007946484691266952,0.007941671823980371,0.0052684205212273905,0.4996354714464705,0.5254276652939253,,,,,,,,,,,
iso16_digit,"(ii) IsoFLOP +-16x, digitized",dual,gamma,0.17828649103139016,500,0.1787873420092068,0.17910618644627888,0.0005008509778166116,0.0007039951226270741,0.0008196954148887159,0.01574180950022438,0.015734033459690232,0.010029797834268106,0.15297149253410863,0.20571811722634586,,,,,,,,,,,
iso16_digit,"(ii) IsoFLOP +-16x, digitized",dual,sigma_star,0.7370283018867925,500,0.7368360552650135,0.7360732845224971,-0.0001922466217789629,0.0007672622447293792,-0.0009550173642953186,0.01715650535783972,0.017140418416858476,0.010765284217024829,0.7082575423911452,0.7656143579330726,,,,,,,,,,,
iso16_digit,"(ii) IsoFLOP +-16x, digitized",dual,lnMstar,2.8979598554678856,500,2.9338479221083933,2.9322935529301297,0.035888066640507775,0.007114926504222822,0.03433369746224413,0.15909459318357175,0.16293686117106596,0.10889978374436637,2.6703981059304245,3.2055758396882807,,,,,,,,,,,
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",primal,alpha,0.3478,500,0.34722725344496314,0.34698852613101155,-0.0005727465550368389,0.0002595297236728276,-0.0008114738689884438,0.005803261043141789,0.005825677786634273,0.004141110543171261,0.33823638220979235,0.35712030516772253,1.0,0.952,0.023018589112044553,,,,0.0,0.009559916317625384,,0.0,-1.3049564642072712e-05
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",primal,beta,0.3658,500,0.36563485803616136,0.36570010470911196,-0.00016514196383864732,0.0002655693073629488,-9.989529088808013e-05,0.005938310240010889,0.005934667077252559,0.004133240208752359,0.3556857195043763,0.37553151216219843,1.0,0.95,0.023643453906744605,,,,0.0,0.00974679434480897,,0.0,-1.3049564642072712e-05
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",primal,a,0.5126121076233184,500,0.5129115138823638,0.5131288707672292,0.0002994062590453711,0.00023681918713762233,0.0005167631439107478,0.005295438008159674,0.005298605899557082,0.003933809123842336,0.5045465239448038,0.5216307593621816,1.0,0.946,0.01995936229955901,,,,0.0,0.010107818755794947,,0.0,-1.3049564642072712e-05
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",primal,gamma,0.17828649103139016,500,0.178076746553852,0.178062761970864,-0.0002097444775381886,0.00010057804699964274,-0.00022372906052617325,0.0022489935013536994,0.00225651247979059,0.0015047443100478786,0.17419004123912785,0.18178382836711854,1.0,0.942,0.009256762275323537,,,,0.0,0.010453324829928518,,0.0,-1.3049564642072712e-05
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",primal,sigma_star,0.7370283018867925,500,0.7372368518440644,0.7372474906240172,0.0002085499572718581,0.0001092600890769082,0.000219188737224707,0.00244312986403649,0.0024495793210590174,0.001636614322933938,0.7332771611843316,0.7414738252705175,1.0,0.946,0.010074898736332806,,,,0.0,0.010107818755794947,,0.0,-1.3049564642072712e-05
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",primal,lnMstar,2.8979598554678856,500,2.8910733107913678,2.890847651393864,-0.0068865446765175925,0.005375763739988045,-0.0071122040740216885,0.12020573153591775,0.1202827649993075,0.08955043019337405,2.696503232814551,3.0873829207594023,1.0,0.95,0.4503572146776307,,,,0.0,0.00974679434480897,,0.0,-1.3049564642072712e-05
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",dual,alpha,0.3478,500,0.349089736419509,0.3487066974036509,0.001289736419508959,0.0008703525910899605,0.0009066974036508746,0.019461675580702296,0.019484935791721125,0.013691291375161174,0.3170675518119534,0.3818525706490584,,,,,,,,,,,
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",dual,beta,0.3658,500,0.3668476594151585,0.3667180350484376,0.0010476594151584866,0.0009062503510566001,0.0009180350484375432,0.02026437389595606,0.020271190146276204,0.014072520776125697,0.3330745596020153,0.40109882263490576,,,,,,,,,,,
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",dual,a,0.5126121076233184,500,0.5124070580331879,0.5124089955696349,-0.00020504959013053215,0.0002155724094992383,-0.0002031120536835629,0.004820345617137183,0.004819886486145605,0.00333911178964863,0.5046861538259912,0.5201175704136228,,,,,,,,,,,
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",dual,gamma,0.17828649103139016,500,0.1788576061352003,0.1788004110924522,0.0005711151038101336,0.0004371310108201718,0.0005139200610620592,0.009774546552671003,0.009781454352575183,0.006902091134042901,0.16273353323735804,0.19504683098645656,,,,,,,,,,,
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",dual,sigma_star,0.7370283018867925,500,0.736546559138761,0.7364757056417635,-0.000481742748031504,0.0004747317930161702,-0.0005525962450289579,0.010615325602645165,0.010615641452599767,0.007492102754578345,0.7192896234589652,0.7542358172852105,,,,,,,,,,,
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",dual,lnMstar,2.8979598554678856,500,2.932882389705595,2.9376387247406797,0.03492253423770941,0.004315075142765148,0.03967886927279407,0.0964880134724248,0.10252268172434384,0.06773697114691002,2.7707254343363403,3.090253852297888,,,,,,,,,,,
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",primal,alpha,0.3478,500,0.3462029173912111,0.34376750220977903,-0.0015970826087888538,0.002081939687584017,-0.004032497790220996,0.04655358666492538,0.046534424154224534,0.028567569016104105,0.2745997637977607,0.4282814889097387,1.0,0.942,0.18266517479955882,,,,0.0,0.010453324829928518,,0.0,-1.2056111338039788e-05
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",primal,beta,0.3658,500,0.36942847862837447,0.3705639282053669,0.0036284786283744272,0.002279095515043294,0.004763928205366891,0.050962124988517,0.05104027590183177,0.032934108852322175,0.28649415709416093,0.4500441997244341,1.0,0.938,0.1992438142455546,,,,0.0,0.010784804124322337,,0.0,-1.2056111338039788e-05
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",primal,a,0.5126121076233184,500,0.5158195770189349,0.5178347916667341,0.003207469395616422,0.002903656130412576,0.005222684043415693,0.06492772490886514,0.06494202108682329,0.04171027886443837,0.40729160458085,0.6155052624212491,1.0,0.936,0.2527188001801093,,,,0.0,0.01094568408095172,,0.0,-1.2056111338039788e-05
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",primal,gamma,0.17828649103139016,500,0.17570583026882333,0.17596132036848433,-0.002580660762566854,0.00037103314967278295,-0.0023251706629058427,0.008296553445741966,0.008680722518969773,0.005471397207630527,0.1629250920514003,0.18800832330087972,1.0,0.986,0.033435578095238755,,,,0.0,0.0052543315464481325,,0.0,-1.2056111338039788e-05
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",primal,sigma_star,0.7370283018867925,500,0.7365599332829939,0.7364107248433294,-0.00046836860379869516,0.0003498282475838854,-0.0006175770434630468,0.007822397420471944,0.007828594430038053,0.005518790425575404,0.7234990540632776,0.7491034279086947,1.0,0.968,0.03326974094357003,,,,0.0,0.007870959280799264,,0.0,-1.2056111338039788e-05
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",primal,lnMstar,2.8979598554678856,500,2.8416244536875492,2.7384438730791913,-0.05633540178033663,0.057973868343983194,-0.15951598238869402,1.296335105357696,1.2962628643395346,0.8448326586831487,0.8281589799459473,5.151041411094272,1.0,0.94,5.084557562377656,,,,0.0,0.010620734437881408,,0.0,-1.2056111338039788e-05
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",dual,alpha,0.3478,500,0.3486462845824742,0.3489551918167746,0.0008462845824742419,0.0006642644607189103,0.0011551918167745645,0.014853404892047223,0.014862657474619127,0.009749266625686731,0.3229334252974158,0.373648713673341,,,,,,,,,,,
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",dual,beta,0.3658,500,0.3663857611145648,0.3666225887183132,0.0005857611145647696,0.0006917688601792874,0.0008225887183132274,0.015468421960784342,0.015464043775296865,0.010596285334886213,0.34233778973020246,0.3921906847555789,,,,,,,,,,,
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",dual,a,0.5126121076233184,500,0.5124064863578162,0.5125634381380566,-0.0002056212655023384,0.0003366209945536479,-4.86694852618319e-05,0.007527074264755433,0.007522354245712976,0.0047450039383216125,0.5006513246688787,0.52428393524339,,,,,,,,,,,
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",dual,gamma,0.17828649103139016,500,0.1786074918278407,0.17894574260040008,0.00032100079645053177,0.00031657469998557273,0.0006592515690099221,0.007078825491243424,0.007079024813216056,0.004888488821273906,0.16671050671557772,0.19009290939018597,,,,,,,,,,,
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",dual,sigma_star,0.7370283018867925,500,0.7367196501225387,0.7363445339848218,-0.00030865176425365413,0.000343922098826673,-0.0006837679019707221,0.007690331919408416,0.00768883531701567,0.0053583712292310515,0.7244678240741335,0.7496932355682647,,,,,,,,,,,
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",dual,lnMstar,2.8979598554678856,500,2.8999132226233777,2.901437958715249,0.001953367155492341,0.00610357280500391,0.0034781032473634177,0.1364800369760781,0.13635748067212822,0.08798711243124657,2.6789857473709455,3.122719604280922,,,,,,,,,,,
iso16_sd0.015,"(ii) IsoFLOP +-16x, noise sd=0.015",primal,alpha,0.3478,500,0.3479048565035468,0.3467129022753138,0.0001048565035467992,0.0007894570494498468,-0.0010870977246861813,0.017652796278862706,0.017635446377011244,0.01277576820764506,0.32113937887190974,0.3783703589710376,1.0,0.956,0.06945496510654733,,,,0.0,0.009172131704244116,,0.0,-3.983292596792702e-05
iso16_sd0.015,"(ii) IsoFLOP +-16x, noise sd=0.015",primal,beta,0.3658,500,0.36505300715383,0.3643677876700697,-0.000746992846170034,0.0008164920048841979,-0.0014322123299302658,0.01825731626006157,0.01825434020002087,0.012882171474841025,0.3383394620807875,0.3961671255212814,1.0,0.948,0.07111347360373699,,,,0.0,0.009929350431926557,,0.0,-3.983292596792702e-05
iso16_sd0.015,"(ii) IsoFLOP +-16x, noise sd=0.015",primal,a,0.5126121076233184,500,0.5120235263962295,0.5126376150998784,-0.0005885812270888753,0.0006778362418449174,2.5507476559938347e-05,0.015156879143782229,0.015153149879458847,0.01044456001846883,0.48749367925740067,0.5369227077372546,1.0,0.942,0.06020931010261217,,,,0.0,0.010453324829928518,,0.0,-3.983292596792702e-05
iso16_sd0.015,"(ii) IsoFLOP +-16x, noise sd=0.015",primal,gamma,0.17828649103139016,500,0.17797221191817686,0.178218949092196,-0.00031427911321327083,0.0003188159286449158,-6.754193919418505e-05,0.007128940887597542,0.007128739435798199,0.005115142205922157,0.1667399943646982,0.18997566253459042,1.0,0.944,0.02802521555817518,,,,0.0,0.010282412168358165,,0.0,-3.983292596792702e-05
iso16_sd0.015,"(ii) IsoFLOP +-16x, noise sd=0.015",primal,sigma_star,0.7370283018867925,500,0.73728443393484,0.7369344856334992,0.00025613204804742607,0.00034729988680469876,-9.381625329329957e-05,0.007765861554732887,0.0077623187323080664,0.005578593530566611,0.7243685051710841,0.7497189738979005,1.0,0.946,0.030432497933427914,,,,0.0,0.010107818755794947,,0.0,-3.983292596792702e-05
