set,series,tau,share
S2(c),decisions (49),3.161514148699206,0.40816326530612246
S2(c),decisions (49),3.1733900277100897,0.40816326530612246
S2(c),decisions (49),3.185310517149916,0.40816326530612246
S2(c),decisions (49),3.197275784592838,0.40816326530612246
S2(c),decisions (49),3.2092859982424833,0.40816326530612246
S2(c),decisions (49),3.2213413269343167,0.40816326530612246
S2(c),decisions (49),3.233441940138016,0.40816326530612246
S2(c),decisions (49),3.2455880079598525,0.40816326530612246
S2(c),decisions (49),3.257779701145083,0.40816326530612246
S2(c),decisions (49),3.270017191080351,0.40816326530612246
S2(c),decisions (49),3.2823006497960927,0.40816326530612246
S2(c),decisions (49),3.2946302499689604,0.40816326530612246
S2(c),decisions (49),3.307006164924245,0.40816326530612246
S2(c),decisions (49),3.319428568638315,0.40816326530612246
S2(c),decisions (49),3.331897635741064,0.40816326530612246
S2(c),decisions (49),3.3444135415183607,0.40816326530612246
S2(c),decisions (49),3.356976461914518,0.40816326530612246
S2(c),decisions (49),3.369586573534763,0.40816326530612246
S2(c),decisions (49),3.382244053647722,0.40816326530612246
S2(c),decisions (49),3.394949080187909,0.40816326530612246
S2(c),decisions (49),3.4,0.40816326530612246
S2(c),decisions (49),3.4077018317582324,0.40816326530612246
S2(c),decisions (49),3.4205024876325005,0.40816326530612246
S2(c),decisions (49),3.4333512277579445,0.40816326530612246
S2(c),decisions (49),3.446248232757748,0.40816326530612246
S2(c),decisions (49),3.459193683933585,0.40816326530612246
S2(c),decisions (49),3.4721877632681695,0.40816326530612246
S2(c),decisions (49),3.4852306534278132,0.40816326530612246
S2(c),decisions (49),3.4983225377649947,0.40816326530612246
S2(c),decisions (49),3.5114636003209343,0.40816326530612246
S2(c),decisions (49),3.5246540258281844,0.40816326530612246
S2(c),decisions (49),3.5378939997132237,0.40816326530612246
S2(c),decisions (49),3.5511837080990665,0.40816326530612246
S2(c),decisions (49),3.564523337807875,0.40816326530612246
S2(c),decisions (49),3.5779130763635907,0.40816326530612246
S2(c),decisions (49),3.5913531119945667,0.40816326530612246
S2(c),decisions (49),3.6048436336362166,0.40816326530612246
S2(c),decisions (49),3.6183848309336675,0.40816326530612246
S2(c),decisions (49),3.631976894244428,0.40816326530612246
S2(c),decisions (49),3.6456200146410644,0.40816326530612246
S2(c),decisions (49),3.659314383913885,0.40816326530612246
S2(c),decisions (49),3.6730601945736376,0.40816326530612246
S2(c),decisions (49),3.686857639854215,0.40816326530612246
S2(c),decisions (49),3.7007069137153734,0.40816326530612246
S2(c),decisions (49),3.714608210845455,0.40816326530612246
S2(c),decisions (49),3.728561726664129,0.40816326530612246
S2(c),decisions (49),3.7425676573251363,0.40816326530612246
S2(c),decisions (49),3.756626199719048,0.40816326530612246
S2(c),decisions (49),3.7707375514760333,0.40816326530612246
S2(c),decisions (49),3.784901910968636,0.40816326530612246
S2(c),decisions (49),3.799119477314566,0.40816326530612246
S2(c),decisions (49),3.8133904503794955,0.40816326530612246
S2(c),decisions (49),3.827715030779871,0.40816326530612246
S2(c),decisions (49),3.842093419885733,0.40816326530612246
S2(c),decisions (49),3.856525819823544,0.40816326530612246
S2(c),decisions (49),3.8710124334790352,0.40816326530612246
S2(c),decisions (49),3.885553464500054,0.40816326530612246
S2(c),decisions (49),3.900149117299428,0.40816326530612246
S2(c),decisions (49),3.914799597057841,0.40816326530612246
S2(c),decisions (49),3.9295051097267133,0.40816326530612246
S2(c),decisions (49),3.9442658620311,0.40816326530612246
S2(c),decisions (49),3.959082061472597,0.40816326530612246
S2(c),decisions (49),3.9739539163322544,0.40816326530612246
S2(c),decisions (49),3.98888163567351,0.40816326530612246
S2(c),decisions (49),4.003865429345123,0.40816326530612246
S2(c),decisions (49),4.018905507984128,0.40816326530612246
S2(c),decisions (49),4.034002083018794,0.40816326530612246
S2(c),decisions (49),4.049155366671595,0.40816326530612246
S2(c),decisions (49),4.064365571962199,0.40816326530612246
S2(c),decisions (49),4.079632912710455,0.40816326530612246
S2(c),decisions (49),4.094957603539406,0.40816326530612246
S2(c),decisions (49),4.1103398598783,0.40816326530612246
S2(c),decisions (49),4.125779897965623,0.3877551020408163
S2(c),decisions (49),4.1412779348521385,0.3877551020408163
S2(c),decisions (49),4.1568341884039315,0.3877551020408163
S2(c),decisions (49),4.172448877305483,0.3877551020408163
S2(c),decisions (49),4.188122221062734,0.3877551020408163
S2(c),decisions (49),4.20385444000618,0.3877551020408163
S2(c),decisions (49),4.219645755293958,0.3877551020408163
S2(c),decisions (49),4.235496388914965,0.3877551020408163
S2(c),decisions (49),4.2514065636919725,0.3877551020408163
S2(c),decisions (49),4.267376503284765,0.3877551020408163
S2(c),decisions (49),4.283406432193275,0.3877551020408163
S2(c),decisions (49),4.299496575760749,0.3877551020408163
S2(c),decisions (49),4.315647160176907,0.3877551020408163
S2(c),decisions (49),4.331858412481127,0.3877551020408163
S2(c),decisions (49),4.348130560565636,0.3877551020408163
S2(c),decisions (49),4.3644638331787124,0.3673469387755102
S2(c),decisions (49),4.380858459927904,0.3673469387755102
S2(c),decisions (49),4.397314671283249,0.3673469387755102
S2(c),decisions (49),4.4,0.3673469387755102
S2(c),decisions (49),4.413832698580527,0.3673469387755102
S2(c),decisions (49),4.430412774024502,0.3673469387755102
S2(c),decisions (49),4.447055130692188,0.3469387755102041
S2(c),decisions (49),4.46376000253613,0.3469387755102041
S2(c),decisions (49),4.48052762438769,0.3469387755102041
S2(c),decisions (49),4.4973582319603445,0.3469387755102041
S2(c),decisions (49),4.514252061853004,0.3469387755102041
S2(c),decisions (49),4.53120935155334,0.3469387755102041
S2(c),decisions (49),4.548230339441113,0.3469387755102041
S2(c),decisions (49),4.565315264791536,0.3469387755102041
S2(c),decisions (49),4.582464367778632,0.3469387755102041
S2(c),decisions (49),4.5996778894786114,0.3469387755102041
S2(c),decisions (49),4.616956071873259,0.3469387755102041
S2(c),decisions (49),4.634299157853341,0.3469387755102041
S2(c),decisions (49),4.65170739122201,0.3469387755102041
S2(c),decisions (49),4.669181016698245,0.3469387755102041
S2(c),decisions (49),4.68672027992028,0.3469387755102041
S2(c),decisions (49),4.7043254274490645,0.3469387755102041
S2(c),decisions (49),4.7219967067717254,0.3469387755102041
S2(c),decisions (49),4.73973436630505,0.3469387755102041
S2(c),decisions (49),4.757538655398972,0.3469387755102041
S2(c),decisions (49),4.775409824340084,0.3469387755102041
S2(c),decisions (49),4.793348124355152,0.3469387755102041
S2(c),decisions (49),4.811353807614647,0.3469387755102041
S2(c),decisions (49),4.829427127236291,0.3469387755102041
S2(c),decisions (49),4.847568337288612,0.3469387755102041
S2(c),decisions (49),4.865777692794523,0.3469387755102041
S2(c),decisions (49),4.884055449734899,0.3469387755102041
S2(c),decisions (49),4.902401865052181,0.3469387755102041
S2(c),decisions (49),4.920817196653985,0.3469387755102041
S2(c),decisions (49),4.939301703416729,0.3469387755102041
S2(c),decisions (49),4.9578556451892695,0.3469387755102041
S2(c),decisions (49),4.97647928279656,0.3469387755102041
S2(c),decisions (49),4.995172878043311,0.3469387755102041
S2(c),decisions (49),5.013936693717677,0.3469387755102041
S2(c),decisions (49),5.032770993594943,0.3469387755102041
S2(c),decisions (49),5.051676042441241,0.3469387755102041
S2(c),decisions (49),5.070652106017264,0.3469387755102041
S2(c),decisions (49),5.089699451082008,0.3469387755102041
S2(c),decisions (49),5.108818345396519,0.3469387755102041
S2(c),decisions (49),5.128009057727658,0.3469387755102041
S2(c),decisions (49),5.147271857851879,0.3469387755102041
S2(c),decisions (49),5.166607016559022,0.3469387755102041
S2(c),decisions (49),5.186014805656118,0.3469387755102041
S2(c),decisions (49),5.205495497971211,0.32653061224489793
S2(c),decisions (49),5.2250493673571965,0.32653061224489793
S2(c),decisions (49),5.244676688695663,0.32653061224489793
S2(c),decisions (49),5.264377737900767,0.32653061224489793
S2(c),decisions (49),5.2841527919231,0.32653061224489793
S2(c),decisions (49),5.304002128753594,0.32653061224489793
S2(c),decisions (49),5.32392602742742,0.32653061224489793
S2(c),decisions (49),5.343924768027913,0.32653061224489793
S2(c),decisions (49),5.363998631690511,0.32653061224489793
S2(c),decisions (49),5.384147900606708,0.32653061224489793
S2(c),decisions (49),5.404372858028018,0.32653061224489793
S2(c),decisions (49),5.424673788269956,0.32653061224489793
S2(c),decisions (49),5.4450509767160415,0.32653061224489793
S2(c),decisions (49),5.465504709821801,0.32653061224489793
S2(c),decisions (49),5.486035275118801,0.32653061224489793
S2(c),decisions (49),5.50664296121869,0.32653061224489793
S2(c),decisions (49),5.527328057817253,0.32653061224489793
S2(c),decisions (49),5.5480908556984865,0.32653061224489793
S2(c),decisions (49),5.568931646738683,0.32653061224489793
S2(c),decisions (49),5.589850723910538,0.32653061224489793
S2(c),decisions (49),5.610848381287266,0.32653061224489793
S2(c),decisions (49),5.631924914046735,0.32653061224489793
S2(c),decisions (49),5.653080618475615,0.32653061224489793
S2(c),decisions (49),5.6743157919735445,0.32653061224489793
S2(c),decisions (49),5.695630733057314,0.32653061224489793
S2(c),decisions (49),5.717025741365054,0.32653061224489793
S2(c),decisions (49),5.738501117660459,0.32653061224489793
S2(c),decisions (49),5.760057163837002,0.32653061224489793
S2(c),decisions (49),5.781694182922193,0.32653061224489793
S2(c),decisions (49),5.803412479081824,0.32653061224489793
S2(c),decisions (49),5.825212357624258,0.32653061224489793
S2(c),decisions (49),5.847094125004713,0.32653061224489793
S2(c),decisions (49),5.86905808882957,0.32653061224489793
S2(c),decisions (49),5.891104557860704,0.32653061224489793
S2(c),decisions (49),5.9132338420198165,0.30612244897959184
S2(c),decisions (49),5.935446252392797,0.30612244897959184
S2(c),decisions (49),5.9577421012340945,0.30612244897959184
S2(c),decisions (49),5.9801217019711075,0.30612244897959184
S2(c),decisions (49),6.002585369208589,0.30612244897959184
S2(c),decisions (49),6.025133418733072,0.30612244897959184
S2(c),decisions (49),6.047766167517304,0.30612244897959184
S2(c),decisions (49),6.070483933724709,0.30612244897959184
S2(c),decisions (49),6.093287036713856,0.30612244897959184
S2(c),decisions (49),6.116175797042946,0.30612244897959184
S2(c),decisions (49),6.139150536474323,0.30612244897959184
S2(c),decisions (49),6.162211577978998,0.30612244897959184
S2(c),decisions (49),6.185359245741187,0.30612244897959184
S2(c),decisions (49),6.208593865162864,0.30612244897959184
S2(c),decisions (49),6.2319157628683435,0.30612244897959184
S2(c),decisions (49),6.255325266708867,0.2857142857142857
S2(c),decisions (49),6.2788227057672135,0.2857142857142857
S2(c),decisions (49),6.3024084103623235,0.2857142857142857
S2(c),decisions (49),6.326082712053947,0.2857142857142857
S2(c),decisions (49),6.349845943647298,0.2857142857142857
S2(c),decisions (49),6.37369843919774,0.2857142857142857
S2(c),decisions (49),6.397640534015476,0.2857142857142857
S2(c),decisions (49),6.421672564670266,0.2857142857142857
S2(c),decisions (49),6.445794868996159,0.2857142857142857
S2(c),decisions (49),6.470007786096236,0.2857142857142857
S2(c),decisions (49),6.494311656347384,0.2857142857142857
S2(c),decisions (49),6.518706821405078,0.2857142857142857
S2(c),decisions (49),6.543193624208185,0.2653061224489796
S2(c),decisions (49),6.5677724089837834,0.2653061224489796
S2(c),decisions (49),6.592443521252,0.2653061224489796
S2(c),decisions (49),6.617207307830872,0.2653061224489796
S2(c),decisions (49),6.642064116841222,0.2653061224489796
S2(c),decisions (49),6.667014297711548,0.2653061224489796
S2(c),decisions (49),6.692058201182937,0.2653061224489796
S2(c),decisions (49),6.717196179313999,0.2653061224489796
S2(c),decisions (49),6.7424285854858095,0.2653061224489796
S2(c),decisions (49),6.767755774406884,0.2653061224489796
S2(c),decisions (49),6.793178102118159,0.2653061224489796
S2(c),decisions (49),6.818695925998003,0.2653061224489796
S2(c),decisions (49),6.844309604767234,0.2653061224489796
S2(c),decisions (49),6.870019498494164,0.2653061224489796
S2(c),decisions (49),6.8958259685996675,0.2653061224489796
S2(c),decisions (49),6.921729377862249,0.2653061224489796
S2(c),decisions (49),6.947730090423158,0.2653061224489796
S2(c),decisions (49),6.973828471791493,0.2653061224489796
S2(c),decisions (49),7.000024888849354,0.2653061224489796
S2(c),decisions (49),7.026319709856989,0.2653061224489796
S2(c),decisions (49),7.052713304457976,0.2653061224489796
S2(c),decisions (49),7.079206043684417,0.2653061224489796
S2(c),decisions (49),7.10579829996216,0.24489795918367346
S2(c),decisions (49),7.132490447116021,0.24489795918367346
S2(c),decisions (49),7.159282860375056,0.24489795918367346
S2(c),decisions (49),7.186175916377823,0.24489795918367346
S2(c),decisions (49),7.213169993177683,0.24489795918367346
S2(c),decisions (49),7.2402654702481115,0.24489795918367346
S2(c),decisions (49),7.267462728488035,0.24489795918367346
S2(c),decisions (49),7.294762150227187,0.24489795918367346
S2(c),decisions (49),7.322164119231474,0.24489795918367346
S2(c),decisions (49),7.349669020708384,0.24489795918367346
S2(c),decisions (49),7.377277241312389,0.24489795918367346
S2(c),decisions (49),7.404989169150391,0.24489795918367346
S2(c),decisions (49),7.432805193787169,0.24489795918367346
S2(c),decisions (49),7.460725706250856,0.24489795918367346
S2(c),decisions (49),7.48875109903845,0.24489795918367346
S2(c),decisions (49),7.5168817661213065,0.24489795918367346
S2(c),decisions (49),7.545118102950705,0.24489795918367346
S2(c),decisions (49),7.573460506463381,0.24489795918367346
S2(c),decisions (49),7.601909375087131,0.24489795918367346
S2(c),decisions (49),7.630465108746391,0.24489795918367346
S2(c),decisions (49),7.659128108867877,0.24489795918367346
S2(c),decisions (49),7.687898778386213,0.24489795918367346
S2(c),decisions (49),7.716777521749613,0.24489795918367346
S2(c),decisions (49),7.745764744925542,0.24489795918367346
S2(c),decisions (49),7.774860855406451,0.24489795918367346
S2(c),decisions (49),7.804066262215479,0.24489795918367346
S2(c),decisions (49),7.833381375912228,0.24489795918367346
S2(c),decisions (49),7.862806608598507,0.24489795918367346
S2(c),decisions (49),7.892342373924156,0.24489795918367346
S2(c),decisions (49),7.92198908709283,0.24489795918367346
S2(c),decisions (49),7.951747164867864,0.24489795918367346
S2(c),decisions (49),7.981617025578109,0.24489795918367346
S2(c),decisions (49),8.0,0.24489795918367346
S2(c),decisions (49),8.011599089123822,0.24489795918367346
S2(c),decisions (49),8.04169377698258,0.24489795918367346
S2(c),decisions (49),8.071901512215177,0.24489795918367346
S2(c),decisions (49),8.102222719471607,0.24489795918367346
S2(c),decisions (49),8.132657824996995,0.24489795918367346
S2(c),decisions (49),8.163207256637632,0.24489795918367346
S2(c),decisions (49),8.19387144384694,0.24489795918367346
S2(c),decisions (49),8.22465081769156,0.24489795918367346
S2(c),decisions (49),8.255545810857367,0.24489795918367346
S2(c),decisions (49),8.28655685765559,0.24489795918367346
S2(c),decisions (49),8.317684394028886,0.24489795918367346
S2(c),decisions (49),8.348928857557492,0.24489795918367346
S2(c),decisions (49),8.380290687465362,0.24489795918367346
S2(c),decisions (49),8.41177032462635,0.24489795918367346
S2(c),decisions (49),8.443368211570395,0.24489795918367346
S2(c),decisions (49),8.475084792489767,0.24489795918367346
S2(c),decisions (49),8.506920513245278,0.24489795918367346
S2(c),decisions (49),8.538875821372581,0.22448979591836735
S2(c),decisions (49),8.570951166088435,0.22448979591836735
S2(c),decisions (49),8.603146998297046,0.22448979591836735
S2(c),decisions (49),8.635463770596377,0.22448979591836735
S2(c),decisions (49),8.667901937284533,0.22448979591836735
S2(c),decisions (49),8.700461954366144,0.22448979591836735
S2(c),decisions (49),8.73314427955876,0.22448979591836735
S2(c),decisions (49),8.76594937229931,0.22448979591836735
S2(c),decisions (49),8.798877693750532,0.22448979591836735
S2(c),decisions (49),8.831929706807486,0.22448979591836735
S2(c),decisions (49),8.865105876104032,0.22448979591836735
S2(c),decisions (49),8.89840666801939,0.22448979591836735
S2(c),decisions (49),8.931832550684668,0.22448979591836735
S2(c),decisions (49),8.96538399398947,0.22448979591836735
S2(c),decisions (49),8.999061469588474,0.22448979591836735
S2(c),decisions (49),9.032865450908096,0.22448979591836735
S2(c),decisions (49),9.066796413153103,0.22448979591836735
S2(c),decisions (49),9.100854833313338,0.22448979591836735
S2(c),decisions (49),9.135041190170387,0.22448979591836735
S2(c),decisions (49),9.16935596430434,0.22448979591836735
S2(c),decisions (49),9.203799638100518,0.22448979591836735
S2(c),decisions (49),9.238372695756286,0.22448979591836735
S2(c),decisions (49),9.27307562328783,0.22448979591836735
S2(c),decisions (49),9.307908908537003,0.22448979591836735
S2(c),decisions (49),9.342873041178194,0.22448979591836735
S2(c),decisions (49),9.377968512725182,0.22448979591836735
S2(c),decisions (49),9.413195816538083,0.22448979591836735
S2(c),decisions (49),9.448555447830245,0.22448979591836735
S2(c),decisions (49),9.484047903675249,0.22448979591836735
S2(c),decisions (49),9.519673683013865,0.22448979591836735
S2(c),decisions (49),9.555433286661088,0.22448979591836735
S2(c),decisions (49),9.59132721731316,0.22448979591836735
S2(c),decisions (49),9.627355979554657,0.22448979591836735
S2(c),decisions (49),9.66352007986556,0.22448979591836735
S2(c),decisions (49),9.699820026628396,0.22448979591836735
S2(c),decisions (49),9.736256330135364,0.22448979591836735
S2(c),decisions (49),9.772829502595535,0.22448979591836735
S2(c),decisions (49),9.809540058142018,0.22448979591836735
S2(c),decisions (49),9.846388512839225,0.22448979591836735
S2(c),decisions (49),9.883375384690087,0.22448979591836735
S2(c),decisions (49),9.920501193643378,0.22448979591836735
S2(c),decisions (49),9.957766461600981,0.22448979591836735
S2(c),decisions (49),9.995171712425266,0.22448979591836735
S2(c),decisions (49),10.0,0.22448979591836735
S2(c),decisions (49),10.032717471946416,0.22448979591836735
S2(c),decisions (49),10.070404267969845,0.22448979591836735
S2(c),decisions (49),10.108232630283615,0.22448979591836735
S2(c),decisions (49),10.146203090665866,0.22448979591836735
S2(c),decisions (49),10.184316182892319,0.22448979591836735
S2(c),decisions (49),10.222572442743749,0.20408163265306123
S2(c),decisions (49),10.260972408013547,0.20408163265306123
S2(c),decisions (49),10.299516618515252,0.20408163265306123
S2(c),decisions (49),10.338205616090166,0.20408163265306123
S2(c),decisions (49),10.377039944614944,0.20408163265306123
S2(c),decisions (49),10.41602015000927,0.20408163265306123
S2(c),decisions (49),10.455146780243497,0.20408163265306123
S2(c),decisions (49),10.494420385346386,0.20408163265306123
S2(c),decisions (49),10.533841517412805,0.20408163265306123
S2(c),decisions (49),10.573410730611517,0.20408163265306123
S2(c),decisions (49),10.613128581192948,0.20408163265306123
S2(c),decisions (49),10.652995627497033,0.20408163265306123
S2(c),decisions (49),10.693012429961026,0.20408163265306123
S2(c),decisions (49),10.733179551127431,0.20408163265306123
S2(c),decisions (49),10.77349755565185,0.20408163265306123
S2(c),decisions (49),10.813967010310982,0.20408163265306123
S2(c),decisions (49),10.854588484010534,0.20408163265306123
S2(c),decisions (49),10.895362547793255,0.20408163265306123
S2(c),decisions (49),10.93628977484696,0.20408163265306123
S2(c),decisions (49),10.977370740512567,0.20408163265306123
S2(c),decisions (49),11.018606022292213,0.20408163265306123
S2(c),decisions (49),11.059996199857343,0.20408163265306123
S2(c),decisions (49),11.10154185505689,0.20408163265306123
S2(c),decisions (49),11.14324357192542,0.20408163265306123
S2(c),decisions (49),11.185101936691384,0.20408163265306123
S2(c),decisions (49),11.227117537785308,0.20408163265306123
S2(c),decisions (49),11.269290965848116,0.20408163265306123
S2(c),decisions (49),11.311622813739392,0.20408163265306123
S2(c),decisions (49),11.354113676545747,0.20408163265306123
S2(c),decisions (49),11.396764151589153,0.20408163265306123
S2(c),decisions (49),11.439574838435375,0.20408163265306123
S2(c),decisions (49),11.482546338902356,0.20408163265306123
S2(c),decisions (49),11.525679257068731,0.20408163265306123
S2(c),decisions (49),11.568974199282263,0.20408163265306123
S2(c),decisions (49),11.612431774168414,0.20408163265306123
S2(c),decisions (49),11.656052592638861,0.20408163265306123
S2(c),decisions (49),11.699837267900124,0.20408163265306123
S2(c),decisions (49),11.743786415462152,0.20408163265306123
S2(c),decisions (49),11.787900653146986,0.20408163265306123
S2(c),decisions (49),11.832180601097463,0.20408163265306123
S2(c),decisions (49),11.876626881785901,0.20408163265306123
S2(c),decisions (49),11.921240120022883,0.20408163265306123
S2(c),decisions (49),11.966020942966006,0.20408163265306123
S2(c),decisions (49),12.010969980128735,0.20408163265306123
S2(c),decisions (49),12.056087863389212,0.20408163265306123
S2(c),decisions (49),12.101375226999181,0.20408163265306123
S2(c),decisions (49),12.146832707592862,0.20408163265306123
S2(c),decisions (49),12.19246094419594,0.20408163265306123
S2(c),decisions (49),12.238260578234511,0.20408163265306123
S2(c),decisions (49),12.284232253544138,0.20408163265306123
S2(c),decisions (49),12.330376616378858,0.20408163265306123
S2(c),decisions (49),12.376694315420314,0.20408163265306123
S2(c),decisions (49),12.423186001786826,0.20408163265306123
S2(c),decisions (49),12.469852329042594,0.20408163265306123
S2(c),decisions (49),12.51669395320683,0.20408163265306123
S2(c),decisions (49),12.563711532763044,0.20408163265306123
S2(c),decisions (49),12.610905728668236,0.20408163265306123
S2(c),decisions (49),12.658277204362228,0.20408163265306123
S2(c),decisions (49),12.705826625776993,0.20408163265306123
S2(c),decisions (49),12.753554661345985,0.20408163265306123
S2(c),decisions (49),12.801461982013572,0.20408163265306123
S2(c),decisions (49),12.849549261244432,0.20408163265306123
S2(c),decisions (49),12.89781717503306,0.20408163265306123
S2(c),decisions (49),12.946266401913226,0.20408163265306123
S2(c),decisions (49),12.99489762296756,0.20408163265306123
S2(c),decisions (49),13.043711521837086,0.20408163265306123
S2(c),decisions (49),13.092708784730865,0.20408163265306123
S2(c),decisions (49),13.141890100435608,0.20408163265306123
S2(c),decisions (49),13.191256160325402,0.20408163265306123
S2(c),decisions (49),13.240807658371377,0.20408163265306123
S2(c),decisions (49),13.290545291151515,0.20408163265306123
S2(c),decisions (49),13.340469757860392,0.20408163265306123
S2(c),decisions (49),13.390581760319055,0.20408163265306123
S2(c),decisions (49),13.440882002984841,0.20408163265306123
S2(c),decisions (49),13.491371192961328,0.20408163265306123
S2(c),decisions (49),13.542050040008222,0.20408163265306123
S2(c),decisions (49),13.592919256551394,0.1836734693877551
S2(c),decisions (49),13.643979557692841,0.1836734693877551
S2(c),decisions (49),13.695231661220763,0.1836734693877551
S2(c),decisions (49),13.746676287619671,0.1836734693877551
S2(c),decisions (49),13.798314160080473,0.1836734693877551
S2(c),decisions (49),13.850146004510684,0.1836734693877551
S2(c),decisions (49),13.902172549544591,0.1836734693877551
S2(c),decisions (49),13.954394526553537,0.1836734693877551
S2(c),decisions (49),14.00681266965616,0.1836734693877551
S2(c),decisions (49),14.059427715728752,0.1836734693877551
S2(c),decisions (49),14.11224040441558,0.1836734693877551
S2(c),decisions (49),14.165251478139325,0.1836734693877551
S2(c),decisions (49),14.218461682111473,0.1836734693877551
S2(c),decisions (49),14.271871764342839,0.1836734693877551
S2(c),decisions (49),14.325482475654034,0.1836734693877551
S2(c),decisions (49),14.37929456968607,0.1836734693877551
S2(c),decisions (49),14.4333088029109,0.1836734693877551
S2(c),decisions (49),14.48752593464211,0.1836734693877551
S2(c),decisions (49),14.54194672704553,0.1836734693877551
S2(c),decisions (49),14.59657194515002,0.1836734693877551
S2(c),decisions (49),14.651402356858148,0.1836734693877551
S2(c),decisions (49),14.706438732957059,0.1836734693877551
S2(c),decisions (49),14.761681847129248,0.1836734693877551
S2(c),decisions (49),14.817132475963469,0.1836734693877551
S2(c),decisions (49),14.87279139896566,0.1836734693877551
S2(c),decisions (49),14.928659398569867,0.1836734693877551
S2(c),decisions (49),14.984737260149283,0.1836734693877551
S2(c),decisions (49),15.041025772027245,0.1836734693877551
S2(c),decisions (49),15.09752572548837,0.1836734693877551
S2(c),decisions (49),15.154237914789615,0.1836734693877551
S2(c),decisions (49),15.211163137171507,0.1836734693877551
S2(c),decisions (49),15.26830219286929,0.1836734693877551
S2(c),decisions (49),15.325655885124233,0.16326530612244897
S2(c),decisions (49),15.383225020194859,0.16326530612244897
S2(c),decisions (49),15.441010407368347,0.16326530612244897
S2(c),decisions (49),15.499012858971843,0.16326530612244897
S2(c),decisions (49),15.557233190383938,0.16326530612244897
S2(c),decisions (49),15.615672220046074,0.16326530612244897
S2(c),decisions (49),15.674330769474107,0.16326530612244897
S2(c),decisions (49),15.733209663269797,0.16326530612244897
S2(c),decisions (49),15.792309729132462,0.16326530612244897
S2(c),decisions (49),15.85163179787055,0.16326530612244897
S2(c),decisions (49),15.911176703413375,0.16326530612244897
S2(c),decisions (49),15.970945282822798,0.16326530612244897
S2(c),decisions (49),16.030938376305006,0.16326530612244897
S2(c),decisions (49),16.091156827222353,0.16326530612244897
S2(c),decisions (49),16.15160148210516,0.16326530612244897
S2(c),decisions (49),16.21227319066368,0.16326530612244897
S2(c),decisions (49),16.273172805799966,0.16326530612244897
S2(c),decisions (49),16.334301183619946,0.16326530612244897
S2(c),decisions (49),16.395659183445378,0.16326530612244897
S2(c),decisions (49),16.457247667826007,0.16326530612244897
S2(c),decisions (49),16.51906750255161,0.16326530612244897
S2(c),decisions (49),16.58111955666424,0.16326530612244897
S2(c),decisions (49),16.64340470247039,0.16326530612244897
S2(c),decisions (49),16.705923815553295,0.16326530612244897
S2(c),decisions (49),16.768677774785193,0.16326530612244897
S2(c),decisions (49),16.831667462339745,0.16326530612244897
S2(c),decisions (49),16.894893763704363,0.16326530612244897
S2(c),decisions (49),16.958357567692733,0.16326530612244897
S2(c),decisions (49),17.022059766457232,0.16326530612244897
S2(c),decisions (49),17.086001255501543,0.16326530612244897
S2(c),decisions (49),17.15018293369319,0.16326530612244897
S2(c),decisions (49),17.214605703276195,0.16326530612244897
S2(c),decisions (49),17.279270469883773,0.16326530612244897
S2(c),decisions (49),17.34417814255103,0.16326530612244897
S2(c),decisions (49),17.409329633727786,0.16326530612244897
S2(c),decisions (49),17.47472585929135,0.16326530612244897
S2(c),decisions (49),17.540367738559453,0.16326530612244897
S2(c),decisions (49),17.606256194303114,0.16326530612244897
S2(c),decisions (49),17.67239215275967,0.16326530612244897
S2(c),decisions (49),17.738776543645727,0.16326530612244897
S2(c),decisions (49),17.805410300170312,0.14285714285714285
S2(c),decisions (49),17.87229435904791,0.14285714285714285
S2(c),decisions (49),17.939429660511703,0.14285714285714285
S2(c),decisions (49),18.006817148326725,0.14285714285714285
S2(c),decisions (49),18.07445776980319,0.14285714285714285
S2(c),decisions (49),18.142352475809744,0.14285714285714285
S2(c),decisions (49),18.210502220786903,0.14285714285714285
S2(c),decisions (49),18.278907962760403,0.14285714285714285
S2(c),decisions (49),18.347570663354723,0.14285714285714285
S2(c),decisions (49),18.416491287806547,0.14285714285714285
S2(c),decisions (49),18.4856708049784,0.14285714285714285
S2(c),decisions (49),18.55511018737221,0.14285714285714285
S2(c),decisions (49),18.624810411142995,0.14285714285714285
S2(c),decisions (49),18.69477245611262,0.14285714285714285
S2(c),decisions (49),18.764997305783506,0.14285714285714285
S2(c),decisions (49),18.83548594735253,0.14285714285714285
S2(c),decisions (49),18.906239371724833,0.14285714285714285
S2(c),decisions (49),18.977258573527806,0.14285714285714285
S2(c),decisions (49),19.048544551125023,0.14285714285714285
S2(c),decisions (49),19.120098306630336,0.14285714285714285
S2(c),decisions (49),19.19192084592188,0.14285714285714285
S2(c),decisions (49),19.264013178656313,0.14285714285714285
S2(c),decisions (49),19.336376318282912,0.14285714285714285
S2(c),decisions (49),19.409011282057893,0.14285714285714285
S2(c),decisions (49),19.48191909105866,0.14285714285714285
S2(c),decisions (49),19.55510077019821,0.14285714285714285
S2(c),decisions (49),19.62855734823948,0.14285714285714285
S2(c),decisions (49),19.702289857809873,0.14285714285714285
S2(c),decisions (49),19.776299335415715,0.14285714285714285
S2(c),decisions (49),19.850586821456876,0.14285714285714285
S2(c),decisions (49),19.925153360241353,0.14285714285714285
S2(c),decisions (49),19.999999999999996,0.14285714285714285
S2(c),"training compute (decisions, 49)",1.0,0.11578325886444348
